Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
05/04/1989,,44.390999,24.242001,4.157,50.952,123.741997,,,,,,,,,,,,,,,,,
08/03/1989,,45.625,25.056999,4.586,-23.917999,51.349998,,,,,,,,,,,,,,,,,
11/02/1989,,46.255001,26.993999,7.103,-30.386999,49.965,,,,,,,,,,,,,,,,,
02/01/1990,,60.279999,31.808001,13.848,-39.132999,66.803001,,,,,,,,,,,,,,,,,
05/03/1990,,51.208,29.896,-0.459,47.391998,128.037003,,,,,,,,,,,,,,,,,
08/02/1990,,52.866001,30.924999,-0.428,-22.434999,60.928001,,,,,,,,,,,,,,,,,
11/01/1990,,55.817001,31.228001,-0.387,-1.389,85.268997,,,,,,,,,,,,,,,,,
01/31/1991,,73.883003,30.136,7.295,-14.547,96.766998,,,,,,,,,,,,,,,96.766998,,
05/02/1991,,58.689999,31.916,0.0,70.156998,160.763,,,,,,,,,,,,,,,,,
08/01/1991,,58.652,32.264999,0.0,-18.815001,72.101997,,,,,,,,,,,,,,,,,
10/31/1991,,59.519001,33.584999,0.0,-44.862999,48.241001,,,,,,,,,,,,,,,,,
01/31/1992,,80.932999,35.047001,27.502001,-16.568001,126.914001,,,,,,,,,,,,,,,126.914001,,
04/30/1992,,26.052999,37.5,6.858,75.330002,145.740997,,,,,,,,,,,,,,,,,
07/30/1992,,65.961998,43.890999,-3.342,-3.466,103.044998,,,,,,,,,,,,,,,,,
10/31/1992,,71.495003,44.362999,3.977,-30.796,89.039001,,,,,,,,,,,,,,,,,
01/31/1993,,105.707001,45.970001,15.659,-4.511,162.824997,,,,,,,,,,,,,,,162.824997,,
04/29/1993,,74.137001,46.598999,-2.521,46.223999,164.438995,,,,,,,,,,,,,,,,,
07/29/1993,,75.870003,47.917999,4.761,-8.697,119.851997,,,,,,,,,,,,,,,,,
10/28/1993,,62.712002,49.178001,-4.572,-38.355999,68.961998,,,,,,,,,,,,,,,,,
02/03/1994,,126.961998,52.731998,-1.454,53.021999,231.261993,,,,,,,,,,,,,,,231.261993,,
05/05/1994,,68.151001,53.291,12.892,23.848,158.182007,,,,,,,,,,,,,,,,,
08/04/1994,,93.677002,55.587002,-9.963,2.564,141.865005,,,,,,,,,,,,,,,,,
11/03/1994,,94.325996,57.007999,2.174,-48.641998,104.865997,,,,,,,,,,,,,,,,,
02/02/1995,,144.210999,60.581001,78.448997,-80.022003,203.218994,,,,,,,,,,,,,,,203.218994,,
