Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/02/1990,606.242016,-20.933001,0,,31.066,616.375016,207.689001,14.957942,0.050401,,,,,,612.930487,623.063487,11.565127,,
06/01/1990,679.328007,-25.780001,0,,27.806,681.354006,205.688995,13.518467,0.04081,,,,,,690.976006,693.002005,13.038771,,
08/31/1990,580.830253,-26.017,0,,17.266,572.079253,193.443997,8.925581,0.030181,,,,,,594.548518,585.797517,11.20362,,
11/30/1990,673.841987,-32.896999,0,,5.833,646.777987,187.191994,3.116052,0.009019,1.25383,6.908397,7.23935,11.600647,,680.38748,653.32348,12.717831,,
03/01/1991,967.023998,-28.68,0,,11.833,950.176998,206.674,5.725442,0.012453,1.787835,9.753208,10.190768,13.142838,,976.675987,959.828987,18.668992,,
05/31/1991,1160.193386,-53.101998,0,,5.833,1112.924388,217.064007,2.687226,0.005241,2.048909,10.971907,11.430318,13.386614,,1167.725653,1120.456654,21.763158,,
08/30/1991,1367.627582,-79.195004,0,,5.833,1294.265578,233.144993,2.501877,0.004507,2.308283,12.38117,12.856262,15.613565,,1379.797116,1306.435113,25.255934,,
11/29/1991,1287.049961,-88.351001,0,,5.0,1203.69896,245.427006,2.037266,0.004154,2.095653,10.996099,11.435266,18.183538,,1302.149963,1218.798962,23.380968,,
02/28/1992,1566.772914,-48.062999,0,,5.0,1523.709915,260.402992,1.920101,0.003281,2.65777,13.862116,14.407378,39.63682,,1577.950915,1534.887916,29.540138,,
05/29/1992,1139.533753,-50.081001,0,,5.0,1094.452752,269.702003,1.853898,0.004568,1.853673,9.538629,9.923409,36.677196,,1154.81951,1109.738508,21.36977,,
