Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1993,,40.167999,1.447,1.4,-10.951,32.063999,,,,,,,,,,,,,,,,,
06/30/1993,,29.312,1.434,1.002,-3.658,28.09,,,,,,,,,,,,,,,,,
09/30/1993,,36.165001,1.975,1.098,9.758,48.995998,,,,,,,,,,,,,,,,,
12/31/1993,,45.542999,3.107,0.75,-28.190001,21.209999,,,,,,,,,,,,,,,21.209999,,
03/31/1994,,25.351999,3.36,0.071,-28.52,0.263,,,,,,,,,,,,,,,,,
06/30/1994,,3.76,3.898,1.45,8.255,17.363001,,,,,,,,,,,,,,,,,
09/30/1994,,27.606001,4.646,-0.355,4.028,35.924999,,,,,,,,,,,,,,,,,
12/31/1994,,39.255001,6.13,45.84,57.313999,148.539001,,,,,,,,,,,,,,,148.539001,,
03/31/1995,,38.452999,6.261,1.96,8.778,55.452,,,-7.478,,,,,,,,,,,,,,
06/30/1995,,34.777,8.223,15.521,-88.865997,-30.344999,,,-11.493,,,,,,,,,,,,,,
09/30/1995,,40.925999,9.599,18.063,-89.563004,-20.975,,,-19.344999,,,,,,,,,,,,,,
12/31/1995,,58.825001,14.003,-38.132999,32.644001,67.338997,-39.215,,-39.215,,,,,,,,,,,,28.123997,,
03/31/1996,,50.487,12.17,21.489,78.983002,163.128998,,,-14.586,,,,,,,,,,,,,,
06/30/1996,,51.352001,14.03,5.431,28.858999,99.671997,,,-32.754002,,,,,,,,,,,,,,
09/30/1996,,60.695999,15.644,16.358,-17.42,75.278,,,-32.223999,,,,,,,,,,,,,,
12/31/1996,,88.143997,19.919001,-33.855,45.484001,119.692001,-6.398,,-6.398,,,,,,,,,,,,113.294001,,
03/31/1997,,67.515999,19.009001,-45.875,17.448,58.098,-25.719,0.0,-13.451,0.0,0.0,-12.268,-1.487,0.0,0.0,5.0,-6.403,0.586,0.0,-0.67,30.892,,
06/30/1997,,56.483002,20.032,23.778,-152.341003,-52.048,-47.280998,0.0,-30.306,0.0,0.0,-16.975,1.796,0.0,0.0,0.0,-1.128,2.472,0.0,0.452,-97.532997,,
09/30/1997,,-107.112,24.226999,74.867996,32.537998,24.521,-198.789001,0.0,-50.337002,0.0,0.0,-148.451996,-1.464,0.0,0.0,5.0,-6.441,2.113,0.0,-2.136,-175.731995,,
12/31/1997,,92.910004,23.506001,45.810001,250.0,412.226013,-88.875999,0.0,-67.916,0.0,0.0,-20.959999,-3.736,0.0,10.0,0.0,-1.616,0.57,0.0,-12.69,319.614014,,
03/31/1998,,75.871002,23.971001,0.494,115.301003,215.636993,-69.472,0.0,-38.161999,0.0,0.0,-31.309999,2.404,0.0,0.0,0.0,-8.239,9.563,0.0,1.08,148.569,,
06/30/1998,,60.740002,25.681,-24.288,48.330002,110.462997,-63.789001,0.0,-36.215,0.0,0.0,-27.573999,10.765,0.0,0.0,3.545,,9.356,0.0,-2.536,57.438999,,
09/30/1998,,80.644997,26.572001,10.422,50.924999,168.563995,-97.764,0.0,-54.605999,0.0,0.0,-43.158001,0.942,0.0,0.0,,-6.999,6.78,0.0,1.561,71.741997,,
