Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,2228.444092,0.0,12.679,1114.442017,1064.984985,0.0,36.338001,16.983,142.205002,24.837999,87.088997,7.775,2507.333984,,787.072998,248.309998,214.615997,0.0,1249.999023,86.360001,5.19,0.246,175.427994,1517.223018,0,0.0,0.0,174.535004,815.575989,990.110992,2507.33401,
06/30/1990,,2220.495117,0.0,12.497,1121.11499,1050.378052,0.0,36.505001,18.951,145.406998,25.011999,87.073997,10.075,2507.013916,,810.174011,247.554001,221.291,0.0,1279.019043,66.82,,0.216,165.617004,1511.672047,0,0.0,0.0,175.406998,819.934998,995.341995,2507.014042,
09/30/1990,,2117.180908,0.0,12.372,1148.878052,919.518005,0.0,36.412998,23.486,157.576004,24.753,88.318001,13.389,2424.702881,,838.672974,255.421997,226.785995,0.0,1320.880981,67.160004,,0.216,124.122002,1512.378987,0,0.0,0.0,176.104996,736.218994,912.32399,2424.702977,
12/31/1990,,2268.238037,0.0,12.59,1180.703979,1049.302979,0.0,38.230999,39.490002,157.662003,23.778999,88.875,11.581,2589.625,,861.661011,258.372986,233.781998,0.0,1353.81604,72.454002,,0.202,156.285004,1582.757046,0,0.0,0.0,178.266998,828.601013,1006.868011,2589.625058,
03/31/1991,,2555.788086,0.0,12.165,1226.449951,1278.749023,0.0,38.424,11.69,157.024994,24.580999,89.124001,16.775,2854.98291,,890.22699,263.144012,243.451996,0.0,1396.822998,82.672997,12.986,0.197,208.389008,1701.068002,0,0.0,0.0,179.912003,974.002991,1153.914993,2854.982995,
06/30/1991,,2686.043945,0.0,12.414,1311.996948,1322.463013,0.0,39.169998,27.465,166.904999,25.754,90.400002,18.726,3015.293945,,926.062988,268.816986,252.289993,0.0,1447.170044,95.963997,4.084,0.192,234.610992,1782.021033,0,0.0,0.0,181.197998,1052.074951,1233.272949,3015.293983,
09/30/1991,,2888.542969,0.0,12.066,1368.088013,1468.20105,0.0,40.188,42.904999,166.225006,26.914,92.873001,23.080999,3240.541016,,980.336975,281.80899,260.947998,0.0,1523.093994,106.161003,2.629,0.182,279.997986,1912.063983,0,0.0,0.0,182.156998,1146.319946,1328.476944,3240.540927,
12/31/1991,,3067.336914,0.0,11.864,1421.510986,1604.73999,0.0,41.085999,57.150002,170.863998,31.701,93.581001,15.336,3435.968994,,1015.179016,284.75,271.230011,0.0,1571.159058,106.371002,,0.182,316.855988,1994.568047,0,0.0,0.0,184.287003,1257.114014,1441.401016,3435.969064,
03/31/1992,,3174.407959,0.0,11.795,1465.985962,1655.94397,0.0,40.682999,35.791,162.337006,32.633999,93.957001,34.891998,3534.019043,,1057.848022,285.559998,281.212006,0.0,1624.619995,106.480003,21.445,0.0,301.934998,2054.479996,0,0.0,0.0,185.167999,1294.370972,1479.538971,3534.018967,
06/30/1992,,3288.644043,0.0,12.57,1519.730957,1715.551025,0.0,40.792,37.598,172.975006,35.303001,95.323997,15.275,3645.118896,,1091.911011,290.821991,291.502991,0.0,1674.235962,66.617996,,80.0,304.596985,2125.450943,0,0.0,0.0,185.964005,1333.703979,1519.667984,3645.118927,
09/30/1992,,3498.803955,0.0,12.441,1568.543945,1876.765015,0.0,41.054001,36.875,173.067993,35.034,96.940002,17.195999,3857.916992,,1134.546997,301.377014,302.696991,0.0,1738.620972,66.82,,80.0,349.235992,2234.676964,0,0.0,0.0,189.888,1433.352051,1623.240051,3857.917015,
12/31/1992,,3646.905029,0.0,12.063,1635.947021,1972.292969,0.0,38.665001,49.983002,234.774002,33.994999,97.334,35.722,4098.712891,,1235.511963,325.075012,316.769012,0.0,1877.355957,66.952003,,80.0,360.628998,2384.936958,0,0.0,0.0,192.675003,1521.100952,1713.775955,4098.712913,
03/31/1993,,3863.266113,0.0,12.266,2132.560059,1679.67395,0.0,38.765999,28.952999,232.542999,33.533001,99.734001,34.574001,4292.603027,,1278.011963,332.445007,325.207001,0.0,1935.66394,67.074997,21.714001,80.0,364.45401,2468.906948,0,0.0,0.0,194.856003,1628.839966,1823.695969,4292.602917,
06/30/1993,,3936.039062,0.0,12.535,1701.030029,2183.811035,0.0,38.662998,40.729,243.048004,33.247002,104.380997,46.967999,4404.412109,,1329.296997,344.487,331.346008,0.0,2005.130005,67.207001,0.345,80.0,371.946991,2524.628997,0,0.0,0.0,198.154007,1681.629028,1879.783035,4404.412032,
09/30/1993,,4074.793945,0.0,12.926,1719.989014,2304.016113,0.0,37.862999,55.558998,249.380005,32.716,107.939003,43.469002,4563.856934,,1376.185059,357.757996,339.304993,0.0,2073.248047,67.293999,0.99,80.0,396.842987,2618.375033,0,0.0,0.0,198.802002,1746.680054,1945.482056,4563.857088,
12/31/1993,,4116.821777,0.0,13.011,1759.655029,2318.802979,0.0,38.363998,48.113998,256.553009,31.336,104.091003,45.372002,4602.288086,,1402.506958,362.011993,345.97699,0.0,2110.496094,78.066002,,80.0,386.388,2654.950096,0,0.0,0.0,202.860992,1744.477051,1947.338043,4602.288139,
03/31/1994,,4136.060059,1877.340942,13.576,0.0,2206.228027,0.0,38.915001,29.253,233.910995,32.419998,104.167,43.778,4579.588867,,1461.036987,356.471985,353.033997,0.0,2170.542969,88.578003,21.632,80.0,308.670013,2669.422985,0,0.0,0.0,204.074997,1706.090942,1910.165939,4579.588924,
06/30/1994,,4175.420898,1855.537964,14.241,0.0,2267.125,0.0,38.516998,20.409,247.679993,32.974998,105.101997,50.637001,4632.224121,,1472.349976,363.911987,359.795013,0.0,2196.056885,108.817001,,80.0,307.920013,2692.7939,0,0.0,0.0,204.718994,1734.71106,1939.430054,4632.223953,
09/30/1994,,4279.891113,1915.333984,14.621,0.0,2311.310059,0.0,38.625999,40.703999,250.167999,32.851002,108.622002,65.183998,4777.419922,,1509.062012,380.462006,365.061005,0.0,2254.584961,119.084999,,80.0,328.70401,2782.37397,0,0.0,0.0,205.649002,1789.396973,1995.045975,4777.419945,
12/31/1994,,4228.348145,1943.115967,16.169001,0.0,2230.24707,0.0,38.816002,48.254002,265.165985,32.673,109.502998,50.334999,4734.278809,,1552.296997,382.118988,370.095001,0.0,2304.510986,129.115997,,80.0,280.605011,2794.231995,0,0.0,0.0,206.664001,1733.383057,1940.047058,4734.279053,
03/31/1995,,4543.0,2118.522949,16.941999,0.0,2368.209961,0.0,39.325001,33.16,284.381012,32.648998,110.514,52.911999,5056.616211,,1616.76001,380.725006,376.721985,0.0,2374.207031,139.615997,24.789,80.0,336.895996,2955.508024,0,0.0,0.0,340.881989,1760.225952,2101.107941,5056.615965,
06/30/1995,,4835.179199,2271.258057,18.274,0.0,2506.468018,0.0,39.179001,42.755001,296.381989,33.584,113.596001,45.563999,5367.060059,,1659.56604,389.669006,384.518005,0.0,2433.75293,197.085999,7.561,80.0,391.265015,3109.664943,0,0.0,0.0,341.73999,1915.655029,2257.39502,5367.059962,
