Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
04/01/1990,-0.095,0.153,1.473,-0.078,,,-0.078,-1.643,,,-1.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/1990,4.125,0.625,1.508,-0.01,,,-0.01,2.002,,,2.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,-1.428,0.803,1.509,-0.008,,,-0.008,-3.732,,,-3.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/1990,3.544,1.22,1.404,-1.821,,,-1.821,2.741,,,2.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.544,,,
03/31/1991,1.679,1.703,1.29,0.0,,,0.0,-1.314,,,-1.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,5.78,3.259,1.38,0.0,,,0.0,1.141,,,1.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/29/1991,1.486,4.036,1.378,0.0,,,0.0,-3.928,,,-3.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/1991,5.732,4.054,1.389,0.0,,,0.0,0.289,,,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.732,,,
03/29/1992,2.506,3.962,1.369,0.0,,,0.0,-2.825,,,-2.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/1992,7.648,3.696,1.374,0.0,,,0.0,2.578,,,2.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/27/1992,3.22,2.042,1.333,0.0,,,0.0,-0.155,,,-0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,3.652,2.144,1.412,0.182,,,0.182,-0.086,,,-0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.652,,,
04/03/1993,2.009,0.631,1.487,0.0,,,0.0,-0.109,,,-0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/1993,1.292,0.506,1.619,0.0,,,0.0,-0.833,,,-0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/1993,-2.364,-14.721,1.659,0.0,,,0.0,10.698,,,10.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,-1.478,0.601,1.579,7.085,,,7.085,-10.743,,,-10.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.478,,,
04/03/1994,-1.239,0.673,1.509,-1.245,,,-1.245,-2.176,,,-2.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/03/1994,-2.807,1.024,1.446,1.245,,,1.245,-6.522,,,-6.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/02/1994,1.272,-13.136,1.595,8.06,,,8.06,4.753,,,4.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,-0.144,2.857,2.106,4.841,,,4.841,-9.948,,,-9.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.144,,,
04/02/1995,4.787,4.1,1.935,-1.057,,,-1.057,-0.191,,,-0.191,,,-1.924,,,,-1.924,,,,,,,,,,1.924,,,,,,,,,,,,,,,
07/02/1995,4.379,5.939,2.122,0.0,,,0.0,-3.682,,,-3.682,,,-2.356,,,,-2.356,,,,,,,,,,2.356,,,,,,,,,,,,,,,
10/01/1995,6.508,-3.47,2.479,10.624,,,10.624,-3.125,,,-3.125,,,-3.702,,,,-3.702,,,,,,,,,,3.702,,,,,,,,,,,,,,,
12/31/1995,4.274,-5.09,2.352,14.23,,,14.23,-7.218,,,-7.218,,-10.909,-10.909,,,,-10.909,,,,,,,,,,0.0,,,,,,,,,,,,-6.635,,,
03/31/1996,5.4,8.826,2.777,0.0,,,0.0,-6.203,,,-6.203,,,-1.454,,,,-1.454,,,,,,,,,,1.454,,,,,,,,,,,,,,,
06/30/1996,-10.951,7.198,2.844,0.0,,,0.0,-20.993,,,-20.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1996,8.167,-73.293999,3.054,14.372,,,14.372,64.035004,,,64.035004,,,-2.521,,,,-2.521,,,,,,,,,,2.521,,,,,,,,,,,,,,,
12/31/1996,17.003,9.12,10.03,52.494999,,,52.494999,-54.641998,,,-54.641998,,,-0.666,,,,-0.666,,,,,,,,,,0.666,,,,,,,,,,,,,,,
03/31/1997,7.634,8.48,1.967,0.0,,,0.0,-2.813,,,-2.813,,3.017,0.948,1.012,,,-0.064,,,0.0,0.0,0.0,,,,,2.069,1.139,0.0,-1.506,,,,1.538,1.538,0.0,1.107,,11.79,,,
06/30/1997,8.615,8.932,2.121,0.0,,,0.0,-2.438,,,-2.438,,-13.936,-1.768,1.471,,,-3.239,,,0.0,0.0,0.0,,,,,-12.168,-0.663,0.0,-1.655,,,,0.992,0.992,0.0,0.0,,-5.984,,,
09/30/1997,13.051,7.291,2.192,-0.513,,,-0.513,4.082,,,4.082,,-32.07,-1.491,0.032,,,-1.523,,,0.0,0.0,0.0,,,,,-30.579,-0.574,0.0,-3.606,,,,3.032,3.032,0.0,0.0,,-19.593,,,
12/28/1997,9.734,9.555,2.87,-0.612,,,-0.612,-2.08,,,-2.08,,5.089,1.721,5.116,,,-3.395,,,0.0,0.0,0.0,,,,,3.368,-8.168,0.0,-8.768,,,,0.6,0.6,0.0,0.0,,6.655,,,
03/29/1998,8.702,9.649,2.379,0.0,,,0.0,-3.326,,,-3.326,,39.618,-2.734,0.0,,,-2.734,,,0.0,0.0,0.0,,,,,42.352,0.923,0.0,-1.125,,,,2.048,2.048,0.0,0.0,,49.243,,,
06/28/1998,16.497999,-29.313,3.14,39.124001,,,39.124001,3.547,,,3.547,,-32.504002,-6.902,0.0,,,-6.902,,,0.0,0.0,0.0,,,,,-25.602002,-0.271,0.0,-1.452,,,,1.181,1.181,0.0,0.0,,-16.277,,,
09/27/1998,10.184,4.529,4.738,3.555,,,3.555,-2.638,,,-2.638,,-58.567001,-8.369,0.0,,,-8.369,,,0.0,0.0,0.0,,,,,-50.198001,6.563,0.0,-1.344,,,,7.907,7.907,0.0,0.0,,-41.82,,,
12/27/1998,21.841999,9.697,4.974,-1.172,,,-1.172,8.343,,,8.343,,-4.904,-4.209,0.0,,,-4.209,,,0.0,0.0,0.0,,,,,-0.695,2.763,0.0,-0.439,,,,3.202,3.202,0.0,0.0,,19.701,,,
03/28/1999,16.777,6.201,5.527,3.214,,,3.214,1.835,,,1.835,,49.013,-5.88,0.0,,,-5.88,,,0.0,0.0,0.0,,,,,54.893001,2.091,0.0,-1.104,,,,3.195,3.195,0.0,0.0,,67.880997,,,
06/27/1999,23.881001,32.979,6.107,-24.548,,,-24.548,9.343,,,9.343,,13.128,-5.316,0.0,,,-5.316,,,0.0,0.0,0.0,,,,,18.444,-1.559,0.0,-4.673,,,,3.114,3.114,0.0,0.0,,35.450001,,,
09/26/1999,20.087999,15.327,8.372,-4.673,,,-4.673,1.062,,,1.062,,-120.665001,-10.423,0.0,,,-10.423,,,0.0,0.0,0.0,,,,,-110.242001,23.744,0.0,-0.714,,,,24.458,24.458,0.0,0.0,,-76.833,,,
12/26/1999,26.917,17.322001,8.58,-4.506,,,-4.506,5.521,,,5.521,,-14.349,-13.112,0.0,,,-13.112,,,0.0,0.0,0.0,,,,,-1.237,12.763,0.0,-1.815,,,,14.578,14.578,0.0,0.0,,25.330999,,1.06,
03/26/2000,23.455999,17.514999,11.835,-4.842,,,-4.842,-1.052,,,-1.052,,96.595001,-15.984,0.0,,,-15.984,,,0.0,0.0,0.0,,,,,112.579001,55.94,0.0,-3.172,,,,59.112,59.112,0.0,0.0,,175.990997,,,
06/25/2000,24.966999,48.574001,13.197,-22.969999,,,-22.969999,-13.834,,,-13.834,,-126.901001,-20.250999,0.0,,,-20.250999,,,0.0,0.0,0.0,,,,,-106.650002,4.464,0.0,-1.966,,,,6.43,6.43,0.0,0.0,,-97.470001,,,
09/24/2000,60.075001,-34.645,44.918999,29.198,,,29.198,20.603001,,,20.603001,,8.87,-31.542999,0.0,,,-31.542999,,,0.0,0.0,0.0,,,,,40.412999,53.987,0.0,-2.783,,,,56.77,56.77,0.0,0.0,,122.931999,,,
12/31/2000,56.187,43.854,42.403999,-36.776001,,,-36.776001,6.705,,,6.705,,-74.542,-39.070999,0.0,,,-39.070999,,,0.0,0.0,0.0,,,,,-35.471001,2.291,0.0,-4.232,,,,6.523,6.523,0.0,0.0,,-4.266,,0.698,
04/01/2001,-21.819,-63.526001,60.028,19.636,,,19.636,-37.957001,,,-37.957001,,73.228996,-16.575001,0.0,,,-16.575001,,,0.0,0.0,0.0,,,,,89.803997,11.096,0.0,-0.529,,,,11.625,11.625,0.0,0.0,,62.506001,,,
07/01/2001,4.58,-233.045,34.789,203.335,,,203.335,-0.499,15.217,-0.488,-15.228,,14.779,-6.732,0.0,,,-6.732,,,0.0,0.0,0.0,,,,,21.511,6.345,0.0,-0.143,,,,6.488,6.488,0.0,0.0,,25.704,,,
09/30/2001,-18.045,-34.455,21.004,-15.564,,,-15.564,10.97,3.709,4.514,2.747,,-198.387,-3.234,0.0,,,-3.234,,,0.0,0.0,0.0,,,,,-195.153,544.659,0.0,274.459,,,,3.019,3.019,0.0,267.181,,53.227,,,
