Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
06/30/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1999,,3802.395996,5774.046875,-1971.651001,0.0,0.0,3802.395996,951.338013,0.0,120.825996,435.63501,116.649002,0.0,224.445999,1848.894043,0.0,0.0,,0.0,1224.840942,1224.840942,6876.130859,,398.0,0.0,453.299011,74.446999,96.058998,1021.804993,107.526001,0.0,1627.637939,558.893982,2294.057922,1.427,2494.184082,547.630005,447.319,69.708,3560.268089,6876.130859,
06/30/1999,,4045.250977,6067.013184,-2021.761963,0.0,0.0,4045.250977,307.295013,0.0,108.376999,176.875,171.013,0.0,326.415985,1089.975952,0.0,0.0,,0.0,1249.95105,1249.95105,6385.178223,,1.0,0.0,421.875,24.245001,459.170013,906.289978,163.947998,0.0,1637.490967,593.426025,2394.86499,1.402,2425.538086,501.024994,84.485001,71.572998,3084.022934,6385.178223,
09/30/1999,,3516.008057,5079.600098,-1563.592041,0.0,0.0,3516.008057,129.899002,0.0,90.634003,151.565002,238.266006,0.0,382.61499,992.979004,0.0,325.928986,,596.429016,926.534973,1848.892975,6357.879883,,1.0,103.949997,451.845001,14.997,456.481995,1028.274048,197.977997,0.0,1663.040039,606.625,2467.643066,,2973.387939,-271.48999,84.359001,75.706001,2861.962952,6357.879883,
12/31/1999,,3582.60498,5171.89209,-1589.286987,0.0,0.0,3582.60498,128.602005,0.0,60.862999,640.505005,229.069,0.0,98.914001,1159.953003,0.0,391.730988,,657.406982,940.994995,1990.132965,6730.690918,,0.0,208.300003,645.346985,139.835999,394.769012,1388.251953,186.229996,0.0,1682.702026,594.421021,2463.353027,2973.387939,0.0,-258.363007,84.338997,79.722,2879.08593,6730.690918,
03/31/2000,,3594.0,5218.277832,-1624.277954,0.0,0.0,3594.0,219.337997,0.0,0.0,677.289978,128.764008,0.0,385.927002,1411.31897,0.0,444.541992,0.0,690.322998,1026.000977,2160.865967,7166.185059,,0.0,0.0,614.552002,187.580994,454.783997,1256.916992,187.511993,0.0,2109.120117,619.757019,2916.389099,2973.387939,0.0,-157.238998,84.338997,92.390999,2992.878937,7166.185059,
06/30/2000,,3621.779053,5277.318848,-1655.540039,0.0,0.0,3621.75,92.126999,0.0,42.325001,861.440979,231.102005,0.0,92.432999,1319.427979,0.0,428.828003,0.0,716.820007,1033.296997,2178.945007,7120.151855,,0.0,0.0,262.480988,684.291016,200.628006,1147.400024,223.550995,0.0,2112.376953,666.896973,3002.824951,2985.936035,0.0,-195.714005,84.338997,95.365997,2969.927025,7120.151855,
09/30/2000,,3675.86499,5364.147949,-1688.282959,0.0,0.0,3675.86499,63.618,0.0,42.485001,806.086975,355.742004,0.0,88.628998,1356.561035,0.0,427.557007,0.0,763.445007,1029.093018,2220.095032,7252.520996,,0.0,382.089996,670.869019,175.350006,30.552,1258.860962,238.748001,0.0,2120.751953,681.963989,3041.463928,2987.241943,0.0,-227.253006,84.322998,107.884003,2952.195938,7252.520996,
12/31/2000,,6029.976,8943.617,-2913.641,0.0,0.0,6029.976,83.329,0.0,0.0,1711.314,397.317,0.0,139.185,2331.145,0.0,383.172,0.0,0.0,2563.112,2946.284,11307.41,,1.5,1300.237,1464.684,142.601,95.073,3004.095,374.58,0.0,4116.441,770.328,5261.349,2985.022,0.0,-169.206,84.205,141.94,3041.961,11307.41,
