Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
09/30/2000,81,54,87.0,-106,,,-106,46.0,,,46,,10.0,122.0,122.0,,,,,,0.0,0.0,0.0,,,,,-112.0,-15.0,0.0,8.0,,,,-33.0,0.0,-33.0,10.0,,76.0,
12/31/2000,107,90,89.0,-3,,,-3,-69.0,,,-69,,-208.0,-52.0,30.0,,,-82.0,,,0.0,0.0,0.0,,,,,-156.0,-34.0,0.0,-19.0,,,,-73.0,0.0,-73.0,58.0,,-135.0,
03/31/2001,23,117,105.0,-130,,,-130,-69.0,,,-69,,-96.0,-51.0,2.0,,,-53.0,,,0.0,0.0,0.0,,,,,-45.0,31.0,0.0,26.0,,,,-34.0,0.0,-34.0,39.0,,-42.0,
06/30/2001,25,35,105.0,-152,,,-152,37.0,,,37,,-85.0,-30.0,6.0,,,-36.0,,,0.0,0.0,0.0,,,,,-55.0,55.0,0.0,9.0,,,,0.0,0.0,0.0,46.0,,-5.0,
09/30/2001,23,-6,107.0,-1,,,-1,-77.0,,,-77,,-65.0,-6.0,18.0,,,-24.0,,,0.0,0.0,0.0,,,,,-59.0,7.0,0.0,4.0,,,,-16.0,0.0,-16.0,19.0,,-35.0,
12/31/2001,47,71,106.0,-1,,,-1,-129.0,,,-129,,13.0,-14.0,14.0,,,-28.0,,,0.0,0.0,0.0,,,,,27.0,10.0,0.0,2.0,,,,-10.0,0.0,-10.0,18.0,,70.0,
03/31/2002,81,-344,80.0,344,,,344,1.0,,,1,,-38.0,-19.0,1.0,,,-20.0,,,0.0,0.0,0.0,,,,,-19.0,0.0,0.0,-34.0,,,,0.0,0.0,0.0,34.0,,43.0,
06/30/2002,59,26,82.0,-27,,,-27,-22.0,,,-22,,-66.0,-14.0,10.0,,,-24.0,,,0.0,0.0,0.0,,,,,-52.0,198.0,0.0,204.0,,,,-25.0,0.0,-25.0,19.0,,191.0,
09/30/2002,-37,41,83.0,15,,,15,-176.0,,,-176,,-65.0,-20.0,2.0,,,-22.0,,,0.0,0.0,0.0,,,,,-45.0,-6.0,0.0,10.0,,,,-22.0,0.0,-22.0,6.0,,-108.0,
12/31/2002,144,57,83.0,25,,,25,-21.0,,,-21,,-51.0,-5.0,10.0,,,-15.0,,,0.0,0.0,0.0,,,,,-46.0,-28.0,0.0,-17.0,,,,-19.0,0.0,-19.0,8.0,,65.0,
03/31/2003,102,-27,83.0,-23,,,-23,69.0,,,69,,-63.0,-45.0,1.0,,,-46.0,,,0.0,0.0,0.0,,,,,-18.0,-37.0,0.0,8.0,,,,-50.0,0.0,-50.0,5.0,,2.0,
06/30/2003,98,-13,80.0,57,,,57,-26.0,,,-26,,-43.0,-25.0,3.0,,,-28.0,,,0.0,0.0,0.0,,,,,-18.0,2.0,0.0,-7.0,,,,-9.0,0.0,-9.0,18.0,,57.0,
09/30/2003,74,18,75.0,24,,,24,-43.0,,,-43,,-51.0,-33.0,2.0,,,-35.0,,,0.0,0.0,0.0,,,,,-18.0,-27.0,0.0,6.0,,,,-15.0,0.0,-15.0,-18.0,,-4.0,
12/31/2003,167,80,77.0,-5,,,-5,15.0,,,15,,-68.0,-20.0,1.0,,,-21.0,,,0.0,0.0,0.0,,,,,-48.0,9.0,0.0,-8.0,,,,-16.0,0.0,-16.0,33.0,,108.0,
03/31/2004,9,-5,67.0,-1,,,-1,-52.0,,,-52,,-49.0,-21.0,7.0,,,-28.0,,,0.0,0.0,0.0,,,,,-28.0,17.0,0.0,0.0,,,,-90.0,0.0,-90.0,107.0,,-23.0,
06/30/2004,81,122,69.0,-81,,,-81,-29.0,,,-29,,-73.0,-44.0,0.0,,,-44.0,,,0.0,0.0,0.0,,,,,-29.0,-41.0,0.0,1.0,,,,-92.0,0.0,-92.0,50.0,,-33.0,
09/30/2004,151,44,68.0,-1,,,-1,40.0,,,40,,-96.0,-21.0,1.0,,,-22.0,,,0.0,0.0,0.0,,,,,-75.0,-3.0,0.0,0.0,,,,0.0,0.0,0.0,-3.0,,52.0,
12/31/2004,195,129,71.0,-61,,,-61,56.0,,,56,,46.0,77.0,77.0,,,0.0,,,0.0,0.0,0.0,,,,,-31.0,-126.0,0.0,-2.0,,,,14.0,260.0,-246.0,-138.0,,175.0,
03/31/2005,11,30,63.0,-39,,,-39,-43.0,19.0,,-62,,-45.0,-14.0,2.0,,,-16.0,,,0.0,0.0,0.0,,,,,-31.0,-61.0,0.0,1.0,,,,-60.0,60.0,-120.0,-2.0,,-95.0,
06/30/2005,195,127,63.0,-87,,,-87,92.0,106.0,,-14,,-58.0,-11.0,5.0,,,-16.0,,,0.0,0.0,0.0,,,,,-47.0,-68.0,0.0,-1.0,,,,-56.0,42.0,-98.0,-11.0,,69.0,
09/30/2005,162,222,63.0,-76,,,-76,-47.0,-86.0,,39,,-61.0,-84.0,0.0,,,-84.0,,,0.0,0.0,0.0,,,,,23.0,-85.0,0.0,0.0,,,,-87.0,15.0,-102.0,2.0,,16.0,
12/31/2005,240,150,58.0,-4,,,-4,36.0,-34.0,48.0,22,,-91.0,-47.0,4.0,,,-51.0,,,0.0,0.0,0.0,,,,,-44.0,-79.0,0.0,0.0,,,,-74.0,21.0,-95.0,-5.0,,70.0,
03/31/2006,12,41,39.0,-34,,2.0,-36,-34.0,13.0,-35.0,-12,,-39.0,-4.0,11.0,,,-15.0,,,,,,,,,,-35.0,-37.0,,,,,,-40.0,48.0,-88.0,3.0,,-64.0,
06/30/2006,134,78,39.0,27,,16.0,11,-10.0,-9.0,-30.0,29,,-62.0,-22.0,1.0,,,-23.0,,,0.0,0.0,0.0,,,,,-40.0,-71.0,0.0,0.0,,,,-73.0,25.0,-98.0,2.0,,1.0,
09/30/2006,-45,89,17.0,-167,,6.0,-173,16.0,-9.0,-37.0,62,,-7.0,-35.0,0.0,,,-35.0,,,0.0,0.0,0.0,,,,,28.0,103.0,0.0,4.0,,,,-94.0,0.0,-94.0,193.0,,14.0,
12/31/2006,194,174,,34,,-32.0,66,-14.0,-67.0,38.0,15,,-35.0,12.0,44.0,,,-32.0,,,0.0,0.0,0.0,,,,,-47.0,27.0,0.0,-4.0,,,,18.0,18.0,0.0,13.0,,186.0,
03/31/2007,151,34,27.0,67,,5.0,62,23.0,67.0,-37.0,-7,,-42.0,-11.0,11.0,,,-22.0,,,0.0,0.0,0.0,,,,,-31.0,24.0,0.0,0.0,,,,20.0,20.0,0.0,4.0,,133.0,
06/30/2007,82,98,27.0,82,,17.0,65,-125.0,-58.0,-26.0,-41,,-50.0,-8.0,0.0,,,-8.0,,,0.0,0.0,0.0,,,,,-42.0,27.0,0.0,-1.0,,,,21.0,21.0,0.0,7.0,,59.0,
09/30/2007,-141,53,27.0,-188,,6.0,-194,-33.0,-11.0,-64.0,42,,25.0,-9.0,4.0,,,-13.0,,,0.0,0.0,0.0,,,,,34.0,10.0,0.0,0.0,,,,9.0,9.0,0.0,1.0,,-106.0,
12/31/2007,282,89,29.0,176,,-35.0,211,-12.0,-164.0,51.0,101,,-100.0,-5.0,16.0,,,-21.0,,,,,,,,,,-95.0,-63.0,,,,,,-76.0,7.0,-83.0,13.0,,119.0,
03/31/2008,68,48,29.0,-51,10.0,7.0,-68,42.0,119.0,-35.0,-42,,6.0,21.0,38.0,,,-17.0,,,0.0,0.0,0.0,,,,,-15.0,-175.0,0.0,0.0,,,,-189.0,4.0,-193.0,14.0,,-101.0,
06/30/2008,66,44,26.0,-65,,14.0,-79,61.0,57.0,17.0,-13,,-44.0,-4.0,15.0,,,-19.0,,,0.0,0.0,0.0,,,,,-40.0,-119.0,0.0,1.0,,,,-120.0,7.0,-127.0,0.0,,-97.0,
09/30/2008,156,80,28.0,77,,8.0,69,-29.0,48.0,24.0,-101,,-67.0,-21.0,1.0,,,-22.0,,,0.0,0.0,0.0,,,,,-46.0,-110.0,0.0,-1.0,,,,-98.0,6.0,-104.0,-11.0,,-21.0,
12/31/2008,145,56,55.0,-67,39.0,-22.0,-84,101.0,144.0,-16.0,-27,,-33.0,9.0,43.0,,,-34.0,,,0.0,0.0,0.0,,,,,-42.0,-283.0,0.0,0.0,,,,-257.0,6.0,-263.0,-26.0,,-171.0,
03/31/2009,38,-15,28.0,3,4.0,,-1,22.0,58.0,-5.0,-31,0.0,-25.0,-10.0,0.0,,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,-8.0,6.0,
06/30/2009,27,23,32.0,-38,8.0,-9.0,-37,42.0,3.0,9.0,30,,-48.0,-19.0,0.0,,0.0,-19.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.0,-298.0,0.0,-300.0,,,,2.0,2.0,0.0,0.0,9.0,-310.0,
09/30/2009,51,15,35.0,9,-1.0,-23.0,33,,10.0,-16.0,6,,-49.0,-35.0,4.0,4.0,0.0,-39.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,2.0,0.0,0.0,,,,2.0,2.0,0.0,0.0,8.0,12.0,
12/31/2009,107,-56,29.0,84,1.0,-100.0,183,7.0,-44.0,17.0,34,,-81.0,-46.0,7.0,7.0,0.0,-53.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,7.0,0.0,4.0,,,,3.0,3.0,0.0,0.0,-1.0,32.0,
03/31/2010,14,-19,32.0,-25,2.0,10.0,-37,26.0,12.0,-34.0,48,,-51.0,-39.0,0.0,0.0,0.0,-39.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-2.0,0.0,-4.0,,,,2.0,2.0,0.0,0.0,-4.0,-43.0,
06/30/2010,95,31,33.0,-2,7.0,-15.0,6,44.0,23.0,-9.0,30,,-53.0,-41.0,0.0,0.0,0.0,-41.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,-5.0,-4.0,,-1.0,1.0,1.0,0.0,0.0,-3.0,39.0,
09/30/2010,67,95,101.0,-109,15.0,-63.0,-61,-10.0,-43.0,-128.0,161,,-143.0,-97.0,38.0,38.0,0.0,-135.0,-135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,-18.0,0.0,-5.0,,,,-13.0,7.0,-20.0,0.0,3.0,-91.0,
12/31/2010,180,39,37.0,80,6.0,,74,32.0,17.0,74.0,-59,16.0,-68.0,-38.0,1.0,1.0,0.0,-39.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,20.0,0.0,5.0,4.0,,1.0,4.0,4.0,0.0,0.0,4.0,136.0,
03/31/2011,49,13,29.0,-38,6.0,,-44,39.0,-17.0,-50.0,106,-20.0,-23.0,-9.0,2.0,2.0,0.0,-11.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-48.0,0.0,0.0,,,,-28.0,7.0,-35.0,0.0,6.0,-16.0,
06/30/2011,71,33,29.0,25,8.0,-4.0,21,-28.0,-39.0,-20.0,31,-35.0,-36.0,-21.0,0.0,0.0,0.0,-21.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-63.0,0.0,0.0,,,,-28.0,7.0,-35.0,0.0,5.0,-23.0,
09/30/2011,-33,16,58.0,-55,9.0,-26.0,-38,-19.0,-91.0,6.0,66,55.0,-1154.0,-51.0,0.0,0.0,0.0,-51.0,-51.0,0.0,0.0,0.0,0.0,-1087.0,0.0,-1087.0,0.0,-16.0,1079.0,0.0,1050.0,,,,2.0,2.0,0.0,-28.0,-8.0,-116.0,
12/31/2011,288,-9,52.0,101,9.0,-34.0,126,132.0,89.0,65.0,-22,-24.0,12.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,1087.0,0.0,1087.0,0.0,-1057.0,-190.0,-1.0,-210.0,,,,3.0,3.0,0.0,42.0,-8.0,102.0,
03/31/2012,89,50,41.0,1,11.0,14.0,-24,-12.0,-33.0,-34.0,55,-10.0,-33.0,-13.0,0.0,,0.0,-13.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-37.0,0.0,-25.0,,,,7.0,7.0,0.0,-9.0,-3.0,16.0,
06/30/2012,31,102,40.0,-15,11.0,9.0,-35,-83.0,-14.0,-6.0,-63,64.0,-44.0,-10.0,8.0,8.0,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,-25.0,0.0,-25.0,0.0,-9.0,-18.0,0.0,-113.0,-113.0,,,6.0,6.0,0.0,0.0,-6.0,-37.0,
09/30/2012,-400,87,42.0,10,14.0,4.0,-8,-540.0,-47.0,-34.0,-459,-41.0,-80.0,-22.0,0.0,0.0,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,-33.0,0.0,-33.0,0.0,-25.0,677.0,-1.0,113.0,113.0,,,10.0,10.0,0.0,586.0,7.0,204.0,
12/31/2012,100,242,43.0,155,13.0,117.0,25,-337.0,41.0,32.0,-410,-29.0,-98.0,-27.0,0.0,0.0,0.0,-27.0,-27.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,0.0,-22.0,493.0,0.0,500.0,,,,30.0,30.0,0.0,-8.0,-7.0,488.0,
03/31/2013,21,61,47.0,-53,10.0,-9.0,-54,-35.0,9.0,-47.0,3,1.0,-721.0,-24.0,0.0,,0.0,-24.0,-24.0,0.0,0.0,0.0,0.0,-681.0,0.0,-681.0,0.0,-16.0,120.0,0.0,128.0,,,,18.0,18.0,0.0,-27.0,-6.0,-586.0,
06/30/2013,-32,86,50.0,-1,12.0,-1.0,-12,-167.0,-76.0,22.0,-113,-25.0,-56.0,-18.0,2.0,2.0,0.0,-20.0,-20.0,0.0,0.0,0.0,0.0,-15.0,0.0,-15.0,0.0,-23.0,72.0,0.0,73.0,,,,27.0,27.0,0.0,-3.0,-7.0,-23.0,
09/30/2013,27,98,52.0,23,12.0,2.0,9,-146.0,-85.0,-16.0,-45,-27.0,-59.0,-28.0,8.0,8.0,0.0,-36.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0,33.0,0.0,63.0,,,,7.0,7.0,0.0,-10.0,-1.0,,
12/31/2013,265,198,59.0,118,7.0,11.0,100,-118.0,16.0,51.0,-185,-1.0,-1269.0,-36.0,0.0,0.0,0.0,-36.0,-36.0,0.0,0.0,0.0,0.0,-84.0,0.0,-84.0,0.0,-1149.0,1080.0,0.0,1129.0,,,,5.0,5.0,0.0,-53.0,-8.0,68.0,
03/31/2014,31,53,69.0,-33,10.0,3.0,-46,-58.0,-66.0,-30.0,38,-16.0,-598.0,-32.0,0.0,,0.0,-32.0,-32.0,0.0,0.0,0.0,0.0,-1642.0,0.0,-1642.0,0.0,1076.0,560.0,0.0,596.0,,,,5.0,5.0,0.0,-25.0,-6.0,-13.0,
06/30/2014,42,90,73.0,-4,9.0,7.0,-20,-79.0,-22.0,3.0,-60,16.0,-65.0,-34.0,0.0,0.0,0.0,-34.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.0,-12.0,0.0,-25.0,,,,2.0,2.0,0.0,-5.0,3.0,-32.0,
09/30/2014,124,15,69.0,-42,7.0,-38.0,-11,97.0,11.0,41.0,45,66.0,-63.0,-22.0,0.0,0.0,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,0.0,-36.0,-112.0,0.0,0.0,0.0,,,3.0,3.0,0.0,-4.0,-8.0,-59.0,
12/31/2014,289,33,73.0,-27,5.0,-97.0,65,205.0,2.0,82.0,121,-29.0,-62.0,-60.0,1.0,1.0,0.0,-61.0,-30.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-115.0,0.0,-85.0,,,,3.0,3.0,0.0,-4.0,-25.0,87.0,
03/31/2015,79,40,76.0,24,9.0,4.0,11,-61.0,-46.0,-21.0,6,-4.0,-57.0,-51.0,0.0,,0.0,-51.0,-13.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-49.0,0.0,-42.0,,,,6.0,6.0,0.0,-9.0,-22.0,-49.0,
06/30/2015,167,-344,76.0,29,11.0,11.0,7,406.0,-5.0,-33.0,444,-13.0,-56.0,-59.0,0.0,0.0,0.0,-59.0,-18.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-151.0,0.0,-142.0,,,,5.0,5.0,0.0,-1.0,3.0,-37.0,
09/30/2015,170,98,77.0,46,12.0,11.0,23,-55.0,-29.0,-32.0,6,-10.0,-51.0,-54.0,0.0,0.0,0.0,-54.0,-16.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-233.0,0.0,-224.0,,,,1.0,1.0,0.0,0.0,-8.0,-122.0,
12/31/2015,265,28,79.0,35,10.0,-2.0,27,103.0,108.0,40.0,-45,-16.0,-45.0,-46.0,19.0,19.0,0.0,-65.0,-32.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-193.0,0.0,37.0,,,,-208.0,797.0,-1005.0,-6.0,-2.0,25.0,
03/31/2016,23,32,89.0,-15,13.0,5.0,-33,-83.0,-52.0,-83.0,52,-12.0,-48.0,-40.0,0.0,0.0,0.0,-40.0,-9.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,30.0,0.0,266.0,,,,-210.0,3.0,-213.0,-14.0,0.0,5.0,
06/30/2016,121,76,86.0,11,16.0,15.0,-20,-52.0,-69.0,-40.0,57,-8.0,-11.0,-11.0,47.0,47.0,0.0,-58.0,-15.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.0,0.0,-63.0,,,,-34.0,3.0,-37.0,-1.0,-5.0,-1.0,
09/30/2016,225,105,84.0,57,16.0,19.0,22,-23.0,-17.0,-5.0,-1,-10.0,-62.0,-62.0,0.0,0.0,0.0,-62.0,-21.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.0,0.0,-169.0,,,,4.0,4.0,0.0,-2.0,0.0,-14.0,
12/31/2016,525,57,85.0,52,16.0,-29.0,65,320.0,49.0,42.0,229,-9.0,-68.0,-67.0,0.0,0.0,0.0,-67.0,-28.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-253.0,0.0,-239.0,,,,5.0,5.0,0.0,-10.0,-24.0,180.0,
03/31/2017,39,57,85.0,-2,19.0,-3.0,-18,-101.0,-17.0,-101.0,17,-3.0,-53.0,-52.0,0.0,0.0,0.0,-52.0,-11.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-95.0,0.0,277.0,,,,-347.0,3.0,-350.0,-22.0,8.0,-101.0,
06/30/2017,95,102,87.0,13,22.0,7.0,-16,-102.0,-11.0,-25.0,-66,-2.0,-74.0,-75.0,0.0,0.0,0.0,-75.0,-32.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-49.0,0.0,-49.0,,,,5.0,5.0,0.0,-3.0,4.0,-24.0,
09/30/2017,133,118,91.0,73,19.0,15.0,39,-149.0,-79.0,6.0,-76,-9.0,-73.0,-73.0,6.0,6.0,0.0,-79.0,-38.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,0.0,-30.0,,,,3.0,3.0,0.0,0.0,4.0,28.0,
12/31/2017,482,-45,91.0,185,17.0,154.0,14,241.0,136.0,52.0,53,6.0,-90.0,-85.0,3.0,3.0,0.0,-88.0,-47.0,-41.0,0.0,0.0,0.0,-8.0,0.0,-8.0,0.0,3.0,-262.0,0.0,-263.0,,,,4.0,4.0,0.0,-9.0,0.0,130.0,
03/31/2018,-24,20,86.0,-4,14.0,4.0,-22,-161.0,-114.0,-42.0,-5,-4.0,-74.0,-71.0,0.0,0.0,0.0,-71.0,-29.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-95.0,0.0,80.0,,,,-160.0,5.0,-165.0,-11.0,5.0,-188.0,
06/30/2018,119,-145,85.0,210,26.0,-3.0,187,-33.0,73.0,-46.0,-60,-7.0,-85.0,-85.0,0.0,0.0,0.0,-85.0,-41.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,0.0,38.0,,,,-39.0,6.0,-45.0,-18.0,-13.0,-5.0,
09/30/2018,68,84,78.0,18,15.0,-16.0,19,-113.0,-61.0,-94.0,42,-12.0,-76.0,-75.0,3.0,3.0,0.0,-78.0,-34.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,13.0,,,,5.0,5.0,0.0,-1.0,-4.0,-7.0,
12/31/2018,409,-47,81.0,154,17.0,29.0,108,207.0,-53.0,112.0,148,-13.0,-285.0,-79.0,0.0,0.0,0.0,-79.0,-39.0,-40.0,0.0,0.0,0.0,-206.0,0.0,-206.0,0.0,0.0,22.0,0.0,37.0,,,,4.0,4.0,0.0,-6.0,-13.0,133.0,
03/31/2019,-16,37,81.0,9,23.0,-5.0,-9,-143.0,21.0,-68.0,-96,-6.0,-68.0,-65.0,0.0,0.0,0.0,-65.0,-22.0,-43.0,0.0,0.0,0.0,-6.0,0.0,-6.0,0.0,3.0,47.0,0.0,45.0,,,,4.0,4.0,0.0,4.0,1.0,-36.0,
06/30/2019,87,88,79.0,-11,25.0,-12.0,-24,-69.0,-92.0,4.0,19,-5.0,-66.0,-62.0,11.0,11.0,0.0,-73.0,-13.0,-60.0,0.0,0.0,0.0,-6.0,0.0,-6.0,0.0,2.0,-99.0,0.0,-97.0,,,,6.0,6.0,0.0,-3.0,0.0,-78.0,
09/30/2019,155,90,89.0,25,28.0,-18.0,15,-64.0,-83.0,-14.0,33,-16.0,-158.0,-82.0,0.0,0.0,0.0,-82.0,-18.0,-64.0,0.0,0.0,0.0,-74.0,0.0,-74.0,0.0,-2.0,75.0,0.0,527.0,,,,-396.0,2.0,-398.0,-40.0,-8.0,64.0,
