Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,14.988471,,12.98342,10.387614,10.387614,10.387614,,19.993234,8.9852,,
06/30/1990,,,,,,,12.992427,,11.104133,9.278636,9.278636,9.278636,,16.439798,10.03384,,
09/30/1990,,,,,,,0.820448,,-0.973924,1.037752,1.037752,1.037752,,,88.113335,,
12/31/1990,,,,,,,9.525371,,7.536021,6.215119,6.215118,6.215118,,17.527851,16.402932,,
03/31/1991,,9.190184,2.290452,9.153888,,,12.994881,-85.714424,11.07331,7.949721,7.949722,7.949722,,28.208267,13.472828,7.952006,
06/30/1991,,8.670315,2.211998,8.613897,,,12.880032,,10.965875,8.603166,8.603166,8.603166,,21.54601,12.041576,7.626273,
09/30/1991,,11.795663,2.994042,10.97371,9.550483,,13.71614,8300.182389,11.771319,9.372517,9.372516,9.372516,,20.378367,10.940484,10.50516,
12/31/1991,,12.070473,3.175125,11.255703,7.320142,,12.627302,76.03788,10.556928,8.460635,8.460635,8.460635,,19.857029,12.983151,10.503345,
03/31/1992,,13.863105,3.610572,11.91256,6.987291,,15.825754,56.237212,12.604894,9.98544,14.136894,14.136894,,20.781249,11.355311,12.288907,
06/30/1992,,13.577862,3.599146,11.97306,6.958244,,14.237763,58.088738,10.786035,8.738268,8.738268,8.738268,,18.985356,13.008392,11.8116,
09/30/1992,,12.303951,3.289634,11.426461,6.414127,,11.131814,,7.676456,6.838729,6.838729,6.838729,,10.912936,16.646028,10.255832,
12/31/1992,,11.690688,3.011092,11.399147,26.343158,,10.827617,,7.368206,7.208519,7.208519,7.208519,,2.167242,15.938051,9.82742,
03/31/1993,,9.880108,2.462619,9.083562,25.28973,,15.009567,-124.786349,11.364893,9.469209,9.469209,9.469209,,16.680177,13.096842,8.586126,
06/30/1993,,9.676106,2.442611,9.100756,25.37083,,13.688348,1.666406,9.832494,8.427178,8.427178,8.427178,,14.292573,14.003361,8.321126,
09/30/1993,,10.069646,2.553189,9.624567,25.067353,,12.872974,19.922843,8.723287,7.2246,7.224599,7.224599,,17.180301,13.70936,8.689162,
12/31/1993,,10.31042,1.949991,8.752871,45.636094,,16.634986,,13.086454,11.200298,11.200298,11.200298,,14.413047,13.76996,8.890679,
03/31/1994,,8.648854,1.597993,7.22929,44.630281,,4.199092,,0.508249,2.222985,3.359703,2.254651,,,45.227327,4.737208,
06/30/1994,,7.813583,1.538356,7.263594,44.930227,,9.055891,,5.839467,5.214491,5.164306,3.879503,,10.702634,22.757215,6.035429,
09/30/1994,,5.997774,1.287429,,,,4.5916,,1.315876,2.198494,2.905441,1.59572,,,56.379833,2.616239,
12/31/1994,,5.080136,1.014278,,,,9.797493,2.063951,6.64065,5.649207,5.312153,4.04373,,14.929908,21.206623,4.00281,
03/31/1995,,6.443549,1.187406,6.548131,,,10.957839,40.515418,7.889242,6.38006,5.928835,4.720616,,19.129616,18.747108,5.23557,
06/30/1995,,7.096644,1.282966,6.884977,,,11.527954,28.032502,8.650512,6.757543,6.211153,5.093719,,21.882738,16.074263,5.955911,
09/30/1995,,8.960884,1.491241,7.951612,6.538588,,10.065046,33.321933,7.35474,6.146581,5.670524,4.610319,,16.426933,16.844029,7.45151,
12/31/1995,,8.579441,1.690938,7.776634,-6.607953,,10.919783,14.593906,8.463306,6.263261,6.022988,5.051708,,25.995102,16.271468,7.18344,
03/31/1996,,9.295966,1.825541,8.04525,-5.347509,,11.141484,11.849958,8.440234,6.77203,6.772029,5.440657,,19.764909,15.423361,7.862216,
06/30/1996,,10.045693,1.958693,8.414271,-5.222191,,11.794831,13.021113,9.172466,7.089776,7.089776,5.967945,,22.705892,14.593183,8.579707,
