Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2004,,,244.0,,272.0,272.0,,,,,,,
06/30/2004,,,279.0,,268.0,268.0,,10.4651162790698,,,,,
09/30/2004,,,271.0,,271.0,271.0,,1.85185185185185,,,,,
12/31/2004,,,254.0,,346.0,346.0,,-4.05904059040591,,,,,
03/31/2005,,,326.0,,322.0,322.0,,13.7931034482759,,,,,
06/30/2005,,,285.0,,285.0,285.0,,0.840336134453782,,,,,
09/30/2005,,,311.0,,307.0,307.0,,8.69565217391305,,,,,
12/31/2005,,300.0,299.850006,,307.0,307.0,,1.97368421052632,,,,-0.0499979999999975,
03/31/2006,,,345.0,-2.19821162444113,334.0,334.0,,10.260336906585,,,,,
06/30/2006,,325.667,339.0,0.856954515491104,317.0,317.0,,6.19469026548671,,,,4.09405926913075,
09/30/2006,,331.333,307.0,-0.581477804566731,304.0,304.0,,-5.84878744650498,,,,-7.34397117099716,
12/31/2006,,333.0,367.0,-0.116974744615673,373.0,373.0,,11.2656467315716,,,,10.2102102102102,
03/31/2007,,354.5,340.0,-6.62417090188647,324.0,324.0,,-2.97542043984476,,,,-4.09026798307475,
06/30/2007,,347.333,351.0,0.211404384004306,379.0,379.0,,-0.255754475703325,,,,1.05575917059421,
09/30/2007,,339.333,368.0,0.154289860797733,339.0,339.0,,7.93237971391417,,,,8.4480436621254,
12/31/2007,,299.8,314.0,-4.70467032967033,178.0,178.0,,3.95314787701316,,,,4.73649099399599,
03/31/2008,,273.833,244.0,-8.05557410994589,116.0,116.0,,-11.6719242902208,,,,-10.8945963415659,
06/30/2008,,240.286,212.0,-19.8730264806616,-109.0,-109.0,,-11.7117117117117,,,,-11.7718052653921,
09/30/2008,,240.4,220.0,-27.4005860192549,-258.0,-258.0,,-4.49438202247191,,,,-8.48585690515807,
12/31/2008,,170.429,-207.0,-9.43851188425766,-321.0,-321.0,,,,,,,
