Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,52.77529,37.329041,,24.494687,16.905909,16.905909,,0.0,154.367117,,
06/30/1994,,,,,,,54.150378,37.265656,,20.879537,15.023933,15.023933,,0.0,183.034655,,
09/30/1994,,,,,,,53.844026,37.50956,,19.915717,15.382614,15.382614,,0.0,158.610104,,
12/31/1994,,,,,,,48.973427,33.117864,,16.845016,13.37233,13.37233,,0.0,140.327364,,
03/31/1995,,8.587249,2.866626,3.877102,8.037668,,55.356247,37.24511,37.176308,14.415633,11.280614,11.280614,,0.0,175.814396,-6.510371,
06/30/1995,,9.183297,2.963858,3.915403,8.462602,,55.250147,36.605093,35.829526,14.587753,13.443912,12.156846,,0.0,195.983154,-8.814418,
09/30/1995,,7.554921,2.800631,3.645077,7.960548,,54.45182,36.230933,34.144785,16.168994,14.631587,11.014042,,0.0,194.965879,-7.174598,
12/31/1995,,9.471804,3.395334,4.343873,8.503476,,55.047369,35.635209,42.889812,36.645348,28.876873,23.813822,,0.0,81.411172,1.760697,
03/31/1997,,,,,,,60.492836,40.06875,,25.736456,23.31332,16.904668,,0.0,140.458548,,
06/30/1997,,,,,,,61.098479,40.54639,,23.419851,21.650085,14.448547,,0.0,193.109832,,
09/30/1997,,,,,,,61.86699,40.554894,,24.745025,23.227475,15.188293,,0.0,151.359842,,
12/31/1997,,,,,,,60.760979,39.497814,,27.148514,25.537259,16.395318,,0.0,210.207377,,
03/31/1998,,6.305919,3.853781,4.272758,7.27387,,61.00209,38.514916,36.999318,21.39931,20.111336,12.535754,,0.0,179.852349,-5.035425,
06/30/1998,,6.137119,3.661938,4.047394,6.957153,,60.805082,38.815178,36.805925,23.565218,22.059926,14.995279,,0.0,142.416871,-2.603174,
09/30/1998,,6.388304,3.549978,3.944002,7.159554,,59.281046,36.739277,31.031666,18.008305,16.673199,10.280312,,0.0,183.595651,-5.340344,
12/31/1998,,5.033045,2.902024,3.189281,6.062867,,60.215337,37.121348,33.742025,20.259216,18.853687,11.975026,,0.0,172.327213,-3.640261,
03/31/1999,,5.623953,3.262915,3.632475,6.832531,,61.567946,38.282105,37.768504,24.193956,22.481539,15.422085,,0.0,129.219194,-1.643274,
06/30/1999,,6.160352,3.4296,3.821991,7.151653,,61.673558,37.939771,35.60795,24.74439,22.888224,16.321197,,0.0,125.092606,-1.545793,
09/30/1999,,7.192175,3.682798,4.113017,7.511596,,61.794674,38.730847,45.777934,23.652077,22.034386,15.598776,,0.0,136.935075,-2.656435,
12/31/1999,,6.918075,3.514292,3.870688,6.994574,,61.477508,38.283806,44.590289,24.147669,22.482557,16.625252,,0.0,121.110209,-1.46042,
03/31/2000,,7.130548,3.570788,3.968803,7.267188,,60.747069,37.494986,32.459645,22.483982,21.018647,15.11907,,0.0,133.504691,-2.389068,
