Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
05/31/1993,151.167999,65.139999,23.306999,2.292,,,2.292,60.429001,,,,60.429001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1993,131.459,152.214005,23.556999,3.622,,,3.622,-47.933998,,,,-47.933998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1993,88.422997,50.139,24.169001,0.723,,,0.723,13.392,,,,13.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1994,115.149002,65.051003,26.496,6.567,,,6.567,17.035,,,,17.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1994,174.584,77.886002,26.219999,-5.499,,,-5.499,75.976997,,,,75.976997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1994,177.445007,168.776001,27.823,1.826,,,1.826,-20.98,,,,-20.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1994,69.958,70.052002,30.056,-0.14,,,-0.14,-30.01,,,,-30.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1995,97.273003,67.552002,31.504,2.009,,,2.009,-3.792,,,,-3.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1995,213.953003,89.768997,30.540001,1.386,,,1.386,92.258003,,,,92.258003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1995,211.406006,209.542007,32.709,1.64,,,1.64,-32.485001,,,,-32.485001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1995,64.573997,84.227997,33.68,2.646,,,2.646,-55.98,,,,-55.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1996,167.910995,77.065002,32.834999,2.854,,,2.854,55.157001,,,,55.157001,,,-253.451996,,,,-253.451996,,,,,,,,,,253.451996,,,,,,,,,,,,,
05/31/1996,261.289001,106.282997,35.101002,0.569,,,0.569,119.335999,,,,119.335999,,,-202.843994,,,,-202.843994,,,,,,,,,,202.843994,,,,,,,,,,,,,
08/31/1996,227.042007,268.100006,39.660999,6.674,,,6.674,-87.392998,,,,-87.392998,,,-57.858002,,,,-57.858002,,,,,,,,,,57.858002,,,,,,,,,,,,,
11/30/1996,85.280998,114.850998,37.389999,-33.679001,,,-33.679001,-33.280998,,,,-33.280998,,,-387.751007,,,,-387.751007,,,,,,,,,,387.751007,,,,,,,,,,,,,
02/28/1997,194.600006,85.360001,40.696999,16.097,,,16.097,52.445999,-4.776,-0.386,25.273,32.334999,,-26.982,-62.346001,0.0,,,-62.346001,,,0.0,0.0,0.0,,,,,35.364001,-190.318997,-32.416,-161.306997,,,,3.404,3.404,0.0,0.0,,-22.701,
05/31/1997,242.297994,127.447,41.961,0.403,,,0.403,72.487001,-6.665,-1.235,-1.886,82.273001,,-22.097,-21.785999,0.0,,,-21.785999,,,0.0,0.0,0.0,,,,,-0.311001,-215.503003,-32.674,-183.418003,,,,0.589,0.589,0.0,0.0,,4.698,
08/31/1997,272.102,297.893,43.228001,-10.879,,,-10.879,-58.14,11.441,0.508,3.886,-73.975,,-109.434,-74.781,0.0,,,-74.781,,,0.0,0.0,0.0,,,,,-34.653,-40.856,-32.679,-10.628,,,,2.451,2.451,0.0,0.0,,121.812,
11/30/1997,168.580002,155.350006,41.401001,-49.650002,,,-49.650002,21.479,,,,21.479,,-296.388,-321.702988,17.041,,,-338.743988,,,0.0,0.0,0.0,,,,,25.314988,52.359,-32.687,86.328,,,,-1.282,0.0,-1.282,0.0,,-75.448997,
02/28/1998,214.162994,109.914001,43.007999,26.313999,,,26.313999,34.926998,,,,34.926998,,-363.638,-361.739014,0.0,,,-361.739014,,,0.0,0.0,0.0,,,,,-1.898986,123.557993,-44.577999,165.750992,,,,2.385,2.385,0.0,0.0,,-25.917,
05/31/1998,378.699005,160.595993,46.257999,4.354,,,4.354,167.490997,,,,167.490997,,-546.275024,-340.445007,0.0,,,-340.445007,,,0.0,0.0,0.0,,,,,-205.830017,174.103972,-44.605,216.995972,,,,1.713,1.713,0.0,0.0,,6.528,
08/31/1998,285.028015,344.752014,57.423,-23.559,,,-23.559,-93.587997,,,,-93.587997,,-76.140999,-105.966797,0.0,,,-105.966797,,,0.0,0.0,0.0,,,,,29.825798,-204.359996,-44.618999,-168.205997,,,,8.465,8.465,0.0,0.0,,4.527,
11/30/1998,213.950001,220.623006,53.979002,-67.493999,,,-67.493999,6.842005,12.543,-1.299,7.558,-11.959995,,-334.998976,-342.261979,0.0,,,-342.261979,,,0.0,0.0,0.0,,,,,7.263003,133.195035,-44.656001,183.268036,,,,-1.164,0.0,-1.164,-4.253,,12.146,
02/28/1999,208.792999,157.761002,57.903999,9.191,,,9.191,-16.063,,,,-16.063,,-240.496002,-50.977001,0.0,,,-50.977001,,,0.0,0.0,0.0,,,,,-189.519001,468.684014,-53.59,-208.420998,,,,730.812012,730.812012,0.0,-0.117,,436.980988,
05/31/1999,444.580994,203.341995,58.910999,13.693,,,13.693,168.634995,,,,168.634995,,-436.429993,-61.882999,0.0,,,-61.882999,,,0.0,0.0,0.0,,,,,-374.546994,-199.764998,-55.174,-147.656998,,,,3.07,3.07,0.0,-0.004,,-191.613998,
08/31/1999,413.147007,415.093003,63.084002,3.18,,,3.18,-68.209995,-37.281,-3.702,21.016,-48.242995,,-206.728005,-372.383,0.0,,,-372.383,,,,,,,,,,165.654995,-104.823991,-55.182,-56.573004,,,,6.934988,6.934988,,-0.003975,,101.59501,
11/30/1999,263.203004,251.044016,63.759002,-68.714,,,-68.714,17.114004,,,,17.114004,,-26.726008,-387.741188,0.0,,,-387.741188,,,0.0,0.0,0.0,,,,,361.01518,-198.940994,-55.233001,-144.415003,,,,0.757988,0.757988,0.0,-0.050978,,37.536009,
02/29/2000,165.26,171.517,67.604,27.187,,,27.187,-101.048,-20.033,-2.741,1.642,-79.916,,-73.822,-93.046,,,,-93.046,,,,,,,,,,19.224,-60.445,-64.774,-0.351,,,,4.68,4.68,,,,30.993,
05/31/2000,449.316986,203.955994,68.288002,-7.606,,,-7.606,184.679001,-34.919,-10.672,-1.256,231.526001,,-307.502991,-299.390991,,,,-299.390991,,,,,,,,,,-8.112,-399.011005,-64.819,-0.074,,,,-334.118005,1.025,-335.143005,,,-257.196991,
08/31/2000,387.092987,396.190002,75.248001,5.065,,,5.065,-89.410004,-26.916,-8.334,32.744,-86.904004,,-496.005005,-490.02301,0.0,,,-490.02301,,,0.0,0.0,0.0,,,,,-5.981995,-45.513983,-63.370998,385.879003,,,,-368.021988,1.972,-369.993988,0.0,,-154.425995,
11/30/2000,277.86499,193.794998,76.527,-60.696999,,,-60.696999,68.239998,,,,68.239998,,-414.696991,-69.538002,51.349998,,,-120.888,,,,,,,,,,-345.158989,184.973009,-61.368999,246.208008,,,,0.134,0.134,,,,48.140999,
02/28/2001,167.113998,127.949997,91.591003,34.480999,,,34.480999,-86.907997,-13.938,-0.866,-29.894,-42.209997,,-127.024002,-120.829002,0.0,,,-120.829002,,,0.0,0.0,0.0,,,,,-6.195,-96.261022,-61.370998,-36.762024,,,,2.086,2.086,0.0,-0.214,,-56.171001,
05/31/2001,473.165009,186.962997,92.359001,18.113001,,,18.113001,175.729996,,,,175.729996,,-432.049011,-470.697998,0.0,,,-470.697998,,,0.0,0.0,0.0,,,,,38.648987,492.363066,-61.395,555.893066,,,,-10.672,0.809,-11.481,8.537,,533.479004,
08/31/2001,465.269989,494.975006,97.008003,2.307,,,2.307,-129.020004,,,,-129.020004,,353.285004,-121.801003,0.0,,,-121.801003,,,0.0,0.0,0.0,,,,,475.086007,-329.909012,-61.530998,-255.311014,,,,13.662,13.662,0.0,-26.729,,488.645996,
11/30/2001,133.386993,116.312,91.265999,46.888,,,46.888,-121.079002,,,,-121.079002,,-136.128006,-98.239998,15.0,,,-113.239998,,,0.0,0.0,0.0,,,,,-37.888008,268.805027,-61.547001,339.435028,,,,0.198,0.198,0.0,-9.281,,266.063995,
02/28/2002,214.903,129.64,89.754,5.733,,,5.733,-10.224,-17.593,1.627,1.817,3.925,,-446.563,-441.761,1.632,,,-443.393,,,,,,,,,,-4.802,-28.167,-61.548,27.831,,,,1.556,1.556,,3.994,,-259.827,
05/31/2002,491.91,194.201,92.589,13.129,,,13.129,191.991,0.573,1.696,0.673,189.049,,-326.609,-152.594,0.0,,,-152.594,,,0.0,0.0,0.0,,,,,-174.015,-29.845,-61.572,39.165,,,,3.41,3.41,0.0,-10.848,,135.456,
08/31/2002,561.3,500.764,99.088,24.368,,,24.368,-62.92,-12.598,-1.415,35.576,-84.483,,-295.835,-424.038,2.439,,,-426.477,,,0.0,0.0,0.0,,,,,128.203,-162.439,-61.592,-103.176,,,,1.961,1.961,0.0,0.368,,103.026,
11/30/2002,300.0,191.0,100.0,10.0,,,10.0,-1.0,,,,-1.0,,-951.0,-964.0,,,,-964.0,,,,,,,,,,13.0,18.0,-61.0,78.0,,,,,,,1.0,,-633.0,
02/28/2003,171.0,127.0,106.0,1.0,,,1.0,-63.0,2.0,-3.0,27.0,-89.0,,-86.0,-81.0,31.0,,,-112.0,,,0.0,0.0,0.0,,,,,-5.0,-22.0,-62.0,39.0,,,,1.0,1.0,0.0,0.0,,66.0,
05/31/2003,494.0,128.0,135.0,13.0,,,13.0,218.0,-41.0,-1.0,29.0,231.0,,-351.0,-481.0,20.0,,,-501.0,,,0.0,0.0,0.0,,,,,130.0,505.0,-61.0,624.0,,,,13.0,13.0,0.0,-71.0,,648.0,
08/31/2003,727.941,734.261,175.782,0.419,,,0.419,-182.521,-50.174,-4.042,4.55,-132.855,,-1293.977,-1283.926,0.0,,,-1283.926,,,0.0,0.0,0.0,,,,,-10.051,170.379,-83.965,216.571,,,,25.634,25.634,0.0,12.139,,-395.657,
11/30/2003,538.0,205.0,168.0,10.0,,0.0,10.0,155.0,-2.0,-8.0,,165.0,,-703.0,-620.0,0.0,,,-620.0,,,0.0,0.0,0.0,,,,,-83.0,147.0,-85.0,200.0,,,,13.0,13.0,0.0,19.0,,-18.0,
02/29/2004,542.0,203.0,188.0,8.0,,,8.0,143.0,-53.0,-26.0,23.0,199.0,,-1287.0,-1286.0,77.0,,,-1363.0,,,0.0,0.0,0.0,,,,,-1.0,242.0,-100.0,253.0,,,,87.0,87.0,0.0,2.0,,-507.0,
05/31/2004,1165.0,332.0,200.0,15.0,,,15.0,618.0,35.0,-16.0,41.0,558.0,,-1297.0,-1285.0,0.0,,,-1285.0,,,0.0,0.0,0.0,,,,,-12.0,12.0,-99.0,118.0,,,,10.0,10.0,0.0,-17.0,,-120.0,
08/31/2004,903.0,1025.0,211.0,-6.0,,,-6.0,-327.0,-15.0,-13.0,26.0,-325.0,,-219.0,-217.0,0.0,,,-217.0,,,0.0,0.0,0.0,,,,,-2.0,-551.0,-101.0,-461.0,,,,14.0,14.0,0.0,-3.0,,139.0,
11/30/2004,606.0,294.0,213.0,20.0,,0.0,20.0,79.0,44.0,-18.0,-118.0,171.0,,-286.0,-721.0,0.0,,,-721.0,,,0.0,0.0,0.0,,,,,435.0,201.0,-100.0,273.0,,,,31.0,31.0,0.0,-3.0,,521.0,
02/28/2005,543.0,345.0,221.0,12.0,,,12.0,-35.0,-2.0,-4.0,-29.0,0.0,,-586.0,-556.0,0.0,,,-556.0,,,0.0,0.0,0.0,,,,,-30.0,-282.0,-120.0,-183.0,,,,23.0,23.0,0.0,-2.0,,-322.0,
05/31/2005,1218.0,409.0,225.0,8.0,,,8.0,576.0,-95.0,-11.0,,682.0,,-807.0,-553.0,0.0,,,-553.0,,,0.0,0.0,0.0,,,,,-254.0,-11.0,-121.0,131.0,,,,-16.0,14.0,-30.0,-5.0,,400.0,
08/31/2005,1031.0,1181.0,226.0,28.0,10.0,0.0,18.0,-404.0,-20.0,-1.0,37.0,-420.0,,-451.0,-523.0,0.0,,,-523.0,,,0.0,0.0,0.0,,,,,72.0,-162.0,-161.0,2.0,,,,15.0,15.0,0.0,-18.0,,418.0,
11/30/2005,618.0,336.0,230.0,-9.0,,0.0,-9.0,61.0,46.0,1.0,82.0,-68.0,,-126.0,-345.0,0.0,,,-345.0,,,0.0,0.0,0.0,,,,,219.0,-453.0,-164.0,48.0,,,,-345.0,11.0,-356.0,8.0,,39.0,
02/28/2006,613.0,251.0,232.0,36.0,20.0,,16.0,94.0,1.0,-16.0,-44.0,153.0,,-766.0,-757.0,,,,-757.0,,,,,,,,,,-9.0,-630.0,-202.0,-462.0,,,,31.0,31.0,,3.0,,-783.0,
05/31/2006,1272.0,380.0,240.0,-13.0,,0.0,-13.0,665.0,55.0,-6.0,,616.0,,-719.0,-726.0,0.0,,,-726.0,,,0.0,0.0,0.0,,,,,7.0,-378.0,-202.0,286.0,,,,-468.0,5.0,-473.0,6.0,,175.0,
08/31/2006,943.0,1232.0,255.0,20.0,,0.0,20.0,-564.0,-12.0,1.0,,-553.0,,-709.0,-699.0,0.0,,,-699.0,,,0.0,0.0,0.0,,,,,-10.0,-210.0,-201.0,289.0,,,,-314.0,6.0,-320.0,16.0,,24.0,
11/30/2006,805.0,416.0,261.0,19.0,,0.0,19.0,109.0,92.0,16.0,,1.0,,-250.0,-252.0,46.0,,,-298.0,,,0.0,0.0,0.0,,,,,2.0,14.0,-198.0,252.0,,,,-24.0,24.0,-48.0,-16.0,,569.0,
02/28/2007,597.0,283.0,260.0,20.0,19.0,,1.0,34.0,-7.0,-2.0,-30.0,73.0,,-1556.0,-637.0,0.0,,,-637.0,,,0.0,0.0,0.0,,,,,-919.0,-389.0,-217.0,-202.0,,,,29.0,29.0,0.0,1.0,,-1348.0,
05/31/2007,1494.0,390.0,272.0,19.0,,0.0,19.0,813.0,-123.0,-17.0,,953.0,,-1464.0,-1355.0,138.0,,,-1493.0,,,0.0,0.0,0.0,,,,,-109.0,1248.0,-218.0,1448.0,,,,11.0,11.0,0.0,7.0,,1278.0,
08/31/2007,1121.0,1377.0,279.0,24.0,51.0,0.0,-27.0,-559.0,5.0,-13.0,,-551.0,,-594.0,-246.0,0.0,,,-246.0,,,0.0,0.0,0.0,,,,,-348.0,-974.0,-278.0,-601.0,,,,-103.0,4.0,-107.0,8.0,,-447.0,
11/30/2007,857.0,358.0,290.0,27.0,,0.0,27.0,182.0,6.0,-25.0,,201.0,,-898.0,-936.0,0.0,,,-936.0,,,0.0,0.0,0.0,,,,,38.0,-428.0,-277.0,23.0,,,,-212.0,7.0,-219.0,38.0,,-469.0,
02/29/2008,373.0,236.0,301.0,24.0,,,24.0,-188.0,-1.0,1.0,-84.0,-104.0,,-261.0,-258.0,0.0,,,-258.0,,,0.0,0.0,0.0,,,,,-3.0,-89.0,-316.0,297.0,,,,-77.0,7.0,-84.0,7.0,,23.0,
05/31/2008,1442.0,390.0,312.0,10.0,,0.0,10.0,730.0,-115.0,-17.0,,862.0,,-1317.0,-1335.0,0.0,,,-1335.0,,,0.0,0.0,0.0,,,,,18.0,-103.0,-314.0,188.0,,,,7.0,7.0,0.0,16.0,,22.0,
08/31/2008,1064.0,1333.0,323.0,-5.0,,0.0,-5.0,-587.0,-128.0,-25.0,,-434.0,,-1136.0,-1130.0,0.0,,,-1130.0,,,0.0,0.0,0.0,,,,,-6.0,-124.0,-315.0,288.0,,,,2.0,2.0,0.0,-99.0,,-196.0,
11/30/2008,512.0,371.0,313.0,-16.0,,0.0,-16.0,-156.0,174.0,33.0,,-363.0,,-541.0,-630.0,0.0,,,-630.0,,,0.0,0.0,0.0,,,,,89.0,-113.0,-316.0,269.0,,,,-15.0,1.0,-16.0,-51.0,,-142.0,
02/28/2009,305.0,260.0,311.0,10.0,19.0,,-9.0,-276.0,,8.0,-13.0,-271.0,0.0,-313.0,-306.0,0.0,0.0,0.0,-306.0,-306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-20.0,-314.0,184.0,-115.0,732.0,-433.0,1.0,10.0,-9.0,109.0,-15.0,-43.0,
05/31/2009,1136.0,264.0,317.0,26.0,13.0,,13.0,529.0,,9.0,24.0,496.0,0.0,-1649.0,-1650.0,0.0,0.0,0.0,-1650.0,-1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,354.0,0.0,388.0,-140.0,2108.0,-1580.0,0.0,0.0,0.0,-34.0,37.0,-122.0,
08/31/2009,1189.0,1073.0,336.0,26.0,9.0,,17.0,-246.0,,0.0,66.0,-312.0,0.0,-492.0,-446.0,0.0,0.0,0.0,-446.0,-446.0,0.0,0.0,0.0,0.0,-33.0,0.0,-33.0,0.0,-13.0,-211.0,0.0,-201.0,,,,0.0,,,-10.0,5.0,491.0,
11/30/2009,712.0,193.0,345.0,25.0,9.0,,16.0,149.0,,-7.0,-3.0,159.0,0.0,-930.0,-978.0,0.0,,0.0,-978.0,-978.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,15.0,-216.0,0.0,-216.0,-70.0,829.0,-975.0,8.0,196.0,-188.0,-8.0,-4.0,-438.0,
02/28/2010,396.0,175.0,345.0,-16.0,15.0,,-31.0,-108.0,,-12.0,-16.0,-80.0,0.0,-1116.0,-1169.0,0.0,0.0,0.0,-1169.0,-1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,976.0,0.0,970.0,809.0,637.0,-476.0,3.0,62.0,-59.0,3.0,-41.0,215.0,
05/31/2010,1398.0,252.0,349.0,15.0,8.0,,7.0,782.0,,14.0,47.0,721.0,0.0,-978.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-551.0,-79.0,-492.0,-107.0,258.0,-643.0,9.0,255.0,-246.0,11.0,-28.0,-159.0,
08/31/2010,1290.0,1303.0,355.0,13.0,10.0,,3.0,-381.0,,11.0,-20.0,-372.0,0.0,-642.0,-670.0,0.0,0.0,0.0,-670.0,-670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,-752.0,-79.0,-705.0,-402.0,0.0,-303.0,8.0,217.0,-209.0,24.0,37.0,-67.0,
11/30/2010,734.0,248.0,367.0,16.0,10.0,,6.0,103.0,,-25.0,-47.0,175.0,0.0,-765.0,-741.0,0.0,0.0,0.0,-741.0,-741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-77.0,-79.0,35.0,326.0,479.0,-770.0,1.0,11.0,-10.0,-34.0,10.0,-98.0,
02/28/2011,412.0,152.0,367.0,19.0,17.0,,2.0,-126.0,,-19.0,1.0,-108.0,0.0,-158.0,-172.0,0.0,0.0,0.0,-172.0,-172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-230.0,-79.0,-198.0,-63.0,,-135.0,0.0,0.0,0.0,47.0,12.0,36.0,
05/31/2011,1389.0,206.0,380.0,20.0,12.0,,8.0,783.0,,-16.0,25.0,774.0,0.0,-1467.0,-1450.0,0.0,0.0,0.0,-1450.0,-1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,171.0,-198.0,386.0,-408.0,990.0,-196.0,0.0,0.0,0.0,-17.0,-1.0,92.0,
08/31/2011,1215.0,1337.0,390.0,42.0,10.0,,32.0,-554.0,,-1.0,-9.0,-544.0,0.0,-785.0,-813.0,0.0,0.0,0.0,-813.0,-813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,-549.0,-197.0,-65.0,636.0,0.0,-701.0,-288.0,0.0,-288.0,1.0,-8.0,-127.0,
11/30/2011,750.0,217.0,385.0,13.0,7.0,,6.0,135.0,,-18.0,50.0,103.0,0.0,-236.0,-261.0,0.0,0.0,0.0,-261.0,-261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-485.0,-197.0,-125.0,-615.0,706.0,-216.0,-166.0,0.0,-166.0,3.0,-9.0,20.0,
02/29/2012,322.0,-139.0,376.0,207.0,14.0,,193.0,-122.0,,-4.0,-62.0,-56.0,0.0,-248.0,-221.0,46.0,46.0,0.0,-267.0,-267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,-50.0,-194.0,145.0,257.0,,-112.0,0.0,0.0,0.0,-1.0,-3.0,21.0,
05/31/2012,1136.0,14.0,376.0,146.0,8.0,,138.0,600.0,,-3.0,31.0,572.0,0.0,-1208.0,-1730.0,0.0,0.0,0.0,-1730.0,-1730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,533.0,-194.0,736.0,5.0,946.0,-215.0,0.0,0.0,0.0,-9.0,-32.0,429.0,
08/31/2012,1018.0,1330.0,383.0,-112.0,8.0,,-120.0,-583.0,,14.0,27.0,-624.0,0.0,-144.0,-167.0,0.0,0.0,0.0,-167.0,-167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,-1220.0,-196.0,-958.0,-532.0,0.0,-426.0,-69.0,0.0,-69.0,3.0,14.0,-332.0,
11/30/2012,523.0,93.0,392.0,39.0,9.0,,30.0,-1.0,,-23.0,-20.0,42.0,0.0,-172.0,-168.0,0.0,0.0,0.0,-168.0,-168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-453.0,-195.0,-253.0,46.0,0.0,-299.0,-21.0,0.0,-21.0,16.0,-1.0,-103.0,
02/28/2013,399.0,37.0,389.0,65.0,18.0,,47.0,-92.0,,5.0,23.0,-120.0,0.0,-167.0,-171.0,70.0,70.0,0.0,-241.0,-241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-203.0,-582.0,455.0,67.0,1000.0,-612.0,-78.0,35.0,-113.0,2.0,-18.0,11.0,
05/31/2013,1157.0,41.0,391.0,33.0,6.0,,27.0,692.0,,0.0,59.0,633.0,0.0,-1206.0,-1206.0,0.0,0.0,0.0,-1206.0,-1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,-195.0,511.0,-108.0,837.0,-218.0,-25.0,0.0,-25.0,-4.0,-3.0,235.0,
08/31/2013,803.0,934.0,406.0,145.0,8.0,,137.0,-682.0,,-4.0,-32.0,-646.0,0.0,-434.0,-365.0,0.0,0.0,0.0,-365.0,-365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.0,-113.0,-193.0,71.0,183.0,0.0,-112.0,0.0,0.0,0.0,9.0,14.0,270.0,
11/30/2013,475.0,66.0,402.0,-12.0,10.0,,-22.0,19.0,,18.0,29.0,-28.0,0.0,-249.0,-407.0,0.0,0.0,0.0,-407.0,-407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,-751.0,-194.0,-558.0,-138.0,850.0,-1270.0,0.0,0.0,0.0,1.0,6.0,-519.0,
02/28/2014,477.0,-20.0,405.0,34.0,13.0,,21.0,58.0,,-9.0,-88.0,155.0,0.0,-349.0,-353.0,0.0,0.0,0.0,-353.0,-353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-162.0,-194.0,32.0,344.0,0.0,-312.0,0.0,0.0,0.0,0.0,-7.0,-41.0,
05/31/2014,1196.0,98.0,411.0,-13.0,13.0,,-26.0,700.0,,-4.0,75.0,629.0,0.0,-919.0,-934.0,42.0,42.0,0.0,-976.0,-976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-357.0,-194.0,-156.0,104.0,829.0,-1089.0,0.0,0.0,0.0,-7.0,2.0,-78.0,
08/31/2014,1120.0,1241.0,413.0,16.0,11.0,,5.0,-550.0,,23.0,-9.0,-564.0,0.0,-349.0,-348.0,0.0,0.0,0.0,-348.0,-348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-669.0,-194.0,-465.0,-353.0,0.0,-112.0,0.0,0.0,0.0,-10.0,-9.0,93.0,
