Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,36.625,,33.0,40.375,32.75,,,
12/31/1980,45.375,23.890785,36.5,46.5,36.5,,,
03/31/1981,37.0,-18.4573,45.5,46.25,29.5,,,
06/30/1981,31.0,-16.216216,37.0,40.0,30.75,,,
09/30/1981,27.0,-12.903226,31.0,35.5,24.0,,,
12/31/1981,26.25,-2.777778,27.25,28.375,23.75,,,
03/31/1982,22.25,-15.238095,26.0,27.0,20.5,,,
06/30/1982,18.0,-19.101124,22.0,22.5,17.5,,,
09/30/1982,20.375,13.194444,18.125,22.0,15.75,,,
12/31/1982,24.25,19.018405,20.25,27.0,19.75,,,
03/31/1983,29.0,19.587629,24.625,31.375,23.75,,,
06/30/1983,31.75,9.482759,29.25,34.125,28.0,,,
09/30/1983,31.25,-1.574803,31.875,32.75,29.5,,,
12/31/1983,28.125,-10.0,31.5,32.25,26.25,,,
03/31/1984,29.25,4.0,28.125,30.0,27.0,,,
06/30/1984,28.125,-3.846154,29.0,31.625,27.0,,,
09/30/1984,30.25,7.555556,28.125,31.0,26.875,,,
12/31/1984,34.0,12.396694,30.5,34.25,29.75,,,
03/31/1985,38.25,12.5,33.875,42.25,33.0,,,
06/30/1985,41.875,9.477124,38.75,43.25,38.25,,,
09/30/1985,43.0,2.686567,41.875,47.0,41.0,,,
12/31/1985,47.25,9.883721,43.375,47.875,41.5,,,
03/31/1986,48.0,1.587302,47.0,48.75,39.25,,,
06/30/1986,46.75,-2.604167,48.125,52.25,46.75,,,
09/30/1986,43.0,-8.02139,47.0,49.0,41.5,,,
12/31/1986,42.25,-1.744186,43.0,45.0,41.5,,,
03/31/1987,49.5,17.159763,42.25,55.625,42.25,,,
06/30/1987,49.125,-0.757576,49.5,52.0,46.625,,,
09/30/1987,51.25,4.3257,49.5,54.625,49.25,,,
12/31/1987,33.25,-35.121951,51.0,54.0,29.5,,,
03/31/1988,37.25,12.030075,33.25,41.0,31.5,,10.813,
06/30/1988,41.5,11.409396,37.0,42.0,34.625,,10.813,
09/30/1988,38.75,-6.626506,41.875,44.0,37.125,,10.813,
12/31/1988,39.375,1.612903,39.0,39.5,33.625,,10.813,
03/31/1989,39.75,0.952381,39.375,42.5,36.75,,11.166,
06/30/1989,43.5,9.433962,40.0,45.25,39.0,,11.166,
09/30/1989,47.625,9.482759,43.5,48.5,43.25,,11.166,
12/31/1989,46.625,-2.099738,47.5,47.75,39.625,,11.166,
03/31/1990,53.75,15.281501,46.375,55.5,46.25,616.620007,11.403,
06/30/1990,54.75,1.860465,53.25,56.75,47.0,629.241752,11.403,
09/30/1990,37.25,-31.96347,55.0,60.5,36.25,428.784738,11.472,
12/31/1990,42.875,15.100671,37.5,45.0,30.25,530.36375,11.493,
03/31/1991,58.375,36.151603,42.875,60.75,37.75,691.160009,11.795,
06/30/1991,46.75,-19.914347,58.125,58.375,45.0,634.257268,11.84,
09/30/1991,45.5,-2.673797,47.125,51.0,44.0,617.753485,13.567,
12/31/1991,49.625,9.065934,45.625,49.75,38.75,710.282625,13.577,
03/31/1992,46.375,-6.549118,49.75,57.375,46.25,667.66089,14.313,
06/30/1992,20.5,-55.795148,46.625,51.125,19.375,590.46149,14.313,
09/30/1992,20.375,-0.609756,20.625,22.875,19.875,588.389255,14.397,
12/31/1992,21.625,6.134969,19.75,22.25,17.875,662.589978,28.802999,
03/31/1993,20.875,-3.468208,21.625,22.25,19.375,641.655768,30.639999,
06/30/1993,25.375,21.556886,21.0,25.625,19.75,783.22473,30.738001,
09/30/1993,24.875,-1.970443,25.5,27.125,23.75,782.368492,30.865999,
12/31/1993,25.125,1.005025,24.625,26.5,21.75,794.40225,31.452,
03/31/1994,27.125,7.960199,24.875,29.125,24.375,882.240666,31.618,
06/30/1994,21.5,-20.737327,27.375,29.875,20.125,701.953463,32.525002,
09/30/1994,16.625,-22.674419,21.5,21.5,15.0,544.285849,32.648998,
12/31/1994,12.75,-23.308271,16.5,17.875,12.25,419.028775,32.738998,
03/31/1995,6.0,-52.941176,12.75,13.0,5.625,198.257996,32.865002,
06/30/1995,6.75,12.5,6.75,9.625,4.75,223.114506,33.042999,
09/30/1995,7.75,14.814815,6.625,9.625,6.0,256.106511,33.054001,
12/31/1995,4.5,-41.935484,7.75,8.0,4.0,149.570995,33.046001,
03/31/1996,1.25,-72.222222,4.375,4.8125,1.25,41.55375,33.046001,
