Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
04/26/1992,4219.700195,104.899998,102.599998,2.3,646.099976,,,633.099976,,,,,92.699997,,,,,,1476.800049,1862.900024,,,,,880.0,,,,880.0,2742.900024,,351.299988,351.299988,,,,261.5,,,,,,546.000061,,,546.000061,1158.800049,797.200012,,,,,337.700012,,,,,,,337.700012,1134.900024,2293.700073,0.0,132.5,,,-402.899994,,2196.399994,1926.0,,1926.0,4219.700073,
08/02/1992,4353.799805,117.699998,112.099998,5.6,577.099976,,,717.900024,,,,,88.900002,,,,,,1501.599976,1965.800049,3209.0,-1243.199951,51.599998,,834.799988,,,,834.799988,2852.200035,,497.799988,497.799988,,,,293.700012,,,,,,508.199951,,,508.199951,1299.699951,693.299988,,,,,310.799988,,,,,,,310.799988,1004.099976,2303.799927,0.0,136.5,,,-401.899994,,2292.99997,2027.599976,22.4,2049.999976,4353.799903,
11/02/1992,4572.399902,62.000001,60.700001,1.3,757.900024,,,860.299988,,,,,91.5,,,,,,1771.699951,1930.599976,,,,,870.099976,,,,870.099976,2800.699951,,494.200012,494.200012,,,,398.799988,,,,,,561.699951,,,561.699951,1454.699951,681.599976,,,,,338.5,,,,,,,338.5,1020.099976,2474.799927,0.0,145.100006,,,-396.200012,,2348.700012,2097.600006,,2097.600006,4572.399933,
01/31/1993,4580.700195,73.500003,66.300003,7.2,783.0,,,758.0,,,,,91.800003,,,,,,1706.300049,1912.400024,,,,,962.0,,,,962.0,2874.400024,,420.399994,420.399994,,,,398.299988,,,,,,898.700043,,,898.700043,1717.400024,675.200012,,,,,281.399994,,,,,,,281.399994,956.600006,2674.000031,0.0,156.699997,,,-387.399994,,2137.399994,1906.699997,,1906.699997,4580.700027,
05/02/1993,4880.899902,77.4,70.0,7.4,695.799988,,,724.799988,,,,,106.599998,,,,,,1604.599976,2244.600098,,,,,1031.699951,,,,1031.699951,3276.300049,,376.399994,376.399994,,,,736.700012,,,,,,924.499969,,,924.499969,2037.599976,470.600006,,,,,293.700012,,,,,,,293.700012,764.300018,2801.899994,0.0,165.300003,,,-412.100006,,2207.699982,1960.899979,118.099998,2078.999977,4880.899971,
08/01/1993,4897.5,69.499998,62.599998,6.9,646.299988,,,804.200012,,,,,166.199997,,,,,,1686.199951,2264.399902,3584.899902,-1320.5,60.200001,,886.700012,,,,886.700012,3211.299915,,510.0,510.0,,,,669.400024,,,,,,671.099976,,,671.099976,1850.5,461.899994,,,,,881.099976,,,,,,,881.099976,1342.99997,3193.49997,0.0,169.399994,,,-428.600006,,1963.199982,1703.99997,0.0,1703.99997,4897.49994,
10/31/1993,5162.0,53.0,48.0,5.0,806.0,,,924.0,,,,,170.0,,,,,,1953.0,2272.0,,,0.0,,937.0,,,,937.0,3209.0,,465.0,465.0,,,,719.0,,,,,,742.0,,,742.0,1926.0,561.0,,,,,916.0,,,,,,,916.0,1477.0,3403.0,0.0,163.0,,,-457.0,,2053.0,1759.0,0.0,1759.0,5162.0,
01/30/1994,5025.0,75.0,61.0,14.0,759.0,,,788.0,,,,,151.0,,,,,,1773.0,2305.0,,,0.0,,947.0,,,,947.0,3252.0,,399.0,399.0,,,,540.0,,,,,,688.0,,,688.0,1627.0,562.0,,,,,910.0,,,,,,,910.0,1472.0,3099.0,0.0,175.0,,,-463.0,,2214.0,1926.0,0.0,1926.0,5025.0,
05/01/1994,4938.0,86.0,86.0,0.0,615.0,,,750.0,,,,,149.0,,,,,,1600.0,2326.0,,,,,1012.0,,,,1012.0,3338.0,,361.0,361.0,,,,474.0,,,,,,630.0,,,630.0,1465.0,564.0,,,,,927.0,,,,,,,927.0,1491.0,2956.0,0.0,177.0,,,-462.0,,2267.0,1982.0,0.0,1982.0,4938.0,
07/31/1994,4992.0,96.0,94.0,2.0,578.0,,,786.0,,,,,141.0,,,,,,1601.0,2401.0,3848.0,-1447.0,76.0,,914.0,,,,914.0,3391.0,,473.0,473.0,,,,434.0,,,,,,758.0,,,758.0,1665.0,560.0,,,,,778.0,,,,,,,778.0,1338.0,3003.0,0.0,175.0,,,-559.0,,2373.0,1989.0,0.0,1989.0,4992.0,
10/30/1994,5529.0,102.0,88.0,14.0,783.0,,,888.0,,,,,157.0,,,,,,1930.0,2462.0,,,0.0,,1137.0,,,,1137.0,3599.0,,491.0,491.0,,,,644.0,,,,,,866.0,,,866.0,2001.0,574.0,,,,,799.0,,,,,,,799.0,1373.0,3374.0,0.0,179.0,,,-555.0,,2531.0,2155.0,0.0,2155.0,5529.0,
01/29/1995,5409.0,114.0,89.0,25.0,788.0,,,751.0,,,,,157.0,,,,,,1810.0,2479.0,,,0.0,,1120.0,,,,1120.0,3599.0,,441.0,441.0,,,,432.0,,,,,,837.0,,,837.0,1710.0,563.0,,,,,820.0,,,,,,,820.0,1383.0,3093.0,0.0,181.0,,,-544.0,,2679.0,2316.0,0.0,2316.0,5409.0,
04/30/1995,6373.0,159.0,134.0,25.0,676.0,,,697.0,,,,,152.0,,,,,,1684.0,2520.0,,,0.0,,2169.0,,,,2169.0,4689.0,,409.0,409.0,,,,1116.0,,,,,,754.0,,,754.0,2279.0,867.0,,,,,826.0,,,,,,,826.0,1693.0,3972.0,0.0,183.0,,,-530.0,,2748.0,2401.0,0.0,2401.0,6373.0,
07/30/1995,6315.0,53.0,53.0,0.0,631.0,,,755.0,,,,,142.0,,,,,,1581.0,2584.0,4254.0,-1670.0,100.0,,2050.0,,,,2050.0,4734.0,,556.0,556.0,,,,865.0,,,,,,743.0,,,743.0,2164.0,857.0,,,,,826.0,,,,,,,826.0,1683.0,3847.0,0.0,185.0,,,-550.0,,2833.0,2468.0,0.0,2468.0,6315.0,
10/29/1995,6803.0,69.0,69.0,0.0,855.0,,,900.0,,,,,145.0,,,,,,1969.0,2595.0,,,0.0,,2239.0,,,,2239.0,4834.0,,578.0,578.0,,,,1083.0,,,,,,853.0,,,853.0,2514.0,852.0,,,,,853.0,,,,,,,853.0,1705.0,4219.0,0.0,191.0,,,-581.0,,2974.0,2584.0,0.0,2584.0,6803.0,
01/28/1996,6576.0,56.0,56.0,0.0,806.0,,,743.0,,,,,147.0,,,,,,1752.0,2577.0,,,0.0,,2247.0,,,,2247.0,4824.0,,497.0,497.0,,,,575.0,,,,,,869.0,,,869.0,1941.0,1050.0,,,,,852.0,,,,,,,852.0,1902.0,3843.0,0.0,217.0,,,-577.0,,3093.0,2733.0,0.0,2733.0,6576.0,
04/28/1996,6494.0,57.0,57.0,0.0,660.0,,,718.0,,,,,142.0,,,,,,1577.0,2618.0,,,0.0,,2299.0,,,,2299.0,4917.0,,407.0,407.0,,,,893.0,,,,,,846.0,,,846.0,2146.0,750.0,,,,,857.0,,,,,,,857.0,1607.0,3753.0,0.0,234.0,,,-676.0,,3183.0,2741.0,0.0,2741.0,6494.0,
07/28/1996,6632.0,34.0,34.0,0.0,618.0,,,739.0,,,,,227.0,,,,,,1618.0,2681.0,4490.0,-1809.0,158.0,,2175.0,,,,2175.0,5014.0,,568.0,568.0,,,,865.0,,,,,,796.0,,,796.0,2229.0,744.0,,,,,917.0,,,,,,,917.0,1661.0,3890.0,0.0,248.0,,,-779.0,,3273.0,2742.0,0.0,2742.0,6632.0,
10/27/1996,7215.0,52.0,52.0,0.0,888.0,,,852.0,349.0,0.0,503.0,,218.0,,,,,,2010.0,2717.0,,,0.0,,2488.0,1967.0,,,521.0,5205.0,,552.0,552.0,,,,1832.0,,,,,,1206.0,,,1206.0,3590.0,1041.0,,,,,936.0,,,,,,,936.0,1977.0,5567.0,0.0,255.0,,,-1879.0,,3272.0,1648.0,0.0,1648.0,7215.0,
01/26/1997,7005.0,31.0,31.0,0.0,930.0,,,695.0,292.0,0.0,403.0,,219.0,,,,,,1875.0,2667.0,,,0.0,,2463.0,1932.0,,,531.0,5130.0,,511.0,511.0,,,,1791.0,,,,,,1137.0,,,1137.0,3439.0,938.0,,,,,940.0,,,,,,,940.0,1878.0,5317.0,0.0,287.0,,,-2021.0,,3422.0,1688.0,0.0,1688.0,7005.0,
04/27/1997,6699.0,11.0,11.0,0.0,746.0,,,650.0,261.0,0.0,389.0,,210.0,,,,,,1617.0,2634.0,,,0.0,,2448.0,1912.0,,,536.0,5082.0,,460.0,460.0,,,,1755.0,,,,,,1049.0,,,1049.0,3264.0,934.0,,,,,949.0,,,,,,,949.0,1883.0,5147.0,0.0,325.0,,,-2235.0,,3462.0,1552.0,0.0,1552.0,6699.0,
08/03/1997,6196.0,17.0,17.0,0.0,523.0,,,598.0,,,,,150.0,,,,,,1288.0,2044.0,3562.0,-1518.0,0.0,,2864.0,,,,2864.0,4908.0,,485.0,485.0,,,,1506.0,,,,,,778.0,,,778.0,2769.0,1151.0,,,,,773.0,,,,,,,773.0,1924.0,4693.0,0.0,358.0,,,-2459.0,,3521.0,1420.0,83.0,1503.0,6196.0,
05/03/1998,6051.0,46.0,46.0,0.0,759.0,,,542.0,197.0,0.0,345.0,,234.0,,,,,,1581.0,1944.0,3537.0,-1593.0,0.0,,2526.0,1985.0,,,541.0,4470.0,,388.0,388.0,,,,1635.0,,,,,,1104.0,,,1104.0,3127.0,1191.0,,,,,797.0,,,,,,,797.0,1988.0,5115.0,0.0,403.0,,,-2971.0,,3504.0,936.0,0.0,936.0,6051.0,
08/02/1998,5633.0,16.0,16.0,0.0,656.0,,,564.0,205.0,0.0,359.0,,204.0,,,,,,1440.0,1723.0,3160.0,-1437.0,0.0,,2470.0,1904.0,,,566.0,4193.0,,506.0,506.0,,,,1401.0,,,,,,896.0,,,896.0,2803.0,1169.0,,,,,783.0,,,,,,,783.0,1952.0,4755.0,0.0,415.0,,,-3083.0,,3542.0,874.0,4.0,878.0,5633.0,
11/01/1998,5995.0,19.0,19.0,0.0,816.0,816.0,,658.0,223.0,0.0,435.0,,202.0,,,,,,1695.0,1707.0,3217.0,-1510.0,0.0,,2593.0,2022.0,,,571.0,4300.0,,544.0,544.0,,,,1332.0,,,,,,962.0,,,962.0,2838.0,1488.0,,,,,817.0,,,,,,,817.0,2305.0,5143.0,0.0,414.0,,,-3282.0,3876.0,-156.0,852.0,0.0,852.0,5995.0,
01/31/1999,5874.0,30.0,30.0,0.0,705.0,705.0,,621.0,215.0,0.0,406.0,,217.0,,,,,,1573.0,1719.0,3238.0,-1519.0,0.0,,2582.0,2001.0,,,581.0,4301.0,,468.0,468.0,,,,1721.0,,,,,,835.0,,,835.0,3024.0,1338.0,,,,,821.0,,,,,,,821.0,2159.0,5183.0,0.0,406.0,,,-3541.0,3996.0,-170.0,691.0,0.0,691.0,5874.0,
05/02/1999,5703.0,24.0,24.0,0.0,530.0,530.0,,587.0,213.0,0.0,374.0,,230.0,,,,,,1371.0,1743.0,3284.0,-1541.0,0.0,,2589.0,1988.0,,,601.0,4332.0,,403.0,403.0,,,,1859.0,,,,,,772.0,,,772.0,3034.0,1338.0,,,,,832.0,,,,,,,832.0,2170.0,5204.0,0.0,399.0,,,-3820.0,4060.0,-140.0,499.0,0.0,499.0,5703.0,
08/01/1999,5522.0,6.0,6.0,0.0,541.0,,,615.0,207.0,0.0,408.0,0.0,132.0,,,,,,1294.0,1726.0,3217.0,-1491.0,0.0,,2502.0,1910.0,,,592.0,4228.0,,511.0,511.0,,,,1987.0,,,,,,648.0,,,648.0,3146.0,1330.0,,,,,811.0,,,,,,,811.0,2141.0,5287.0,0.0,402.0,,,-4058.0,,3891.0,235.0,0.0,235.0,5522.0,
10/31/1999,5742.0,34.0,34.0,0.0,683.0,683.0,,690.0,0.0,0.0,0.0,0.0,140.0,,,,,,1547.0,1713.0,3247.0,-1534.0,0.0,,2482.0,1888.0,,,594.0,4195.0,,495.0,495.0,,,,2031.0,,,,,,847.0,,,847.0,3373.0,1328.0,,,,,813.0,,,,,,,813.0,2141.0,5514.0,0.0,359.0,,,-4156.0,4180.0,-155.0,228.0,0.0,228.0,5742.0,
01/30/2000,5564.0,92.0,92.0,0.0,638.0,638.0,,583.0,212.0,0.0,371.0,0.0,126.0,,,,,,1439.0,1678.0,3247.0,-1569.0,0.0,,2447.0,1844.0,,,603.0,4125.0,,446.0,446.0,,,,1874.0,,,,,,829.0,,,829.0,3149.0,1336.0,,,,,814.0,,,,,,,814.0,2150.0,5299.0,0.0,346.0,,,-4266.0,4365.0,-180.0,265.0,0.0,265.0,5564.0,
04/30/2000,5195.0,34.0,34.0,0.0,470.0,470.0,,560.0,204.0,0.0,356.0,0.0,122.0,,,,,,1186.0,1622.0,3289.0,-1667.0,0.0,,2387.0,1772.0,,,615.0,4009.0,,351.0,351.0,,,,1887.0,,,,,,745.0,,,745.0,2983.0,1270.0,,,,,779.0,,,,,,,779.0,2049.0,5032.0,0.0,338.0,,,-4348.0,4409.0,-236.0,163.0,0.0,163.0,5195.0,
07/30/2000,5196.0,27.0,27.0,0.0,443.0,,,571.0,213.0,0.0,358.0,0.0,127.0,,,,,,1168.0,1644.0,3296.0,-1652.0,0.0,,2384.0,1767.0,,,617.0,4028.0,,509.0,509.0,,,,1873.0,,,,,,650.0,,,650.0,3032.0,1218.0,,,,,809.0,,,,,,,809.0,2027.0,5059.0,0.0,364.0,,,-4373.0,,4146.0,137.0,0.0,137.0,5196.0,
10/29/2000,5234.0,25.0,25.0,0.0,609.0,,,595.0,209.0,,386.0,0.0,157.0,,,,,,1386.0,1574.0,3246.0,-1672.0,0.0,,2274.0,1678.0,,,596.0,3848.0,,482.0,482.0,,,,1741.0,,,,,,860.0,,,860.0,3083.0,1216.0,,,,,807.0,,,,,,,807.0,2023.0,5106.0,0.0,385.0,,,-4420.0,,4163.0,128.0,0.0,128.0,5234.0,
01/28/2001,5094.0,38.0,38.0,0.0,549.0,549.0,,494.0,169.0,,325.0,0.0,148.0,,,,,,1229.0,1570.0,,,0.0,,2295.0,1704.0,,,591.0,3865.0,,469.0,469.0,,,,1433.0,,,,,,830.0,,,830.0,2732.0,1742.0,,,,,811.0,,,,,,,811.0,2553.0,5285.0,0.0,330.0,,,-4903.0,4661.0,-279.0,-191.0,0.0,-191.0,5094.0,
04/29/2001,4832.0,21.0,21.0,0.0,397.0,,,459.0,157.0,,302.0,0.0,153.0,,,,,,1030.0,1542.0,,,0.0,,2260.0,1660.0,,,600.0,3802.0,,378.0,378.0,,,,892.0,,,,,,756.0,,,756.0,2026.0,2239.0,,,,,786.0,,,,,,,786.0,3025.0,5051.0,0.0,333.0,,,-4921.0,,4369.0,-219.0,0.0,-219.0,4832.0,
07/29/2001,5927.0,24.0,24.0,0.0,442.0,,,597.0,216.0,0.0,381.0,0.0,158.0,,,,,,1221.0,1637.0,3377.0,-1740.0,0.0,,3069.0,2451.0,1755.0,696.0,618.0,4706.0,,582.0,582.0,,,,1806.0,1806.0,0.0,0.0,,,732.0,,,732.0,3120.0,2243.0,2243.0,0.0,0.0,,811.0,,,,,,,811.0,3054.0,6174.0,0.0,334.0,,,-4908.0,,4327.0,-247.0,0.0,-247.0,5927.0,
10/28/2001,6244.0,35.0,35.0,0.0,697.0,,,652.0,233.0,,419.0,0.0,192.0,,,,,,1576.0,1603.0,,,0.0,,3065.0,2440.0,,,625.0,4668.0,,627.0,627.0,,,,1295.0,,,,,,898.0,,,898.0,2820.0,2757.0,,,,,815.0,,,,,,,815.0,3572.0,6392.0,0.0,340.0,,,-4908.0,,4420.0,-148.0,0.0,-148.0,6244.0,
01/27/2002,6049.0,32.0,32.0,0.0,642.0,642.0,,568.0,188.0,,380.0,0.0,196.0,,,,,,1438.0,1586.0,,,0.0,,3025.0,2408.0,,,617.0,4611.0,,583.0,583.0,,,,1456.0,,,,,,849.0,,,849.0,2888.0,2354.0,,,,,811.0,,,,,,,811.0,3165.0,6053.0,0.0,344.0,,,-4903.0,4896.0,-341.0,-4.0,0.0,-4.0,6049.0,
04/28/2002,5789.0,27.0,27.0,0.0,432.0,432.0,,532.0,176.0,0.0,356.0,0.0,142.0,,,,,,1133.0,1595.0,,,0.0,,3061.0,2440.0,,,621.0,4656.0,,461.0,461.0,,,,1164.0,,,,,,865.0,,,865.0,2490.0,2430.0,,,,,789.0,,,,,,,789.0,3219.0,5709.0,0.0,346.0,,,-4897.0,4927.0,-296.0,80.0,0.0,80.0,5789.0,
07/28/2002,5721.0,21.0,21.0,0.0,417.0,,,638.0,231.0,0.0,407.0,0.0,123.0,,,,,,1199.0,1684.0,3633.0,-1949.0,0.0,,2838.0,2503.0,1755.0,748.0,335.0,4522.0,,681.0,681.0,,,,1196.0,1196.0,0.0,0.0,,,801.0,,,801.0,2678.0,2449.0,2449.0,0.0,0.0,,708.0,,,,,,,708.0,3157.0,5835.0,0.0,340.0,,,-4891.0,,4437.0,-114.0,0.0,-114.0,5721.0,
10/27/2002,6250.0,41.0,41.0,0.0,661.0,661.0,,745.0,245.0,,500.0,0.0,130.0,,,,,,1577.0,1736.0,,,0.0,,2937.0,2622.0,1660.0,962.0,315.0,4673.0,,679.0,679.0,,,,2047.0,,,,,,976.0,,,976.0,3702.0,1860.0,,,,,685.0,,,,,,,685.0,2545.0,6247.0,0.0,318.0,,,-4871.0,5014.0,-458.0,3.0,0.0,3.0,6250.0,
01/26/2003,6287.0,37.0,37.0,0.0,649.0,649.0,,657.0,213.0,,444.0,0.0,141.0,,,,,,1484.0,1757.0,,,0.0,,3046.0,2748.0,1740.0,1008.0,298.0,4803.0,,625.0,625.0,,,,1357.0,,,,,,1052.0,,,1052.0,3034.0,2270.0,,,,,744.0,,,,,,,744.0,3014.0,6048.0,0.0,318.0,,,-4865.0,5181.0,-395.0,239.0,0.0,239.0,6287.0,
04/27/2003,6115.0,27.0,27.0,0.0,511.0,511.0,,608.0,206.0,,402.0,0.0,124.0,,,,,,1270.0,1770.0,,,0.0,,3075.0,2781.0,1771.0,1010.0,294.0,4845.0,,514.0,514.0,,,,1261.0,,,,,,1019.0,,,1019.0,2794.0,2273.0,,,,,696.0,,,,,,,696.0,2969.0,5763.0,0.0,316.0,,,,5245.0,-5209.0,352.0,0.0,352.0,6115.0,
08/03/2003,6205.0,32.0,32.0,0.0,413.0,,,709.0,264.0,0.0,445.0,0.0,136.0,,,,,,1290.0,1843.0,4012.0,-2169.0,0.0,,3072.0,2821.0,1803.0,1018.0,251.0,4915.0,,620.0,620.0,,,,1279.0,1279.0,0.0,0.0,,,884.0,,,884.0,2783.0,2249.0,2249.0,0.0,0.0,,786.0,,,,,,,786.0,3035.0,5818.0,0.0,318.0,,,-4869.0,5254.0,-316.0,387.0,0.0,387.0,6205.0,
11/02/2003,6743.0,39.0,39.0,0.0,663.0,663.0,,802.0,273.0,,529.0,0.0,151.0,,,,,,1655.0,1846.0,,,0.0,,3242.0,2937.0,1880.0,1057.0,305.0,5088.0,,656.0,656.0,,,,1168.0,1168.0,0.0,0.0,,,939.0,,,939.0,2763.0,2556.0,,,,,809.0,,,,,,,809.0,3365.0,6128.0,0.0,281.0,,,-4829.0,5400.0,-237.0,615.0,0.0,615.0,6743.0,
02/01/2004,6796.0,41.0,41.0,0.0,644.0,644.0,,715.0,237.0,0.0,478.0,0.0,141.0,,,,,,1541.0,1871.0,,,0.0,,3384.0,3081.0,1968.0,1113.0,303.0,5255.0,,619.0,619.0,,,,908.0,908.0,0.0,0.0,,,975.0,,,975.0,2502.0,2566.0,2566.0,0.0,0.0,,860.0,,,,,,,860.0,3426.0,5928.0,0.0,284.0,,,-4835.0,5571.0,-152.0,868.0,0.0,868.0,6796.0,
05/02/2004,6443.0,28.0,28.0,,481.0,481.0,,686.0,214.0,,472.0,,145.0,,,,,,1340.0,1834.0,,,0.0,,3269.0,2996.0,1908.0,1088.0,273.0,5103.0,,501.0,501.0,,,,769.0,769.0,0.0,0.0,,,917.0,,,917.0,2187.0,2543.0,2543.0,0.0,0.0,,837.0,,,,,,,837.0,3380.0,5567.0,0.0,283.0,,,-4839.0,5648.0,-216.0,876.0,0.0,876.0,6443.0,
08/01/2004,6675.0,32.0,32.0,0.0,490.0,,,795.0,294.0,0.0,501.0,0.0,164.0,,,,,,1481.0,1901.0,4248.0,-2347.0,0.0,,3293.0,2995.0,1900.0,1095.0,298.0,5194.0,,607.0,607.0,,,,810.0,810.0,0.0,0.0,,,922.0,,,922.0,2339.0,2543.0,2543.0,0.0,0.0,,919.0,,,,,,,919.0,3462.0,5801.0,0.0,284.0,,,-4848.0,5642.0,-204.0,874.0,0.0,874.0,6675.0,
10/31/2004,7228.0,44.0,44.0,0.0,773.0,773.0,,878.0,317.0,,561.0,0.0,174.0,,,,,,1869.0,1916.0,,,0.0,,3443.0,3103.0,1981.0,1122.0,340.0,5359.0,,728.0,728.0,,,,892.0,892.0,0.0,0.0,,,982.0,,,982.0,2602.0,2565.0,,,,,944.0,,,,,,,944.0,3509.0,6111.0,0.0,248.0,,,-4809.0,5802.0,-124.0,1117.0,0.0,1117.0,7228.0,
