Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
04/01/1990,,,251.899994,,251.899994,251.899994,,,,,,,,,,,,
07/01/1990,,,151.199997,,151.199997,151.199997,,,,,,,,,,,,
09/30/1990,,,243.300003,,243.300003,243.300003,,,,,,,,,,,,
12/31/1990,,,0.0,,154.800003,154.800003,,,,,,,,,,,,
03/31/1991,,,267.399994,,267.399994,267.399994,,,,,,,,,,,,
06/30/1991,,,179.100006,,179.100006,179.100006,,,,,,,,,,,,
09/29/1991,,,274.700012,,274.700012,274.700012,,,,,,,,,,,,
12/31/1991,,,0.0,,0.9,0.9,,,,,,,,,,,,
03/29/1992,,,295.100006,,14.8,14.8,,,,,,,,,,,,
06/29/1992,,,203.800003,,219.800003,219.800003,,,,,,,,,,,,
09/27/1992,,,297.5,,297.5,297.5,,,,,,,,,,,,
12/31/1992,,,0.0,,278.799988,278.799988,,,,,,,,,,,,
03/31/1993,,,329.0,,329.0,329.0,,,,,,,,,,,,
06/30/1993,,,253.800003,,253.800003,253.800003,,,,,,,,,,,,
10/03/1993,,,-214.199997,,-214.199997,-214.199997,,,,,,,,,,,,
12/31/1993,,,0.0,,288.899994,288.899994,,,,,,,,,,,,
03/31/1994,,,370.700012,,370.700012,370.700012,,,,,,,,,,,,
06/30/1994,,,257.200012,,257.200012,257.200012,,,,,,,,,,,,
09/30/1994,,,336.5,,336.5,336.5,,,,,,,,,,,,
12/31/1994,,,0.0,,334.0,334.0,,,,,,,,,,,,
03/31/1995,,,420.399994,,420.0,420.0,,,,,,,,,,,,
06/30/1995,,,316.299988,,317.0,317.0,,,,,,,,,,,,
09/30/1995,,,419.100006,,425.299988,425.299988,,,,,,,,,,,,
12/31/1995,,,398.399994,,410.899994,410.899994,,,,,,,,,,,,
03/31/1996,,,517.0,,517.0,517.0,,,,,,,,,,,,
