Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2005,,,,,,,46.807074,20.348892,-106.754473,-1.057454,0.57638,-5.910451,,,,,
06/30/2005,,9.254064,2.551241,2.717796,3.668493,,47.325935,20.921165,-86.533158,-0.218325,7.715841,1.643878,,,,,
09/30/2005,,2.082548,1.254155,1.244016,3.339302,,45.381867,18.225771,,-2.612834,7.153599,1.264747,,,,,
12/31/2005,,-0.923945,0.706591,0.790004,,,48.061419,21.949458,47.407228,-2.284203,4.431042,-1.963489,,,,,
03/31/2006,,,,,,,,20.824067,24.15218,0.596952,20.867504,14.896992,,0.0,,,
06/30/2006,,4.139572,1.5427,1.661352,,,47.901642,22.052844,29.986852,-0.545044,8.596261,3.933625,,,,,
09/30/2006,,1.356554,1.067348,1.5486,,,48.78574,20.342053,41.147585,-0.522122,-6.129202,-11.465243,,,,,
12/31/2006,,5.937165,1.740978,2.242817,,,45.6846,19.550696,12.26394,-1.493391,18.295707,14.661359,,,,,
03/31/2007,,,,,,,46.696678,17.6517,,-0.462171,6.177311,2.171175,,,,,
06/30/2007,,1.982712,0.982694,1.453378,,,46.647834,20.261773,-64.959041,-1.158559,4.932553,0.76123,,,,,
09/30/2007,,3.952866,1.202437,1.449374,,,104.797814,16.21545,-52.563157,-3.461675,-0.650697,-5.937437,,,,,
12/31/2007,,-2.840011,0.28628,0.579356,,,90.362296,8.639917,-28.806535,-3.808502,-5.935987,-12.846568,,,,,
03/31/2008,,,,,,,43.991054,14.236678,-37.375884,-9.570272,-7.085854,-11.170396,,,,,
06/30/2008,,13.403072,2.090878,3.341001,,,46.506619,18.135798,-41.732283,-5.800987,71.784552,67.950696,,,,,
09/30/2008,,30.55753,3.847567,5.913371,,,43.802807,14.76537,-48.742999,21.810089,50.445685,46.32332,,,,,
12/31/2008,,44.252529,4.110113,7.091672,1.93216,,33.058017,4.026215,,-46.252498,2.286561,-3.253182,,,,,
03/31/2009,,46.750102,4.198048,6.723314,1.71167,,46.235658,10.502264,-34.382411,-12.076292,-8.359828,-12.846438,,,,,
06/30/2009,,10.78581,1.437002,3.009044,1.431702,,48.236738,11.292761,-48.88081,-15.054158,-6.324084,-10.25932,,,,,
09/30/2009,,-15.86058,-0.691507,0.24427,-0.106123,,56.156512,6.024941,-57.032719,-19.257385,-9.636401,-14.187255,,,,,
12/31/2009,,-19.993697,-0.740959,-0.599885,0.042914,,44.654851,7.686594,,-22.136316,2.164285,-2.346676,,,,,
03/31/2010,,-19.680852,-0.792796,-0.365532,0.077192,,46.523255,8.580511,-42.499699,-13.341642,-9.940576,-14.608507,,,,,
06/30/2010,,-18.697606,-0.684491,-0.408909,0.097752,,48.327989,12.365796,,-13.617357,-2.784608,-6.403709,,,,,
09/30/2010,,-18.098327,-0.547602,-0.67337,0.20837,,49.252906,13.024173,,-17.201089,-5.462093,-10.432223,,,,,
12/31/2010,,-25.910367,-0.938539,-1.308134,0.313457,,45.969905,11.782066,,-15.049083,-7.917793,-14.175886,,,,,
03/31/2011,,-27.024367,-0.838059,-1.414855,0.338078,,49.476782,13.888479,,-11.994819,-7.294377,-12.03345,,,,,
06/30/2011,,-32.93068,-1.063635,-1.693023,0.449891,,50.672023,17.93296,,-16.795956,-9.041663,-12.791576,,,,,
09/30/2011,,-32.356879,-0.895184,-1.226703,0.697419,,47.792375,16.279243,,-9.538275,-0.566692,-5.816654,,,,,
12/31/2011,,-32.255462,-0.801211,-0.925268,0.825768,,41.373786,15.548275,,-14.11983,-5.206237,-9.422746,,,,,
03/31/2012,,-29.725252,-0.509447,-0.306997,0.856414,,50.21441,15.880231,,-8.950143,0.772432,-4.204581,,,,,
06/30/2012,,-8.756594,0.146995,0.621412,1.04746,,54.750733,18.933706,,-2.942437,8.967728,0.205707,,,,,
09/30/2012,,-1.692698,0.743602,1.412793,1.375755,,50.801479,19.320532,,2.342542,15.337855,9.556448,,,,,
12/31/2012,,14.930006,1.995835,3.354167,2.009306,,49.755556,22.351991,,3.164652,27.825841,27.422943,,,,,
03/31/2013,,19.241617,2.067588,3.05761,2.165134,,54.0433,22.163416,,-0.700199,2.4808,2.12628,,,6288.909747,-1190.846286,
06/30/2013,,13.708609,1.856442,2.560859,2.560946,,52.918985,24.286748,,1.024633,4.528739,4.180852,,6.386999,622.248707,-71.593033,
09/30/2013,,18.420551,2.343918,3.075569,2.817855,,55.977011,26.445522,,2.859275,27.560537,27.165362,,,,,
12/31/2013,,23.297345,3.321744,4.213429,3.388898,,57.193596,29.161451,563.44631,10.684759,49.117842,48.647065,,,14656.235294,-3391.216286,
03/31/2014,,30.098416,4.277095,5.477386,4.768873,,54.426251,26.181887,109.754816,32.753772,26.083061,25.804663,,,58.883115,12.375531,
06/30/2014,,37.709277,5.297776,6.783107,5.102159,,55.676128,26.701377,151.615664,34.333937,31.264762,30.440146,,,50.487695,18.670732,
09/30/2014,,41.589886,6.328414,7.994447,6.087909,,55.461974,27.331948,101.896552,58.54531,51.866166,50.520371,,,30.371209,28.958535,
12/31/2014,,30.935232,5.079465,6.29947,6.249717,,55.856849,26.347563,-107.634731,18.770904,16.207913,14.976175,,,104.485318,-1.387544,
03/31/2015,,27.477982,5.489761,6.60598,5.51326,,55.472131,25.000307,-88.1305,42.638118,38.179846,36.576669,,,48.206796,14.231727,
06/30/2015,,25.679897,5.302378,6.361237,5.447804,,57.517475,26.816813,-9.41896,28.060772,26.09209,24.83996,,,76.733768,5.974745,
09/30/2015,,16.551752,3.591999,4.300605,4.767424,,57.331759,25.98392,-755.701754,9.647019,8.898603,7.775167,,,243.731795,-23.79013,
12/31/2015,,18.940492,4.07197,4.785841,4.940681,,59.254533,27.160952,63.113707,30.435643,28.125997,26.90778,,,70.105344,5.662195,
03/31/2016,,11.819854,2.937561,3.423775,4.448831,,58.529713,26.350605,112.94303,12.046809,10.503721,9.36132,,,221.379796,-14.346915,
06/30/2016,,21.451365,5.503107,6.392095,5.458571,,58.07256,26.190918,7.683015,97.191191,88.687313,87.481674,,,23.309822,16.45109,
09/30/2016,,21.496121,5.365604,6.484423,5.395885,,58.049445,24.254482,,11.96334,6.178829,4.451401,,,460.863189,-77.571589,
12/31/2016,,27.655812,6.969357,8.308106,6.034435,,59.558797,24.676972,,70.550688,65.383835,64.426584,,,31.812611,18.857776,
03/31/2017,,27.217689,6.781229,8.242853,5.999353,,59.173694,24.120431,,6.898618,5.508439,4.620928,,,489.541728,-106.024257,
06/30/2017,,13.678016,3.393934,4.225465,4.456095,,60.08387,24.578661,-233.060807,8.598429,7.189053,6.309338,,,355.171369,-34.90238,
09/30/2017,,14.570629,3.462871,4.078296,4.415696,,59.904863,23.86299,6.35797,8.627017,7.649543,6.790503,,,322.835112,-32.468477,
12/31/2017,,19.736252,5.129591,5.999745,4.734127,,45.358517,7.525553,,111.223427,102.751156,101.860402,,,21.485282,15.495862,
03/31/2018,,24.328944,6.202304,7.408667,5.515919,,59.264402,22.229203,,38.292542,33.531286,32.624094,,,70.78977,7.106541,
06/30/2018,,25.894067,5.851631,7.011627,5.322416,,59.165215,20.644404,,2.827665,1.990351,1.113126,,,2049.909123,-504.910779,
09/30/2018,,55.684532,14.945478,17.058679,5.308379,,59.574295,20.25588,-100.844286,246.302708,232.466261,231.258233,,4.158871,10.184484,50.01335,
12/31/2018,,42.190118,10.860292,12.37914,4.182075,,68.273319,29.430024,,4.184243,3.149663,2.222241,,,1081.974742,-414.296301,
03/31/2019,,51.252094,13.662397,15.327104,3.26866,,60.784852,18.947377,-67.38527,125.040243,117.673344,116.572302,,1.012995,20.713221,40.636134,
06/30/2019,,55.518774,14.328956,16.2801,3.239617,,60.278969,18.995006,-35.170115,30.799287,28.362924,26.063846,,,97.68567,1.284887,
09/30/2019,,18.24167,5.469547,6.159254,2.995917,,60.773003,17.816816,-65.49992,1.706419,0.85063,0.860946,,,2890.127808,-508.965899,
12/31/2019,,27.787455,7.283084,8.150557,3.007615,,59.732178,16.937309,-1279.45853,61.314803,57.340417,57.266117,,,45.646128,15.103558,
03/31/2020,,11.579386,3.100387,3.529223,2.813856,,61.403907,17.54229,-101.775605,3.918804,2.93441,2.915639,,,911.699057,-93.989768,
06/30/2020,,10.472173,2.71619,3.13037,2.724331,,59.766029,15.692688,-149.376559,19.491904,17.710274,17.690874,,,155.307941,-5.791943,
