Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
12/31/1987,,,,,,,,,0.677795,,,
03/31/1988,,,,,,,,,0.685585,,,
06/30/1988,,,,,,,,,0.88347,,,
09/30/1988,,,,,,,,,0.948913,,,
12/31/1988,,,,,,,,,1.33175,,,
03/31/1989,,,,,,,,,1.619695,,,
06/30/1989,,,,,,,,,2.078609,,,
09/30/1989,,,,,,,,,2.834467,,,
12/31/1989,,,,,,,,,2.239229,,,
03/31/1990,,,,,1.762974,,,,2.352608,56.087251,0.133207,
06/30/1990,,0.158884,0.195798,0.136417,2.288852,,,,3.287982,78.720499,0.148184,
09/30/1990,,0.110646,0.165364,0.072303,1.150695,,,,1.75737,42.531999,0.073089,
12/31/1990,6.071429,0.081703,0.101381,0.065306,1.463258,,1.005262,,2.409297,58.618127,0.093419,
03/31/1991,6.997283,0.11202,0.147272,0.078715,1.667007,,1.120935,,2.919501,71.456252,0.098462,
06/30/1991,6.448098,0.105773,0.116625,0.084314,1.499384,,1.005947,,2.767857,69.377999,0.088738,
09/30/1991,6.200787,0.08824,0.095417,0.080127,1.314961,,0.968289,,2.678571,82.665001,0.104514,
12/31/1991,7.653061,0.108128,0.127739,0.079226,1.527939,,1.216644,,3.27381,101.447497,0.126988,
03/31/1992,7.344633,0.117154,0.140841,0.10159,1.366732,,1.185556,,3.095238,96.914999,0.118314,
06/30/1992,6.556912,0.109401,0.118257,0.096826,1.157336,,1.100338,,2.75,86.328001,0.103298,
09/30/1992,121.645916,0.080502,0.096006,0.058534,0.858547,,0.734541,,1.78125,55.945502,0.058564,
12/31/1992,,0.058993,0.073975,0.049317,0.986694,,0.834576,,2.0625,65.109002,0.073315,
03/31/1993,,0.091937,0.108862,0.072944,1.385244,,1.180088,,2.9375,93.048252,0.107838,
06/30/1993,,0.088152,0.105183,0.075716,1.046579,,0.913037,,2.21875,70.59175,0.08253,
09/30/1993,45.108694,0.092859,0.102291,0.085639,1.219338,,1.083703,,2.59375,82.761377,0.092907,
12/31/1993,50.624997,0.090278,0.098504,0.082833,1.193505,,1.133881,,2.53125,83.946379,0.091749,
03/31/1994,34.051723,0.087372,0.095147,0.079556,1.149331,,1.143019,,2.46875,82.476002,0.090448,
06/30/1994,19.811321,0.093685,0.103782,0.088651,1.227536,,1.209163,,2.625,87.853496,0.103968,
09/30/1994,16.952055,0.116862,0.131198,0.101311,1.40238,,1.410486,,3.09375,104.160373,0.115899,
12/31/1994,12.857143,0.11246,0.124094,0.104737,1.486894,,1.448561,,3.375,114.871498,0.10682,
03/31/1995,11.983471,0.10983,0.120531,0.101752,1.491802,,1.464262,,3.625,125.280005,0.122386,
