Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,-0.623,12.233,-0.925,17.968,,,17.968,-29.899,,,-29.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,-20.686001,8.547,-0.956,-16.882,,,-16.882,-11.395,,,-11.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,84.425003,5.177,-1.082,-46.507,,,-46.507,126.836998,,,126.836998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,106.689003,3.739,-4.475,-16.266001,,,-16.266001,123.691002,,,123.691002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,169.778,0.284,0.823,35.213001,,,35.213001,133.457993,,,133.457993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,-86.041,7.934,-5.323,-54.104,,,-54.104,-34.548,,,-34.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,120.683998,11.589,-0.703,-16.535,,,-16.535,126.333,,,126.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,22.764999,20.851,-4.491,-37.644001,,,-37.644001,44.049,,,44.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,-55.144001,9.497,-0.774,-34.507999,,,-34.507999,-29.358999,,,-29.358999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,138.639999,16.042999,0.826,58.731998,,,58.731998,63.039001,,,63.039001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,38.775002,21.374001,0.522,-40.655998,,,-40.655998,57.535,,,57.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,52.799999,23.190001,-0.398,135.847,,,135.847,-105.838997,,,-105.838997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,46.432999,15.868,1.872,-8.947,,,-8.947,37.639999,,,37.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,-178.897995,22.547001,3.052,-24.101,,,-24.101,-180.395996,,,-180.395996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,-63.499001,19.743999,,-10.422,,,-10.422,-72.820999,,,-72.820999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,154.264999,21.209,,-10.925004,,,-10.925004,143.981003,,,143.981003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.264999,,,
03/31/1994,-143.311996,14.942,1.86,-191.386993,,,-191.386993,31.273001,,,31.273001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,153.755997,87.875999,2.042,81.907997,,,81.907997,-18.07,,,-18.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,-141.703003,16.381001,1.73,-172.268997,,,-172.268997,12.455,,,12.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,230.589005,43.528999,7.602,138.981995,,,138.981995,40.476002,,,40.476002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.589005,,,
03/31/1995,-66.830002,3.467,1.18,6.347,,,6.347,-77.823997,,,-77.823997,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,
06/30/1995,-28.243999,5.598,2.563,-14.785,,,-14.785,-21.620001,,,-21.620001,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,
09/30/1995,28.065001,23.871,2.043,-2.383,,,-2.383,4.534,,,4.534,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,
12/31/1995,10.233,25.41,0.552,-51.046001,,,-51.046001,35.317001,,,35.317001,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,10.233,,,
03/31/1996,-15.312,7.08,1.639,-21.198,,,-21.198,-2.833,,,-2.833,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,
06/30/1996,-24.466,18.194,1.628,-21.419001,,,-21.419001,-22.868999,,,-22.868999,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,
09/30/1996,-10.748,127.630997,2.214,-84.584,,,-84.584,-56.008999,,,-56.008999,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,
12/31/1996,-13.699,26.738001,1.266,-32.903999,,,-32.903999,-8.799,,,-8.799,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,-13.699,,,
03/31/1997,-73.574997,2.237,0.322,10.619,,,10.619,-86.752998,,,-86.752998,,29.783001,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,29.783001,-83.875997,0.0,-56.974998,,,,0.0,0.0,0.0,-26.900999,,-127.667999,,,
06/30/1997,-33.390999,13.873,3.231,-42.943001,,,-42.943001,-7.552,,,-7.552,,-25.709,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,-25.709,78.888998,-2.658,145.841999,,,,-74.595001,0.0,-74.595001,10.3,,19.789,,,
09/30/1997,5.786,19.709999,1.678,6.633,,,6.633,-22.235001,,,-22.235001,,43.645,0.0,0.0,,,0.0,,,6.897,12.828,-5.931,,,,,36.748001,-75.029997,-1.219,-34.634998,,,,0.0,0.0,0.0,-39.175999,,-25.599001,,,
12/31/1997,66.005997,16.941,2.582,-29.423,,,-29.423,75.905998,,,75.905998,,-39.75,0.0,0.0,,,0.0,,,1.036,5.931,-4.895,,,,,-40.786,162.752994,-1.276,100.844993,,,,-0.078,0.0,-0.078,63.262001,,189.009003,,,
03/31/1998,110.371002,11.261,1.672,69.617996,,,69.617996,27.82,,,27.82,,18.368,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,18.368,-46.860999,-1.278,-54.279999,,,,0.0,0.0,0.0,8.697,,81.877998,3.194,4.048,
06/30/1998,-3.934,23.844,0.166,-25.854,,,-25.854,-2.09,,,-2.09,,-58.140999,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,-58.140999,37.363001,-1.716,42.228001,,,,0.0,0.0,0.0,-3.149,,-24.712,8.884,13.855,
09/30/1998,-3.66,28.556,2.375,-6.458,,,-6.458,-28.132999,,,-28.132999,,-112.339996,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,-112.339996,-16.326,-1.733,-17.327,,,,0.0,0.0,0.0,2.734,,-132.326004,9.09,4.85,
