Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,5.59375,,
03/31/1983,,,,,,,,,,6.28125,,
06/30/1983,,,,,,,,,,6.421875,,
09/30/1983,,,,,,,,,,7.125,,
12/31/1983,,,,,,,,,,8.15625,,
03/31/1984,,,,,,,,,,7.9375,,
06/30/1984,,,,,,,,,,7.625,,
09/30/1984,,,,,,,,,,8.0,,
12/31/1984,,,,,,,,,,9.75,,
03/31/1985,,,,,,,,,,10.375,,
06/30/1985,,,,,,,,,,10.34375,,
09/30/1985,,,,,,,,,,10.34375,,
12/31/1985,,,,,,,,,,12.53125,,
03/31/1986,,,,,,,,,,14.8125,,
06/30/1986,,,,,,,,,,13.21875,,
09/30/1986,,,,,,,,,,12.40625,,
12/31/1986,,,,,,,,,,11.59375,,
03/31/1987,,,,,,,,,,12.4375,,
06/30/1987,,,,,,,,,,12.8125,,
09/30/1987,,,,,,,,,,13.15625,,
12/31/1987,,,,,,,,,,10.03125,,
03/31/1988,,,,,,,,,,11.5,,
06/30/1988,,,,,,,,,,11.75,,
09/30/1988,,,,,,,,,,13.0,,
12/31/1988,,,,,,,,,,10.875,,
03/31/1989,,,,,,,,,,12.46875,,
06/30/1989,,,,,,,,,,12.78125,,
09/30/1989,,,,,,,,,,13.71875,,
12/31/1989,,,,,,,,,,15.21875,,
03/31/1990,,,,,1.067251,,,,,13.875,2955.282049,
06/30/1990,,2914.322423,2965.687802,2633.364935,1.029983,,,,,13.84375,2640.194921,
09/30/1990,,2361.847358,2659.381435,2071.352954,0.857081,,,,,11.125,2269.48328,
12/31/1990,10.046729,2006.28664,2280.911631,1719.703193,0.79659,,0.21989,,0.227236,10.75,1918.513607,
03/31/1991,11.042117,2068.574337,2558.526539,1731.663671,0.919558,,0.258841,,0.297648,12.78125,2560.097477,
06/30/1991,9.452479,2481.923357,2719.481894,2234.680744,0.824749,,0.227652,,0.251134,11.4375,2226.848528,
09/30/1991,8.788014,2300.525239,2392.25796,2216.510253,0.861591,,0.241039,,0.246259,12.28125,2240.487135,
12/31/1991,11.902174,2327.779118,2989.276247,2163.223078,0.923922,,0.266455,,0.321464,13.6875,2990.912415,
03/31/1992,9.545068,3082.895861,3223.036063,2952.913609,0.966203,,0.283289,,0.336962,14.03125,3066.401067,
06/30/1992,10.962567,3076.275801,3294.506621,2826.65062,1.040124,,0.32441,,0.341777,15.375,3011.5538,
09/30/1992,10.364907,3091.026144,3504.314492,2992.868561,1.080132,,0.357603,,0.404375,16.6875,3522.599802,
12/31/1992,9.573092,3616.538686,3879.249525,3247.464759,1.237844,,0.432035,,0.406474,18.5,3265.65395,
03/31/1993,11.652237,3283.253529,3602.501708,3068.953748,1.323354,,0.478596,,0.497341,20.1875,4002.706512,
06/30/1993,9.82933,3768.041617,3955.785614,3495.397667,1.246814,,0.474468,,0.485507,19.4375,3887.325419,
09/30/1993,10.263447,4332.389633,4856.127773,3755.897369,1.437243,,0.571712,,0.593761,23.375,4866.745964,
12/31/1993,10.754017,4636.367127,4973.507019,4382.993771,1.089369,,0.532445,,0.522788,21.75,4385.277443,
03/31/1994,8.454357,4166.117665,4453.591646,3886.302893,1.172854,,0.502112,,0.464997,20.375,3911.262081,
06/30/1994,10.488861,3854.44507,4171.805321,3523.483061,1.324596,,0.546003,,0.467201,21.1875,3758.246501,
09/30/1994,13.444244,3403.742818,3867.861238,3129.19615,1.179001,,0.534352,,0.492787,18.6875,3584.299115,
01/01/1995,10.385757,3495.92904,3726.755616,3323.128863,1.211747,,0.597062,,0.557961,17.5,3412.689887,
03/31/1995,13.690476,3740.288701,4011.642395,3406.202265,1.140368,,0.745538,,0.624967,20.125,3520.345684,
06/30/1995,13.503087,3770.172243,4029.323161,3492.82193,1.086603,,0.795217,,0.772991,21.875,4437.467016,
09/30/1995,12.300532,4143.721139,4749.179013,3686.488797,1.106351,,0.826063,,0.745112,23.125,4357.221153,
12/31/1995,18.220339,4511.685406,5110.938393,4006.352783,1.280025,,0.854717,,0.779157,26.875,5116.491633,
03/31/1996,18.034826,5018.593668,5364.354159,4597.641794,1.277024,,0.853345,,0.811367,25.375,5041.894095,
06/30/1996,16.036754,4748.183897,5194.974161,4465.679178,1.154069,,0.846647,,0.83818,23.125,4791.541348,
09/30/1996,16.914032,4567.739254,4815.152033,4346.036028,1.068607,,0.872119,,0.865601,21.9375,4553.207823,
12/31/1996,16.133989,5181.182771,5596.817824,4680.951684,1.220932,,1.157929,,1.150073,26.25,5442.366131,
03/31/1997,16.984127,5816.711185,6380.567243,5389.137743,1.290614,1.749864,1.158007,,1.18118,26.75,5674.702708,
06/30/1997,34.242021,6237.031636,7145.383148,5295.448133,1.493933,1.932739,1.400817,,1.381033,32.1875,6611.439476,
09/30/1997,30.403929,6983.858099,7449.826613,6546.775837,1.534163,,1.486859,,1.478061,34.8125,7164.106552,
12/31/1997,,7422.353403,7930.621578,5315.877493,1.585652,,1.639334,,1.067459,39.0625,5228.064955,
03/31/1998,258.333296,5487.551147,7469.54875,4779.316975,1.693106,3.468725,1.689011,,1.438601,42.625,7405.372982,
06/30/1998,40.79241,7871.987505,8278.172773,7444.279249,1.784181,3.371427,1.667441,,1.479578,45.6875,8177.629363,
09/30/1998,35.452587,8215.660507,8799.611837,7356.595777,1.507232,,1.455435,,1.306038,41.125,7416.079435,
12/31/1998,15.37829,7085.004811,7846.370697,5999.551515,1.535217,4.02803,1.349292,,1.250353,40.90625,7608.678183,
03/31/1999,17.531028,8312.644439,9408.771884,7339.423125,1.953667,5.376622,1.573856,,1.487526,49.4375,9387.712625,
06/30/1999,18.419894,9524.795659,10241.843537,8736.903977,2.16884,6.439458,1.618558,,1.563316,52.3125,10131.412188,
09/30/1999,12.562709,9422.728572,11250.513504,6982.493979,1.578228,5.022926,1.117471,,1.020153,37.5625,6838.366625,
12/31/1999,17.391304,7756.012236,8928.818239,6716.000208,1.834962,7.160851,1.163609,,1.153788,40.0,7843.342,
03/31/2000,13.900415,6357.769505,7757.088822,4556.582199,1.489405,5.035871,0.966438,,1.013588,33.5,6884.633,
06/30/2000,14.111328,7241.217064,8020.445274,6447.043537,1.63194,5.558316,1.028105,,1.040158,36.125,7084.9625,
09/30/2000,16.274941,9228.241191,10901.642466,7277.467141,2.030029,5.610042,1.344357,,1.388958,48.125,9562.990125,
12/31/2000,11.548084,9275.380632,9920.977888,8365.363765,1.822446,4.279091,1.320439,4.888095,1.294477,47.3125,8869.61075,
03/31/2001,10.241138,8221.67689,8914.441933,7299.010778,1.564867,3.444269,1.173172,5.213492,1.138018,42.47,7831.38723,
06/30/2001,12.78725,8835.600076,10028.230557,7732.966699,1.922739,4.204108,1.449971,11.722927,1.477866,51.75,10026.209156,
09/30/2001,12.952778,9505.311528,10178.484232,8246.83693,1.645788,3.31789,1.326419,5.933153,1.256928,46.63,8394.56134,
12/31/2001,13.916905,8163.785278,8816.642041,7251.838892,1.725673,3.44293,1.44701,,1.206018,48.57,7672.84608,
03/31/2002,15.008876,8225.513478,9566.665517,7743.420434,1.855035,3.755303,1.657047,,1.652025,50.73,9565.52899,
06/30/2002,13.125,8719.608725,9868.678016,7294.070534,1.457781,2.837073,1.476031,,1.341413,42.0,7174.837,
