Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/29/2008,186.266,,8.729,194.995,,,,,-0.396,67.266627,,3.152322,70.418949,57.586016,,2.698659,60.284675,
06/28/2008,0.169202,,8.729,177.931,,,,,,0.066432,,3.427183,69.859324,0.050293,,2.594558,52.887185,
09/27/2008,2.032,,8.694,10.726,,,,,,0.807811,0.0,3.456254,4.264065,0.629894,0.0,2.695029,3.324922,
04/04/2009,173.846,,7.386,181.232,,,,,7.386,79.856498,,3.392773,83.249272,69.205108,,2.94024,72.145348,
06/26/2009,132.127,8.152,12.416,152.695,,,,,-1.248,60.581204,3.737752,5.692828,70.011784,29.917624,1.845864,2.811365,34.574853,
09/25/2009,116.064,,7.453,123.517,,,,,0.087,57.558295,,3.696081,61.254376,25.14303,,1.614549,26.757579,
12/25/2009,147.391,,7.437,154.828,,,,,,81.972237,,4.136124,86.108361,30.347411,,1.531258,31.878669,
03/26/2010,147.443,,7.391,154.834,,,,,0.129,91.082791,,4.565784,95.648575,29.590985,,1.483332,31.074317,
06/25/2010,52.085,,7.475,59.56,,,,,,38.601783,,5.539951,44.141734,10.475411,,1.503383,11.978794,
09/24/2010,17.472,,7.386,24.858,,,,,,13.882974,0.0,5.868798,19.751772,3.499026,0.0,1.479155,4.978181,
12/24/2010,17.169,,6.207,23.376,,,,,0.101,13.39246,0.0,4.841691,18.234152,3.458333,0.0,1.250269,4.708603,
03/25/2011,17.0,,,17.0,,,,,0.442,12.81655,,,12.81655,3.239218,,,3.239218,
06/24/2011,17.029,,,17.029,,,,,0.442,13.812598,0.0,0.0,13.812598,3.165189,0.0,0.0,3.165189,
09/30/2011,15.531,,,15.531,,,,,,12.274947,0.0,,12.274947,2.97207,0.0,,2.97207,
12/30/2011,10.531,,,10.531,,,,,,8.378817,,,8.378817,2.02573,,,2.02573,
03/30/2012,5.529,,,5.529,,,,,,4.316968,,,4.316968,1.072516,,,1.072516,
06/29/2012,,,,,,,,,,4.986834,0.0,0.0,4.986834,1.112945,0.0,0.0,1.112945,
09/28/2012,5.53,,,5.53,,,,,,5.165328,,,5.165328,1.085103,,,1.085103,
12/28/2012,0.011,6.127,,6.138,,,,,,0.009973,5.555001,,5.564975,0.00218,1.214501,,1.216682,
03/29/2013,20.012,6.127,0.0,26.139,,,,,,14.888219,4.558271,0.0,19.44649,4.291952,1.314051,0.0,5.606003,
06/28/2013,20.015,5.549,,25.564,,,,,,15.366131,4.260138,0.0,19.626269,4.907405,1.360539,0.0,6.267945,
09/27/2013,20.019,6.42,0.0,26.439,0.0,2.613,0.0,2.613,,15.851486,5.083498,0.0,20.934983,4.922217,1.578532,0.0,6.500749,
12/27/2013,20.022,6.891,,26.913,,3.121,,3.121,,18.154287,6.248187,,24.402474,5.264763,1.811981,,7.076744,
03/28/2014,0.13,6.715,0.0,6.845,0.0,3.133,0.0,3.133,,0.138664,7.162514,0.0,7.301178,0.035149,1.815557,0.0,1.850705,
06/27/2014,0.13,6.716,0.0,6.846,0.0,3.019,0.0,3.019,,0.158243,8.17509,0.0,8.333333,0.035622,1.840313,0.0,1.875935,
09/26/2014,0.13,7.396,0.0,7.526,0.0,0.974,0.0,0.974,,0.17334,9.861728,0.0,10.035068,0.036514,2.077359,0.0,2.113873,
12/26/2014,0.13,9.151,0.0,9.281,0.0,2.262,0.0,2.262,,0.203046,14.292854,0.0,14.4959,0.037377,2.631034,0.0,2.668411,
03/27/2015,0.13,13.353,0.0,13.483,0.0,4.96,0.0,4.96,,0.213297,21.90884,0.0,22.122137,0.0329,3.3793,0.0,3.4122,
06/26/2015,0.13,11.228,0.0,11.358,0.0,5.443,0.0,5.443,,0.243546,21.034883,0.0,21.278429,0.033541,2.89692,0.0,2.930462,
09/25/2015,0.13,5.345,0.0,5.475,0.0,0.889,0.0,0.889,,0.273259,11.235128,0.0,11.508387,0.036218,1.489123,0.0,1.525342,
12/25/2015,0.13,5.282,0.0,5.412,0.0,0.843,0.0,0.843,,0.259704,10.551971,0.0,10.811675,0.036492,1.482712,0.0,1.519205,
03/25/2016,0.13,4.995,0.0,5.125,0.0,3.797,0.0,3.797,,0.23796,9.14316,0.0,9.381121,0.036864,1.416443,0.0,1.453307,
06/24/2016,0.13,5.91,0.0,6.04,0.0,4.476,0.0,4.476,,0.23555,10.708462,0.0,10.944012,0.036504,1.659511,0.0,1.696015,
