Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
09/28/1983,,,,0.789163,0.57278,,,,
12/28/1983,,,,0.598237,0.458224,,,,
03/28/1984,,,,0.547323,0.40731,,,,
06/28/1984,,,,0.432767,0.343668,,,,
09/28/1984,,,,0.470952,0.343668,,,,
12/28/1984,,,,0.445495,0.318211,,,,
03/28/1985,,,,0.521866,0.318211,,,,
06/28/1985,,,,0.496409,0.483681,,,,
06/28/1986,0.81462,,0.916447,0.960997,0.719157,,,,
09/28/1986,0.623693,-23.4375,0.808256,0.827348,0.617329,,,,
12/28/1986,0.636422,2.040816,0.623693,0.700064,0.598237,,,,
03/28/1987,1.428131,124.4,0.636422,1.428131,0.617329,,,,
06/28/1987,1.036095,-27.45098,1.414129,1.442132,1.022093,,,,
09/28/1987,0.959088,-7.432432,1.036095,1.134104,0.924084,,,,
12/28/1987,0.525048,-45.255474,0.952087,0.959088,0.483044,,,,
03/28/1988,0.623057,18.666667,0.532049,0.700064,0.511047,,,,
06/28/1988,0.560051,-10.11236,0.630058,0.644059,0.532049,,,,
09/28/1988,0.54605,-2.5,0.560051,0.574052,0.518047,,,,
12/28/1988,0.585277,7.183721,0.54605,0.629172,0.518047,,,,
03/28/1989,0.790123,35.0,0.592593,0.855967,0.592593,,,,
06/28/1989,1.002286,26.851852,0.782807,1.06813,0.782807,,,,
09/28/1989,1.082762,8.029197,0.987654,1.119342,0.929127,,,,
12/28/1989,0.899863,-16.891892,1.082762,1.821674,0.899863,85.961626,,,
03/29/1990,1.082762,20.325203,0.892547,1.148605,0.877915,103.340999,95.527478,,
06/28/1990,1.141289,5.405405,1.075446,1.324188,1.053498,109.122004,95.442046,,
09/27/1990,0.921811,-19.230769,1.133973,1.280293,0.907179,96.453001,95.61291,,
12/28/1990,1.053498,14.285714,0.921811,1.082762,0.841335,110.088003,104.634282,,
03/29/1991,1.785094,69.444444,1.053498,1.785094,0.951075,187.178503,104.497597,,
06/28/1991,1.920439,7.581967,1.785094,2.194787,1.689986,201.950008,104.856394,,
09/27/1991,2.216735,15.428571,1.931413,2.293553,1.799726,233.966495,105.158254,,
12/27/1991,2.633745,18.811881,2.238683,2.809328,1.931413,279.959993,105.545529,,
03/27/1992,3.522634,33.75,2.633745,3.868313,2.633745,378.967245,106.297314,,
06/26/1992,2.469136,-29.906542,3.555556,3.621399,2.255144,266.193742,107.580655,,
09/25/1992,2.271605,-8.0,2.469136,2.831276,2.238683,244.087493,107.808465,,
12/24/1992,2.91358,28.26087,2.288066,3.078189,1.975309,311.65276,107.45156,,
03/31/1993,2.995885,2.824859,2.897119,3.736626,2.831276,322.98174,106.965566,,
06/30/1993,3.127572,4.395604,2.995885,3.325103,2.683128,336.727511,107.808465,,
09/24/1993,3.572016,14.210526,3.111111,3.588477,2.831276,385.473375,107.664191,,
12/31/1993,3.283951,-8.064516,3.604938,4.0,3.135802,356.057622,107.91478,,
03/31/1994,3.061728,-6.766917,3.259259,3.703704,2.962963,327.158505,108.423562,,
06/30/1994,2.864198,-6.451613,3.012346,3.209877,2.864198,301.048987,106.854189,,
09/30/1994,3.061728,6.896552,2.864198,3.185185,2.592593,317.656984,105.107621,,
12/30/1994,2.765432,-9.677419,3.061728,3.061728,2.617284,264.880001,105.107621,,
