Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
12/31/1982,,,,,,,,,2.041667,,,,,,
03/31/1983,,,,,,,,,1.989583,,,,,,
06/30/1983,,,,,,,,,2.083333,,,,,,
09/30/1983,,,,,,,,,2.291667,,,,,,
12/31/1983,,,,,,,,,1.916667,,,,,,
03/31/1984,,,,,,,,,1.333333,,,,,,
06/30/1984,,,,,,,,,1.052083,,,,,,
09/30/1984,,,,,,,,,1.21875,,,,,,
12/31/1984,,,,,,,,,1.28125,,,,,,
03/31/1985,,,,,,,,,1.364583,,,,,,
06/30/1985,,,,,,,,,1.729167,,,,,,
09/30/1985,,,,,,,,,1.5,,,,,,
12/31/1985,,,,,,,,,2.15625,,,,,,
03/31/1986,,,,,,,,,2.885417,,,,,,
06/30/1986,,,,,,,,,3.28125,,,,,,
09/30/1986,,,,,,,,,2.635417,,,,,,
12/31/1986,,,,,,,,,3.395833,,,,,,
03/31/1987,,,,,,,,,3.822917,,,,,,
06/30/1987,,,,,,,,,3.239583,,,,,,
09/30/1987,,,,,,,,,3.479167,,,,,,
12/31/1987,,,,,,,,,2.541667,,,,,,
03/31/1988,,,,,,,,,2.677083,,,,,,
06/30/1988,,,,,,,,,3.625,,,,,,
09/30/1988,,,,,,,,,4.020833,,,,,,
12/31/1988,,,,,,,,,4.229167,,,,,,
03/31/1989,,,,,,,,,5.3125,,,,,,
06/30/1989,,,,,,,,,7.4375,,,,,,
09/30/1989,,,,,,,,,10.5,,,,,,
12/31/1989,,,,,,,,,8.46875,,,,,,
03/31/1990,,,,,2.536964,,,,8.59375,8268.218708,27.287851,120947.216267,,,
06/30/1990,,,,,2.787573,,,,10.15625,9781.037807,27.779147,123236.23605,,,
09/30/1990,,,,,1.824534,,,,7.09375,6799.671545,17.661485,120667.474768,,,
12/31/1990,7.916667,10.276042,10.276042,10.276042,2.15388,,0.731384,,8.90625,8488.440113,24.533064,127713.440113,10.041154,10.272134,
03/31/1991,9.827214,10.388542,10.515834,10.223038,2.626233,,0.926228,,11.375,12406.849411,35.713442,134439.347946,10.399807,10.639728,
06/30/1991,9.80198,10.677962,10.794475,10.496977,2.708431,,1.008823,,12.375,13503.153763,37.592298,137477.550735,10.546963,10.794914,
09/30/1991,12.548262,10.979493,11.124245,10.805181,3.368032,,1.325002,,16.25,17740.774841,47.728744,142505.476501,10.800861,11.059796,
12/31/1991,12.945591,10.979974,11.481962,10.858564,3.39574,,1.413245,,17.25,18836.172455,,149579.172455,11.207791,11.482242,
03/31/1992,11.554054,11.401775,11.703428,11.311979,3.003951,,1.30421,,16.03125,17511.831436,52.414939,154124.234756,11.415004,11.70392,
06/30/1992,11.075949,11.662387,11.77391,11.53024,2.726715,,1.212023,,15.3125,16720.760269,48.934035,157244.060074,11.330374,11.623428,
09/30/1992,11.334197,11.701892,11.995564,11.641085,2.776646,,1.270436,,16.40625,17918.250561,49.198929,165751.854565,11.686822,11.995792,
12/31/1992,12.707987,12.116351,12.833999,11.953581,3.081247,,1.440105,,19.09375,20872.370542,63.829879,181979.370542,12.499442,12.835335,
