Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,12.766,,12.766,12.766,,,,,,,
06/30/1990,,,13.804,,13.804,13.804,,,,,,,
09/30/1990,,,14.402,,14.402,14.402,,,,,,,
12/31/1990,,,0.0,,12.97,12.97,,,,,,,
03/31/1991,,,15.163,,15.163,15.163,,,,,,,
06/30/1991,,,15.409,,15.409,15.409,,,,,,,
09/30/1991,,,16.454,,16.454,16.454,,,,,,,
12/31/1991,,,0.0,,17.308,17.308,,,,,,,
03/31/1992,,,26.638,,26.638,26.638,,,,,,,
06/30/1992,,,26.862,,26.861999,26.861999,,,,,,,
09/30/1992,,,20.112,,20.111999,20.111999,,,,,,,
12/31/1992,,,0.0,,20.725,20.725,,,,,,,
03/31/1993,,,23.422001,,23.422001,23.422001,,,,,,,
06/30/1993,,,24.285,,24.284999,24.284999,,,,,,,
09/30/1993,,,24.952,,24.951999,24.951999,,,,,,,
12/31/1993,,,0.0,,25.732999,25.732999,,,,,,,
03/31/1994,,,26.728001,,26.728,26.728,,,,,,,
06/30/1994,,,28.681,,28.681,28.681,,,,,,,
09/30/1994,,,29.098,,29.098,29.098,,,,,,,
12/31/1994,,,-4.53,,29.188,29.188,,,,,,,
03/31/1995,,,26.268,,26.267999,26.267999,,,,,,,
06/30/1995,,,30.554001,,30.554,30.554,,,,,,,
09/30/1995,,,34.727001,,34.726999,34.726999,,,,,,,
12/31/1995,,,0.0,,35.886999,35.886999,,,,,,,
03/31/1996,,,35.252998,,35.253,35.253,,,,,,,
06/30/1996,,,38.659,,38.659,38.659,,,,,,,
09/30/1996,,,39.971001,,35.870998,35.870998,,,,,,,
12/31/1996,,,0.0,,40.419998,40.419998,,,,,,,
03/31/1997,,,41.258999,,41.258999,41.258999,,,,,,,
06/30/1997,,,42.791,,42.791,42.791,,,,,,,
09/30/1997,,,45.890999,,45.890999,45.890999,,,,,,,
12/31/1997,,,0.0,,46.299999,46.299999,,,,,,,
03/31/1998,,,49.955002,,48.955002,48.955002,,,,,,,
06/30/1998,,,55.999001,,44.699001,44.699001,,,,,,,
09/30/1998,,,58.277,,56.477001,56.477001,,,,,,,
12/31/1998,,,57.842999,,57.842999,57.842999,,,,,,,
03/31/1999,,,66.905998,,66.906,66.906,,,,,,,
06/30/1999,,,66.737999,,65.038,65.038,,,,,,,
09/30/1999,,,68.863998,,67.564,67.564,,,,,,,
12/31/1999,,,66.117996,,66.118,66.118,,,,,,,
03/31/2000,,,68.235001,,68.235,68.235,,,,,,,
06/30/2000,,,71.538002,,71.538,71.538,,,,,,,
09/30/2000,,,76.515999,,74.416,74.416,,3.74331550802138,,,,,
12/31/2000,,,86.266998,,71.967,71.967,,4.11899313501145,,,,,
03/31/2001,,,88.466003,,83.666,83.666,,0.78387458006719,,,,,
06/30/2001,,,94.807999,,94.808,94.808,,-0.52910052910053,,,,,
09/30/2001,,,97.866997,,97.866997,97.866997,,0.307062436028659,,,,,
12/31/2001,,,101.734001,,101.734,101.734,,4.16666666666667,,,,,
03/31/2002,,,113.577003,,113.577,113.577,,-2.07468879668051,,,,,
06/30/2002,,,114.507004,,114.507,114.507,,-5.2547770700637,,,,,
09/30/2002,,,110.116997,,110.117,110.117,,-8.44514601420679,,,,,
12/31/2002,,,118.551003,,118.551,118.551,,-4.94296577946768,,,,,
03/31/2003,,,120.137001,,116.538,116.538,,-0.625978090766824,,,,,
06/30/2003,,,155.552994,,134.04,134.04,,1.76282051282051,,,,,
09/30/2003,,,168.880005,,156.463,156.463,,0.729927007299254,,,,,
12/31/2003,,,168.535004,,166.901,166.901,,-2.57879656160457,,,,,
03/31/2004,,,159.490005,,159.490005,159.490005,,-6.0693641618497,,,,,
06/30/2004,,,184.384995,,184.384995,184.384995,,3.86965376782077,,,,,
09/30/2004,,,186.440994,,186.440994,186.440994,,3.58565737051793,,,,,
12/31/2004,,,192.205002,,192.205,192.205,,0.374064837905237,,,,,
03/31/2005,,,189.289993,,189.29,189.29,,0.185528756957335,,,,,
06/30/2005,,,196.834,,196.834,196.834,,2.73556231003039,,,,,
09/30/2005,,,209.074005,,191.074,191.074,,5.69583088667058,,,,,
12/31/2005,,201.667,204.985001,,204.985,204.985,,2.53456221198157,,,,1.64528703258342,
03/31/2006,,201.0,202.917007,0.136905579399135,202.917,202.917,,3.14685314685315,,,,0.953734825870653,
06/30/2006,,208.333,214.917007,-0.85526223451176,212.573,212.573,,2.88513881328252,,,,3.16032841652547,
09/30/2006,,207.25,211.074005,1.71631290434783,210.37,210.37,,1.86199342825849,,,,1.84511700844391,
12/31/2006,,211.5,213.328995,-0.463178251892641,213.329,213.329,,-0.423728813559322,,,,0.864773049645386,
03/31/2007,,179.667,175.973007,-1.72961759656652,175.973,175.973,,-1.62907268170426,,,,-2.05602197398521,
06/30/2007,,202.0,214.169006,2.90455690607735,214.169,214.169,,4.50160771704179,,,,6.0242603960396,
09/30/2007,,213.333,199.186996,-3.48419836592552,199.187,199.187,,-5.18134715025906,,,,-6.63094973585897,
12/31/2007,,198.4,74.0,-12.4838500999768,64.93,64.93,,-58.0764488286067,,,,-62.7016129032258,
03/31/2008,,180.333,175.505005,5.39454061251665,202.196,202.196,,1.47719974309571,,,,-2.67726650141682,
06/30/2008,,178.0,160.264999,-0.809682460732983,160.265,160.265,,-7.2762395363812,,,,-9.96348370786517,
09/30/2008,,148.571,148.804993,-21.8069381281395,91.185,91.185,,24.1890639481001,,,,0.15749574277618,
12/31/2008,,129.0,117.841003,-4.73701181274038,102.241,102.241,,-8.30449826989618,,,,-8.65038527131783,
03/31/2009,,81.257,85.697,-9.33378834312893,54.618,54.618,,-4.62833099579241,,-28.5677190219713,,5.46414462753978,
06/30/2009,,76.371,85.946,0.942036553524805,29.131,89.501,,13.4020618556701,,-3.76676155181982,,12.5374815047597,
