Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/30/1990,,3.0744,3.0744,,1.413934,-0.740307,-0.993039,-1.0,-1.0,,-1.0,-1.0,-1.0,,-0.635571,,,,,
03/31/1991,,3.2232,3.2232,,1.85623,0.340345,0.094006,0.066667,0.066667,,0.066667,0.066667,0.066667,,-0.558451,,,,,
07/01/1991,,3.2616,3.2616,,1.896922,0.423412,0.16403,0.066667,0.066667,,0.066667,0.066667,0.066667,,-0.791329,,,,,
09/30/1991,0.2532,3.298459,3.298459,,2.184657,0.530854,0.201003,0.066667,0.066667,0.066667,0.066667,0.066667,0.066667,,-0.711848,,10.264613,15.272516,,
12/30/1991,4.1919,3.537,3.537,,2.273678,0.437376,0.126378,0.066667,0.033333,,0.066667,0.033333,0.033333,,-0.333899,,6.062645,9.931057,,
03/30/1992,4.2024,4.5585,4.5585,,2.11166,0.432598,0.199188,0.2,0.2,,0.2,0.2,0.2,,-0.187342,,5.340281,10.137303,,
06/30/1992,4.2426,4.5063,4.5063,,2.167854,0.260302,0.025298,0.0,0.0,,0.0,0.0,0.0,,0.456916,,5.428039,10.098526,,
09/30/1992,4.2675,4.409616,4.409616,,2.23897,0.1499,-0.106812,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,,-0.582137,,4.819683,10.011247,,
12/31/1992,4.2834,4.4001,4.4001,,1.199518,-1.143156,-1.443831,-1.466667,-1.466667,,-1.466667,-1.466667,-1.466667,,-0.622031,,3.85815,8.478079,,
03/31/1993,4.3323,4.3086,4.3086,,1.409507,-0.839948,-1.152811,-1.2,-1.2,,-1.2,-1.2,-1.2,,-0.881261,,2.697874,7.300048,,
06/30/1993,4.3431,4.3362,4.3362,,1.614317,-0.580001,-0.92016,-0.966667,-0.966667,,-0.966667,-0.966667,-0.966667,,0.069416,,2.565909,6.315765,,
09/30/1993,4.3884,4.3656,4.3656,,1.835486,-0.328935,-0.670698,-0.733333,-0.733333,,-0.733333,-0.733333,-0.733333,,0.259987,,2.33707,5.605231,,
12/31/1993,4.3935,4.3911,4.3911,,1.833709,-0.200861,-0.553164,-0.6,-0.6,,-0.6,-0.6,-0.6,,-0.589829,,1.365881,4.98714,,
03/31/1994,4.4397,4.4166,4.4166,,1.97369,-0.000679,-0.354798,-0.4,-0.4,,-0.4,-0.4,-0.4,,0.112983,,1.392662,4.635898,,
06/30/1994,4.4529,4.7016,4.7016,,1.947422,0.33563,0.080185,0.033333,0.033333,,0.033333,0.033333,0.033333,,0.194189,,1.150935,4.682117,,
09/30/1994,4.494,4.7088,4.7088,,2.050629,0.346585,0.081974,0.033333,0.033333,,0.033333,0.033333,0.033333,,-0.495455,,1.150645,4.78794,,
12/31/1994,4.5021,4.7088,4.7088,,2.07314,0.489084,0.187946,0.133333,0.133333,,0.133333,0.133333,0.133333,,0.21704,0.109582,1.150574,4.919483,,
03/31/1995,4.5582,4.5267,4.5267,,2.214417,0.127024,-0.182915,-0.233333,-0.233333,,-0.233333,-0.233333,-0.233333,,0.164358,0.054123,1.153525,4.782809,,
06/30/1995,4.5999,5.0325,5.0325,,2.19235,0.438748,0.219573,0.166667,0.166667,,0.166667,0.166667,0.166667,,0.133135,0.056036,1.125894,5.014022,,
09/30/1995,4.653,5.301,5.301,,2.275608,0.569327,0.306735,0.233333,0.233333,0.233333,0.233333,0.233333,0.233333,,0.538012,0.166572,1.357189,5.372878,,
12/31/1995,4.6791,5.2821,5.2821,,2.654626,0.654285,0.430511,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,,1.057155,0.836599,1.976021,5.786155,,
03/31/1996,5.4756,5.6307,5.6307,,2.775499,0.739873,0.523558,0.466667,0.466667,0.466667,0.466667,0.466667,0.466667,,0.480402,0.092351,8.371867,12.931551,,
06/30/1996,5.6793,6.4215,6.4215,,2.690026,0.777077,0.575411,0.6,0.6,0.6,0.6,0.6,0.6,,0.365802,0.069454,8.837885,14.351417,,
09/30/1996,5.8221,6.5265,6.5265,,2.929901,0.887612,0.691795,0.7,0.7,0.7,0.7,0.7,0.7,,0.934345,0.053321,9.006372,15.178373,,
12/31/1996,6.8763,7.1613,6.3507,,3.437731,1.09421,0.875809,0.95,0.95,0.95,0.9,0.9,0.9,,1.280331,0.68024,25.172986,31.231185,,
03/31/1997,6.9806,7.6946,6.9386,,3.539907,1.159888,0.942841,1.1,1.1,1.1,1.0,1.0,1.0,,1.687516,1.017785,25.44237,32.483024,,
06/30/1997,7.0694,7.7406,7.0292,,3.927474,1.346099,1.084192,1.3,1.3,1.3,1.2,1.2,1.2,,2.244494,0.985745,24.836337,33.589695,,
09/30/1997,7.1828,7.8588,7.8588,,3.925409,1.417646,1.137197,1.3,1.3,1.3,1.3,1.3,1.3,,2.48982,0.781671,21.696831,36.907892,,
12/31/1997,7.1994,7.8116,7.1906,,4.869274,1.821406,1.433955,1.4,1.4,1.4,1.2,1.2,1.2,0.0,1.82377,1.169444,21.01689,38.306108,,
03/31/1998,7.2626,7.8778,7.2356,,5.624274,2.16416,1.700066,1.6,1.6,1.6,1.4,1.4,1.4,0.0,0.800348,-1.289458,19.868367,39.958416,,
06/30/1998,7.3225,7.9348,7.2979,,6.383618,2.424259,1.951931,1.8,1.8,1.8,1.6,1.6,1.6,0.0,1.930007,1.476726,20.514852,42.896825,,
