Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1996,97.710486,84.194829,84.194829,,2.404376,1.453628,1.442333,0.171881,0.190978,0.190978,0.171881,0.190978,0.190978,0.144666,0.595072,-0.106883,0.544289,0.544289,0.947442,10.478907,,
12/31/1996,98.101107,101.240729,101.240729,,2.588523,1.711564,1.71754,0.305566,0.315115,0.315115,0.305566,0.315115,0.315115,0.470285,0.945548,-0.01535,0.658876,0.658876,0.717821,10.315673,,
03/31/1997,102.141347,101.969606,101.553849,,2.387049,1.546254,1.536476,0.076391,0.219625,0.219625,0.076391,0.219625,0.219625,0.470762,0.881473,0.37774,0.53474,0.53474,0.410666,9.521648,,
06/30/1997,101.452698,102.498458,102.126685,,2.39952,1.567602,1.570931,0.248272,0.257821,0.257821,0.238723,0.257821,0.257821,0.482221,0.808183,-0.084542,0.563386,0.563386,0.443024,9.384048,,
09/30/1997,108.556569,103.855677,103.452496,,2.511133,1.547938,1.600947,0.429702,0.26737,0.26737,0.429702,0.26737,0.26737,0.482221,0.871878,-6.995936,0.611131,0.611131,0.468687,10.133095,,
12/31/1997,114.818171,111.738241,111.334005,,2.756705,1.871028,1.812842,0.26737,0.276919,0.276919,0.26737,0.276919,0.276919,0.482221,1.478228,-1.479835,0.754365,0.754365,0.955415,10.606343,,
03/31/1998,114.865303,115.271072,114.865295,,2.613992,1.689727,1.694977,0.210076,0.210076,0.210076,0.210076,0.210076,0.210076,0.482221,1.040105,-1.607822,0.601582,0.601582,0.887971,10.60422,,
06/30/1998,115.692758,117.689695,117.243577,,2.647267,1.754612,1.742287,0.238723,0.200527,0.200527,0.238723,0.200527,0.200527,0.482221,0.816343,0.236029,0.630229,0.630229,0.893444,11.033266,,
09/30/1998,171.300979,123.024329,122.68398,,2.627385,1.73144,1.685526,0.238723,0.238723,0.238723,0.238723,0.238723,0.238723,0.482221,1.109436,-13.091416,0.649327,0.649327,0.598461,15.417244,,
12/31/1998,171.297832,174.970501,174.654233,,2.705855,1.768042,1.78361,0.305566,0.305566,0.305566,0.305566,0.305566,0.305566,0.482221,1.019855,0.000573,0.811659,0.811659,0.754213,15.711191,,
03/31/1999,183.183838,177.159722,176.969259,,2.520737,1.634527,1.630232,0.200527,0.200527,0.200527,0.200527,0.200527,0.200527,0.482221,0.428227,-0.313439,0.645649,0.644954,0.497309,15.299352,14.98653,
06/30/1999,183.462515,181.810786,181.530817,,2.500986,1.519422,1.649081,0.210076,0.210076,0.210076,0.210076,0.210076,0.210076,0.482221,1.152196,0.219902,0.67291,0.671574,0.790461,15.113267,14.887848,
09/30/1999,180.140197,181.740038,181.665861,,2.593613,1.71265,1.707679,0.229174,0.238723,0.305566,0.229174,0.238723,0.305566,0.482221,0.873031,-0.860189,0.719381,0.720579,0.549106,15.166876,14.940458,
12/31/1999,183.487686,196.603302,181.34714,,2.856246,1.824887,2.160199,0.286468,0.305566,0.305566,0.286468,0.305566,0.305566,0.482221,1.011949,-0.246781,0.878501,0.859403,0.859088,14.773852,,
03/31/2000,184.002184,181.452903,181.405777,,2.634155,1.703297,1.696545,0.152783,0.200527,0.200527,0.152783,0.200527,0.200527,0.482221,0.613068,0.007475,0.677974,0.677974,0.663644,14.422677,14.209293,
06/30/2000,184.091096,182.025743,181.875987,,2.681272,1.184032,1.746553,0.229174,0.229174,0.229174,0.229174,0.229174,0.229174,0.482221,0.886384,0.85125,0.716169,0.716169,0.779386,14.222709,14.01102,
09/30/2000,184.073094,181.027724,180.919859,,2.730082,2.380806,1.822475,0.229174,0.229174,0.229174,0.229174,0.229174,0.229174,0.482221,0.841367,-0.241659,0.773463,0.763914,0.621601,13.766515,13.556397,
12/31/2000,184.088549,181.103126,180.055887,,3.117449,2.088074,2.448867,0.420153,0.420153,0.420153,0.420153,0.420153,0.420153,0.482221,1.537689,0.942357,1.012186,0.983539,1.211977,13.609787,13.401279,
03/31/2001,182.778707,180.311413,180.126052,,2.72407,1.768323,1.769827,0.171881,0.18143,0.18143,0.171881,0.18143,0.18143,0.482221,0.546234,0.130764,0.716169,0.70662,0.738691,13.508094,13.299695,
06/30/2001,183.032139,180.966985,180.632916,,2.703106,1.762774,1.761423,0.200527,0.200527,0.200527,0.200527,0.200527,0.200527,0.501319,1.015756,0.586682,0.763914,0.754365,0.985395,13.223907,13.017397,
09/30/2001,183.176658,181.204708,180.906245,,2.767439,1.802304,1.814929,0.200527,0.200527,0.200527,0.200527,0.200527,0.200527,0.501319,1.051395,0.689457,0.840305,0.830756,0.882935,12.929677,12.724929,
12/31/2001,186.056469,181.201092,180.825747,,3.148014,2.114334,2.085405,0.248272,0.248272,0.506093,0.238723,0.238723,0.496544,0.501319,1.834578,0.56805,2.39678,2.39678,1.396135,12.398634,12.19863,
03/31/2002,186.504645,182.773471,182.162931,,2.717057,1.731763,1.734606,0.162332,0.162332,0.162332,0.162332,0.162332,0.162332,0.501319,0.546346,0.382163,0.744816,0.735267,1.304316,12.263121,12.063598,
06/30/2002,184.795688,198.406736,182.674572,,2.800236,1.86368,1.8459,0.945343,0.935795,0.849854,0.926246,0.916697,0.830756,0.525191,0.89868,-4.901914,-0.744816,-0.735267,1.208107,13.13388,12.932512,
09/30/2002,198.467095,195.060572,194.296661,,2.784773,1.834499,1.81999,0.305566,0.296017,0.296017,0.305566,0.296017,0.296017,0.525191,1.350847,0.360217,0.907148,0.88805,1.137715,13.169206,12.981709,
12/31/2002,200.690772,190.074756,188.409032,,3.060368,2.108259,2.075803,0.486995,0.439251,0.439251,0.506093,0.458348,0.458348,0.525191,1.893938,1.569516,-2.434976,-2.39678,1.97881,13.003722,,
03/31/2003,200.0883,196.61359,195.907365,,2.730183,1.76317,1.770862,0.276919,0.248272,0.248272,0.276919,0.248272,0.248272,0.572935,0.296211,-0.902483,0.849854,0.849854,2.033807,13.031502,12.845524,
06/30/2003,200.225593,198.794303,197.966955,,2.809696,1.780666,1.811262,0.257821,0.315114,0.315114,0.248272,0.305566,0.305566,0.572935,1.325282,0.80713,0.916697,0.916697,1.75506,12.72623,12.54038,
09/30/2003,200.33687,199.037927,198.101035,,2.824589,1.85102,1.830566,0.219625,0.257821,0.315114,0.210076,0.248272,0.305566,0.572935,0.99741,-0.927618,0.88805,0.88805,1.802299,12.429749,12.244002,
12/31/2003,213.720991,,,,,,,,,,,,,,,,,,2.506179,13.85768,,
03/31/2004,215.369234,212.813865,211.803889,,2.758745,1.745298,1.765001,0.229174,0.229174,0.229174,0.229174,0.229174,0.229174,0.62068,0.402108,-0.535769,0.916697,0.916697,2.274034,13.47667,,
06/30/2004,217.975871,216.109196,215.262961,,2.794642,1.8083,1.823258,0.324663,0.324663,0.324663,0.324663,0.324663,0.324663,0.62068,1.088538,-1.714689,0.964441,0.964441,2.381319,13.185698,,
09/30/2004,215.804417,216.671244,215.790913,,2.842223,1.830156,1.835494,0.343761,0.334212,0.334212,0.343761,0.334212,0.334212,0.62068,1.513669,1.200282,0.993088,0.993088,2.265816,13.079843,,
12/31/2004,233.243398,229.236297,228.307396,,3.59768,2.280456,2.423014,0.467897,0.515642,0.515642,0.467897,0.515642,0.515642,0.62068,1.912912,-7.016527,1.317752,1.317752,2.229791,15.309578,13.923117,
03/31/2005,234.231602,231.734297,230.796997,,3.214817,2.060976,2.10566,0.248272,0.238723,0.238723,0.248272,0.238723,0.238723,0.668425,0.470188,-0.271906,1.088577,1.069479,1.210464,14.372322,12.342694,
06/30/2005,235.196001,231.555717,230.630719,,3.260988,2.116639,2.150949,0.668425,0.257821,0.257821,0.668425,0.257821,0.257821,0.668425,1.250792,0.744827,1.126773,1.126773,1.59686,14.363688,13.131937,
09/30/2005,235.252529,231.953894,230.977565,,3.389979,2.145819,2.206188,0.324663,0.286468,0.286468,0.324663,0.286468,0.286468,0.668425,1.429481,0.856109,1.117224,1.136322,1.797179,13.817968,13.138732,
12/31/2005,235.814248,231.213483,230.246882,,3.864504,2.451395,2.560391,0.506093,0.429702,0.429702,0.496544,0.420153,0.420153,0.668425,1.924908,-1.000986,1.403692,1.403692,1.429294,13.678944,12.645173,
03/31/2006,235.880251,232.019402,231.000332,,3.409731,2.159958,2.221373,0.448799,0.448799,0.448799,0.448799,0.448799,0.448799,0.725718,1.098778,0.508766,1.231811,1.203164,1.267749,13.410864,,
06/30/2006,236.203552,232.356693,231.429659,,3.451321,2.210153,2.293928,0.35331,0.35331,0.35331,0.35331,0.35331,0.35331,0.725718,1.429756,0.824307,1.222262,1.203164,1.398307,13.121348,,
09/30/2006,236.329649,232.559828,231.647051,,3.534411,2.245295,2.320466,0.410604,0.410604,0.410604,0.410604,0.410604,0.410604,0.725718,1.344256,0.233584,1.260458,1.24136,1.366532,12.821544,,
12/31/2006,231.878554,247.850959,231.771661,,3.99976,,2.679504,0.88805,0.88805,0.88805,0.878501,0.878501,0.878501,0.725718,,,1.499181,1.499181,4.00796,13.372116,,
03/31/2007,238.254402,233.84928,232.951306,,3.658022,2.389109,2.441188,0.420153,0.420153,0.420153,0.420153,0.420153,0.420153,0.80211,1.330836,-0.134101,1.336849,1.308203,1.426849,12.840002,,
06/30/2007,238.25862,234.828699,233.952312,,3.658575,2.374386,2.443682,0.257821,0.257821,0.257821,0.257821,0.257821,0.257821,0.80211,1.334067,0.374529,1.270007,1.250909,1.599837,12.322362,,
09/30/2007,233.540749,234.423145,233.642358,,3.882622,2.551755,2.616743,0.70662,0.70662,0.70662,0.70662,0.70662,0.70662,0.80211,1.444558,-0.181247,1.42279,1.394143,1.669807,12.331206,,
12/31/2007,233.557498,234.347641,233.532397,,4.434421,3.006487,3.074884,0.486995,0.611131,0.849854,0.477446,0.601582,0.840305,0.80211,2.058772,0.624419,1.728355,1.680611,2.149287,12.088197,11.504764,
03/31/2008,239.954398,234.656719,234.011018,,3.82588,2.464777,2.528522,0.372408,0.372408,0.372408,0.372408,0.372408,0.372408,0.859403,0.977441,,1.42279,1.394143,1.786419,11.409801,,
06/30/2008,238.476724,236.226975,235.610354,,3.91726,2.565859,2.663427,0.324663,0.324663,0.324663,0.324663,0.324663,0.324663,0.859403,2.29779,1.315778,1.451436,1.42279,2.112906,11.078691,,
09/30/2008,236.468531,236.597893,236.001534,,3.964356,1.672358,2.662296,0.477446,0.477446,0.477446,0.477446,0.477446,0.477446,0.859403,1.110726,,1.566024,1.537377,2.732355,10.891365,,
12/31/2008,242.238436,250.175829,238.259303,,4.32015,3.94678,3.049186,0.611131,0.611131,0.697071,0.611131,0.611131,0.687523,0.859403,-2.404448,-2.404448,1.814296,1.7761,3.193317,10.622385,10.266579,
03/31/2009,261.043759,241.51847,241.293541,,3.806534,2.577031,2.642491,0.439957,0.439957,0.439957,0.439957,0.439957,0.439957,0.084022,1.802029,1.233866,1.593623,1.574069,3.441293,11.926809,,
06/30/2009,284.901581,271.944966,271.944966,,3.322775,1.76111,1.797272,-0.078925,-0.078925,0.440229,-0.078925,-0.078925,0.437643,0.591935,1.665076,1.287731,0.956961,0.947096,9.225751,14.707047,,
09/30/2009,285.110279,284.270264,283.219672,,3.265776,2.27975,2.28124,0.377599,0.377599,0.377599,0.377599,0.377599,0.377599,0.596209,1.601785,1.342576,1.371281,1.371281,13.137699,15.196148,,
12/31/2009,285.748,292.667,283.968,,3.62076,5.053707,2.368584,0.32,0.32,0.673016,0.32,0.32,0.660223,0.6,6.058852,4.73379,5.39,5.33,13.850379,15.46219,15.275236,
03/31/2010,289.076,286.438373,286.124631,,3.233105,2.309385,2.297901,0.03,0.03,0.590498,0.03,0.03,0.587129,0.6,1.567111,1.347696,0.95,0.94,11.507846,15.209056,,
06/30/2010,292.82,292.613735,292.323804,,3.193602,2.243026,2.256987,0.52,0.52,0.448646,0.52,0.52,0.448646,0.6,1.124684,0.706378,1.668036,1.382174,7.831576,15.517646,,
09/30/2010,292.902,293.089128,292.830418,,3.344171,2.237158,2.196394,0.79,0.79,0.414588,0.79,0.79,0.414588,0.6,1.735855,-1.628236,0.9,0.9,3.453626,16.268953,,
12/31/2010,292.962,293.161,292.931,,3.822463,5.189239,2.70039,0.74,0.74,0.771827,0.74,0.74,0.767865,0.8,5.983986,1.77621,5.04,5.01,2.719527,16.334559,15.710713,
03/31/2011,293.295283,293.290496,293.080205,,3.479846,2.474302,2.478066,0.61,0.61,0.61,0.61,0.61,0.61,0.8,1.543281,1.339545,1.62,1.61,2.168634,16.192105,,
06/30/2011,293.594135,293.402353,293.367771,,3.547973,2.514618,2.516016,0.7,0.7,0.7,0.7,0.7,0.7,0.8,1.5194,1.124919,1.65,1.65,2.689812,16.197054,,
09/30/2011,293.787361,293.758135,293.735663,,3.657574,2.581355,2.590339,0.93,0.93,0.93,0.93,0.93,0.93,0.8,2.046374,-2.391667,1.71,1.71,1.959979,15.66261,,
12/31/2011,293.84825,293.832555,293.832555,,3.98641,2.823969,2.831392,1.24,1.24,1.24,1.24,1.24,1.24,1.1,1.724608,0.955231,1.91,1.91,2.717899,15.687754,14.679934,
03/31/2012,303.096958,295.69452,295.69341,,3.78422,2.756987,2.770654,2.18,2.18,2.18,2.18,2.18,2.18,0.95,1.937662,-10.719525,1.82,1.82,2.905173,19.904327,,
06/30/2012,303.329777,303.253401,303.252359,,3.917747,2.789802,2.815572,0.71,0.71,0.71,0.71,0.71,0.71,1.0,2.065066,1.1023,1.89,1.89,2.104966,19.468362,,
09/30/2012,309.349208,304.108559,304.107489,,4.040075,2.910399,2.920619,0.84,0.84,0.84,0.84,0.84,0.84,1.05,2.064911,1.25651,1.99,1.99,1.463434,18.754953,,
12/31/2012,309.903824,309.418,309.417,,4.345046,3.153001,3.189376,1.01,1.01,1.01,1.01,1.01,1.01,1.1,2.21683,1.383987,2.29,2.29,3.822212,18.9438,17.307382,
03/31/2013,310.047871,309.986709,309.986506,,3.919713,2.837746,2.876141,0.91,0.91,0.91,0.91,0.91,0.91,1.15,1.775926,0.964697,2.05,2.05,2.676896,18.709659,,
06/30/2013,310.334126,310.261278,310.261278,,3.49703,2.711647,2.573321,1.1,0.99,0.99,1.1,0.99,0.99,1.15,2.199553,0.944501,2.11,2.114161,3.531126,18.673106,,
09/30/2013,310.333283,310.332777,310.332777,,3.695636,2.857703,2.721994,1.0,0.89,0.89,1.0,0.89,0.89,1.15,2.242573,1.287637,2.21,2.214736,3.542388,18.654048,,
12/31/2013,310.608565,362.455,310.434,,4.030341,3.121449,2.995294,1.229102,1.071365,1.071365,1.052696,0.917598,0.917598,1.2,2.487173,0.005041,2.47,2.47,5.527417,18.703795,17.385786,
03/31/2014,310.658536,310.62257,310.62257,,3.724848,2.870129,2.771003,1.1,0.99,0.99,1.1,0.99,0.99,1.25,2.129436,1.185802,2.38,2.38,3.262,18.780897,,
06/30/2014,310.765,310.743242,310.743242,,3.803726,2.901698,2.789396,1.31,1.34,1.34,1.31,1.34,1.34,1.3,1.962025,1.452347,2.16,2.16,5.360375,16.711718,,
09/30/2014,310.782075,310.772019,310.772019,,3.97299,2.929726,2.913309,0.81,0.81,1.221284,0.81,0.81,1.220503,1.3,2.127235,1.802077,1.9,1.9,2.632063,16.028833,,
12/31/2014,310.78791,363.635,310.784,,4.173703,3.112895,3.115437,1.30331,1.30331,1.294806,1.113886,1.113886,1.106618,1.3,2.568337,1.507626,2.47,2.47,1.970096,16.259738,15.256501,
03/31/2015,311.268775,311.101297,311.101297,,3.90945,2.898856,2.91263,1.16,1.16,1.16,1.16,1.16,1.16,1.4,2.169059,-0.761283,2.28,2.28,2.678495,15.731093,,
06/30/2015,309.417,310.499,310.499,,4.344974,3.268825,3.272774,1.52,1.52,1.470552,1.52,1.52,1.467378,1.5,2.603902,-0.000609,2.63,2.63,1.828138,14.230097,,
09/30/2015,309.418,309.417298,309.417298,,4.266526,3.112389,3.107208,1.36,1.36,1.36,1.36,1.36,1.36,1.55,2.37712,0.879466,2.54,2.54,2.769267,14.066712,,
12/31/2015,309.421,309.419,309.419,,4.461979,3.32318,3.327737,1.27,1.27,1.570686,1.27,1.27,1.570686,1.6,2.60442,1.802679,2.4,2.4,2.265955,14.322289,13.431335,
03/31/2016,309.417,309.416,309.416,,4.320122,3.240621,3.244961,1.55,1.55,1.4812,1.55,1.55,1.476675,1.6,2.328445,1.59358,2.63,2.63,2.601913,14.707456,,
06/30/2016,314.232,313.399467,313.399467,,4.197135,3.140028,3.136221,1.45,1.45,1.439632,1.45,1.45,1.43657,1.6,3.106237,1.627919,2.63,2.63,2.814102,14.579177,,
09/30/2016,314.237,314.234418,314.234418,,4.318967,3.20013,3.189832,1.61,1.61,1.448546,1.61,1.61,1.448546,1.65,2.669418,1.439476,2.7,2.7,2.592779,14.604105,,
12/31/2016,313.075,313.685,313.685,,4.545853,3.367713,3.368395,1.26,1.26,1.667641,1.26,1.26,1.667641,1.65,2.677591,1.972208,2.53,2.53,1.788897,13.640824,12.730061,
03/31/2017,312.202,312.81,312.81,,4.302174,3.236533,3.218292,1.53,1.53,1.53,1.53,1.53,1.53,1.75,2.511726,2.036693,2.74,2.74,1.644448,13.028168,,
06/30/2017,310.843,311.579301,311.579301,,4.369828,3.292927,3.287375,1.23,1.23,1.622762,1.23,1.23,1.622762,1.75,3.28613,2.457788,,2.465382,1.5719,11.860869,,
09/30/2017,310.861,310.853,310.853,,4.51544,3.303153,3.29099,1.65,1.65,1.65,1.65,1.65,1.65,1.8,2.927011,2.385362,2.89,2.891625,1.635474,11.726447,,
12/31/2017,311.167,310.855573,310.855573,,4.592782,3.520825,3.496997,1.84,1.84,1.841556,1.84,1.84,1.841556,1.85,2.812673,1.456654,3.12,3.12,4.763709,11.718212,11.047971,
03/31/2018,309.698,310.583643,310.583643,,4.48891,3.337603,3.321157,2.0,2.0,2.0,2.0,2.0,2.0,1.95,2.71578,2.15955,2.87,2.87,1.185694,11.191738,,
06/30/2018,309.217683,309.355,309.355,,4.477248,3.450334,3.423555,1.77,1.77,1.736943,1.77,1.77,1.736943,1.95,3.21089,2.687485,2.98,2.98,2.309852,10.772919,,
09/30/2018,309.304,309.294045,309.294045,,4.539438,3.422138,3.398675,1.8,1.8,1.8,1.8,1.8,1.8,2.0,2.956358,2.143918,3.05,3.05,2.249302,10.810623,,
12/31/2018,309.018,309.293708,309.293708,,4.726986,3.590817,3.590396,2.3,2.3,1.839407,2.3,2.3,1.834814,2.0,3.231977,2.433344,3.23,3.23,1.664418,10.539302,10.051512,
03/31/2019,308.994,308.978053,308.978053,,4.702062,3.534028,3.504456,1.78,1.78,1.78,1.78,1.78,1.78,2.05,2.710053,2.008447,3.04,3.04,1.413626,10.26917,,
06/30/2019,308.021543,308.709,308.709,,4.5259,3.434422,3.380517,1.6,1.6,1.595817,1.6,1.6,1.591315,2.05,3.401974,2.797635,2.99,2.99,1.557605,9.349404,,
09/30/2019,306.86896,307.275,307.275,,4.610053,3.43793,3.41153,1.77,1.77,1.738225,1.77,1.77,1.736997,2.1,3.126284,2.370801,3.05,3.05,11.885301,8.579173,,
12/31/2019,306.869,306.86896,306.86896,,4.850979,3.661967,3.612353,1.66,1.66,2.034709,1.66,1.66,2.03213,2.1,3.127182,2.30167,2.96,2.96,2.181299,8.102972,7.790617,
03/31/2020,305.755,306.504,306.504,,4.415473,3.272248,3.230056,1.43,1.43,1.424592,1.43,1.43,1.424592,2.1,2.418588,1.722956,2.78,2.78,12.182476,7.004798,,
06/30/2020,305.89522,305.882,305.882,,3.472061,2.59979,2.557535,0.83,0.83,0.856729,0.83,0.83,0.855647,1.3,0.23867,-0.167542,2.12,2.12,10.807949,6.503838,,
09/30/2020,,,,,,,,1.003,1.003,0.972,1.003,1.003,0.972,1.3,,,2.317,2.317,,,,
12/31/2020,,,,,,,,1.15,1.15,1.158,1.15,1.15,1.158,1.3,,,2.527,2.527,,,,
