Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2003,-70.761002,-1.347,6.171,-1.557,,,-1.557,-74.028,,,-74.028,,-2.494,-4.0,0.0,,,-4.0,,,0,0.0,0.0,,,,,1.506,11.756001,0,11.162001,,,,0.0,0.0,0.0,0.594,,-61.499001,14.532,5.823,
06/30/2003,-3.794,5.172,6.329,-0.971,,,-0.971,-14.324,,,-14.324,,4.89,2.829,2.829,,,0.0,,,0,0.0,0.0,,,,,2.061,2.415004,0,2.743004,,,,0.0,0.0,0.0,-0.328,,3.511,5.003,20.747,
09/30/2003,3.841,-28.445,41.070999,4.699,,,4.699,-13.484,,,-13.484,,-255.080002,-7.014,0.0,,,-7.014,,,0,0.0,0.0,,,,,-248.066002,315.020012,0,214.314011,,,,120.580002,120.580002,0.0,-19.874001,,63.780998,5.998,5.124,
12/31/2003,134.654999,-10.084,39.050999,-1.687,,,-1.687,107.375,,,107.375,,-32.111,-14.827,1.12,,,-15.947,,,0,0.0,0.0,,,,,-17.284001,-24.834009,0,-21.665009,,,,0.4,0.4,0.0,-3.569,,77.709999,-7.75,32.023998,
03/31/2004,-86.686,-16.568,16.831,-2.403,,-8.343,5.94,-84.546,46.988,,-131.534,,-19.779,-11.087,0.0,,,-11.087,,,0,0.0,0.0,,,,,-8.692,-3.162,0,10.75,,,,0.1,0.1,0.0,-14.012,,-109.627,3.529,5.882,
06/30/2004,48.272,2.965,10.83,7.502,,-4.609,12.111,26.975,16.165,,10.81,,-6.576,-11.728,0.0,,,-11.728,,,0,0.0,0.0,,,,,5.152,83.642,0,-60.696,,,,135.0,135.0,0.0,9.338,,125.338,3.156,38.558,
09/30/2004,91.434,11.895,22.434,10.029,,,10.029,47.076,,,47.076,,20.761,-15.953,0.0,,,-15.953,,,0,0.0,0.0,,,,,36.714,-143.862,0,-149.358,,,,7.991,7.991,0.0,-2.495,,-31.667,4.777,12.406,
12/31/2004,143.57,66.433,14.856,13.997,,,13.997,48.284,,,48.284,,-32.14,-8.714,0.0,,,-8.714,,,0,0.0,0.0,,,,,-23.426,-2.459,0,6.951,,,,1.652,1.652,0.0,-11.062,,108.971,6.453,21.908,
03/31/2005,-59.575,14.572,10.37,-14.83,,-6.859,-7.971,-69.687,93.554,,-163.241,,-11.227,-7.144,0.0,,,-7.144,,,0,0.0,0.0,,,,,-4.083,-28.31,0,-29.355,,,,2.075,2.075,0.0,-1.03,,-99.112,10.049,7.755,
06/30/2005,70.776,50.421,10.818,10.192,,11.355,-1.163,-0.655,-32.898,,32.243,,-41.011,-8.369,0.0,,,-8.369,,,0,0.0,0.0,,,,,-32.642,4.668,0,7.649,,,,1.766,1.766,0.0,-4.747,,34.433,8.636,20.603,
09/30/2005,125.579,56.936,11.665,26.314,,-1.207,27.521,30.664,-32.441,,63.105,,-37.673,-9.275,0.0,,,-9.275,,,0,0.0,0.0,,,,,-28.398,4.448,0,0.389,,,,2.743,2.743,0.0,1.316,,92.354,18.539,4.708,
12/31/2005,222.876,95.412,12.663,-34.806,5.463,-8.948,-31.321,149.607,-121.35,,270.957,,-25.598,51.865,64.828,,,-12.963,,,0,0.0,0.0,,,,,-77.463,-32.56,0,-35.716,,,,4.866,4.866,0.0,-1.71,,164.718,19.593,19.332,
03/31/2006,-184.758,36.91,14.93,6.88,,-7.967,14.847,-243.478,59.341,,-302.819,,-20.102,-16.066,0.0,,,-16.066,,,0,0.0,0.0,,,,,-4.036,8.66,0,-2.95,,,,9.557,9.557,0.0,2.053,,-196.2,68.819,4.994,
06/30/2006,107.288,64.254,12.255,48.583,,4.666,43.917,-17.804,-40.158,,22.354,,-58.217,-11.892,0.0,,,-11.892,,,0,0.0,0.0,,,,,-46.325,-174.871,0,-184.108,,,,3.369,3.369,0.0,5.868,,-125.8,56.526,30.499,
09/30/2006,163.881,92.309,29.243,-40.967,,-13.303,-27.664,83.296,-28.999,,112.295,,-57.556,-10.036,0.0,,,-10.036,,,0,0.0,0.0,,,,,-47.52,-95.341,0,-108.402,,,,12.0,12.0,0.0,1.061,,10.984,21.863,3.249,
12/31/2006,343.633,125.098,11.167,6.415,,-6.451,12.866,200.953,-178.892,,379.845,,-1926.058,-17.304,0.0,,,-17.304,,,0,0.0,0.0,,,,,-1908.754,1688.628,0,1687.862,,,,22.42,22.42,0.0,-21.654,,106.203,71.727,17.185,
