Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,237.823883,14.522069,14.522069,0.0,18.559315,,,0.927103,,,,,0.565937,,,,,,34.574425,201.093735,335.983765,-134.890045,0.0,,2.155728,,,,,,2.155728,203.249463,,5.84981,5.84981,,,,0.0,,,,,,10.060323,,,,10.060323,15.910133,70.290001,,,,,6.019171,,,6.019171,76.309172,92.219306,1.1441,143.964981,,,0.0,,0.495506,145.604587,0.0,145.604587,237.823893,
12/31/1992,225.972076,5.560896,5.560896,0.0,17.538015,,,0.52165,,,,,0.47822,,,,,,24.098782,197.474213,339.167328,-141.6931,0.0,,4.399078,,,,,,4.399078,201.873291,,5.115042,5.115042,,,,0.0,,,,,,6.353899,,,,6.353899,11.468941,54.450001,,,,,6.786128,,,6.786128,61.236129,72.70507,0.0,145.46582,,,0.0,,7.801189,153.267009,0.0,153.267009,225.972079,
03/31/1993,230.177658,9.045758,9.045758,0.0,15.594614,,,0.526858,,,,,3.826736,,,,,,28.993965,196.471313,345.331421,-148.860123,0.0,,4.712386,,,,,,4.712386,201.1837,,4.321422,4.321422,,,,0.0,,,,,,5.981486,,,,5.981486,10.302908,51.48,,,,,9.031352,,,9.031352,60.511352,70.81426,0.0,146.360001,,,0.0,,13.003398,159.363399,0.0,159.363399,230.177658,
06/30/1993,285.024323,19.615538,19.615538,0.0,13.050884,,,0.460506,,,,,2.930632,,,,,,36.05756,244.185638,399.148743,-154.96312,0.0,,4.781114,,,,,,4.781114,248.966753,,4.601375,4.601375,,,,0.0,,,,,,16.020407,,,,16.020407,20.621782,90.0,,,,,10.293373,,,10.293373,100.293373,120.915155,0.0,146.487976,,,0.0,,17.621178,164.109154,0.0,164.109154,285.024309,
09/30/1993,281.540009,12.515,12.515,0.0,20.198999,,,0.717,,,,,1.437,,,,,,34.868,241.606003,403.821991,-162.216003,0.0,,5.066,,,,,,5.066,246.672003,,5.018,5.018,,,,0.0,,,,,,15.406999,,,,15.406999,20.424999,83.0,,,,,10.825,,,10.825,93.825,114.249999,0.0,146.488007,,,0.0,,20.802,167.290007,0.0,167.290007,281.540006,
12/31/1993,285.553009,19.549999,19.549999,0.0,15.342,,,0.716,,,,,0.82,,,,,,36.428001,244.688995,414.072998,-169.384003,0.0,,4.436,,,,,,4.436,249.124995,,3.883,3.883,,,,0.0,,,,,,17.405,,,,17.405,21.288,80.0,,,,,11.365,,,11.365,91.365,112.653,0.0,146.488007,,,0.0,,26.412001,172.900008,0.0,172.900008,285.553008,
03/31/1994,293.303986,14.595,14.595,0.0,15.406,,,0.567,,,,,2.24,,,,,,32.807999,246.345001,423.709991,-177.365005,0.0,,14.151,,,,,,14.151,260.496001,,3.144,3.144,,,,0.0,,,,,,15.445001,,,,15.445001,18.589001,84.0,,,,,13.536,,,13.536,97.536,116.125001,0.0,146.516006,,,0.0,,30.663,177.179007,0.0,177.179007,293.304008,
06/30/1994,349.386993,11.314,11.314,0.0,13.739,,,0.536,,,,,1.362,,,,,,26.951,317.006012,502.457001,-185.451004,0.0,,5.43,,,,,,5.43,322.436012,,3.69,3.69,,,,0.0,,,,,,11.208,,,,11.208,14.898,105.0,,,,,26.577999,,,26.577999,131.577999,146.475999,0.0,168.854996,,,0.0,,34.056,202.910995,0.0,202.910995,349.386994,
09/30/1994,343.816986,11.313,11.313,0.0,12.189,,,0.673,,,,,0.981,,,,,,25.156,313.407013,507.980011,-194.572998,0.0,,5.254,,,,,,5.254,318.661013,,4.747,4.747,,,,0.0,,,,,,12.131999,,,,12.131999,16.879,95.0,,,,,26.65,,,26.65,121.65,138.528999,0.0,168.837997,,,0.0,,36.450001,205.287998,0.0,205.287998,343.816998,
12/31/1994,351.446991,8.336,8.336,0.0,15.627,,,0.534,,,,,0.827,,,,,,25.323999,321.306,523.940979,-202.634995,0.0,,4.817,,,,,,4.817,326.123,,6.395,6.395,,,,0.0,,,,,,10.623999,,,,10.623999,17.018999,98.0,,,,,30.023001,,,30.023001,128.023001,145.042,0.0,168.858994,,,0.0,,37.546001,206.404995,0.0,206.404995,351.446995,
03/31/1995,360.622009,15.626,15.626,0.0,12.435,,,0.535,,,,,1.354,,,,,,29.950001,325.93399,537.840027,-211.906006,0.0,,4.738,,,,,,4.738,330.67199,,3.638,3.638,,,,0.0,,,,,,11.1,,,,11.1,14.738,94.0,,,,,45.112999,,,45.112999,139.112999,153.850999,0.0,168.858994,,,0.0,,37.911999,206.770992,0.0,206.770992,360.621991,
06/30/1995,366.798004,8.807,8.807,0.0,17.191999,,,0.55,,,,,1.593,,,,,,28.142,334.786011,556.127014,-221.341003,0.0,,3.87,,,,,,3.87,338.656011,,3.675,3.675,,,,0.0,,,,,,9.459,,,,9.459,13.134,95.0,,,,,50.02,,,50.02,145.02,158.154,0.0,168.949005,,,0.0,,39.695,208.644005,0.0,208.644005,366.798005,
09/30/1995,368.259003,11.104,11.104,0.0,15.111,,,0.588,,,,,0.806,,,,,,27.608999,336.713989,566.973999,-230.259995,0.0,,3.936,,,,,,3.936,340.649989,,4.728,4.728,,,,0.0,,,,,,11.009,,,,11.009,15.737,97.0,,,,,40.351002,,,40.351002,137.351002,153.088002,0.0,169.494003,,,0.0,,45.676998,215.171001,0.0,215.171001,368.259004,
12/31/1995,421.563995,8.898,8.898,0.0,14.4,,,0.605,,,,,0.971,,,,,,24.874001,391.819,631.437988,-239.619003,0.0,,4.871,,,,,,4.871,396.69,,3.868,3.868,,,,0.0,,,,,,11.691,,,,11.691,15.559,143.0,,,,,43.964001,,,43.964001,186.964001,202.523001,0.0,169.641006,,,0.0,,49.400002,219.041008,0.0,219.041008,421.564009,
03/31/1996,439.911987,18.379,18.379,0.0,14.591,,,0.567,,,,,1.474,,,,,,35.011002,400.493011,649.98999,-249.496994,0.0,,4.408,,,,,,4.408,404.901011,,3.513,3.513,,,,0.0,,,,,,10.005,,,,10.005,13.518,155.0,,,,,47.445999,,,47.445999,202.445999,215.963999,0.0,169.658005,,,0.0,,54.290001,223.948006,0.0,223.948006,439.912004,
06/30/1996,450.609985,14.133,14.133,0.0,16.818001,,,0.711,,,,,1.751,,,,,,33.412998,412.613007,672.429016,-259.81601,0.0,,4.584,,,,,,4.584,417.197007,,3.797,3.797,,,,0.0,,,,,,10.195,,,,10.195,13.992,155.0,,,,,51.416,,,51.416,206.416,220.408,0.0,169.800995,,,0.0,,60.401001,230.201996,0.0,230.201996,450.609996,
09/30/1996,461.356995,7.099,7.099,0.0,18.726999,,,0.927,,,,,1.594,,,,,,28.347,424.612,695.122986,-270.510986,0.0,,8.398,,,,,,8.398,433.009999,,4.101,4.101,,,,0.0,,,,,,9.203,,,,9.203,13.304,5.0,,,,,56.307999,,,56.307999,61.307999,74.611999,149.498993,169.800995,,,0.0,,67.445,386.744987,0.0,386.744987,461.356986,
12/31/1996,746.250977,9.401,9.401,0.0,29.58,,,2.103,,,,,2.29,,,,,,43.374001,692.846008,974.804993,-281.959015,0.0,,10.031,,,,,,10.031,702.877008,,4.861,4.861,,,,0.0,,,,,,18.778999,,,,18.778999,23.639999,8.0,,,,,92.707001,,,92.707001,100.707001,124.347,149.5,391.304993,,,0.0,,81.098999,621.903992,0.0,621.903992,746.250992,
03/31/1997,778.906006,24.863001,24.863001,0.0,42.743,,,2.006,,,,,3.763,,,,,,73.375,695.184021,996.357971,-301.174011,0.0,,10.347,,,,,,10.347,705.531021,,10.865,10.865,,,,0.0,,,,,,18.357,,,,18.357,29.222,0.0,,,,,104.764999,,,104.764999,104.764999,133.987,149.5,391.304993,,,0.0,,104.113998,644.918991,0.0,644.918991,778.905991,
06/30/1997,801.065002,42.845001,42.845001,0.0,39.271999,,,2.079,,,,,3.517,,,,,,87.712997,702.190979,1023.72699,-321.536011,0.0,,11.161,,,,,,11.161,713.351979,,11.188,11.188,,,,0.0,,,,,,18.321001,,,,18.321001,29.509001,0.0,,,,,112.418999,,,112.418999,112.418999,141.927999,149.5,392.148987,,,0.0,,117.487999,659.136986,0.0,659.136986,801.064985,
09/30/1997,820.664001,37.948002,37.948002,0.0,42.234001,,,2.167,,,,,2.857,,,,,,85.206001,721.195984,1062.81604,-341.619995,0.0,,14.262,,,,,,14.262,735.457984,,12.433,12.433,,,,0.0,,,,,,13.238,,,,13.238,25.671,0.0,,,,,118.886002,,,118.886002,118.886002,144.557001,149.5,394.420013,,,0.0,,132.186996,676.10701,0.0,676.10701,820.664011,
12/31/1997,1248.985962,42.064999,42.064999,0.0,96.828003,,,4.012,0.0,0.0,4.012,,70.351997,,,,,,213.257004,995.28302,2320.735107,-1325.452026,0.0,,40.445999,0.0,,,,,40.445999,1035.729019,,46.002998,46.002998,,,,48.979,,,,,,41.331997,,,,41.331997,136.313995,305.337006,,,,,61.289001,,,61.289001,366.626007,502.940002,149.5,799.005005,,,0.0,,-202.459,746.046005,0.0,746.046005,1248.986008,
03/31/1998,861.830017,45.657001,45.657001,0.0,40.023998,,,2.727,2.727,0.0,0.0,0.0,2.929,,,,,,91.336998,757.255005,1144.187012,-386.932007,0.0,,13.238,,,,,,13.238,770.493005,,12.166,12.166,,,,0.0,,,,,,16.761999,,,,16.761999,28.927999,0.0,,,,,130.843002,,,130.843002,130.843002,159.771002,149.5,396.151001,,,0.0,,156.408005,702.059006,0.0,702.059006,861.830008,
06/30/1998,863.156982,23.094,23.094,0.0,42.361,,,2.288,2.288,0.0,0.0,0.0,2.183,,,,,,69.926003,780.174988,1189.645996,-409.471008,0.0,,13.056,,,,,,13.056,793.230988,,12.396,12.396,,,,0.0,,,,,,12.083,,,,12.083,24.479,0.0,,,,,132.626999,,,132.626999,132.626999,157.105999,149.5,396.169006,,,0.0,,160.382004,706.05101,0.0,706.05101,863.157009,
12/31/1998,1226.355957,19.153999,19.153999,0.0,83.858002,,,2.75,2.75,0.0,0.0,0.0,4.886,,,,,,110.648003,1100.927979,2610.510986,-1509.583008,0.0,,14.78,,,,,,14.78,1115.707978,,40.176998,40.176998,,,,0.0,,,,,,40.479,,,,40.479,80.655998,405.270996,,,,,67.966003,,,67.966003,473.237,553.892998,149.5,801.833984,,,0.0,,-278.871002,672.462982,0.0,672.462982,1226.35598,
03/31/1999,1267.505005,13.44,13.44,0.0,78.860001,,,2.787,2.787,0.0,0.0,0.0,5.98,,,,,,101.067001,1152.062012,2708.424072,-1556.362061,0.0,,14.376,0.0,,,,,14.376,1166.438012,,64.490997,64.490997,,,,0.0,,,,,,30.661003,,,,30.661003,95.152,422.292999,,,,,70.762001,,,70.762001,493.055,588.207,149.5,803.489014,,,0.0,,-273.69101,679.298004,0.0,679.298004,1267.505004,
06/30/1999,1305.162964,13.994,13.994,0.0,83.711998,,,2.624,2.624,0.0,0.0,0.0,4.43,,,,,,104.760002,1185.629028,2801.801025,-1616.171997,0.0,,14.774,,,,,,14.774,1200.403028,,37.344002,37.344002,,,,0.0,,,,,,36.333,,,,36.333,73.677002,448.013,,,,,78.733002,,,78.733002,526.746002,600.423004,149.5,812.151978,,,0.0,,-256.911987,704.739991,0.0,704.739991,1305.162995,
09/30/1999,5175.27,380.258,380.258,0.0,187.726,187.726,,16.849,16.849,0.0,0.0,0.0,11.76,,,,,,596.593,3859.615,5561.881,-1702.266,629.453,629.453,89.609,0.0,,,,,89.609,4578.677,,117.387,117.387,,,,200.0,,,,,,223.968,,,,223.968,541.355,1783.04,,,,,882.787,,,882.787,2665.827,3207.182,151.0,2082.77,,,0.0,-205.873,-59.809,1968.088,0.0,1968.088,5175.27,
12/31/1999,6096.36,230.462,173.167,57.295,316.005,316.005,,38.941,13.441,0.0,0.0,0.0,4.886,,,,,,590.294,4423.42,8592.01,-4168.59,614.382,614.382,468.264,322.8,322.8,0.0,,,145.464,5506.066,,266.825,266.825,,,,0.0,,,,,,200.519,,,,200.519,467.344,2416.521,,,,,691.175,,,691.175,3107.696,3575.04,1.5,3504.46,,,0.0,-908.598,-76.042,2521.32,0.0,2521.32,6096.36,
03/31/2000,4561.157,49.788,49.788,0.0,228.29,228.29,,14.787,14.787,0.0,0.0,0.0,20.698,,,,,,313.563,3161.944,5079.686,-1917.742,655.606,655.606,430.044,314.955,314.955,0.0,,,115.089,4247.594,,78.384,78.384,,,,0.0,,,,,,166.757,,,,166.757,245.141,1602.317,,,,,597.864,,,597.864,2200.181,2445.322,1.5,2266.447,,,0.0,-110.362,-41.75,2115.835,0.0,2115.835,4561.157,
06/30/2000,4827.936,298.971,298.971,0.0,296.605,296.605,,14.462,14.462,0.0,0.0,0.0,18.604,,,,,,628.642,3179.761,5189.889,-2010.128,601.527,,418.006,299.481,299.481,0.0,,,118.525,4199.294,,95.42,95.42,,,,0.0,,,,,,177.125,,,,177.125,272.545,1785.827,,,,,591.944,,,591.944,2377.771,2650.316,1.5,2282.687,,,0.0,-26.408,-80.159,2177.62,0.0,2177.62,4827.936,
09/30/2000,6570.516,178.647,178.647,0.0,467.393,467.393,,54.966,54.966,0.0,0.0,0.0,83.48,,,,,,784.486,4755.529,9367.282,-4611.753,604.63,604.63,425.871,299.661,299.661,0.0,,,126.21,5786.03,,277.159,277.159,,,,0.0,,,,,,334.229,,,,334.229,611.388,2202.137,,,,,793.31,,,793.31,2995.447,3606.835,1.5,3557.39,,,0.0,-510.4,-84.809,2963.681,0.0,2963.681,6570.516,
12/31/2000,6860.478,228.05,228.05,0.0,598.248,598.248,,47.272,47.272,0.0,0.0,0.0,60.567,,,,,,934.137,4909.536,9709.352,-4799.816,598.867,598.867,417.938,289.489,289.489,0.0,,,128.449,5926.341,,320.713,320.713,,,,0.0,,,,,,308.274,,,,308.274,628.987,2048.836,,,,,905.051,,,905.051,2953.887,3582.874,1.5,3576.858,,,0.0,-214.708,-86.046,3277.604,0.0,3277.604,6860.478,
03/31/2001,7326.752,609.702,609.702,0.0,555.967,555.967,,40.256,40.256,0.0,0.0,0.0,44.178,,,,,,1250.103,5041.209,9966.413,-4925.204,622.715,622.715,412.725,286.227,286.227,0.0,,,126.498,6076.649,,314.325,314.325,,,,0.0,,,,,,382.468,,,,382.468,696.793,1869.173,,,,,1096.237,,,1096.237,2965.41,3662.203,1.5,3595.923,,,0.0,176.654,-109.528,3664.549,0.0,3664.549,7326.752,
06/30/2001,7804.038,477.822,477.822,0.0,550.661,550.661,,40.193,40.193,0.0,0.0,0.0,42.837,,,,,,1111.513,5640.137,10865.92,-5225.784,641.865,641.865,410.523,277.767,277.767,0.0,,,132.756,6692.525,,296.516,296.516,,,,0.0,,,,,,291.321,,,,291.321,587.837,2081.148,,,,,1277.812,,,1277.812,3358.96,3946.797,1.5,3603.196,,,-7.785,304.13,-43.8,3857.241,0.0,3857.241,7804.038,
09/30/2001,7732.49,239.265,239.265,0.0,491.099,491.099,,42.618,42.618,0.0,0.0,0.0,46.92,,,,,,819.902,5743.523,11131.09,-5387.568,601.083,,567.982,269.305,269.305,0.0,,,298.677,6912.588,,337.577,337.577,,,,0.0,,,,,,224.221,,,,224.221,561.798,1984.777,,,,,1416.91,,,1416.91,3401.687,3963.485,1.5,3607.791,,,-190.387,380.049,-29.948,3769.005,0.0,3769.005,7732.49,
12/31/2001,13184.0,228.0,183.0,45.0,489.0,489.0,,20.0,20.0,0.0,0.0,0.0,617.0,,,,,,1354.0,8762.0,14899.0,-6137.0,636.0,636.0,2432.0,2206.0,2206.0,0.0,,,226.0,11830.0,,470.0,470.0,,,,0.0,0.0,0.0,0.0,,,449.0,,,,449.0,919.0,6589.0,6589.0,0.0,0.0,,2417.0,,,2417.0,9006.0,9925.0,1.0,3623.0,,,-190.0,-147.0,-28.0,3259.0,0.0,3259.0,13184.0,
03/31/2002,17977.0,367.0,367.0,0.0,680.0,680.0,,53.0,53.0,0.0,0.0,0.0,70.0,,,,,,1170.0,12263.0,19140.0,-6877.0,640.0,640.0,3904.0,3575.0,3575.0,0.0,,,329.0,16807.0,,544.0,544.0,,,,0.0,0.0,0.0,0.0,,,517.0,,,,517.0,1061.0,8888.0,8888.0,0.0,0.0,,3337.0,,,3337.0,12225.0,13286.0,150.0,5023.0,,,-190.0,-95.0,-197.0,4691.0,0.0,4691.0,17977.0,
06/30/2002,16873.0,425.0,425.0,0.0,636.0,636.0,,43.0,43.0,0.0,0.0,0.0,57.0,,,,,,1161.0,11087.0,18805.0,-7718.0,628.0,628.0,3997.0,3670.0,3670.0,0.0,,,327.0,15712.0,,426.0,426.0,,,,0.0,,,,,,633.0,,,,633.0,1059.0,8032.0,,,,,2998.0,,,2998.0,11030.0,12089.0,150.0,5032.0,,,-190.0,-210.0,2.0,4784.0,0.0,4784.0,16873.0,
09/30/2002,16017.0,88.0,88.0,0.0,569.0,569.0,,33.0,33.0,0.0,0.0,0.0,146.0,,,,,,836.0,10799.0,18423.0,-7624.0,491.0,491.0,3891.0,3590.0,3590.0,0.0,,,301.0,15181.0,,405.0,405.0,,,,0.0,,,,,,584.0,,,,584.0,989.0,7646.0,,,,,2849.0,,,2849.0,10495.0,11484.0,150.0,5032.0,,,-190.0,-158.0,-301.0,4533.0,0.0,4533.0,16017.0,
12/31/2002,16225.0,292.0,292.0,0.0,639.0,639.0,,26.0,26.0,0.0,0.0,0.0,107.0,,,,,,1064.0,10852.0,18786.0,-7934.0,472.0,472.0,3837.0,3555.0,3555.0,0.0,,,282.0,15161.0,,376.0,376.0,,,,0.0,0.0,0.0,0.0,,,666.0,,,,666.0,1042.0,7562.0,7562.0,0.0,0.0,,2968.0,,,2968.0,10530.0,11572.0,150.0,5045.0,,,-188.0,-84.0,-270.0,4653.0,0.0,4653.0,16225.0,
03/31/2003,17828.0,634.0,634.0,0.0,910.0,910.0,,31.0,31.0,0.0,0.0,0.0,62.0,,,,,,1637.0,11760.0,20098.0,-8338.0,459.0,459.0,3972.0,3699.0,3699.0,0.0,,,273.0,16191.0,,473.0,473.0,,,,211.0,,,,,,772.0,,,,772.0,1456.0,7375.0,,,,,3659.0,,,3659.0,11034.0,12490.0,150.0,5048.0,,,-188.0,341.0,-13.0,5338.0,0.0,5338.0,17828.0,
06/30/2003,25611.0,724.0,724.0,0.0,965.0,965.0,,71.0,71.0,0.0,0.0,0.0,79.0,,,,,,1839.0,17592.0,26598.0,-9006.0,512.0,512.0,5668.0,5324.0,5324.0,0.0,,,344.0,23772.0,,651.0,651.0,,,,575.0,,,,,,984.0,,,,984.0,2210.0,8499.0,,,,,5195.0,,,5195.0,13694.0,15904.0,205.0,8753.0,,,-187.0,688.0,248.0,9707.0,0.0,9707.0,25611.0,
09/30/2003,25967.0,840.0,840.0,0.0,896.0,896.0,,77.0,77.0,0.0,0.0,0.0,94.0,,,,,,1907.0,17848.0,27368.0,-9520.0,507.0,507.0,5705.0,5341.0,5341.0,0.0,,,364.0,24060.0,,633.0,633.0,,,,340.0,,,,,,733.0,,,,733.0,1706.0,8581.0,,,,,5435.0,,,5435.0,14016.0,15722.0,150.0,8923.0,,,-187.0,1085.0,274.0,10245.0,0.0,10245.0,25967.0,
12/31/2003,27162.0,1273.0,1273.0,0.0,946.0,946.0,,72.0,72.0,0.0,0.0,0.0,73.0,,,,,,2364.0,18334.0,28546.0,-10212.0,613.0,613.0,5851.0,5477.0,5477.0,0.0,,,374.0,24798.0,,1174.0,1174.0,,,,338.0,338.0,0.0,0.0,,,559.0,,,,559.0,2071.0,8580.0,8580.0,0.0,0.0,,5400.0,,,5400.0,13980.0,16051.0,56.0,9090.0,,,-186.0,1614.0,537.0,11111.0,0.0,11111.0,27162.0,
03/31/2004,27577.0,1481.0,1481.0,0.0,1063.0,1063.0,,70.0,70.0,0.0,0.0,0.0,71.0,,,,,,2685.0,18450.0,29177.0,-10727.0,623.0,623.0,5819.0,5440.0,5440.0,0.0,,,379.0,24892.0,,1149.0,1149.0,,,,763.0,,,,,,778.0,,,,778.0,2690.0,7954.0,,,,,5403.0,,,5403.0,13357.0,16047.0,150.0,9049.0,,,-130.0,2082.0,379.0,11530.0,0.0,11530.0,27577.0,
06/30/2004,27304.0,1147.0,1147.0,0.0,1104.0,1104.0,,68.0,68.0,0.0,0.0,0.0,45.0,,,,,,2364.0,18511.0,29704.0,-11193.0,667.0,667.0,5762.0,5388.0,5388.0,0.0,,,374.0,24940.0,,1108.0,1108.0,,,,412.0,,,,,,861.0,,,,861.0,2381.0,7495.0,,,,,5465.0,,,5465.0,12960.0,15341.0,56.0,9223.0,,,-130.0,2557.0,257.0,11963.0,0.0,11963.0,27304.0,
