Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,31.0,11.0,,42.0,,,,,,0.761297,0.270138,,1.031434,0.385908,0.136935,,0.522843,
06/30/2008,34.0,16.0,,50.0,,,,,,0.829673,0.390434,,1.220107,0.424046,0.199551,,0.623597,
09/30/2008,14.0,4.0,,,,24.0,,,,0.446002,0.127429,,,0.190736,0.054496,,,
12/31/2008,166.0,2.0,,168.0,19.0,,,19.0,,5.971223,0.071942,,6.043165,2.298532,0.027693,,2.326225,
03/31/2009,58.0,1.0,,59.0,,22.0,6.0,28.0,6.0,2.145764,0.036996,,2.18276,0.816327,0.014075,,0.830401,
06/30/2009,65.0,1.0,,66.0,,16.0,3.0,19.0,-3.0,2.336449,0.035945,,2.372394,0.920028,0.014154,,0.934183,
09/30/2009,,,,357.0,,8.0,2.0,10.0,-2.0,,,,12.387231,,,,4.909916,
12/31/2009,531.0,2.0,,533.0,,20.0,1.0,21.0,-1.0,18.611987,0.070102,,18.682089,7.408958,0.027906,,7.436863,
03/31/2010,368.0,1.0,,369.0,,23.0,2.0,25.0,-1.0,12.5726,0.034165,,12.606765,5.072364,0.013784,,5.086147,
06/30/2010,1.0,16.0,,17.0,,-7.0,-1.0,-8.0,,0.02611,0.417755,,0.443864,0.013732,0.21972,,0.233452,
09/30/2010,1.0,34.0,,35.0,,7.0,2.0,9.0,-1.0,0.026035,0.885186,0.0,0.911221,0.013578,0.461643,0.0,0.475221,
03/31/2011,1.0,10.0,,11.0,,3.0,,3.0,1.0,0.026617,0.26617,,0.292787,0.013362,0.133618,,0.14698,
06/30/2011,,20.0,,20.0,,2.0,1.0,3.0,,0.0,0.523149,0.0,0.523149,0.0,0.264096,0.0,0.264096,
09/30/2011,,43.0,,43.0,,,,,,,1.137265,,1.137265,,0.560918,,0.560918,
12/31/2011,11.0,3.0,,14.0,,6.0,,6.0,,0.294039,0.080192,,0.374231,0.146141,0.039857,,0.185997,
03/31/2012,9.0,2.0,,11.0,,6.0,,6.0,,0.241741,0.05372,,0.295461,0.114899,0.025533,,0.140432,
06/30/2012,15.0,1.0,,16.0,,5.0,,5.0,,0.410846,0.02739,,0.438236,0.194426,0.012962,,0.207388,
09/30/2012,18.0,1.0,,19.0,,3.0,,3.0,,0.48913,0.027174,,0.516304,0.234009,0.013001,,0.24701,
12/31/2012,2.0,1.0,,3.0,,4.0,,4.0,,0.055944,0.027972,,0.083916,0.026427,0.013214,,0.039641,
03/31/2013,18.0,3.0,,21.0,,1.0,,1.0,,0.500835,0.083472,,0.584307,0.230267,0.038378,,0.268645,
06/30/2013,,,,,,1.0,,1.0,,,,,,,,,,
09/30/2013,18.0,3.0,,21.0,,3.0,,3.0,,0.493016,0.082169,,0.575185,0.232949,0.038825,,0.271774,
12/31/2013,22.0,1.0,,23.0,,4.0,0.0,4.0,,0.574413,0.02611,,0.600522,0.287695,0.013077,,0.300772,
03/31/2014,31.0,3.0,,34.0,,3.0,,3.0,,0.795076,0.076943,,0.872018,0.389154,0.03766,,0.426814,
06/30/2014,22.0,2.0,,24.0,,2.0,,2.0,,0.562516,0.051138,,0.613654,0.282196,0.025654,,0.30785,
09/30/2014,24.0,9.0,,33.0,,3.0,5.0,8.0,,0.615858,0.230947,,0.846805,0.311891,0.116959,,0.42885,
12/31/2014,12.0,1.0,,13.0,,8.0,0.0,8.0,,0.321716,0.02681,,0.348525,0.159109,0.013259,,0.172368,
03/31/2015,0.0,18.0,0.0,18.0,0.0,7.0,6.0,13.0,,0.0,0.488732,0.0,0.488732,0.0,0.233888,0.0,0.233888,
