Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,FFO Per Share,FFO Per Share Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
06/30/2010,,-1.198,-0.311,4.26820049301561,-23.15,-56.185,,0.671140939597316,,,,0.88368483837716,,74.0400667779633,
09/30/2010,,2.76,-2.266,3.25048796356539,-15.052,-75.766,,5.61056105610562,,,,1.27839752463155,,,
12/31/2010,,-4.395,-0.849,6.6769212871703,-1166.589,-73.146,,0.628930817610063,,,,2.64470320931552,,80.6825938566553,
03/31/2011,,-2.528,-5.533,5.11604629042486,-46.616,-56.137,,-0.621118012422361,,,,,,-118.868670886076,
06/30/2011,,-10.781,66.531,49.4367776205857,-151.471,-64.684,,20.6896551724138,,,,150.076369500508,,,
09/30/2011,,-9.62,67.932,6.0475888324873,55.436,36.112,,13.9896373056995,,,,37.856856187291,,,
12/31/2011,,-22.702,-45.09,7.43567267683773,-45.459,-30.539,,11.1111111111111,,,,24.5369355374179,,-98.6168619504889,
03/31/2012,,-34.6,208.628,12.6996218284751,202.412,-64.5,,0.502512562814071,,114.384446878423,,19.1804122763465,,,
06/30/2012,,-22.233,3.451,12.7160173160173,-8.12,-24.287,,3.6144578313253,,,,19.3797583081571,,,
09/30/2012,,2.725,0.397,4.69818553539484,-46.526,-5.362,,13.1639722863741,,23.4465838509317,,19.5656534954407,,-85.4311926605505,
12/31/2012,,-22.8,9.983,9.07418335089568,-228.713,-55.41,,1.69491525423729,,65.9385964912281,,13.3896260554885,,,
03/31/2013,,-2.182,285.794,4.27545164718384,274.524,-54.597,,-0.744416873449132,,,,4.21851851851852,,,
06/30/2013,,-2.951,17.918,-5.35803728154288,-1.517,-45.551,,9.62566844919786,,,,16.7846153846154,,,
09/30/2013,,-1.816,66.492,1.14075324510442,-7.534,19.085,,-0.485436893203884,,197.044006069803,,29.9051282051282,,,
12/31/2013,,18.3,115.267,0.869284064665129,59.057,-38.57,,1.6548463356974,,209.793687451886,,30.3694222222222,,529.874316939891,
03/31/2014,,-31.369,4.393,-0.359426934097417,4.666,-12.662,,2.38095238095238,,229.054329371817,,26.612363990031,,,
06/30/2014,,40.863,150.273,0.786199342825849,72.715,-19.31,,4.5751633986928,,297.868913857678,,43.8611538461538,,267.748329784891,
09/30/2014,,13.639,222.321,-5.6475,136.245,71.264,,4.12147505422993,,46.8270676691729,,-5.41706715265902,,1530.0388591539,
12/31/2014,,54.1,410.287,8.29432209313218,408.609,22.453,,2.56410256410255,,-1.76146788990825,,9.00796460176991,,658.386321626617,
03/31/2015,,65.613,361.495,2.17373068432671,345.206,83.78,,0.409836065573771,,280.015625,,1.88313253012048,,450.95026900157,
06/30/2015,,74.433,140.476,5.45537190082644,140.24,31.694,,0.775193798449613,,17.4032258064516,,0.556521739130435,,88.7281179046928,
09/30/2015,,104.022,258.979,7.42312673450508,258.979,-9.812,,0.346020761245675,,-21.6727272727273,,6.75334000675457,,148.965603430044,
12/31/2015,,88.356,188.141,6.49023178807947,118.363,-55.014,,3.39256865912763,,-12.7677685950413,,3.97170329670329,,112.935171352257,
03/31/2016,,54.1,158.761,1.61446837180537,208.041,64.776,,3.38983050847458,,108.215954875101,,9.3577505407354,,193.458410351201,
06/30/2016,,93.363,72.989,1.45829823083403,275.383,72.989,,2.04081632653061,,18.6233333333333,,5.88920454545455,,-21.8223493246789,
09/30/2016,,172.143,160.467,16.2009984612416,279.255,160.467,,3.98860398860399,,-21.277834179357,,6.26968641114982,,-6.78273296038758,
12/31/2016,,155.4,145.104,1.57493857493858,440.539,145.104,,0.158982511923689,,-5.08208092485549,,2.43703814620128,,-6.62548262548262,
03/31/2017,,148.8,105.93,1.4766129032258,203.255,105.93,,1.12359550561798,,-5.05219941348974,,2.02941562705186,,-28.8104838709677,
06/30/2017,,238.778,266.943,9.71599509116711,266.943,214.533,,7.41687979539641,,25.4086560364465,,29.9568075117371,,11.7954752950439,
09/30/2017,,169.3,900.58,-3.43710808174483,876.218,97.165,,0.903614457831326,,4.14896142433235,,68.085208596713,,431.943295924395,
12/31/2017,,180.9,109.717,4.83467014355702,295.515,109.717,,1.05580693815988,,-8.69337175792507,,54.3431592861864,,-39.3493642896628,
03/31/2018,,175.25,170.791,6.88073959938366,365.902,170.791,,8.5481682496608,,,,60.4924757281553,,-2.54436519258203,
06/30/2018,,192.667,268.972,-3.75274980635167,334.611,240.068,,0.282485875706215,,,,33.9912999926271,,39.6046027602028,
09/30/2018,,190.857,356.938,2.69857035364936,346.345,154.242,,1.40845070422535,,,,69.6759923481588,,87.0185531575997,
12/31/2018,,270.6,614.809,3.07598978288634,596.568,238.931,,1.1378002528445,,,,46.5120147874307,,127.20214338507,
03/31/2019,,184.0,160.955,-0.636808236808234,347.047,160.955,,1.67130919220056,,,,25.8519916142558,,-12.5244565217391,
06/30/2019,,200.857,185.524,5.13761223811107,383.784,159.974,,1.0498687664042,,3.74333333333333,,52.2671984047856,,-7.63378921322135,
09/30/2019,,312.0,464.061,17.2596141879278,450.639,340.91,,3.63247863247862,,61.2781437125748,,33.4111773625013,,48.7375,
12/31/2019,,275.5,102.67,2.80224019912881,385.48,63.419,,0.0,,73.2275092936803,,50.7075430083811,,-62.7332123411978,
03/31/2020,,161.0,368.055,7.70613817781448,489.418,337.944,,0.484261501210654,,24.4458955223881,,60.8447126071769,,128.605590062112,
06/30/2020,,365.7,348.41326,19.8224227689518,404.539,297.757,,12.4620060790274,,95.2890410958904,,39.0923317683881,,-4.72702761826634,
09/30/2020,,251.889,,,,,,,,,,,,,
12/31/2020,,270.333,,,,,,,,,,,,,
