Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
09/30/2011,,,,,,,137.199997,,
12/31/2011,25.21,,27.5,30.62,23.99,3364.572154,137.199997,123.015,
03/31/2012,35.67,41.491472,26.15,36.86,24.57,4786.762153,121.190102,94.6994,
06/30/2012,44.69,25.287356,35.62,46.3,33.23,6359.92042,121.405403,98.3295,
09/30/2012,32.93,-26.314612,44.73,47.81,31.71,4687.942198,129.532104,106.4561,
12/31/2012,41.92,27.300334,33.23,47.0,28.63,5988.696943,129.544006,110.8002,
03/31/2013,52.52,25.28626,42.94,53.73,42.04,7528.469684,130.105896,111.3432,
06/30/2013,60.87,15.898705,52.53,65.41,48.18,8719.805119,130.57103,111.8083,
09/30/2013,75.84,24.593396,61.45,82.195,59.54,10776.04288,130.185547,111.4228,
12/31/2013,82.83,9.216772,75.74,90.43,68.115,11779.841399,129.262482,110.4888,
03/31/2014,90.59,9.368586,82.48,109.79,72.57,12922.781539,129.4328,110.6408,
06/30/2014,108.66,19.947014,91.23,111.24,75.13,15513.458068,129.853195,111.0612,
09/30/2014,91.42,-15.866004,109.13,110.22,89.1,13065.103352,129.985352,111.1856,
12/31/2014,74.66,-18.332969,91.01,91.08,67.14,10670.503586,130.124268,111.5247,
03/31/2015,83.17,11.398339,75.57,91.47,66.04,11935.243565,130.126678,111.5233,
06/30/2015,87.14,4.773356,83.38,92.0,74.1425,12554.972344,130.709503,112.1562,
09/30/2015,63.02,-27.679596,88.0,94.0,62.24,9085.475364,131.296371,112.7431,
12/31/2015,85.25,35.274516,63.24,87.5,63.0,12381.975127,131.386703,112.8257,
03/31/2016,66.5,-21.994135,83.64,83.97,53.48,9687.599436,132.465164,113.7966,
06/30/2016,64.3,-3.308271,66.05,71.61,58.955,9363.944636,132.906174,114.2546,
09/30/2016,63.18,-1.741835,64.3,71.69,59.72,9200.409522,132.857697,114.2026,
12/31/2016,46.37,-26.606521,62.9,66.13,45.63,6682.426096,132.901215,114.2448,
03/31/2017,43.16,-6.922579,46.75,53.58,40.45,6093.890053,131.359879,112.6287,
06/30/2017,38.2,-11.492122,43.26,50.95,35.34,5299.696367,128.42696,109.661774,
09/30/2017,40.53,6.099476,38.48,45.97,35.55,5627.043507,125.952654,107.203979,
12/31/2017,34.46,-14.976561,41.11,44.01,29.5,4787.967923,126.079,107.324,
03/31/2018,40.89,18.659315,34.61,47.02,34.0791,5702.917301,126.183939,105.131363,
06/30/2018,55.71,36.24358,40.66,60.1224,36.75,7661.314019,124.603606,103.530617,
09/30/2018,51.07,-8.328846,55.31,62.36,48.2,7027.905818,124.747282,103.678436,
12/31/2018,53.94,5.619738,50.75,69.0,43.4,7438.397255,124.866383,103.730453,
03/31/2019,51.45,-4.61624,52.96,60.9,48.8603,7151.546964,125.336213,104.147308,
06/30/2019,46.29,-10.029155,51.93,56.6,42.01,6446.73743,126.229018,105.016914,
09/30/2019,38.68,-16.439836,47.09,47.645,35.41,5390.41227,126.500138,105.291443,
12/31/2019,30.38,-21.458118,38.82,41.75,27.66,4173.658233,126.591959,105.357941,
03/31/2020,17.39,-42.758394,30.66,31.67,13.725,2331.750253,123.286835,101.924416,
06/30/2020,19.01,9.315699,16.86,26.74,14.53,2554.32876,121.391809,99.963211,
09/13/2020,21.27,,21.54,21.625,20.905,2859.55181724,121.6406,85.64378,
