Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,22.211,0.0,315.467987,258.178986,6.489,602.346985,0.0,952.757019,1851.484009,-898.72699,943.374023,1896.131042,2498.478027,,223.003006,39.465,101.871002,364.338989,351.618988,328.971985,680.590973,1044.929962,0.0,0.0,527.218994,926.328979,1453.547974,2498.477936,
06/30/1990,,25.216,0.0,322.036011,268.937012,8.922,625.111023,0.0,993.325012,1908.150024,-914.825012,956.06897,1949.393982,2574.504883,,229.199005,14.479,94.678001,338.355988,425.397003,328.687988,754.084991,1092.440979,0.0,0.0,523.030029,959.033997,1482.064026,2574.505005,
09/30/1990,,30.671,0.0,386.164001,294.056,8.604,719.494995,0.0,1031.676025,1964.348022,-932.671997,971.294006,2002.970032,2722.465088,,280.587006,20.655001,102.739998,403.981995,449.980988,341.265991,791.246979,1195.228973,0.0,0.0,517.942993,1009.29303,1527.236023,2722.464996,
12/31/1990,,34.592999,0.0,384.78299,249.742004,7.689,676.807007,564.802979,1087.01001,2028.174011,-941.164001,442.359985,2094.172974,2770.97998,,223.578003,20.702999,119.209999,363.490997,522.494019,375.022003,897.516022,1261.007019,0.0,0.0,679.224976,830.747986,1509.972962,2770.979981,
03/31/1991,,34.903,0.0,291.847992,245.335007,7.092,579.177979,557.370972,1158.197021,2115.556885,-957.359985,460.789001,2176.356995,2755.534912,,135.141006,53.064999,100.608002,288.813995,601.564026,366.519989,968.084015,1256.89801,0.0,0.0,512.057983,986.578979,1498.636963,2755.534973,
06/30/1991,,38.369999,0.0,305.902008,279.013,9.499,632.783997,549.267029,1216.936035,2189.75708,-972.820984,483.212006,2249.41507,2882.198975,,195.891998,48.819,82.388,327.098999,702.393005,357.381989,1059.774994,1386.873993,0.0,0.0,515.5,979.825012,1495.325012,2882.199005,
09/30/1991,,50.883999,0.0,306.640015,281.493988,10.103,649.120972,545.603027,1267.491943,2259.260986,-991.768982,483.029999,2296.124969,2945.246094,,215.388,32.008999,85.686996,333.084015,756.546021,362.106995,1118.653015,1451.73703,0.0,0.0,518.624023,974.88501,1493.509033,2945.246063,
12/31/1991,,35.209999,0.0,331.725006,262.707001,7.836,637.478027,838.130981,1302.505981,2314.657959,-1012.151978,159.298996,2299.935958,2937.414062,,197.556,53.248001,101.592003,352.395996,748.30603,341.790009,1090.096039,1442.492035,0.0,0.0,679.991028,814.93103,1494.922058,2937.414093,
03/31/1992,,36.034,0.0,300.832001,270.181,7.449,614.495972,839.463013,1320.636963,2350.849121,-1030.212036,161.401993,2321.501968,2935.998047,,151.399994,32.641998,96.024002,280.06601,814.247986,351.127014,1165.375,1445.44101,0.0,0.0,527.572998,962.984009,1490.557007,2935.998016,
06/30/1992,,29.538,0.0,314.295013,285.261993,8.818,637.913025,840.320007,1328.006958,2377.1521,-1049.14502,166.039993,2334.366959,2972.280029,,182.615997,102.352997,84.764999,369.734009,756.945007,353.300995,1110.246002,1479.980011,0.0,0.0,530.830994,961.468994,1492.299988,2972.279999,
