Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/02/1990,53.296001,53.883999,53.883999,,2.309535,0.434229,0.413499,0.255,0.255,,0.255,0.255,0.255,0.05,-0.440094,,0.392769,3.314001,,
06/01/1990,52.256001,53.152,53.152,,2.674556,0.514449,0.49302,0.3,0.3,,0.3,0.3,0.3,0.05,0.430783,,0.49334,3.404068,,
08/31/1990,51.062,52.268002,52.268002,,2.835406,0.526575,0.505644,0.315,0.315,,0.315,0.315,0.315,0.05,0.568857,,0.509518,3.450276,,
11/30/1990,50.855999,51.349998,51.349998,,1.967595,0.299065,0.280954,0.185,0.185,,0.185,0.185,0.185,0.05,0.501266,,0.646866,3.566128,,
03/01/1991,50.896,51.403999,51.403999,,2.724944,0.529103,0.50926,0.32,0.32,,0.32,0.32,0.32,0.06,-0.138219,,0.563502,3.828218,,
05/31/1991,51.138,51.470001,51.470001,,2.989489,0.609209,0.589314,0.365,0.365,,0.365,0.365,0.365,0.06,0.662114,,1.038406,4.130607,,
08/30/1991,51.245998,51.702,51.702,,3.205427,0.592318,0.575123,0.365,0.365,,0.365,0.365,0.365,0.06,0.574001,,1.545389,4.435702,,
11/29/1991,51.481998,52.085999,52.085999,,2.202319,0.38951,0.365108,0.23,0.23,,0.23,0.23,0.23,0.075,0.175498,,1.716153,4.670118,,
02/28/1992,51.581001,51.949001,51.949001,,2.675663,0.532272,0.513484,0.33,0.33,,0.33,0.33,0.33,0.075,-0.670485,,0.931797,4.951493,,
05/29/1992,51.215,51.902,51.902,,3.294459,0.697006,0.671708,0.42,0.42,,0.42,0.42,0.42,0.075,0.492255,,0.977858,5.168447,,
08/28/1992,51.002998,51.338001,51.338001,,3.280085,0.690794,0.660778,0.4,0.4,,0.4,0.4,0.4,0.075,0.699657,,1.436739,5.350254,,
11/27/1992,50.908001,51.195,51.195,,2.100713,0.436312,0.406387,0.04,0.04,,0.04,0.04,0.04,0.085,0.576892,,1.929048,5.333838,,
02/26/1993,50.962639,51.185001,51.185001,,2.75065,0.496474,0.46584,0.26,0.3,,0.26,0.3,0.3,0.085,-0.286412,,1.486089,5.552048,,
05/28/1993,50.645336,51.032001,51.032001,,3.223938,0.633524,0.602583,0.38,0.38,,0.38,0.38,0.38,0.085,0.566292,,1.715419,5.782309,,
08/27/1993,50.265987,50.754002,50.754002,,3.279742,0.554498,0.523072,0.36,0.36,,0.36,0.36,0.36,0.085,0.647969,,1.979529,5.961188,,
12/03/1993,50.279999,50.391998,50.391998,,2.204556,0.416435,0.386232,0.15,0.15,,0.15,0.15,0.15,0.095,0.400996,,2.076531,6.015772,,
03/04/1994,50.07,50.418999,50.418999,,2.420873,0.202206,0.161606,0.1,0.1,,0.1,0.1,0.1,0.095,-0.545171,,1.31438,5.974037,,
06/03/1994,49.672001,50.036999,50.036999,,3.232008,0.304175,0.264105,0.15,0.15,,0.15,0.15,0.15,0.095,-0.237864,,0.969862,5.967185,,
09/02/1994,49.515999,49.682999,49.682999,,3.119015,0.328402,0.283658,0.17,0.17,,0.17,0.17,0.17,0.095,0.814846,,1.497637,6.021286,,
12/02/1994,50.279999,49.661999,49.661999,,1.714329,-0.027405,-0.071926,-0.02,-0.02,,-0.02,-0.02,-0.02,0.095,0.14643,,1.510481,5.817542,,
03/03/1995,49.546001,49.848,49.848,,2.703659,0.214994,0.164982,0.1,0.1,0.1,0.1,0.1,0.1,0.095,-0.707069,,1.099584,5.911537,,
06/02/1995,49.535999,49.860001,49.860001,,2.895828,0.191155,0.13919,0.08,0.08,0.08,0.08,0.08,0.08,0.095,0.529944,,1.033572,5.89658,,
09/01/1995,49.369999,49.741001,49.741001,,2.79729,0.18333,0.115478,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.351099,,0.98331,5.858335,,
