Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2011,220.0,116.0,104.0,16.0,,16.0,-16.0,,,-16.0,,-52.0,-51.0,0,0.0,0.0,-51.0,-51.0,0.0,0,0,0,-1.0,0.0,-1.0,0.0,0.0,-223.0,0,-178.0,-82.0,109.0,-205.0,0,0,0,-45.0,-11.0,-66.0,27.0,85.0,
12/31/2011,291.0,-606.0,101.0,724.0,,724.0,118.0,,,118.0,,-74.0,-81.0,0,0.0,0.0,-81.0,-81.0,0.0,0,0,0,4.0,0.0,4.0,0.0,3.0,-75.0,0,-3.0,40.0,52.0,-95.0,0,0,0,-72.0,3.0,145.0,21.0,41.0,
03/31/2012,-65.0,121.0,105.0,-16.0,,-16.0,-275.0,,,-275.0,,-67.0,-73.0,0,0.0,0.0,-73.0,-73.0,0.0,0,0,0,-5.0,0.0,-5.0,0.0,11.0,15.0,0,37.0,-20.0,119.0,-62.0,0,0,0,-22.0,16.0,-101.0,31.0,69.0,
06/30/2012,127.0,133.0,102.0,-3.0,,-3.0,-105.0,,,-105.0,,-33.0,-51.0,0,0.0,0.0,-51.0,-51.0,0.0,0,0,0,0.0,0.0,0.0,0.0,18.0,-46.0,0,-15.0,51.0,0.0,-66.0,0,0,0,-31.0,-11.0,37.0,41.0,54.0,
09/30/2012,251.0,90.0,105.0,1.0,,1.0,55.0,,,55.0,,-25.0,-54.0,0,0.0,0.0,-54.0,-54.0,0.0,0,0,0,0.0,0.0,0.0,0.0,29.0,-234.0,0,-189.0,-42.0,0.0,-147.0,0,0,0,-45.0,8.0,0.0,32.0,64.0,
12/31/2012,427.0,-5.0,100.0,-66.0,,-66.0,406.0,,,406.0,,-96.0,-112.0,0,0.0,0.0,-112.0,-112.0,0.0,0,0,0,0.0,0.0,0.0,0.0,16.0,-239.0,0,-154.0,-27.0,0.0,-127.0,0,0,0,-85.0,3.0,95.0,28.0,47.0,
03/31/2013,-119.0,69.0,99.0,6.0,,6.0,-301.0,,,-301.0,,-94.0,-94.0,0,0.0,0.0,-94.0,-94.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,142.0,-13,160.0,4.0,639.0,-483.0,0,0,0,-5.0,-1.0,-72.0,33.0,81.0,
06/30/2013,185.0,132.0,100.0,3.0,,3.0,-50.0,,,-50.0,,-68.0,-70.0,0,0.0,0.0,-70.0,-70.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,-220.0,-40,-151.0,55.0,35.0,-241.0,0,0,0,-29.0,-7.0,-110.0,47.0,32.0,
09/30/2013,284.0,130.0,98.0,14.0,,14.0,42.0,,,42.0,,-87.0,-75.0,0,0.0,0.0,-75.0,-75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-12.0,-228.0,-53,-168.0,-13.0,30.0,-185.0,0,0,0,-7.0,1.0,-30.0,17.0,67.0,
12/31/2013,490.0,115.0,100.0,-153.0,-3.0,-150.0,433.0,,,433.0,,-153.0,-122.0,0,0.0,0.0,-122.0,-122.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-27.0,-173.0,-61,-105.0,-38.0,64.0,-131.0,0,0,0,-7.0,0.0,164.0,31.0,25.0,
03/31/2014,-188.0,101.0,111.0,-48.0,,-48.0,-352.0,,,-352.0,,-94.0,-108.0,0,0.0,0.0,-108.0,-108.0,0.0,0,0,0,0.0,0.0,0.0,0.0,14.0,106.0,-11,136.0,,,,0,0,0,-19.0,-6.0,-182.0,31.0,70.0,
06/30/2014,197.0,114.0,118.0,-52.0,,-52.0,-2.0,,,-2.0,,-87.0,-88.0,0,0.0,0.0,-88.0,-88.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,-119.0,-38,-65.0,,,,0,0,0,-16.0,2.0,-7.0,37.0,29.0,
09/30/2014,250.0,60.0,113.0,54.0,,54.0,42.0,,,42.0,,-91.0,-94.0,0,0.0,0.0,-94.0,-94.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3.0,-83.0,-79,-54.0,,,,0,0,0,50.0,-6.0,70.0,23.0,66.0,
12/31/2014,564.0,-65.0,76.0,124.0,,124.0,429.0,,,429.0,,-183.0,-79.0,0,0.0,0.0,-79.0,-79.0,0.0,0,0,0,-114.0,0.0,-114.0,0.0,10.0,-122.0,-47,-10.0,,,,0,0,0,-65.0,-11.0,248.0,10.0,34.0,
03/31/2015,-263.0,71.0,95.0,0.0,,0.0,-429.0,,,-429.0,,-157.0,-106.0,0,0.0,0.0,-106.0,-106.0,0.0,0,0,0,-52.0,0.0,-52.0,0.0,1.0,192.0,-116,308.0,,,,0,0,0,0.0,-27.0,-255.0,32.0,59.0,
06/30/2015,186.0,40.0,102.0,16.0,,16.0,28.0,,,28.0,,-97.0,-102.0,0,0.0,0.0,-102.0,-102.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.0,25.0,-18,92.0,,,,0,0,0,-49.0,7.0,121.0,40.0,66.0,
09/30/2015,238.0,17.0,99.0,47.0,,47.0,75.0,,,75.0,,-2384.0,-91.0,0,0.0,0.0,-91.0,-91.0,0.0,0,0,0,-2290.0,0.0,-2290.0,0.0,-3.0,2047.0,-23,2122.0,,,,0,0,0,-52.0,-9.0,-108.0,21.0,67.0,
12/31/2015,585.0,23.0,113.0,35.0,,35.0,414.0,,,414.0,,-110.0,-103.0,0,0.0,0.0,-103.0,-103.0,0.0,0,0,0,-9.0,0.0,-9.0,0.0,2.0,-345.0,-80,-254.0,,,,0,0,0,-11.0,-1.0,129.0,8.0,35.0,
03/31/2016,-291.0,67.0,125.0,5.0,,5.0,-488.0,,,-488.0,,-133.0,-117.0,0,0.0,0.0,-117.0,-117.0,0.0,0,0,0,-22.0,0.0,-22.0,0.0,6.0,265.0,-6,274.0,,,,0,0,0,-3.0,-1.0,-160.0,37.0,84.0,
06/30/2016,205.0,105.0,125.0,-22.0,,-22.0,-3.0,,,-3.0,,-57.0,-90.0,0,0.0,0.0,-90.0,-90.0,0.0,0,0,0,-9.0,0.0,-9.0,0.0,42.0,-51.0,-13,-28.0,,,,0,0,0,-10.0,-2.0,95.0,38.0,52.0,
09/30/2016,351.0,108.0,122.0,-50.0,,-50.0,171.0,,,171.0,,-92.0,-103.0,0,,,-103.0,-103.0,0.0,0,0,0,-14.0,0.0,-14.0,0.0,25.0,-298.0,-21,-277.0,,,,0,0,0,0.0,-1.0,-40.0,18.0,78.0,
12/31/2016,611.0,-71.0,106.0,166.0,,166.0,410.0,,,410.0,,-135.0,-144.0,0,,,-144.0,-144.0,0.0,0,0,0,-11.0,0.0,-11.0,0.0,20.0,-269.0,-80,-177.0,,,,0,0,0,-12.0,-9.0,198.0,6.0,47.0,
03/31/2017,-325.0,49.0,127.0,41.0,,41.0,-542.0,,,-542.0,,-114.0,-98.0,0,0.0,0.0,-98.0,-98.0,0.0,0,0,0,-17.0,0.0,-17.0,0.0,1.0,245.0,-12,273.0,,,,0,0,0,-16.0,14.0,-180.0,33.0,98.0,
06/30/2017,195.0,140.0,118.0,-20.0,,-20.0,-43.0,,,-43.0,0.0,-91.0,-88.0,0,0.0,0.0,-88.0,-88.0,0.0,0,0,0,-10.0,0.0,-10.0,0.0,7.0,-86.0,-14,-58.0,,,,0,0,0,-14.0,5.0,23.0,56.0,47.0,
09/30/2017,216.0,126.0,127.0,-21.0,,-21.0,-16.0,,,-16.0,,5.0,-106.0,0,,,-106.0,-106.0,0.0,0,0,0,-10.0,0.0,-10.0,0.0,6.0,-222.0,-28,-192.0,,,,0,0,0,-2.0,5.0,4.0,31.0,64.0,
12/31/2017,745.0,-135.0,117.0,251.0,,251.0,512.0,,,512.0,,-151.0,-149.0,0,,,-149.0,-149.0,0.0,0,0,0,-2.0,0.0,-2.0,0.0,0.0,-439.0,-55,-365.0,,,,0,0,0,-19.0,-2.0,153.0,11.0,52.0,
03/31/2018,-363.0,98.0,131.0,30.0,,30.0,-622.0,,,-622.0,,-160.0,-135.0,7,0.0,7.0,-142.0,-142.0,0.0,0,0,0,-26.0,0.0,-26.0,0.0,1.0,436.0,-52,488.0,,,,0,0,0,0.0,13.0,-74.0,34.0,88.0,
06/30/2018,238.0,50.0,123.0,29.0,,29.0,36.0,,,36.0,0.0,-127.0,-129.0,2,2.0,0.0,-131.0,-131.0,0.0,0,0,0,1.0,0.0,1.0,0.0,1.0,-140.0,-69,-51.0,,,,0,0,0,-20.0,-24.0,-53.0,41.0,40.0,
09/30/2018,263.0,120.0,130.0,-28.0,,-28.0,41.0,,,41.0,0.0,-134.0,-109.0,1,1.0,0.0,-110.0,-110.0,0.0,0,0,0,-23.0,0.0,-23.0,0.0,-2.0,-51.0,-25,-24.0,,,,0,0,0,-2.0,-3.0,75.0,21.0,60.0,
12/31/2018,758.0,114.0,110.0,89.0,,89.0,560.0,,,560.0,,-277.0,-152.0,1,,,-153.0,-153.0,0.0,0,0,0,-127.0,0.0,-127.0,0.0,2.0,-403.0,-122,-273.0,,,,0,0,0,-8.0,-6.0,72.0,12.0,48.0,
03/31/2019,-524.0,79.0,126.0,-32.0,,-32.0,-697.0,,,-697.0,,-135.0,-120.0,1,0.0,1.0,-121.0,-121.0,0.0,0,0,0,-15.0,0.0,-15.0,0.0,0.0,469.0,-120,589.0,,,,0,0,0,0.0,4.0,-186.0,26.0,70.0,
06/30/2019,-36.0,65.0,127.0,14.0,,14.0,-242.0,,,-242.0,,-275.0,-112.0,0,0.0,0.0,-112.0,-112.0,0.0,0,0,0,-164.0,0.0,-164.0,0.0,1.0,354.0,-37,381.0,,,,0,0,0,10.0,2.0,45.0,32.0,58.0,
09/30/2019,448.0,-575.0,127.0,618.0,,618.0,278.0,,,278.0,,-95.0,-99.0,1,1.0,0.0,-100.0,-100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.0,-440.0,-43,-377.0,,,,0,0,0,-20.0,-11.0,-98.0,23.0,96.0,
