Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
04/01/1990,,14.358,12.502,-1.128,-17.649,8.083,,,,,,,,,,,,,,,,,
07/01/1990,,12.857,12.998,2.306,-48.889,-20.728001,,,,,,,,,,,,,,,,,
09/30/1990,,20.997,12.619,4.777,-26.677,11.716,,,,,,,,,,,,,,,,,
12/29/1990,,19.735001,14.42,-2.027,44.615002,76.742996,,,,,,,,,,,,,,,76.742996,,
03/31/1991,,3.243,14.285,1.586,-26.544001,-7.43,,,,,,,,,,,,,,,,,
06/30/1991,,6.338,13.831,0.965,-8.592,12.542,,,,,,,,,,,,,,,,,
09/29/1991,,20.905001,13.245,-3.316,-30.944,-0.11,,,,,,,,,,,,,,,,,
01/04/1992,,26.353001,15.233,-1.555,65.934998,105.966003,,,,,,,,,,,,,,,,,
04/05/1992,,15.467,15.301,-0.347,-36.363998,-5.943,,,,,,,,,,,,,,,,,
07/05/1992,,12.436,14.987,-0.792,-50.883999,-24.253,,,,,,,,,,,,,,,,,
10/04/1992,,23.957001,15.771,-4.293,-40.256001,-4.821,,,,,,,,,,,,,,,,,
01/02/1993,,30.37705,14.38505,14.9596,31.43483,91.156532,,,,,,,,,,,,,,,,,
04/04/1993,,16.033001,17.650999,2.062,-60.222,-24.476,,,,,,,,,,,,,,,,,
07/04/1993,,12.699,18.143999,-2.035,-24.650999,4.157,,,,,,,,,,,,,,,,,
10/03/1993,,-3.759,15.256,22.847,-24.32,10.024,,,,,,,,,,,,,,,,,
01/01/1994,,24.125,15.176,7.608,99.438004,146.347,,,,,,,,,,,,,,,146.347,,
04/03/1994,,13.366,17.313999,-0.624,-37.200001,-7.144,,,,,,,,,,,,,,,,,
07/03/1994,,12.715,17.853001,-0.774,-39.277,-9.483,,,,,,,,,,,,,,,,,
10/02/1994,,24.204,16.245001,-4.562,-26.638,9.249,,,,,,,,,,,,,,,,,
12/31/1994,,28.541,15.629,-0.278,68.865997,112.758003,,,,,,,,,,,,,,,,,
04/02/1995,,12.232,17.646,-4.145,-27.816,-2.083,,,-10.376,,,,,,,,,,,,,,
07/02/1995,,12.48,17.620001,7.123,-64.321999,-27.099001,,,-18.138,,,,,,,,,,,,,,
10/01/1995,,12.943,16.832001,0.872,-31.301001,-0.654,,,-23.723,,,,,,,,,,,,,,
12/30/1995,,16.462,15.912,-11.065,72.592003,93.901001,-34.319,,-34.319,,,,,,,,,,,,59.582001,,
03/31/1996,,11.652,18.733,5.302,-28.195999,7.491,,,-30.552999,,,,,,,,,,,,,,
06/30/1996,,16.309999,18.969,1.291,-53.900002,-17.33,,,-30.150999,,,,,,,,,,,,,,
09/30/1996,,24.452999,18.278999,0.287,-38.194,4.825,,,-25.736,,,,,,,,,,,,,,
01/04/1997,,29.160999,16.245001,-5.776,97.472,137.102005,-27.591,,-27.591,,,,,,,,,,,,109.511005,,
04/06/1997,,11.303,19.969,2.492,-55.106998,-21.343,-10.467,0.36,-10.827,0.0,0.0,0.0,30.599001,-4.923,48.251999,0.0,-0.019,3.418,-16.028999,-0.1,-1.211,,
07/06/1997,,8.113,18.131001,2.657,-67.805,-38.903999,-17.415001,0.928,-18.343,0.0,0.0,0.0,59.727001,-4.74,106.613998,0.0,-9.32,0.5,-33.547001,0.22,3.408,,
10/05/1997,,23.233999,19.812,-5.383,-39.812,-2.149,-16.951,0.937,-17.888,0.0,0.0,0.0,23.156,-4.742,-75.617996,125.0,-21.434,0.382,-0.199,-0.233,4.056,,
01/03/1998,,11.798,16.509001,-1.856,103.639,130.089996,-25.712999,0.155,-25.868,0.0,0.0,0.0,-109.375999,-5.107,-102.984001,0.0,-0.02,0.679,-1.863,-0.081,-4.999,,
04/05/1998,,1.849,19.198,5.692,-12.303,14.436,-23.061001,0.083,-23.143999,0.0,0.0,0.0,6.212,-5.106,13.622,0.0,-0.021,0.0,-2.8,0.517,-2.413,,
07/05/1998,,6.56,17.937,-0.024,-47.870998,-23.398001,-18.138,0.073,-18.211,0.0,0.0,0.0,41.002998,-5.086,50.229,0.0,-0.02,0.034,-3.873,-0.281,-0.533,,
10/04/1998,,-14.156,18.636999,50.676998,-3.864,51.293999,-13.261,0.447,-13.708,0.0,0.0,0.0,-34.554001,-5.072,-5.402,0.0,-21.437,0.765,-2.741,-0.667,3.479,,
01/02/1999,,-4.631999,18.596001,-12.877,125.972,127.058998,-16.18,1.621,-17.801001,0.0,0.0,0.0,-106.168999,-5.062,-84.864998,0.0,-5.349999,1.273,-12.941,0.776,4.71,,
04/04/1999,,-14.351,18.452,18.792999,-37.634998,-14.741,-10.014,0.327,-10.341,0.0,0.0,0.0,21.903999,-4.929,47.525002,0.0,0.0,0.0,-20.841999,0.15,-2.851,,
07/04/1999,,1.443,16.708,-7.439,-23.910999,-13.199,-11.724,0.453,-12.177,0.0,0.0,0.0,23.915001,-4.76,50.367001,0.0,-5.35,0.0,-16.534,0.192,-1.008,,
10/03/1999,,19.937,14.997,-3.168,-45.254002,-13.488,-12.402,0.124,-12.526,0.0,0.0,0.0,26.65,-4.678,65.177002,0.0,-21.514,0.0,-12.567,0.232,0.76,,
01/01/2000,,1.359,13.734,15.255,97.259003,127.607002,-14.664,3.668,-18.332001,0.0,0.0,0.0,-114.572998,-4.633,-99.594002,0.0,-5.35,0.0,-3.425,-1.571,-1.63,,
04/02/2000,,0.466,13.833,0.588,-33.231998,-18.344999,-13.123,1.068,-14.191,0.0,0.0,0.0,30.009001,-4.586,38.889,0.0,0.0,0.0,-4.072,-0.222,-1.459,,
07/02/2000,,2.472,13.943,8.57,-28.862,-3.877,-40.633999,0.856,-18.040001,0.0,0.0,-23.450001,47.008999,-4.555,57.551998,0.0,-5.35,0.0,-0.564,-0.074,2.498,,
10/01/2000,,0.527,15.222,27.319,-31.587,11.481,-24.356001,2.58,-10.475,0.0,0.0,-16.461,11.427,-4.56,32.669998,0.0,-15.864,0.755,-0.013,-1.561,-1.448,,
12/30/2000,,11.05,11.647,33.931,51.379002,108.007004,-14.866,1.946,-16.750999,0.0,0.0,-0.061,-97.662003,-1.45,-76.807999,0.0,-5.35,0.197,-13.517,-0.734,-4.521,,
04/01/2001,,2.239,12.868,1.569,-49.821999,-33.146,-12.845,0.474,-13.319,0.0,0.0,0.0,48.504002,-4.468,51.717999,0.0,0.0,0.178,0.0,1.076,2.513,,
07/01/2001,,-11.586,13.134,11.263,-30.959999,-18.149,-4.272,7.115,-11.387,0.0,0.0,0.0,28.559999,-0.882,37.311001,0.0,0.0,0.678,-8.939,0.392,6.139,,
09/30/2001,,-15.382,11.576,23.936001,-13.569,6.561,-1.877,1.935,-3.812,0.0,0.0,0.0,-11.725,-8.065,20.892,0.0,-33.921001,9.344,0.0,0.025,-7.041,,
12/29/2001,,-30.757,11.72,33.294,154.423,168.68,-21.873,5.078,-20.457,0.0,0.0,-6.494,-146.729,-1.28,-135.193,0.0,-7.151,0.325,0.0,-3.43,0.078,,
03/31/2002,,2.628,11.799,2.061,-7.467,9.021,-3.373,0.664,-4.037,0.0,0.0,0.0,0.741,-1.28,4.454,0.0,0.0,0.122,0.0,-2.555,6.389,,
06/30/2002,,-6.142,11.507,11.243,-18.448,-1.84,2.773,6.389,-3.616,0.0,0.0,0.0,-6.413,-1.284,9.592,0.0,-18.000999,1.677,0.0,1.603,-5.48,,
09/29/2002,,23.363001,9.721,-3.178,31.643999,61.549999,-11.486,0.375,-7.292,0.0,0.0,-4.569,-34.933998,-1.286,-12.639,250.0,-252.369995,0.546,0.0,-19.184999,15.13,,
01/04/2003,,14.457,12.034,20.909,87.260002,134.660004,-10.727,2.022,-13.398,0.0,0.0,0.649,-77.235001,-1.287,-75.749001,0.0,0.0,0.229,-0.03,-0.398,46.698002,,
04/06/2003,,3.448,11.984,1.383,-63.085999,-46.271,-16.224001,7.029,-6.139,0.0,0.0,-17.114,29.226999,-1.285,29.872,0.0,-0.464,0.414,0.0,0.69,-33.268002,,
07/06/2003,,6.659,10.39,-2.47,-59.338001,-44.758999,-68.639999,2.334,-8.329,0.0,0.0,-62.645,85.992996,-1.293,84.572998,0.464,0.0,2.43,0.0,-0.181,-27.406,,
10/05/2003,,18.459,11.649,-3.254,19.177,46.030998,-6.526,4.74,-9.134,0.0,0.0,-2.132,-24.969999,-1.297,-25.065001,0.0,-0.468,1.152,0.0,0.708,14.535,,
01/04/2004,,14.472,10.913,4.827,72.742996,102.955002,-18.499001,0.662,-15.039,0.0,0.0,-4.122,-86.82,-1.302,-85.607002,0.0,0.0,1.648,-1.457,-0.102,-2.364,,
04/04/2004,,0.531,11.74,11.785,-43.491001,-19.434999,-3.385,0.502,-3.241,0.0,0.0,-0.646,37.929001,-1.301,38.637001,0.0,0.0,0.679,-0.017,-0.069,15.109,,
07/04/2004,,10.162,12.345,-9.283,-59.339,-46.115,-18.356,1.267,-6.98,0.0,0.0,-12.643,43.176,-1.304,43.404,0.0,0.0,1.08,0.0,-0.004,-21.295,,
10/03/2004,,26.938999,11.774,7.419,0.982,47.113998,-29.025999,6.855,-7.496,0.0,0.0,-28.385,-2.516,-1.305,-1.058,0.0,0.0,0.436,0.0,-0.589,15.572,,
01/01/2005,,10.304,12.163,-19.382,88.781,91.866,-127.631,5.073,-17.777,0.0,0.0,-114.927,28.22,-1.306,10.324,9.692,0.0,1.644,-0.063,7.929,-7.545,,
04/03/2005,,2.182,13.435,12.723,-90.082001,-61.742001,-7.685,0.114,-12.002,0.0,0.0,4.203,68.82,-1.311,68.473,0.0,0.0,1.653,-0.008,0.013,-0.607,,
07/03/2005,,4.664,13.654,7.414,-52.692001,-26.959999,-7.358,2.573,-8.934,0.0,0.0,-0.997,49.893002,-1.315,48.476002,0.0,0.0,2.831,-0.022,-0.077,15.575,,
10/02/2005,,15.759,12.069,-7.974,1.422,21.275999,-11.351,0.224,-9.354,0.0,0.0,-2.221,-6.128,-1.322,-124.186996,118.959999,0.0,0.566,-0.007,-0.138,3.797,,
12/31/2005,,11.825,13.175,-8.915,98.357002,114.442001,-12.096,0.085,-12.181,0.0,0.0,0.0,-108.135002,-1.323,7.238,0.0,-113.362,0.007,-0.671,-0.024,-5.789,,
04/02/2006,,-7.017,19.681999,1.441,-79.083,-64.976997,-9.154,0.0,-9.335,0.0,0.0,0.181,69.238998,-1.327,70.620003,0.0,0.0,0.132,-0.218,0.032,-4.892,,
