Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1988,,114.599998,114.599998,,23.176266,,,0.555,0.555,0.555,0.555,0.555,0.555,,,,,,,
12/31/1988,,114.800003,114.800003,,24.627177,,,0.49,0.49,0.49,0.49,0.49,0.49,,,,,,,
03/31/1989,,115.244003,115.244003,,22.93308,,,0.82,0.78,0.78,0.82,0.78,0.78,,,,,,,
06/30/1989,,115.318001,115.318001,,24.376073,,,0.235,0.195,0.195,0.235,0.195,0.195,,,,,,,
09/30/1989,,115.573769,115.573769,,23.180866,,,0.61,0.57,0.57,0.61,0.57,0.57,,,,,,,
12/31/1989,115.613998,117.599998,117.599998,,23.267856,,,0.125,0.095,0.095,0.125,0.095,0.095,,,,1.856177,18.542737,,
03/31/1990,115.968002,115.933998,115.933998,,23.21752,1.918333,1.062674,0.18,0.142047,,0.18,0.142047,0.142047,0.225,-1.879518,,2.342025,18.478373,,
06/30/1990,116.386002,116.300003,116.300003,,24.684437,1.975924,1.098022,-0.08,-0.085159,,-0.08,-0.085159,-0.085159,0.225,1.178848,,2.29495,18.370766,,
09/30/1990,116.657997,116.667999,116.667999,,24.854287,1.826551,0.874276,-0.53,-0.487143,,-0.53,-0.487143,-0.487143,0.225,2.276545,,2.403607,18.006481,,
12/31/1990,116.956002,116.807,116.807,,24.059346,1.862046,0.983674,0.1,0.1,0.1,0.1,0.1,0.1,0.225,3.33456,,2.365847,17.937515,,
03/31/1991,117.022003,116.989998,116.989998,,21.343705,1.559962,0.639371,-0.77,-0.77,,-0.77,-0.77,-0.77,0.05,-0.893239,,1.790262,16.37299,,
06/30/1991,117.061996,117.040001,117.040001,,23.849112,2.179597,1.261962,0.19,0.19,,0.19,0.19,0.19,0.05,0.92447,,2.223608,16.108559,,
09/30/1991,117.208,117.132004,117.132004,,24.231636,2.613291,1.651129,0.505,0.446946,,0.505,0.446946,0.446946,0.05,1.924325,,2.458877,17.038086,,
12/31/1991,141.328002,129.268006,129.268006,,21.507255,2.224835,1.345267,0.88,0.761641,0.761641,0.88,0.761641,0.761641,0.05,2.655723,,1.663506,19.32455,,
03/31/1992,141.671997,141.505997,141.505997,,19.633797,2.026769,1.255777,-6.67,0.47,,-6.67,0.47,0.47,0.05,-0.210592,,2.200152,19.254334,,
06/30/1992,143.177994,142.417999,142.417999,,21.530285,2.541814,1.761013,0.75,0.75,,0.75,0.75,0.75,0.05,1.208415,,1.92767,20.366956,,
09/30/1992,143.511993,143.350006,143.350006,,21.01709,2.354377,1.561214,0.635,0.635,,0.635,0.635,0.635,0.05,1.688873,,2.130832,20.982219,,
12/31/1992,144.488006,143.944,143.944,,20.33777,1.912549,1.135858,0.61,0.715,0.715,0.61,0.715,0.715,0.125,1.614517,,2.103981,13.359586,,
03/31/1993,145.188995,144.753998,144.753998,,19.439878,2.170579,1.501168,0.6,0.6,,0.6,0.6,0.6,0.125,-1.053511,,1.792836,13.817851,,
06/30/1993,146.078003,145.574005,145.574005,,20.610136,2.703093,2.0244,0.95,1.05,,0.95,1.05,1.05,0.15,1.117645,,1.843536,14.423801,,
09/30/1993,149.811005,147.862,147.862,,19.701479,2.448229,1.789506,0.92,0.92,,0.92,0.92,0.92,0.15,1.435122,,1.788253,15.677086,,
12/31/1993,150.514999,150.110794,150.110794,,19.425652,2.208369,1.543527,0.17,0.74,0.74,0.17,0.74,0.74,0.15,3.202301,,1.512806,15.286185,,
03/31/1994,151.212006,150.953003,150.953003,,19.274874,2.268918,1.615072,0.77,0.77,,0.77,0.77,0.77,0.15,-0.369651,,1.697617,15.936566,,
06/30/1994,151.276993,151.240997,151.240997,,20.181697,2.730741,2.076818,1.08,1.08,,1.08,1.08,1.08,0.2,1.662248,,2.119952,17.044892,,
09/30/1994,151.332993,151.306,151.306,,20.592707,2.408364,1.727625,1.0,1.0,,1.0,1.0,1.0,0.2,1.198895,,2.361018,18.154006,,
12/31/1994,151.406998,151.367996,151.367996,,21.2099,2.305639,1.580915,0.9,0.9,0.9,0.9,0.9,0.9,0.2,2.560647,,1.758835,18.514336,,
