Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
09/30/1988,,18.174508,3.684058,,10.760245,,14.044187,50.345369,14.044187,11.489658,11.489658,11.489658,,18.189227,22.410276,14.10155,
12/31/1988,,19.066163,3.783142,,13.324416,,10.058064,17.825398,10.058064,8.601657,8.601657,8.601657,,14.480001,27.505875,13.821848,
03/31/1989,,18.598377,3.661665,,13.05837,,12.172062,8.054048,12.172062,9.515659,9.515659,9.515659,,21.823774,28.281854,13.338411,
06/30/1989,,18.97314,3.81367,,13.005093,,13.293853,125.423269,13.293853,11.099848,11.099848,11.099848,,16.503907,25.075049,14.215616,
09/30/1989,,17.038876,3.45361,,12.887193,,11.833443,,11.833443,8.338519,8.338519,8.338519,,29.534295,33.958647,11.252704,
12/31/1989,,18.245411,3.718967,,10.043971,,14.341682,,14.341682,13.029001,13.029001,13.029001,,9.152912,21.43828,14.333908,
03/31/1990,,18.006269,3.565096,,9.413395,,10.343997,-1362.49881,10.343997,8.122245,8.122244,7.964159,,21.478667,37.35232,11.28051,
06/30/1990,,18.677334,3.660894,,9.880541,,15.618173,54.733609,15.618173,11.617716,11.617716,11.412358,,25.614118,22.318066,14.508914,
09/30/1990,,19.304927,3.753011,,9.875909,,13.86278,45.697422,13.86278,10.668827,10.668828,10.468746,,23.03977,23.692267,14.731152,
12/31/1990,,16.883927,3.368073,,9.212702,,10.585028,,10.585028,8.693009,8.693009,8.505753,,17.874485,27.193308,12.292629,
03/31/1991,,17.113041,3.403461,,9.249748,,10.313984,9.931005,10.313984,8.242628,8.242628,8.045794,,20.082984,32.875696,11.48701,
06/30/1991,,17.293139,3.293547,,8.763587,,12.265588,,12.265588,9.751841,9.751841,9.562845,,20.494304,26.613046,12.690908,
09/30/1991,,16.926916,3.173569,,8.298112,,12.427561,0.475591,12.427561,9.570875,9.570875,9.392332,,22.986699,25.617334,12.590691,
12/31/1991,,16.790324,3.216517,,8.305707,,13.35257,57.50942,13.35257,9.58886,9.58886,9.412999,,28.187158,25.246452,12.551363,
03/31/1992,,19.730052,3.943152,,8.092174,,12.306942,38.384475,12.306942,9.624012,16.582015,16.392879,,21.80013,27.60898,14.282786,
06/30/1992,,21.064006,4.205492,,7.987027,,17.174969,64.880952,17.174969,12.201811,12.20181,12.024737,,28.955846,20.158105,16.817902,
09/30/1992,,14.301806,2.787046,,7.619043,,-9.661065,-37327.201705,-9.661065,-5.67818,-5.67818,-5.864561,,,,,
12/31/1992,,-6.942987,-1.174135,,,,-18.580181,-245.283246,-45.168613,-41.624299,-41.624301,-41.833247,,,,,
03/31/1993,,-10.443468,-1.75164,,,,9.859896,,9.859896,7.902046,7.902046,7.713361,,19.856703,33.971068,-6.89571,
06/30/1993,,-11.597094,-1.974834,,,,13.036196,-59.88669,13.036196,10.146184,10.146184,9.950362,,22.169137,27.41276,-8.418011,
09/30/1993,,-3.436919,-0.530896,,,,14.336614,,14.336614,12.795584,12.795584,12.611145,,10.748914,20.998206,-2.715227,
12/31/1993,,16.100001,2.781555,,21.943157,,9.809178,178.615603,9.809178,7.65409,7.65409,7.469678,,21.970126,33.521454,10.703046,
03/31/1994,,16.028447,2.516508,,7.523867,,7.046293,,7.046293,5.536895,5.536895,5.355674,,21.421168,50.105892,7.997251,
06/30/1994,,16.598056,2.613914,,8.61,,13.662973,20.658371,13.662973,10.965292,10.965292,10.784629,,19.744462,24.85337,12.47288,
09/30/1994,,15.503022,2.462544,,6.67557,,13.777451,7.210953,13.777451,10.825742,10.825741,10.648187,,21.424205,24.459777,11.711017,
12/31/1994,,15.140303,2.556373,,6.445039,,13.396483,2888.883614,13.396483,10.297598,10.297598,10.118189,,23.13208,26.307324,11.157295,
03/31/1995,,16.860802,2.843526,,6.619937,,11.688425,63.792893,11.688425,8.725805,8.725805,8.55649,,25.346618,30.87506,11.655019,
06/30/1995,,15.579608,2.671737,,7.177203,,10.765085,,10.765085,8.489112,8.489113,8.328374,,21.142168,30.260403,10.865156,
09/30/1995,,15.331085,2.694855,,7.365506,,13.049266,7.782961,13.049266,10.433185,10.433186,10.275002,,20.047726,23.959643,11.657812,
12/31/1995,,15.890095,2.89439,,10.360637,,12.908265,10.812195,12.908265,10.732024,10.732024,10.584365,,16.859283,21.771134,12.430641,
03/31/1996,,15.874022,2.90615,,8.792524,,13.346057,46.998347,13.346057,10.85886,9.686583,9.522284,,18.636189,25.762517,11.784475,
06/30/1996,,15.686321,2.918052,,7.905788,,12.677047,88.072757,12.677047,9.915543,9.531365,9.373135,,21.783494,27.426089,11.384177,
09/30/1996,,14.559285,2.769854,,15.295008,,7.853021,,7.853021,7.778503,8.734432,8.586819,,0.948906,32.30709,9.855603,
12/31/1996,,11.455421,2.296408,,12.528437,,14.885206,39.316217,14.885206,10.445482,3.983735,3.84681,,29.826422,22.58791,8.867881,
03/31/1997,,11.559234,2.236888,,,,15.746823,29.792528,,,7.998251,7.857935,,,,,
06/30/1997,,14.931844,2.983718,,,,15.680064,19.310614,15.680064,11.589658,11.589658,11.176358,,26.086667,66.766198,4.962419,
09/30/1997,,16.074432,3.297121,,,,11.812252,18.70322,11.812252,9.257537,9.257537,8.814219,,21.627676,26.36965,11.835661,
12/31/1997,,16.248884,3.047643,,,,15.019287,15.268904,15.019287,10.640988,10.640988,10.55241,,29.151179,15.445669,13.739135,
03/31/1998,,21.250738,4.6,,4.581842,,10.757315,0.624676,10.757315,8.390706,8.390706,8.003442,,22.0,119.892473,-4.227297,
06/30/1998,,6.780361,1.342828,,47.846195,,-13.714286,-172.708356,-13.714286,-9.190476,-13.047619,-13.47619,,,,,
09/30/1998,,3.912727,0.830186,,46.778145,,4.727273,-45.969346,4.727273,5.350649,3.532468,3.064935,,,237.234043,-5.369593,
12/31/1998,,0.85692,0.239289,,,,3.233679,-40.285088,3.233679,5.247102,6.162294,5.772422,,,69.042834,0.265278,
03/31/1999,,0.581895,0.198842,,,,13.475177,,13.475177,10.131712,8.358663,8.206687,,24.81203,29.949239,0.407622,
06/30/1999,,8.10768,1.401458,,,,14.514515,,14.514515,11.061061,10.21021,10.06006,,23.793103,25.229358,6.062165,
09/30/1999,,12.034769,2.078027,,,,9.698276,,9.698276,7.596983,17.618534,17.456897,,21.666667,44.927536,6.627844,
12/31/1999,,12.609993,2.173658,,3.72896,,16.140149,223.529412,16.140149,12.464101,7.926479,7.869041,,22.775801,27.314815,9.165597,
03/31/2000,,15.638495,2.617327,,2.244414,,24.265049,150.295858,24.265049,16.285581,16.705553,16.425572,,32.884615,16.618076,13.039678,
06/30/2000,,15.76834,2.572451,,5.269618,,15.302491,,15.302491,11.032028,10.777834,10.574479,,27.906977,26.760563,11.548643,
09/30/2000,,13.782291,2.322533,,6.80213,,16.980118,2720.0,16.980118,11.767867,12.412681,12.144009,,30.696203,27.570093,9.9825,
12/31/2000,,14.296198,2.670252,,-9.212118,,13.193403,,13.193403,9.245377,9.595202,9.395302,,29.924242,33.149171,9.557127,
03/31/2001,,12.034048,2.237908,,-9.112481,,13.783534,,13.783534,9.666975,9.343201,9.158187,,29.865772,29.268293,8.511887,
06/30/2001,,10.538798,1.902997,,-12.695784,,6.148867,,6.148867,4.43828,4.808137,4.576976,,27.819549,64.835165,3.705951,
09/30/2001,,-2.749459,-0.406017,,,,-39.41573,,-39.41573,-26.741573,-29.617978,-29.797753,,,,,
12/31/2001,,-18.064411,-2.947591,,,,-35.609552,,-41.265186,-30.121491,-30.791789,-30.959363,,,,,
03/31/2002,,-19.03897,-3.105523,,,,8.459215,,8.459215,6.38757,5.999137,6.473889,,24.489796,37.735849,-11.854453,
06/30/2002,,-25.068166,-4.010964,,,,-15.730337,,-15.730337,-9.420916,-9.636992,-9.464131,,,,,
09/30/2002,,-13.107563,-1.94883,,,,4.135829,1350.0,4.135829,3.003918,2.742708,2.655638,,27.368421,97.014925,-0.391271,
12/31/2002,,4.02347,0.57259,,,,12.456228,,12.456228,12.506253,12.256128,11.205603,,,27.947598,2.899007,
03/31/2003,,7.465294,1.081287,,,,12.739384,20.451011,11.304468,8.812101,9.436581,9.436581,,22.047631,37.060294,4.698634,
06/30/2003,,19.155436,2.765398,,,,17.097893,70.034843,16.030942,11.896506,11.763137,11.763137,,25.790349,28.565986,13.683497,
