Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1991,-1.324,0.688,1.388,0.108,,,0.108,-3.508,,,-3.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,6.045,0.338,1.697,0.082,,,0.082,3.928,,,3.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,-7.352,0.435,1.726,0.544,,,0.544,-10.057,,,-10.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,11.949,-0.071,-0.927,0.458,,,0.458,12.489,,,12.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.949,,,
09/30/1992,-0.809,-0.225,1.265,1.265,,,1.265,-1.849,,,-1.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,0.172,-0.069,1.118,-1.333,,,-1.333,0.456,,,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,-10.364,0.298,1.222,0.145,,,0.145,-12.029,,,-12.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,9.502,-0.369,1.136,-0.049,,,-0.049,7.519,,,7.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,4.614,0.285,1.989,0.177,,,0.177,2.163,,,2.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,4.543,0.518,2.469,0.526,,,0.526,1.03,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,-3.697,0.34,2.783,0.38,,,0.38,-7.2,,,-7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,13.963,2.763,2.214,1.083,,,1.083,7.903,,,7.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,10.065,2.336,4.567,0.971,,,0.971,2.191,,,2.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,17.273001,3.248,5.247,2.164,,,2.164,6.614,,,6.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,9.892,2.305,7.128,1.527,,,1.527,-1.068,,,-1.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1995,17.500999,3.772,9.686,2.952,,,2.952,1.091,,,1.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1995,17.385,2.915,10.833,0.896,,,0.896,2.741,,,2.741,,,-46.983002,,,,-46.983002,,,,,,,,,,46.983002,,,,,,,,,,,,,,,
12/31/1995,32.751999,5.46,12.211,7.439,,,7.439,7.642,,,7.642,,,-47.848,,,,-47.848,,,,,,,,,,47.848,,,,,,,,,,,,,,,
03/31/1996,49.978001,7.622,13.506,0.414,,,0.414,28.436001,,,28.436001,,,-83.026001,,,,-83.026001,,,,,,,,,,83.026001,,,,,,,,,,,,,,,
06/30/1996,20.857,7.358,16.218,4.181,,,4.181,-6.9,,,-6.9,,,-169.436996,,,,-169.436996,,,,,,,,,,169.436996,,,,,,,,,,,,,,,
03/31/1997,39.686001,15.928,25.236,44.528999,,,44.528999,-46.007,,,-46.007,,,-153.623001,,,,-153.623001,,,,,,,,,,153.623001,,,,,,,,,,,,,,,
06/30/1997,2.502,-217.783005,43.037998,208.153,,,208.153,-30.906,,,-30.906,,,-157.330994,,,,-157.330994,,,,,,,,,,157.330994,,,,,,,,,,,,,,,
09/30/1997,42.624001,5.513,29.297001,-2.115,,,-2.115,9.929,,,9.929,,,-112.455002,,,,-112.455002,,,,,,,,,,112.455002,,,,,,,,,,,,,,,
12/31/1997,96.532997,-37.087002,32.730999,39.533001,,,39.533001,61.355999,,,61.355999,,-104.315002,-104.315002,,,,-104.315002,,,,,,,,,,0.0,,,,,,,,,,,,-7.782005,,,
03/31/1998,49.185001,-256.5,32.326,251.410995,,,251.410995,21.948,,,21.948,,-166.466003,-168.466005,0.22,,,-168.686005,,,0.0,0.0,0.0,,,,,2.000002,25.366,0.0,25.0,,,,0.061,0.061,0.0,0.305,,-91.915001,,,
06/30/1998,397.572,-504.573,77.542,912.751,,,912.751,-88.148,,,-88.148,,-467.254,-434.158,4.404,,,-438.562,,,0.0,0.0,0.0,,,,,-33.096,-90.132,0.0,-289.582,,,,205.051,222.882,-17.831,-5.601,,-159.814,,,
09/30/1998,33.603001,-4.149,35.907001,1.129,,,1.129,0.716,,,0.716,,-47.292999,-3.205,2.31,,,-5.515,,,0.0,0.0,0.0,,,,,-44.087999,-25.251,-5.592,0.0,,,,-12.253,0.0,-12.253,-7.406,,-38.941002,,,
12/31/1998,41.316002,-425.131989,38.755001,407.196014,,,407.196014,20.497,,,20.497,,-29.099001,-63.715003,9.294,,,-73.009003,,,0.0,0.0,0.0,,,,,34.616002,-3.446,-8.05,0.0,,,,-0.097,0.122,-0.219,4.701,,8.771,,,
03/31/1999,26.298,-11.95,24.55,0.868,,,0.868,12.83,,,12.83,,-45.83008,-46.158,3.584,,,-49.742,,,0.0,0.0,0.0,,,,,0.32792,0.816,0.0,0.0,,,,0.0,0.0,0.0,0.816,,-18.717,,,
06/30/1999,21.268,8.147,25.373,1.157,,0.326,0.831,-13.409,,,-13.409,,-21.514,-20.936,15.109,,,-36.045,,,0.0,0.0,0.0,,,,,-0.578,16.996,0.0,14.0,,,,0.187,0.24,-0.053,2.809,,16.75,,,
09/30/1999,46.637,18.115,23.874,4.069,,0.649,3.42,,,,,,-21.76792,-25.583,17.672,,,-43.255,,,,,,,,,,3.81508,-38.741,0.0,-39.0,,,,0.179,0.179,0.0,0.08,,-13.871,,,
12/31/1999,50.881,18.954,25.843,7.191,,,7.191,-1.107,,,-1.107,,-82.413,-83.021,3.832,,,-86.853,,,0.0,0.0,0.0,,,,,0.608,44.818,0.0,43.5,,,,0.101,0.101,0.0,1.217,,13.286,,,
03/31/2000,38.215,21.202,25.42,-9.344,,0.101,-9.445,-9.477,,,-9.477,,-46.89,-44.845,1.162,,,-46.007,,,0.0,0.0,0.0,,,,,-2.045,-3.752,0.0,-3.5,,,,0.226,0.226,0.0,-0.478,,-12.427,0.0,0.0,
06/30/2000,45.655,31.634,25.838,-11.817,,1.362,-13.179,,,,,,-83.679,-61.105,0.206,,,-61.311,,,-2.0,0.0,-2.0,,,,,-20.574,23.812,0.0,23.0,,,,0.538,0.538,0.0,0.274,,-14.212,,,
09/30/2000,90.844,54.689,0.756,35.399,,1.315,34.084,,,,,,-69.999,-63.289,,,,-63.289,,,-6.194,0.0,-6.194,,,,,-0.516,-20.137,0.0,-12.0,,,,-8.028,0.241,-8.269,-0.109,,0.708,,,
12/31/2000,139.926,348.045,27.669,-260.863,,,-260.863,25.075,,,25.075,,-129.468,-111.247,0.035,,,-111.282,,,0.0,0.0,0.0,,,,,-18.221,-23.185,-4.645,-26.0,,,,0.393,0.393,0.0,7.067,,-12.727,,,
03/31/2001,206.349,70.288,39.116,96.945,,47.696,49.249,,,,,,-166.455,-166.759,0.14,,,-166.899,,,,,,,,,,0.304,-18.691,-0.546,-10.5,,,,2.191,2.191,,-9.836,,21.203,,,
06/30/2001,90.653,39.485,40.972,10.196,,57.529,-47.333,,,,,,-135.587,-135.331,0.034,,,-135.365,,,-0.591,,-0.591,,,,,0.335,158.731,-0.546,-111.857,,,,0.591,0.591,,270.543,,-21.203,,,
09/30/2001,143.954,65.008,47.899,31.047,,40.04,-8.993,,,,,,-152.121,-115.427,1.258,,,-116.685,,,-37.206,,-37.206,,,,,0.512,-302.148,0.0,94.0,,,,0.147,0.147,,-396.295,,17.042,,,
12/31/2001,112.781,42.625,49.556,15.844,,,15.844,4.756,,,4.756,,-203.602,-26.208,2.47,,,-28.678,,,0.0,0.0,0.0,,,,,-177.394,191.373,0.0,52.611,,,,145.363,145.373,-0.01,-6.601,,100.552,,,
03/31/2002,117.297,-27.586,50.526,62.972,,-18.39,81.362,31.385,,,31.385,,-89.959,-91.773,0.031,,,-91.804,,,0.0,0.0,0.0,,,,,1.814,-22.98,-2.587,-21.44,,,,1.181,1.181,0.0,-0.134,,4.358,,,
06/30/2002,97.528,25.033,53.244,19.251,,16.688,2.563,,,,,,-234.613,-234.657,,,,-234.657,,,-2.408,0.0,-2.408,,,,,2.452,21.429,-2.531,66.44,,,,0.775,0.775,0.0,-43.255,,-115.656,,,
09/30/2002,339.611,16.6,164.365,175.246,,9.366,165.88,37.064,,,37.064,,-292.611,-125.514,1.225,,,-126.739,,,0.0,0.0,0.0,,,,,-167.097,172.86,-2.531,179.644,,,,0.173,0.173,0.0,-4.426,,-92.216,,,
12/31/2002,78.873,26.239,70.833,31.146,,,31.146,-49.345,,,-49.345,,-162.562,-103.099,5.327,,,-108.426,,,0.0,0.0,0.0,,,,,-59.463,305.948,-7.515,156.432,,,,161.975,161.975,0.0,-4.944,,222.259,,,
03/31/2003,99.052,73.509,78.68,15.524,,43.591,-28.067,-68.661,,,-68.661,,-1002.289,-973.038,0.667,,,-973.705,,,0.0,0.0,0.0,,,,,-29.251,693.604,-8.235,308.982,,,,399.838,401.947,-2.109,-6.981,,-209.633,,,
06/30/2003,277.581,82.24,93.863,49.966,,93.998,-44.032,51.512,,,51.512,,-313.485,-322.736,19.0,,,-341.736,,,0.0,0.0,0.0,,,,,9.251,33.809,-12.783,43.798,,,,4.716,4.716,0.0,-1.922,,-2.095,,,
09/30/2003,276.884,87.859,100.936,58.914,,147.841,-88.927,29.175,,,29.175,,-284.994,-224.782,1.551,,,-226.333,,,0.0,0.0,0.0,,,,,-60.212,10.679,-13.533,16.526,,,,1.461,1.461,0.0,6.225,,2.569,,,
