Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/2011,,-516.299,0.0,0.788,1971.855,-2.998,,1002.259,196.741062,,,,,,,,,,,
03/31/2012,,,,,,,,,,,,,,,,,,,,
06/30/2012,,,,,,,,,,,,,,,,,,,,
09/30/2012,,,,,,,,,,,,,,,,,,,,
12/31/2012,,-567.728,0.0,0.479,2421.978,-2.822,,1062.934,227.857797,,,,,,,,,,,
03/31/2013,,-454.293,0.0,0.328,2389.504,-3.88,,1067.209,223.90216,,,,,,,,,,,
06/30/2013,5486.87776,-585.722,0.0,0.17,2045.283,-2.321,6944.28776,1247.395,163.964342,0.294527,1.388113,13.495873,16.788849,21.53844,30.900764,5387.15968,6844.56968,53.864675,,
09/30/2013,5786.33352,-609.71,0.0,-0.005,2046.12,-3.317,7219.42152,1334.148,153.365294,0.283419,1.444188,13.563483,16.799197,16.788723,21.675967,5981.02296,7414.11096,55.995327,,
12/31/2013,6008.07368,-778.143,0.0,-0.072,2046.019,-2.712,7273.16568,1378.534,148.419916,0.281311,1.426238,12.76359,15.731444,15.146203,18.561082,6156.77874,7421.87074,56.097597,,
03/31/2014,6602.58773,-741.381,0.0,-0.051,2046.819,-3.373,7904.60173,1487.294,137.620336,0.25894,1.526412,13.16477,16.181905,16.913543,20.125812,6754.4408,8056.4548,60.781719,,
06/30/2014,6774.06493,-636.468,0.0,-0.061,2047.624,-3.296,8181.86393,1426.014,143.590736,0.250264,1.566237,12.560468,15.305019,15.509848,17.647589,7036.51818,8444.31718,64.364829,,
09/30/2014,7122.88288,-645.034,0.0,0.027,2043.276,-3.519,8517.63288,1507.044,135.581708,0.239888,1.569175,12.560342,15.251729,18.408655,21.78405,7286.31828,8681.06828,66.702425,,
12/31/2014,7307.47423,-867.358,0.0,0.049,2293.317,,8733.48223,1589.305,144.296847,0.262589,1.599539,12.27642,14.792734,17.387447,20.812012,7572.21262,8998.22062,70.358113,,
03/31/2015,8367.9015,-779.068,0.0,0.08,2294.169,-2.741,9880.3415,1681.862,136.406495,0.232195,1.796509,13.827459,16.681566,21.155487,25.619408,8535.59438,10048.03438,79.074362,,
06/30/2015,8905.18084,-803.615,0.0,0.078,2489.482,-3.146,10587.97984,1787.804,139.248038,0.235123,1.889954,14.462478,17.366454,23.459219,28.416969,9187.77896,10870.57796,86.331006,,
09/30/2015,8562.53646,-1081.804,0.0,226.095,2478.539,-2.61,10182.75646,2298.613,107.82759,0.243406,1.809632,13.528576,16.225923,17.018903,19.684531,8719.83423,10340.05423,82.734172,,
12/31/2015,8198.004,-977.0,0.0,228.0,2468.0,,9917.004,2132.0,115.75985,0.248865,1.728337,12.802263,15.336467,19.441052,22.950378,8458.912,10177.912,83.056985,,
03/31/2016,7787.8479,-1089.923,0.0,228.869,2457.072,-3.566,9380.2999,2251.131,109.148335,0.26194,1.595186,11.557744,13.749912,13.648539,15.646664,7905.6138,9498.0658,78.411588,,
06/30/2016,7738.39508,-993.471,0.0,229.585,2446.337,-3.489,9417.35708,2217.636,110.312829,0.259769,1.572304,11.241773,13.960699,11.964743,14.32419,7937.62108,9616.58308,79.492163,,
09/30/2016,9678.1587,-1249.555,0.0,231.505,2435.614,-2.547,11093.1757,2353.687,103.480794,0.21956,1.829974,12.271999,16.426815,12.101801,15.11952,9820.90536,11235.92236,92.91156,,
12/31/2016,18883.215,-1238.0,0.0,227.0,7200.0,,25072.215,16060.0,44.83188,0.28717,3.678975,26.086104,43.528151,21.685409,27.59039,18547.60635,24736.60635,100.975493,,
03/31/2017,20092.235,-905.0,0.0,229.0,8345.0,,27761.235,16145.0,51.687829,0.300599,3.612432,23.434856,46.33019,24.976631,34.17868,18916.497,26585.497,111.267475,,
06/30/2017,22437.65,-945.0,0.0,235.0,8952.0,,30679.65,16726.0,53.521464,0.29179,3.614796,22.876397,53.405975,25.458985,35.542389,19895.85,28137.85,122.375947,,
09/30/2017,26286.855,-1147.0,0.0,243.0,9754.0,,35136.855,17261.0,56.508893,0.2776,3.715799,23.02596,58.396843,28.473835,39.87369,20820.33,29670.33,127.077233,,
12/31/2017,20372.99,-1005.0,0.0,249.0,10225.0,,29841.99,18469.0,55.363041,0.342638,3.07586,17.805483,44.875173,,,20970.18,30439.18,143.402162,,
03/31/2018,20377.447,-1007.0,0.0,257.0,10446.0,,30073.447,18899.0,55.272766,0.34735,3.036188,17.617719,46.553324,,,20799.32,30495.32,144.792715,,
06/30/2018,20213.55,-928.0,0.0,250.0,10728.0,,30263.55,18342.0,58.488714,0.354486,2.991356,16.925923,43.860217,,,20952.218,31002.218,149.44963,,
09/30/2018,26246.402,-879.0,0.0,245.0,10619.0,,36231.402,18079.0,58.736656,0.293088,3.536496,20.11738,53.596749,,,26830.232,36815.232,179.09739,,
12/31/2018,22943.575,-938.0,0.0,240.0,11007.0,,33252.575,17961.0,61.282779,0.331012,3.193678,17.668743,44.87527,20.867235,29.309547,23710.297,34019.297,168.367468,,
03/31/2019,28367.256279,-991.0,0.0,250.0,11855.0,,39481.256279,18720.0,63.327991,0.300269,3.748339,18.676091,49.819827,22.620711,32.011168,29014.545,40128.545,200.208954,,
06/30/2019,31504.22,-994.0,0.0,258.0,11952.0,,42720.22,18733.0,63.801847,0.279774,3.990306,19.860632,52.15004,23.460941,33.800098,32276.54,43492.54,218.182942,,
09/30/2019,28979.72,-920.0,0.0,263.0,12088.0,,40410.72,18482.0,65.404177,0.299129,3.713879,18.446768,47.99816,22.282795,32.83985,29726.62,41157.62,208.30268,,
12/31/2019,29712.273,-899.0,0.0,260.0,12194.0,,41267.273,18457.0,66.067075,0.295488,3.721796,18.999665,51.537847,21.408685,30.668422,30453.921,42008.921,214.598404,,
03/31/2020,20601.26,-990.0,0.0,260.0,12573.0,,32444.26,18375.0,68.42449,0.387526,2.907713,14.903197,41.41918,16.246791,22.929385,21108.202,32951.202,169.865236,,
06/30/2020,27141.644,-1182.0,0.0,261.0,12663.0,,38883.644,18515.0,68.393195,0.325664,3.554589,18.857247,60.007823,18.849763,26.029694,27084.892,38826.892,203.260031,,
09/06/2020,30643.52146286,-1182.0,0.0,261.0,12663.0,,42385.52146286,18515.0,68.3931947069943,0.298757678635518,3.87471628694213,20.5555390217556,65.4121527800749,20.5473807166976,28.3739392672486,30584.0902816772,42326.0902816772,203.260031364349,,
09/30/2020,,,,,,,,,,,3.62224151673184,16.8938474269806,19.1255990468498,,,,,,,
12/31/2020,,,,,,,,,,,3.52457626506783,16.310984987327,18.2899846954001,,,,,,,
