Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1992,49.837002,8.476,42.479,10.384,,10.384,-11.502,,,,-11.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,74.821999,11.224,48.359001,19.573999,,19.573999,-4.335,,,,-4.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.821999,,,
03/31/1993,13.643,11.592,42.379002,5.455,,5.455,-45.783001,,,,-45.783001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,66.307999,11.495,43.66,6.343,,6.343,4.81,,,,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,62.551998,1.081,57.431,5.963,,5.963,-1.923,,,,-1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,82.57,13.166,32.865002,15.425,,15.425,21.114,,,,21.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,56.414001,9.407,51.297001,10.128,,10.128,-14.418,,,,-14.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,62.589001,10.196,58.104,1.498,,1.498,-7.209,,,,-7.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,97.156998,10.575,61.000999,16.298,,16.298,9.283,,,,9.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,141.608994,12.062,87.418999,8.57,,8.57,33.557999,,,,33.557999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,63.702999,5.991,62.734001,4.414,,4.414,-9.436,,,,-9.436,,,-654.31897,,,,-654.31897,,,,,,,,,,654.31897,,,,,,,,,,,,,,,
06/30/1995,77.536003,0.537,85.890999,16.539,,16.539,-25.431,,,,-25.431,,,-66.899002,,,,-66.899002,,,,,,,,,,66.899002,,,,,,,,,,,,,,,
09/30/1995,59.027,7.042,74.629997,-29.197001,,-29.197001,6.552,,,,6.552,,,-266.837006,,,,-266.837006,,,,,,,,,,266.837006,,,,,,,,,,,,,,,
12/31/1995,131.856995,8.545,74.230003,44.061002,,44.061002,5.021,,,,5.021,,,-161.589996,,,,-161.589996,,,,,,,,,,161.589996,,,,,,,,,,,,,,,
03/31/1996,68.058998,15.655,71.861,10.269,,10.269,-29.726,,,,-29.726,,,-122.727997,,,,-122.727997,,,,,,,,,,122.727997,,,,,,,,,,,,,,,
06/30/1996,145.992004,24.437,76.319,22.356001,,22.356001,22.879999,,,,22.879999,,,-112.313004,,,,-112.313004,,,,,,,,,,112.313004,,,,,,,,,,,,,,,
09/30/1996,129.766998,30.136999,81.384003,7.526,,7.526,10.72,,,,10.72,,,-204.5,,,,-204.5,,,,,,,,,,204.5,,,,,,,,,,,,,,,
12/31/1996,146.686005,51.198002,85.580002,25.370001,,25.370001,-15.462,,,,-15.462,,,-211.854996,,,,-211.854996,,,,,,,,,,211.854996,,,,,,,,,,,,,,,
03/31/1997,186.798004,52.876999,89.318001,28.108999,,28.108999,16.493999,,,,16.493999,,-187.970993,-169.046997,0.0,,,-169.046997,,,0.0,0.0,0.0,,,,,-18.923996,7.884996,-6.304,10.979996,,,,3.869,3.869,0.0,-0.66,,6.712,,,
06/30/1997,95.136002,25.746,93.481003,4.524,,4.524,-28.615,,,,-28.615,,-203.367996,-218.512996,3.174,,,-221.686996,,,0.0,0.0,0.0,,,,,15.145,102.541004,-6.318,107.913003,,,,1.256,1.643,-0.387,-0.31,,-5.691,,,
09/30/1997,257.721985,30.785,98.169998,13.737,,13.737,115.029999,,,,115.029999,,-198.856995,-186.860006,2.615,,,-189.475006,,,0.0,0.0,0.0,,,,,-11.996989,-47.450998,-6.322,-43.003998,,,,3.459,3.459,0.0,-1.584,,11.414,,,
12/31/1997,184.151993,45.487999,100.446999,22.851,,22.851,15.366,,,,15.366,,-476.028992,-179.819994,24.344999,,,-204.164993,,,0.0,0.0,0.0,,,,,-296.208998,275.967016,-6.331,279.985016,,,,2.652,2.652,0.0,-0.339,,-15.91,,,
03/31/1998,105.892006,17.356001,98.372002,3.443,,3.443,-13.279,,,,-13.279,,-31.856003,-88.271003,107.549004,,,-195.820007,,,0.0,0.0,0.0,,,,,56.415,36.150998,-6.531,42.128998,,,,0.834,0.834,0.0,-0.281,,110.186996,,,
06/30/1998,125.084999,9.236,97.414001,21.51,,21.51,-3.075,,,,-3.075,,-190.030991,-165.524994,0.0,,,-165.524994,,,0.0,0.0,0.0,,,,,-24.505997,33.987001,-6.902,40.846001,,,,0.202,0.202,0.0,-0.159,,-30.958992,,,
09/30/1998,150.429001,3.201,94.818001,-5.09,,-5.09,57.5,,,,57.5,,-115.278,-94.098,86.202003,,,-180.300003,,,0.0,0.0,0.0,,,,,-21.18,-64.779995,-6.902,-135.146996,,,,77.249001,98.679001,-21.43,0.02,,-29.628994,,,
12/31/1998,90.105003,-159.179993,92.203003,155.951996,,155.951996,1.13,,,,1.13,,-174.955002,-157.468003,0.395995,,,-157.863998,,,0.0,0.0,0.0,,,,,-17.486999,40.102001,-7.869,47.928001,,,,0.155,0.155,0.0,-0.112,,-44.747993,,,
03/31/1999,45.608,-2.168,89.537,-5.302,-2.926,-2.376,-36.459,3.15,-0.282,-20.829,-18.498,,-221.769,-162.155,4.344,,,-166.499,,,,,,,,,,-59.614,180.705,-8.264,188.324,,,,0.645,0.645,,,,4.544,3.813,14.795,
06/30/1999,118.32,32.768,105.398,16.833,,16.833,-36.679,,,-5.6,-31.079,,-772.796,-687.266,98.828,,,-786.094,,,0.0,0.0,0.0,,,,,-85.53,657.822,-8.268,10.561,,,,656.69,656.69,0.0,-1.161,,3.346,15.185,35.779,
09/30/1999,225.453,72.778,119.189,36.834,,36.834,-3.348,,,51.1,-54.448,,-104.616,-101.759,46.565,,,-148.324,,,0.0,0.0,0.0,,,,,-2.857,-126.59,-12.799,-110.999,,,,-2.458,9.614,-12.072,-0.334,,-5.753,36.517,51.488,
12/31/1999,248.792999,97.476997,129.834,36.860001,,36.860001,-15.378,,,,-15.378,,-670.570007,-655.857985,5.489,,,-661.346985,,,0.0,0.0,0.0,,,,,-14.712022,418.273971,-12.933,439.163971,,,,-4.609,0.0,-4.609,-3.348,,-3.503,29.707001,19.202999,
03/31/2000,242.242,116.304,132.149,52.115,,52.115,-58.326,,,-5.269,-53.057,,-273.834,-272.104,16.752,,,-288.856,,,0.0,0.0,0.0,,,,,-1.73,42.932,-12.926,70.129,,,,-14.268,6.072,-20.34,-0.003,,11.34,33.605,23.096,
06/30/2000,305.005,145.337,136.338,55.866,,55.866,-32.536,,,42.658,-75.194,,-577.998,-572.437,4.472,,,-576.909,,,0.0,0.0,0.0,,,,,-5.561,267.479,-12.869,268.728,,,,11.62,11.62,0.0,0.0,,-5.514,64.053,54.876,
09/30/2000,413.874,206.178,153.905,92.337,,92.337,-38.546,,,55.842,-94.388,,-578.977,-575.434,9.486,,,-584.92,,,0.0,0.0,0.0,,,,,-3.543,173.387,-4.946,-260.714,,,,439.783,439.783,0.0,-0.736,,8.284,95.358,78.643,
12/31/2000,568.265015,257.118988,161.154007,151.199997,,151.199997,-1.208,,,,-1.208,,-798.205017,-767.724976,0.0,,,-767.724976,,,0.0,0.0,0.0,,,,,-30.480041,239.831992,-22.204,254.306992,,,,7.828,7.831,-0.003,-0.099,,9.892,27.358,29.649,
03/31/2001,642.545,282.201,172.53,94.204,,94.204,93.61,,,58.364,35.246,,-1102.329,-1062.996,128.663,,,-1191.659,,,0.0,0.0,0.0,,,,,-39.333,529.446,-4.87,530.359,,,,4.251,4.251,0.0,-0.294,,69.662,33.306,23.945,
06/30/2001,447.534,205.745,208.652,122.206,,122.206,-89.069,,,-25.658,-63.411,,-295.428,78.328,110.052,,,-31.724,,,0.0,0.0,0.0,,,,,-373.756,-129.618,-4.908,-110.691,,,,-13.132,2.874,-16.006,-0.887,,22.488,89.428,56.722,
09/30/2001,459.4,156.833,217.021,29.37,277.234,-247.864,56.176,162.703,1.061,-90.293,-17.295,,-603.019,-182.595,233.281,,,-415.876,,,-116.737,0.0,-116.737,,,,,-303.687,82.147,-4.908,-326.414,,,,-26.718,0.279,-26.997,440.187,,-61.472,27.262,80.501,
12/31/2001,385.247986,78.620003,222.628006,71.877998,,71.877998,12.122,,,,12.122,,-313.287994,184.014007,184.014008,,,-1e-06,,,0.0,0.0,0.0,,,,,-497.302001,-104.186035,-39.806,-67.155029,,,,443.498993,443.498993,0.0,-440.723999,,-32.226002,-26.996,95.499001,
03/31/2002,205.265,80.672,211.039,-5.375,,-5.375,-81.071,,,12.774,-93.845,,-231.236,-244.288,0.796,,,-245.084,,,0.0,0.0,0.0,,,,,13.052,23.868,-18.256,33.608,,,,8.534,9.39,-0.856,-0.018,,-2.103,32.656,17.088,
06/30/2002,418.82,146.31,210.79,27.703,38.153,-10.45,34.017,-22.013,-1.127,,57.157,,-230.897,-221.622,0.0,,,-221.622,,,0.0,0.0,0.0,,,,,-9.275,-89.466,-19.001,-72.719,,,,8.723,8.723,0.0,-6.469,,98.457,53.985,31.606,
09/30/2002,385.184,146.528,208.788,23.184,45.118,-21.934,6.684,-50.926,0.601,,57.009,,-303.583,-292.306,0.0,,,-292.306,,,0.0,0.0,0.0,,,,,-11.277,-46.109,-15.802,-42.064,,,,12.011,12.011,0.0,-0.254,,35.492,28.722,19.226,
12/31/2002,371.449005,180.819,213.261993,79.610001,,79.610001,-102.241997,,,,-102.241997,,-470.290985,-553.789987,6.247,,,-560.036987,,,0.0,0.0,0.0,,,,,83.499002,-16.743004,-15.82,-4.367004,,,,2.575,2.575,0.0,0.869,,-115.584999,55.637001,31.08,
03/31/2003,538.041,338.929,214.349,90.687,,90.687,-105.924,,,98.551,-204.475,,-884.019,-344.183,0.0,,,-344.183,,,0.0,0.0,0.0,,,,,-539.836,334.05,-16.787,-215.547,,,,566.918,566.918,0.0,-0.534,,-11.928,61.948,12.017,
06/30/2003,686.124,244.381,272.356,96.264,221.37,-125.106,73.123,-147.208,4.41,,215.921,,-1076.503,-1583.997,0.0,,,-1583.997,,,0.0,0.0,0.0,,,,,507.494,391.42,-17.579,405.66,,,,6.844,6.844,0.0,-3.505,,1.041,104.814,35.454,
09/30/2003,854.944,276.961,292.885,160.183,,160.183,124.915,,,61.612,63.303,,-561.702,-1706.876,16.202,,,-1723.078,,,0.0,0.0,0.0,,,,,1145.174,-291.604,-17.601,164.616,,,,4.862,4.862,0.0,-443.481,,1.638,225.667,58.821,
12/31/2003,626.791016,261.614014,293.696014,232.753998,,232.753998,-161.272995,,,,-161.272995,,-436.53299,-423.259006,42.742001,,,-466.001007,,,0.0,0.0,0.0,,,,,-13.273984,-199.391999,-20.865,-187.220999,,,,9.591,9.591,0.0,-0.897,,-9.134,83.333,37.179001,
03/31/2004,652.332,346.325,286.228,91.751,82.143,9.608,-71.972,-63.969,5.894,20.391,-34.288,,-479.342,-469.833,0.0,,,-469.833,,,0.0,0.0,0.0,,,,,-9.509,-145.34,-20.898,-135.049,,,,11.28,11.28,0.0,-0.673,,27.65,64.705,11.308,
06/30/2004,646.72,383.526,295.737,10.633,21.532,-10.899,-43.176,-110.215,-1.468,,68.507,,-597.995,-588.316,0.0,,,-588.316,,,0.0,0.0,0.0,,,,,-9.679,-12.398,-20.94,0.153,,,,9.766,9.766,0.0,-1.377,,36.327,182.174,38.276,
09/30/2004,1021.486,430.475,313.52,131.795,114.41,17.385,145.696,31.029,0.697,,113.97,,-1544.907,-1063.939,0.0,,,-1063.939,,,0.0,0.0,0.0,,,,,-480.968,531.465,-20.987,542.962,,,,9.69,9.69,0.0,-0.2,,8.044,105.706,13.749,
12/31/2004,910.981,508.428,326.667,246.683,226.821,19.862,-170.797,-153.228,-5.782,,-11.787,,-788.769,-1210.494,4.042,,,-1214.536,,,0.0,0.0,0.0,,,,,421.725,-116.643,-27.544,-146.642,,,,3.331,3.331,0.0,54.212,,5.569,113.415,43.667,
03/31/2005,836.172,560.483,339.413,104.996,98.187,6.809,-168.72,-177.175,4.697,6.952,-3.194,,-757.902,-790.35,0.0,,,-790.35,,,0.0,0.0,0.0,,,,,32.448,-68.012,-27.631,-56.668,,,,5.686,7.771,-2.085,10.601,,10.258,218.818,15.702,
06/30/2005,993.009,588.03,359.011,155.648,129.23,26.418,-109.68,-22.459,4.323,,-91.544,,-978.349,-970.34,0.0,,,-970.34,,,0.0,0.0,0.0,,,,,-8.009,-56.753,-27.676,-52.837,,,,22.617,22.617,0.0,1.143,,-42.093,327.523,40.947,
09/30/2005,1330.915,686.995,357.159,209.732,185.235,24.497,77.029,-117.76,1.802,,192.987,,-994.779,-975.576,0.0,,,-975.576,,,0.0,0.0,0.0,,,,,-19.203,-318.71,-27.739,-286.826,,,,-3.855,2.085,-5.94,-0.29,,17.426,269.88,12.524,
12/31/2005,1172.174,788.222,360.099,169.549,186.275,-16.726,-145.696,-186.644,0.473,,40.475,,-1000.812,-899.927,79.663,,,-979.59,,,0.0,0.0,0.0,,,,,-100.885,-39.186,-34.349,0.169,,,,1.036,8.025,-6.989,-6.042,,132.176,160.779,37.827,
03/31/2006,1043.284,660.921,372.577,149.439,160.672,-11.233,-139.653,22.257,-4.132,-40.217,-117.561,,-886.504,-602.842,409.197,,,-1012.039,,,0.0,0.0,0.0,,,,,-283.662,118.375,-34.433,154.473,,,,4.174,4.174,0.0,-5.839,,275.155,280.358,13.341,
06/30/2006,2225.308,723.625,814.015,910.2,214.883,695.317,-222.532,42.24,4.927,-137.483,-132.216,,-3499.804,-1608.53,409.197,,,-2017.727,,,0.0,0.0,0.0,,,,,-1891.274,1087.562,-68.888,1284.074,,,,-139.092,16.46,-155.552,11.468,,-186.934,613.242,59.81,
09/30/2006,1173.704,647.064,487.542,130.302,320.116,-189.814,-91.204,2.116,-18.395,,-74.925,,-1186.549,-882.496,0.0,,,-882.496,,,0.0,0.0,0.0,,,,,-304.053,131.841,-34.376,172.102,,,,-7.126,6.993,-14.119,1.241,,118.996,171.016,31.729,
12/31/2006,913.894,520.841,514.802,393.479,216.458,177.021,-515.228,-197.972,23.706,,-340.962,,-1089.229,-830.808,0.0,,,-830.808,,,0.0,0.0,0.0,,,,,-258.421,154.937,-50.879,173.521,,,,11.274,11.274,0.0,21.021,,-20.398,43.742,58.461,
03/31/2007,1063.559,492.949,530.913,166.597,135.162,31.435,-126.9,45.365,-8.25,-3.296,-160.719,,-2229.194,-2205.522,0.0,,,-2205.522,,,0.0,0.0,0.0,,,,,-23.672,1141.579,-51.032,1192.917,,,,7.77,7.77,0.0,-8.076,,-24.056,136.757,13.263,
06/30/2007,1386.446,633.538,591.107,179.876,207.658,-27.782,-18.075,-64.139,30.15,,15.914,,-1264.544,-191.824,11.149,,,-202.973,,,0.0,0.0,0.0,,,,,-1072.72,-49.728,-51.12,-26.693,,,,21.625,21.625,0.0,6.46,,72.174,243.399,49.752,
09/30/2007,1427.467,613.348,600.796,458.886,359.852,99.034,-245.563,-11.821,8.721,,-242.463,,-1338.457,-1298.413,0.0,,,-1298.413,,,0.0,0.0,0.0,,,,,-40.044,-166.23,-51.269,-125.186,,,,5.786,5.786,0.0,4.439,,-77.22,224.706,61.898,
12/31/2007,1799.961,1072.523,624.975,163.192,186.855,-23.663,-60.729,-231.367,9.166,,161.472,,-1113.734,-2039.101,56.334,,,-2095.435,,,0.0,0.0,0.0,,,,,925.367,-671.826,-51.332,-633.998,,,,8.78,8.78,0.0,4.724,,14.401,193.138,56.087,
03/31/2008,1808.404,1021.513,620.489,185.0,166.574,18.426,-18.598,-38.356,76.311,55.869,-112.422,,-1404.899,-1053.501,192.932,,,-1246.433,,,0.0,0.0,0.0,,,,,-351.398,-146.288,-84.672,-87.396,,,,8.037,8.653,-0.616,17.743,,257.217,368.614,52.237,
06/30/2008,1929.509,1445.229,627.668,103.621,196.534,-92.913,-247.009,-294.48,-78.031,,125.502,,-1203.663,-1435.266,107.005,,,-1542.271,,,0.0,0.0,0.0,,,,,231.603,-100.444,-51.473,-95.308,,,,23.905,23.905,0.0,22.432,,625.402,725.138,38.079,
09/30/2008,2290.655,1190.825,600.887,258.53,316.794,-58.264,240.413,584.756,-6.009,,-338.334,,-1624.915,-1688.357,6.764,,,-1695.121,,,0.0,0.0,0.0,,,,,63.442,-29.574,-51.59,13.309,,,,3.44,3.44,0.0,5.267,,636.162,419.112,46.79,
12/31/2008,1036.776,-2945.613,6001.214,-2093.548,-1915.846,-177.702,74.723,318.672,-14.566,,-229.383,,-1509.501,-1487.748,1.273,,,-1489.021,,,0.0,0.0,0.0,,,,,-21.753,9.567,-51.623,73.555,,,,0.629,0.629,0.0,-12.994,,-463.154,181.693,34.381,
03/31/2009,543.216,-1756.94,3398.778,-655.27,-699.045,43.775,-443.352,69.138,6.522,-161.2,-357.812,0.0,-1081.791,-1059.191,0.0,0.0,0.0,-1059.191,-1059.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.6,-53.182,-51.633,-7.437,92.563,0.0,-100.0,2.0,2.0,0.0,3.888,0.0,-591.757,-19.615,77.468,
06/30/2009,823.513,444.72,573.359,182.937,123.816,59.121,-377.503,-242.64,-10.571,-15.372,-108.92,0.0,-661.0,-1222.82,0.127,,,-1222.947,-1222.947,0.0,0.0,0.0,0.0,-181.133,0.0,-181.133,0.0,742.953,19.351,-51.698,55.103,55.103,0.0,0.0,10.64,10.64,0.0,5.306,0.0,181.864,207.866,44.652,
09/30/2009,1312.742,442.016,625.898,224.777,166.16,58.617,20.051,-54.593,15.946,-7.312,66.01,0.0,-772.879,-760.309,0.0,0.0,0.0,-760.309,-760.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.57,45.944,-51.794,82.51,82.51,0.0,0.0,11.732,11.732,0.0,3.496,0.0,585.807,272.773,77.45,
12/31/2009,1544.172,585.806,615.189,387.778,177.959,209.819,-44.601,41.293,-17.069,3.548,-72.373,0.0,-731.756,-586.512,2.267,2.267,0.0,-588.779,-588.779,0.0,0.0,0.0,0.0,-129.339,0.0,-129.339,0.0,-15.905,-121.663,-53.478,17.993,17.993,0.0,0.0,-88.644,9.743,-98.387,2.466,0.0,690.753,225.387,43.471,
03/31/2010,1153.429,704.981,638.498,240.018,158.83,81.188,-430.068,-268.852,-7.884,116.378,-269.71,0.0,-1047.75,-1074.061,0.0,0.0,0.0,-1074.061,-1074.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.311,-28.162,-50.481,-3.327,-3.327,0.0,0.0,12.392,12.392,0.0,13.254,0.0,77.517,292.926,74.186,
06/30/2010,1932.012,860.223,729.751,243.16,194.619,48.541,98.878,165.005,1.072,-66.805,-0.394,0.0,-2170.733,-1120.28,0.0,0.0,0.0,-1120.28,-1120.28,0.0,0.0,0.0,0.0,-1017.238,0.0,-1017.238,0.0,-33.215,-81.566,-50.584,-52.057,-52.057,0.0,0.0,12.545,12.545,0.0,8.53,0.0,-320.287,302.546,38.913,
09/30/2010,1714.753,778.0,786.237,246.054,352.384,-106.33,-95.538,-103.226,-14.254,89.28,-67.338,0.0,-7237.412,-1174.491,0.0,0.0,0.0,-1174.491,-1174.491,0.0,0.0,0.0,0.0,-2533.058,0.0,-2533.058,0.0,-3529.863,4928.751,-50.67,1501.998,17.958,1484.04,0.0,3492.553,3492.553,0.0,-15.13,0.0,-593.908,373.425,63.005,
12/31/2010,1925.806,689.0,928.514,465.564,246.167,219.397,-157.272,-288.927,56.066,75.147,0.442,0.0,-2947.105,-1553.168,0.0,0.0,0.0,-1553.168,-1553.168,0.0,0.0,0.0,0.0,-4809.704,0.0,-4809.704,0.0,3415.767,-56.023,-74.265,-31.614,5.426,985.96,-1023.0,37.51,37.51,0.0,12.346,0.0,-1077.322,201.103,10.896,
03/31/2011,1979.0,1134.0,936.0,280.0,150.0,130.0,-371.0,-357.0,-26.0,95.0,-83.0,0.0,-1749.0,-1696.0,0.0,0.0,0.0,-1696.0,-1696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-8.0,-76.0,19.0,19.0,0.0,0.0,30.0,30.0,0.0,19.0,0.0,222.0,448.0,73.0,
06/30/2011,2745.0,1259.0,1029.0,250.0,296.0,-46.0,207.0,2.0,-71.0,111.0,165.0,0.0,-1628.0,-1551.0,192.0,192.0,0.0,-1743.0,-1743.0,0.0,0.0,0.0,0.0,-78.0,0.0,-78.0,0.0,1.0,-366.0,-77.0,-308.0,-308.0,0.0,0.0,12.0,12.0,0.0,7.0,0.0,751.0,446.0,,
09/30/2011,2447.0,1002.0,1065.0,610.0,619.0,-9.0,-230.0,-62.0,62.0,-87.0,-143.0,0.0,-2249.0,-1781.0,10.0,10.0,0.0,-1791.0,-1791.0,0.0,0.0,0.0,0.0,-431.0,0.0,-431.0,0.0,-37.0,-719.0,-77.0,-651.0,-651.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,-521.0,441.0,93.0,
12/31/2011,2782.0,1189.0,1174.0,464.0,181.0,283.0,-45.0,-342.0,-2.0,122.0,177.0,0.0,-3019.0,-1628.0,220.0,220.0,0.0,-1848.0,-1848.0,0.0,0.0,0.0,0.0,-1304.0,0.0,-1304.0,0.0,-87.0,-54.0,-76.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,-291.0,351.0,,
03/31/2012,2007.0,797.0,1740.0,114.0,38.0,76.0,-644.0,-82.0,67.0,-67.0,-562.0,0.0,-2642.0,-1967.0,0.0,0.0,0.0,-1967.0,-1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-675.0,585.0,-77.0,657.0,657.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,-50.0,809.0,88.0,
06/30/2012,2792.0,356.0,1932.0,56.0,-5.0,61.0,448.0,572.0,-43.0,-46.0,-35.0,0.0,-4944.0,-2222.0,9.0,9.0,0.0,-2231.0,-2231.0,0.0,0.0,0.0,0.0,-2672.0,0.0,-2672.0,0.0,-50.0,2268.0,-84.0,2365.0,-226.0,2991.0,-400.0,17.0,17.0,0.0,-30.0,0.0,116.0,468.0,,
09/30/2012,1623.0,180.0,2029.0,41.0,141.0,-100.0,-627.0,-362.0,5.0,281.0,-551.0,0.0,-2974.0,-2758.0,17.0,17.0,0.0,-2775.0,-2775.0,0.0,0.0,0.0,0.0,-116.0,0.0,-116.0,0.0,-100.0,1308.0,-85.0,1396.0,1396.0,0.0,0.0,-19.0,,,16.0,0.0,-43.0,599.0,66.0,
12/31/2012,2082.0,668.0,1408.0,815.0,503.0,312.0,-809.0,-116.0,-88.0,-268.0,-337.0,0.0,-2864.0,-2557.0,1.0,1.0,0.0,-2558.0,-2558.0,0.0,0.0,0.0,0.0,-569.0,0.0,-569.0,0.0,262.0,624.0,-86.0,709.0,-1278.0,1987.0,0.0,0.0,0.0,0.0,1.0,0.0,-158.0,714.0,16.0,
03/31/2013,2621.0,717.0,1370.0,249.0,106.0,143.0,285.0,-12.0,51.0,57.0,189.0,0.0,-2592.0,-2802.0,0.0,0.0,0.0,-2802.0,-2802.0,0.0,405.0,405.0,0.0,-148.0,0.0,-148.0,0.0,-47.0,59.0,-86.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,88.0,487.0,62.0,
06/30/2013,2759.0,1035.0,1227.0,99.0,326.0,-227.0,294.0,134.0,-84.0,138.0,106.0,-8.0,-2772.0,-2739.0,0.0,,0.0,-2739.0,-2739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,-51.0,-97.0,312.0,812.0,0.0,-500.0,-249.0,0.0,-249.0,-9.0,0.0,-64.0,315.0,17.0,
09/30/2013,1978.0,306.0,1256.0,979.0,-196.0,1175.0,-721.0,-191.0,-9.0,-7.0,-514.0,-3.0,1030.0,-2206.0,199.0,199.0,0.0,-2405.0,-2405.0,0.0,-9.0,0.0,-9.0,3429.0,3594.0,-165.0,0.0,-24.0,-1941.0,-97.0,-1870.0,-1470.0,0.0,-400.0,0.0,0.0,0.0,29.0,0.0,1067.0,542.0,106.0,
