Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
06/30/1994,4.5,,5.125,5.125,4.0625,166.518007,,
09/30/1994,6.71875,49.305556,4.5,7.5625,4.375,248.620636,37.004002,
12/31/1994,7.3125,8.837209,6.75,7.6875,6.0,270.65025,37.004002,
03/31/1995,9.0625,23.931624,7.3125,9.71875,7.25,336.726234,37.004002,
06/30/1995,11.25,24.137931,9.0625,12.0625,8.625,434.159989,37.155998,
09/30/1995,14.75,31.111111,11.25,16.0625,11.0,569.704008,38.591999,
12/31/1995,20.5,38.983051,14.8125,23.0,13.125,1320.855984,38.624001,
03/31/1996,32.5,58.536585,20.625,34.625,18.5,1413.230065,38.624001,
06/30/1996,32.875,1.153846,32.5,41.0,28.25,1432.824,43.484001,
09/30/1996,36.625,11.406844,33.0,41.625,26.25,1598.900935,43.584,
12/31/1996,33.125,-9.556314,36.0,41.625,29.125,2265.021195,43.655998,
03/31/1997,26.9375,-18.679245,33.125,39.0,26.625,1874.580526,66.300003,
06/30/1997,34.8125,29.234339,26.9375,35.0,21.5,2487.144258,69.589996,
09/30/1997,42.125,21.005386,35.0625,43.6875,35.03125,3090.963977,71.444,
12/31/1997,38.25,-9.198813,42.0625,43.5,31.0,2880.378038,73.375999,
03/31/1998,48.1875,25.980392,38.875,52.4375,34.0,3621.194376,73.853996,
06/30/1998,49.1875,2.075227,48.125,53.5,42.25,3719.214386,75.148003,
09/30/1998,43.75,-11.054638,49.25,52.0,33.375,3358.512449,75.612999,
12/31/1998,53.375,22.0,43.75,56.875,41.0,5645.794052,76.765999,
03/31/1999,37.75,-29.274005,52.875,53.375,34.625,4225.84828,105.776001,
06/30/1999,42.0,11.258278,37.875,45.5,34.75,4817.064056,111.943001,
09/30/1999,19.03125,-54.6875,41.9375,41.9375,16.875,2187.66115,114.692001,
12/31/1999,18.6875,-1.80624,19.0,25.03125,16.0,2151.267554,114.950996,
03/31/2000,17.0625,-8.695652,19.0,35.0,15.3125,1962.955281,115.117996,
06/30/2000,14.125,-17.216117,17.125,17.4375,12.0,1629.106862,115.162498,
09/30/2000,15.9375,12.831858,14.1875,20.25,12.5625,1839.585986,115.581398,
12/31/2000,20.9375,31.372549,15.90625,22.5,12.5,2427.347159,115.2845,
03/31/2001,18.875,-9.850746,21.1875,22.875,14.6875,2198.201347,115.2845,
06/30/2001,25.25,33.774834,18.28125,26.05,15.0,3020.935221,116.603401,
09/30/2001,14.6,-42.178218,25.15,25.5,12.45,1746.335193,119.640999,
12/31/2001,16.05,9.931507,14.67,18.9,13.61,1903.9152,119.612,
03/31/2002,17.75,10.5919,15.91,19.3,14.68,2106.996042,118.610298,
06/30/2002,12.49,-29.633803,17.7,17.7,11.3,1468.674088,118.703697,
09/30/2002,9.51,-23.859087,12.34,12.457,8.35,1119.384072,117.587601,
12/31/2002,12.1,27.23449,9.49,12.36,7.65,1425.997075,117.706299,
03/31/2003,12.16,0.495868,12.0,13.27,11.9,1438.332192,118.011597,
06/30/2003,14.17,16.529605,12.1,14.28,12.06,1679.159162,118.283897,
09/30/2003,14.49,2.258292,14.17,14.61,13.53,1811.25,118.500999,
