Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,3181.043169,-137,388,0,2135,5567.043169,4452,47.955975,0.383507,,,,,,,,80.06563,,
06/30/1990,3044.477955,-136,328,0,2336,5572.477955,4256,54.887218,0.419203,,,,,,,,79.620478,,
09/30/1990,2560.327163,-31,403,0,2246,5178.327163,4312,52.087199,0.433731,,,,,,,,73.569368,,
12/31/1990,2748.423528,-187,403,0,2463,5427.423528,4497,54.769847,0.453806,0.782162,9.606059,28.41583,,,,,76.768041,,
03/31/1991,2575.026061,-202,403,0,2350,5126.026061,4459,52.7024,0.458445,0.859495,9.635387,30.331515,,,,,71.912939,,
06/30/1991,1877.211963,-137,403,0,2377,4520.211963,4441,53.523981,0.52586,0.889105,5.195646,7.902468,6.528055,6.528055,,,62.907407,,
09/30/1991,2100.179947,-71,403,0,2464,4896.179947,4535,54.332966,0.503249,1.184082,6.317652,9.581565,8.68664,8.68664,,,67.60812,,
12/31/1991,1916.696205,-98,453,0,2073,4344.696205,3967,52.256113,0.477133,1.423557,6.725536,10.319943,8.403154,8.403154,,,59.502531,,
03/31/1992,1444.184064,-515,453,0,2423,3805.184064,3841,63.082531,0.636763,1.299141,6.157256,9.560764,6.807314,6.807314,,,51.708601,,
06/30/1992,1408.241928,-485,453,0,2120,3496.241928,3433,61.753568,0.606365,1.22289,5.6391,9.010933,5.501883,5.501883,,,47.171296,,
09/30/1992,1367.357277,-316,453,0,2025,3529.357277,3372,60.053381,0.573759,1.257789,5.584426,8.867732,5.374568,5.374568,,,47.428672,,
12/31/1992,1392.865019,-432,453,0,2347,3760.865019,3511,66.847052,0.624059,1.292838,5.7156,8.912002,8.006597,8.006597,1391.514556,3759.514555,49.95172,,
03/31/1993,1837.070546,-420,453,0,1804,3674.070546,3004,60.053262,0.491009,1.279718,5.897385,8.939344,5.446422,5.446422,,,48.749064,,
06/30/1993,1876.875,-143,453,0,1449,3635.875,2837,51.075079,0.398529,1.265973,5.585061,8.824939,8.100221,8.100221,,,47.219156,,
09/30/1993,2198.198047,-125,453,0,1540,4066.198047,2990,51.505017,0.378732,1.405044,6.160906,9.70453,10.395788,10.395788,,,48.788131,,
12/31/1993,1999.607506,-152,453,0,1719,4019.607506,3198,53.752345,0.427654,1.375165,5.783608,8.892937,7.084998,7.084998,,,47.742208,,
03/31/1994,1660.034197,-144,453,0,1626,3595.034197,3240,50.185185,0.452291,1.259206,5.240575,8.152005,14.910434,14.910434,,,43.854182,,
06/30/1994,1678.145576,-187,433,0,1628,3552.145576,3210,50.716511,0.458315,1.245493,5.200799,8.12848,7.367766,7.367766,,,42.069588,,
