Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/1988,,,,,,,,,,,,,,,68510.715797,,,,
12/31/1988,,,,,,,,,,,,,,,72050.552559,,,,
03/31/1989,,,,,,,,,,,,,,,64390.517029,,,,
06/30/1989,,,,,,,,,,,,,,,64897.230339,,,,
09/30/1989,,,,,,,,,,,,,,,63451.851893,,,,
12/31/1989,,,,,,,,,,,,,,,54206.589798,,,,
03/31/1990,60883.272537,-5458.0,0.0,0.0,18036.0,73461.272537,56651.0,31.837037,0.245517,1.144881,,,,,60936.976295,73514.976295,32.012395,,
06/30/1990,67309.757385,-4481.0,0.0,0.0,18119.0,80947.757385,57673.0,31.416781,0.223836,1.236844,,,,,67362.748566,81000.748566,35.32683,,
09/30/1990,60745.76059,-4339.0,0.0,0.0,19744.0,76150.76059,60269.0,32.759794,0.259275,1.146521,,,,,60835.865097,76240.865097,33.33787,,
12/31/1990,64567.182007,-4551.0,0.0,0.0,19545.0,79561.182007,62377.0,31.333665,0.24566,1.15276,4.870596,7.211855,9.640052,,64548.08429,79542.08429,34.810306,,
03/31/1991,65208.241806,-6828.0,0.0,0.0,20918.0,79298.241806,60113.0,34.797797,0.263789,1.158992,5.160294,7.973679,9.291007,,65136.5,79226.5,34.620192,,
06/30/1991,55568.903297,-4700.0,0.0,0.0,20755.0,71623.903297,58720.0,35.345708,0.289778,1.073999,5.296059,9.250149,9.368071,,55604.0625,71659.0625,31.296603,,
09/30/1991,59232.983536,-4562.0,0.0,0.0,26323.0,80993.983536,64514.0,40.801996,0.324999,1.229809,6.734906,12.872534,10.979071,,59263.14003,81024.14003,35.423682,,
12/31/1991,50820.602478,-5151.0,0.0,0.0,26947.0,72616.602478,63626.0,42.352183,0.371086,1.121215,9.981664,77.333975,-149.271115,,50846.855957,72642.855957,31.792606,,
03/31/1992,47655.535461,-5896.0,0.0,0.0,26867.0,68626.535461,62441.0,43.027818,0.391496,1.052296,9.399608,64.8644,22.86881,,47670.152039,68641.152039,30.061123,,
06/30/1992,55898.076805,-4098.0,0.0,0.0,27306.0,79106.076805,63858.0,42.7605,0.345182,1.186425,9.373869,38.363762,10.731527,,55886.625,79094.625,34.627789,,
09/30/1992,46074.494095,-4660.0,0.0,0.0,30055.0,71469.494095,65488.0,45.893904,0.420529,1.067809,18.69461,,,,46092.099014,71487.099014,31.314297,,
12/31/1992,28786.08719,-5649.0,0.0,0.0,29320.0,52457.08719,56944.0,51.489182,0.558933,0.812998,,,,,28759.088709,52430.088709,22.949678,,
03/31/1993,28989.695343,-5826.0,0.0,0.0,29803.0,52966.695343,57022.0,52.265792,0.562674,0.833544,,,,,29029.273758,53006.273758,23.238263,,
06/30/1993,28195.346031,-6771.0,1091.0,0.0,31717.0,54232.346031,51529.0,61.551748,0.584835,0.863036,,,,,28153.625603,54190.625603,23.742589,,
09/30/1993,24293.557251,-6174.0,1091.0,0.0,31541.0,50751.557251,51644.0,61.07389,0.621478,0.807118,,,,,24045.0,50503.0,21.935501,,
12/31/1993,32848.253065,-7133.0,1091.0,0.0,27342.0,54148.253065,47080.0,58.075616,0.504947,0.863388,10.790804,175.806016,,,32753.050678,54053.050678,23.284163,,
03/31/1994,31853.25647,-8951.0,1093.0,0.0,26879.0,50874.25647,47455.0,56.641028,0.528342,0.807131,7.928044,40.090037,,,31797.211166,50818.211166,21.811006,,
06/30/1994,34360.760803,-8571.0,1091.0,0.0,25249.0,52129.760803,46817.0,53.931264,0.484349,0.82926,6.66621,23.313847,4.273834,,34310.0,52079.0,22.282855,,
09/30/1994,40881.850296,-10804.0,1091.0,0.0,24317.0,55485.850296,46780.0,51.981616,0.438256,0.873092,5.938126,15.93963,3.67439,,40821.13665,55425.13665,23.62419,,
12/31/1994,43196.758427,-10554.0,1081.0,0.0,22118.0,55841.758427,45531.0,48.577892,0.396084,0.871819,4.941749,11.157194,4.463034,5.919164,43181.25,55826.25,23.753919,,
03/31/1995,47687.03112,-10490.0,255.0,0.0,22625.0,60077.03112,46711.0,48.436129,0.3766,0.904584,4.864143,9.340334,4.706868,6.243912,48059.551003,60449.551003,25.86566,,
06/30/1995,54597.410156,-10529.0,253.0,0.0,23027.0,67348.410156,47873.0,48.100182,0.341909,0.981841,4.866215,8.285976,5.397962,7.530316,55238.402344,67989.402344,29.605101,,
09/30/1995,52760.767731,-6951.0,253.0,0.0,21512.0,67574.767731,43176.0,49.823976,0.318344,0.9665,5.346105,9.517573,6.334724,10.010546,53354.697693,68168.697693,30.258352,,
12/31/1995,50052.848062,-7701.0,253.0,0.0,21629.0,64233.848062,44052.0,49.098792,0.336723,0.892881,4.868783,8.461843,5.789079,10.112869,50475.552193,64656.552193,29.315854,,
03/31/1996,60038.401086,-6396.0,253.0,0.0,21947.0,75842.401086,43767.0,50.145086,0.289376,1.042307,5.915944,10.174725,7.772129,15.225566,61993.614385,77797.614385,35.133627,,
06/30/1996,52221.907837,-6377.0,253.0,0.0,23058.0,69155.907837,44586.0,51.715785,0.333421,0.941973,5.655537,10.072227,7.543285,17.723752,53571.773804,70505.773804,32.775683,,
09/30/1996,64434.479553,-7002.0,253.0,0.0,23131.0,80816.479553,44499.0,51.980943,0.286216,1.081533,5.820835,9.347268,7.87372,17.919087,66399.959473,82781.959473,39.038306,,
12/31/1996,76959.119682,-8137.0,253.0,0.0,22829.0,91904.119682,44457.0,51.350743,0.2484,1.210109,6.544479,10.176516,8.567008,18.970111,79203.893061,94148.893061,45.230098,,
03/31/1997,68154.920397,-6463.0,253.0,0.0,23645.0,85589.920397,43596.0,54.236627,0.276259,1.115963,6.165088,9.628746,8.602707,23.688225,70399.783867,87834.783867,43.090127,,
06/30/1997,88649.053987,-6861.0,253.0,0.0,25703.0,107744.053987,45812.0,56.105387,0.238556,1.392312,7.788351,12.072163,9.846208,25.413158,90944.204534,110039.204534,54.844922,,
09/30/1997,103050.128174,-6486.0,253.0,0.0,26141.0,122958.128174,45897.0,56.955792,0.212601,1.577843,8.877202,13.721474,12.441565,40.703145,106314.079346,126222.079346,63.238939,,
12/31/1997,100240.271189,-7553.0,252.0,0.0,26926.0,119865.271189,46742.0,57.60558,0.224636,1.526791,8.501686,13.174903,12.811071,46.760599,103534.074916,123159.074916,62.55422,,
03/31/1998,98982.692917,-5889.0,252.0,0.0,27696.0,121041.692917,46561.0,59.483259,0.228814,1.535711,8.746419,13.737566,12.154689,38.542958,101101.536232,123160.536232,63.512143,,
06/30/1998,107127.294342,-5471.0,252.0,0.0,27861.0,129769.294342,46438.0,59.996124,0.214696,1.647467,9.519461,14.910869,13.287631,41.670552,110713.692348,133355.692348,69.539407,,
09/30/1998,118586.480682,-5869.0,252.0,0.0,28476.0,141445.480682,47111.0,60.444482,0.201321,1.762363,10.454211,15.948301,13.100644,36.23245,122653.25,145512.25,76.634976,,
12/31/1998,168870.349806,-5768.0,247.0,0.0,29413.0,192762.349806,48846.0,60.21578,0.152587,2.360346,13.617007,21.034739,19.725786,59.273193,176078.125,199970.125,105.230309,,
03/31/1999,160839.845817,-5356.0,247.0,0.0,29993.0,185723.845817,48299.0,62.098594,0.161492,2.201406,12.443809,19.044693,17.347939,43.123237,166872.014627,191756.014627,102.336431,,
06/30/1999,233824.878106,-7241.0,247.0,0.0,29043.0,255873.878106,48201.0,60.253937,0.113505,2.926012,14.020486,21.826655,25.721377,69.608356,241775.046898,263824.046898,141.437896,,
09/30/1999,218115.084484,-6026.0,247.0,0.0,27903.0,240239.084484,47971.0,58.166392,0.116147,2.714658,12.442463,19.638607,24.024989,58.859765,226221.597096,248345.597096,133.273356,,
12/31/1999,192472.294743,-5831.0,247.0,0.0,28354.0,215242.294743,48865.0,58.025171,0.131731,2.458563,11.627177,18.046642,20.32913,46.499911,199331.425,222101.425,120.636908,,
03/31/2000,209859.584136,-3606.0,247.0,0.0,28139.0,234639.584136,47657.0,59.044841,0.119924,2.710121,12.801549,19.684529,24.208045,58.974995,216626.25,241406.25,132.352596,,
06/30/2000,192907.236742,-3261.0,247.0,0.0,29174.0,219067.236742,48348.0,60.341689,0.133174,2.537703,14.114248,20.741075,23.093802,53.288382,199184.625,225344.625,124.420185,,
09/30/2000,197586.938029,-3033.0,247.0,0.0,29371.0,224171.938029,48918.0,60.041294,0.13102,2.577815,14.591677,20.958483,26.969746,69.511152,203828.730519,230413.730519,127.77851,,
12/31/2000,149846.43064,-3722.0,247.0,0.0,28576.0,174947.43064,49200.0,58.081301,0.16334,1.979133,10.661675,15.037599,17.893603,42.043619,153000.0,178101.0,99.238477,,
03/31/2001,169028.366291,-3867.0,247.0,0.0,28833.0,194241.366291,50299.0,57.323207,0.148439,2.173768,11.755106,16.539626,18.220304,43.350585,171315.811287,196528.811287,110.526624,,
06/30/2001,196242.583842,-3780.0,247.0,0.0,27306.0,220015.583842,49897.0,54.724733,0.124109,2.484929,13.462374,19.06878,17.613889,35.827158,200880.094463,224653.094463,126.68892,,
09/30/2001,158000.721305,-4012.0,0.0,0.0,28561.0,182549.721305,50538.0,56.51391,0.156456,2.109377,11.696657,16.869949,12.76442,23.330674,162151.790201,186700.790201,105.970785,,
12/31/2001,208437.51346,-6393.0,0.0,0.0,27151.0,229195.51346,50599.0,53.659163,0.118462,2.759164,15.959579,23.256775,16.217646,26.246334,208352.833597,229110.833597,133.006237,,
03/31/2002,178036.459952,-3967.0,0.0,0.0,24908.0,198977.459952,47959.0,51.936029,0.12518,2.462958,14.946102,22.222187,13.480828,20.750524,182312.0,203253.0,116.232685,,
06/30/2002,121991.255856,-3567.0,0.0,0.0,25841.0,144265.255856,47236.0,54.706156,0.179121,1.812264,11.955354,19.989643,10.226711,16.003314,124588.801728,146862.801728,85.146254,,
09/30/2002,98549.032038,-5222.0,0.0,0.0,25744.0,119071.032038,47836.0,53.817209,0.216207,1.49506,9.899487,16.439463,8.755318,13.569577,99809.224143,120331.224143,70.452563,,
12/31/2002,,,,,,,,,,,,,,,133974.25,,,,
03/31/2003,135527.04,-5577.0,0.0,0.0,25803.0,155753.04,50376.0,51.220819,0.165666,1.871559,13.328174,21.403468,11.499306,16.965527,137919.155,158145.155,90.134861,,
06/30/2003,142739.934975,-5821.0,0.0,0.0,23845.0,160763.934975,50418.0,47.294617,0.148323,1.886878,12.504973,18.258255,11.023694,15.831807,145505.245958,163529.245958,92.917407,,
09/30/2003,151964.961293,-6171.0,0.0,0.0,23024.0,168817.961293,50350.0,45.727905,0.136384,1.942625,12.955104,19.002472,11.287938,16.006851,155142.81412,171995.81412,98.125847,,
12/31/2003,157047.097178,-7647.0,,,23632.0,173032.097178,51496.0,45.890943,0.136576,1.941323,11.699263,17.15057,11.79294,16.832709,161791.471459,177776.471459,102.113411,,
03/31/2004,154784.380341,-8501.0,0.0,0.0,23666.0,169949.380341,51851.0,45.642321,0.139253,1.862643,11.401408,16.85337,10.625822,14.793645,158644.418204,173809.418204,100.838024,,
06/30/2004,147667.993299,-8193.0,0.0,0.0,21926.0,161400.993299,50756.0,43.198834,0.135848,1.739929,10.791,15.763355,9.981254,13.400488,150851.099319,164584.099319,96.347876,,
09/30/2004,142731.142386,-9671.0,,,21951.0,155011.142386,51653.0,42.497048,0.141609,1.637384,10.34235,15.070109,9.567388,12.912178,145595.091942,157875.091942,93.116717,,
12/31/2004,162222.504115,-10570.0,0.0,0.0,22927.0,174579.504115,54615.0,41.97931,0.131327,1.810465,11.501384,16.918258,11.283041,15.721177,166807.218,179164.218,106.08915,,
03/31/2005,147425.227381,-8651.0,0.0,0.0,23412.0,162186.227381,53332.0,43.898597,0.144353,1.669252,10.622624,15.650509,11.58507,16.800613,151745.628,166506.628,100.529453,,
06/30/2005,118407.715721,-8659.0,0.0,0.0,23718.0,133466.715721,53843.0,44.050294,0.177707,1.386264,9.624078,15.346294,10.081725,15.423472,120790.18,135849.18,83.636698,,
09/30/2005,126708.814111,-8254.0,0.0,0.0,21422.0,139876.814111,51657.0,41.469694,0.153149,1.482091,9.743439,15.359264,10.241925,15.402768,129731.784,142899.784,88.556728,,
12/31/2005,129381.136354,-13686.0,0.0,0.0,22641.0,138336.136354,55739.0,40.619674,0.163667,1.517942,9.498499,14.754281,9.210836,12.377026,131914.56,140869.56,87.8894,,
03/31/2006,127861.038374,-12302.0,0.0,0.0,22485.0,138044.038374,55217.0,40.721155,0.162883,1.553063,9.417659,14.46396,8.597481,11.332423,130896.384,141079.384,89.038006,,
06/30/2006,116907.672441,-9990.0,0.0,0.0,21779.0,128696.672441,55328.0,39.363433,0.169227,1.454118,7.875209,11.369968,8.307347,11.128203,119846.882,131635.882,84.566549,,
09/30/2006,123430.470097,-10901.0,0.0,0.0,21991.0,134520.470097,56239.0,39.102758,0.163477,1.501462,8.15325,11.71067,8.832809,12.155497,125720.542,136810.542,89.302158,,
12/31/2006,146354.785756,-10656.0,0.0,0.0,22682.0,158380.785756,51188.0,44.311167,0.143212,1.732395,9.366102,13.27918,10.408642,14.591555,148882.375,160908.375,105.132834,,
03/31/2007,139959.818942,-10782.0,0.0,0.0,23946.0,153123.818942,51755.0,46.267993,0.156383,1.650166,8.912911,12.587244,10.118518,14.39671,143539.128,156703.128,103.125678,,
06/30/2007,143182.79265,-10189.0,0.0,0.0,34722.0,167715.79265,51477.0,67.451483,0.207029,1.77149,9.63109,13.567044,10.447178,14.462381,153749.2,178282.2,123.283579,,
09/30/2007,162323.129392,-13823.0,0.0,0.0,35321.0,183821.129392,55868.0,63.222238,0.192149,1.91128,10.32297,14.53936,11.059095,15.109767,165603.24,187101.24,133.401377,,
12/31/2007,149743.810318,-16146.0,0.0,0.0,35274.0,168871.810318,63743.0,55.337841,0.20888,1.709471,9.021894,12.493291,10.214025,14.186943,152734.49,171862.49,121.908496,,
03/31/2008,158142.324507,-12027.0,0.0,0.0,35186.0,181301.324507,63914.0,55.052101,0.194075,1.790471,9.281321,12.744364,10.187618,13.876614,161691.102,184850.102,132.001566,,
06/30/2008,160589.200609,-9847.0,0.0,0.0,34232.0,184974.200609,62497.0,54.773829,0.185064,1.773346,9.009069,12.245892,9.936857,13.414659,165444.174,189829.174,136.528434,,
09/30/2008,157130.846043,-9756.0,0.0,0.0,34413.0,181787.846043,61931.0,55.566679,0.189303,1.723271,8.576112,11.555292,10.186384,13.839788,161299.536,185956.536,135.313384,,
12/31/2008,112698.31288,-12907.0,0.0,0.0,33925.0,133716.31288,47391.0,71.585322,0.253709,1.290324,6.251932,8.38978,6.92495,8.832949,113439.264,134457.264,99.855664,,
03/31/2009,128030.186625,-12295.0,0.0,92.0,28794.0,144621.186625,42487.0,67.771318,0.199099,1.434179,6.893288,9.242151,7.43073,9.205336,130753.055,147344.055,109.445648,,
06/30/2009,136882.46311,-12526.0,0.0,94.0,26815.0,151265.46311,42288.0,63.410424,0.177271,1.555141,7.1355,9.437576,7.592789,9.197564,139599.098,153982.098,115.391989,,
09/30/2009,157120.047175,-11512.0,0.0,98.0,22781.0,168487.047175,41274.0,55.194553,0.135209,1.763653,7.832235,10.235529,7.900252,9.367785,160062.102,171429.102,128.2633,,
12/31/2009,170868.668671,-13974.0,0.0,118.0,23482.0,180494.668671,46237.0,50.786167,0.130098,1.884924,8.202439,10.610468,8.566208,10.241678,175497.63,185123.63,138.274338,,
03/31/2010,164461.086497,-13977.0,0.0,116.0,23814.0,174414.086497,45963.0,51.811239,0.136537,1.799865,7.895613,10.190715,8.273968,9.981429,169495.2,179448.2,136.011546,,
06/30/2010,155742.616331,-12241.0,0.0,117.0,24288.0,167906.616331,45464.0,53.422488,0.144652,1.724277,7.538911,9.674269,8.354551,10.257835,160116.516,172280.516,133.124186,,
09/30/2010,166650.323051,-11086.0,0.0,121.0,24873.0,180558.323051,47231.0,52.662446,0.137756,1.840873,8.047347,10.273004,9.277714,11.509687,170733.392,184641.392,145.334813,,
12/31/2010,180220.332517,-11651.0,0.0,126.0,26878.0,195573.332517,50050.0,53.702298,0.137432,1.95824,8.510589,10.77539,9.865221,12.505067,184682.784,200035.784,159.262509,,
03/31/2011,197510.416451,-13245.0,0.0,104.0,28349.0,212718.416451,51124.0,55.451451,0.13327,2.093253,8.993676,11.312402,11.084591,14.41039,202206.8,217414.8,175.626141,,
06/30/2011,204878.427783,-11764.0,0.0,84.0,27816.0,221014.427783,51027.0,54.512317,0.125856,2.113696,9.136981,11.441447,11.213553,14.685752,209531.17,225667.17,185.06109,,
09/30/2011,206104.959038,-11303.0,0.0,87.0,28245.0,223133.959038,50623.0,55.794797,0.126583,2.096158,9.013693,11.216144,11.24306,14.826795,210700.863,227729.863,189.318275,,
12/31/2011,213886.009868,-11922.0,0.0,97.0,29436.0,231497.009868,49671.0,59.261944,0.127155,2.165223,9.222254,11.411101,11.484536,14.424137,218578.156,236189.156,199.020358,,
03/31/2012,240674.518808,-12335.0,0.0,82.0,29703.0,258124.518808,50486.0,58.834132,0.115072,2.412785,10.236131,12.608046,12.486097,15.521661,244996.83,262446.83,223.778076,,
06/30/2012,223503.855095,-11187.0,0.0,92.0,30745.0,243153.855095,51308.0,59.922429,0.126443,2.291764,9.627187,11.83576,11.66465,14.592124,227244.402,246894.402,212.774992,,
09/30/2012,234404.487997,-12254.0,0.0,126.0,31938.0,254214.487997,53605.0,59.580263,0.125634,2.428283,10.34191,12.794529,12.286089,15.349962,238422.285,258232.285,224.982021,,
12/31/2012,214031.778338,-11129.0,0.0,124.0,30234.0,233260.778338,49218.0,61.428746,0.129615,2.232011,9.285859,11.409743,11.701672,14.71494,217677.42,236906.42,208.759197,,
03/31/2013,236505.844667,-11992.0,0.0,122.0,31629.0,256264.844667,50843.0,62.209154,0.123423,2.482176,10.27443,12.642568,13.037016,16.221646,239749.2,259508.2,231.120256,,
06/30/2013,209346.828842,-10357.0,0.0,127.0,31896.0,231012.828842,49779.0,64.075212,0.13807,2.256359,9.646032,11.959043,12.566862,15.544174,212017.434,233683.434,210.88861,,
09/30/2013,201078.514644,-10232.0,0.0,131.0,33883.0,224860.514644,53891.0,62.873207,0.150685,2.226915,9.194493,11.333695,12.763477,15.994634,203475.784,227257.784,207.081648,,
12/31/2013,197772.108053,-11066.0,0.0,137.0,33607.0,220450.108053,56536.0,59.44354,0.152447,2.225532,9.28211,11.558835,12.371003,15.528039,202575.6,225253.6,209.078151,,
03/31/2014,194835.188826,-9704.0,0.0,133.0,37864.0,223128.188826,54604.0,69.342905,0.169696,2.27954,9.603107,12.016166,13.026352,16.687491,200536.082,228829.082,220.442443,,
06/30/2014,180833.531024,-9720.0,0.0,136.0,40356.0,211605.531024,57869.0,69.736819,0.190713,2.181365,8.654269,10.711492,12.044863,15.375946,182194.477,212966.477,212.116273,,
09/30/2014,187867.24721,-9565.0,0.0,140.0,38827.0,217269.24721,53223.0,72.951544,0.178705,2.26169,9.113261,11.327316,12.254319,15.661286,189393.391,218795.391,219.539179,,
12/31/2014,158919.631894,-8476.0,0.0,146.0,32975.0,183564.631894,44989.0,73.295695,0.179637,1.978216,8.237878,10.317837,10.641141,13.586847,159701.976,184346.976,185.320776,,
03/31/2015,158049.817753,-8804.0,0.0,148.0,32411.0,181804.817753,44701.0,72.506208,0.178274,2.016759,8.283434,10.312826,10.366601,13.184242,159264.15,183019.15,184.623264,,
06/30/2015,159330.321822,-8760.0,0.0,153.0,32040.0,182763.321822,45877.0,69.838917,0.175309,2.102831,8.887538,11.110232,10.25205,12.941743,160496.622,183929.622,186.582702,,
09/30/2015,140636.864966,-9568.0,0.0,157.0,31951.0,163176.864966,45402.0,70.373552,0.195806,1.947311,8.350914,10.440647,8.987833,11.223925,141925.63,164465.63,168.204476,,
12/31/2015,132903.587135,-8194.0,0.0,162.0,31944.0,156815.587135,46368.0,68.89234,0.203704,1.918421,8.312955,10.448104,9.01225,11.345961,133876.736,157788.736,162.380577,,
03/31/2016,145386.222485,-14869.0,0.0,147.0,36610.0,167274.222485,51682.0,70.837042,0.218862,2.069304,9.644501,12.452484,8.623142,10.640657,146058.38,167946.38,174.250906,,
06/30/2016,145078.035256,-10617.0,0.0,156.0,36166.0,170783.035256,52056.0,69.475181,0.211766,2.127846,10.373749,13.761727,8.977009,11.132101,145784.69,171489.69,178.672458,,
09/30/2016,151043.245426,-9968.0,0.0,149.0,34071.0,175295.245426,51230.0,66.505954,0.194364,2.185535,10.874395,14.760462,9.248146,11.344769,152067.105,176319.105,184.355478,,
12/31/2016,157004.530224,-8527.0,0.0,146.0,34324.0,182947.530224,52716.0,65.111162,0.187617,2.289191,11.538791,15.944529,10.341893,12.953922,158138.673,184081.673,193.417734,,
03/31/2017,163603.98738,-10695.0,0.0,121.0,34804.0,187833.98738,53252.0,65.35717,0.185291,2.365995,11.632748,16.066546,11.68677,14.765244,165049.892,189279.892,199.9304,,
06/30/2017,143360.375734,-12295.0,0.0,125.0,34990.0,166180.375734,53534.0,65.360332,0.210554,2.118567,10.536417,14.703626,10.33403,12.867349,144538.668,167358.668,178.316547,,
09/30/2017,134313.81312,-11515.0,0.0,130.0,34157.0,157085.81312,53914.0,63.354602,0.217442,2.004489,9.975603,13.990543,10.10436,12.770852,135388.656,158160.656,169.677334,,
12/31/2017,141480.736699,-12580.0,1.5,131.0,40353.0,169386.236699,58078.0,69.480698,0.238231,2.140337,10.625823,14.858442,9.943952,12.277838,142511.838,170417.338,183.680387,,
03/31/2018,140843.87719,-12842.0,0.0,124.0,39695.0,167820.87719,57985.0,68.45736,0.236532,2.096267,10.541512,14.767765,9.481306,11.70937,141984.122,168961.122,182.817725,,
06/30/2018,127513.716003,-11707.0,0.0,128.0,39144.0,155078.716003,57792.0,67.732558,0.252414,1.91998,8.855569,13.094547,7.336605,9.311985,128440.18,156005.18,169.899343,,
09/30/2018,137418.70702,-14495.0,0.0,134.0,40627.0,163684.70702,60546.0,67.101047,0.248203,2.036538,9.168984,13.393724,7.504594,9.427069,138387.392,164653.392,180.112046,,
12/31/2018,101448.134535,-11997.0,1.5,134.0,39551.0,129137.634535,56481.0,70.025318,0.30627,1.622516,7.261042,10.592866,6.328933,8.048802,102894.084,130583.584,144.695366,,
