Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,24.2,3.1,4.5,31.8,,16.0,,16.0,,0.75111,0.096217,0.139669,0.986995,0.207225,0.026545,0.038534,0.272305,
06/30/2008,33.1,3.2,21.5,57.8,,12.0,,12.0,,1.019057,0.098519,0.661925,1.779502,0.282303,0.027292,0.183369,0.492964,
09/30/2008,,2.5,14.7,17.2,16.7,35.2,,51.9,,,0.075856,0.446036,0.521892,,0.02118,0.124537,0.145717,
12/31/2008,395.6,4.2,8.8,408.6,38.9,32.1,,71.0,-4.2,11.748285,0.124729,0.261337,12.134351,3.135253,0.033286,0.069743,3.238282,
03/31/2009,328.6,4.3,2.9,335.8,48.9,9.1,,58.0,,9.469741,0.123919,0.083573,9.677233,2.64763,0.034646,0.023366,2.705643,
06/30/2009,283.5,2.4,15.5,301.4,26.2,6.3,,32.5,,8.10579,0.06862,0.443174,8.617584,2.305197,0.019515,0.126034,2.450745,
09/30/2009,241.6,7.2,10.2,259.0,6.3,4.3,,10.6,,6.868905,0.204702,0.289995,7.363603,1.94514,0.057968,0.082121,2.085229,
12/31/2009,195.2,4.2,5.8,205.2,4.5,4.8,,9.3,-2.9,5.426292,0.116754,0.161232,5.704278,1.537262,0.033076,0.045677,1.616015,
03/31/2010,152.8,9.5,1.9,164.2,18.4,4.3,,22.7,,4.160993,0.258701,0.05174,4.471434,1.201116,0.074677,0.014935,1.290728,
06/30/2010,113.0,7.6,15.9,136.5,8.3,5.4,,13.7,,3.047876,0.20499,0.42886,3.681726,0.890219,0.059873,0.125261,1.075354,
09/30/2010,65.0,5.7,10.4,81.1,17.1,10.4,,27.5,,1.729597,0.151672,0.276736,2.158005,0.511067,0.044817,0.081771,0.637654,
12/31/2010,12.8,5.3,5.9,24.0,6.1,5.5,,11.6,,0.333986,0.138291,0.153947,0.626223,0.098011,0.040583,0.045177,0.18377,
03/31/2011,53.5,9.2,2.1,64.8,0.5,0.2,,0.7,,1.359559,0.233793,0.053366,1.646718,0.405653,0.069757,0.015923,0.491333,
06/30/2011,49.4,6.9,14.6,70.9,2.8,0.1,,2.9,,1.24183,0.173454,0.367019,1.782303,0.377783,0.052767,0.111652,0.542202,
09/30/2011,46.0,3.9,10.1,60.0,9.6,0.6,,10.2,,1.158369,0.09821,0.254338,1.510916,0.347183,0.029435,0.076229,0.452847,
12/31/2011,45.8,14.6,5.7,66.1,8.2,1.0,,9.2,,1.146806,0.365576,0.142725,1.655107,0.330397,0.105323,0.041119,0.47684,
03/31/2012,25.6,12.3,2.2,40.1,12.3,0.3,,12.6,,0.627159,0.30133,0.053896,0.982386,0.185221,0.088993,0.015917,0.290132,
06/30/2012,20.6,12.1,9.9,42.6,0.5,7.5,,8.0,,0.501034,0.294296,0.240788,1.036118,0.148334,0.087128,0.071287,0.306748,
09/30/2012,20.5,12.9,7.3,40.7,,2.1,,2.1,,0.490712,0.30879,0.174741,0.974244,0.148178,0.093244,0.052766,0.294188,
12/31/2012,3.6,12.3,4.7,20.6,0.5,,,0.5,0.0,0.086424,0.295283,0.112832,0.494538,0.025201,0.086104,0.032902,0.144207,
03/31/2013,7.0,3.3,1.6,11.9,0.0,0.3,,0.3,,0.165328,0.07794,0.037789,0.281058,0.048967,0.023085,0.011192,0.083244,
06/30/2013,1.1,8.2,9.2,18.5,1.7,,,1.7,,0.026031,0.194046,0.21771,0.437787,0.007683,0.057275,0.064259,0.129217,
09/30/2013,2.4,4.4,5.6,12.4,1.7,0.4,0.0,2.1,,0.056758,0.104056,0.132435,0.293248,0.016698,0.030613,0.038962,0.086274,
12/31/2013,5.7,2.6,3.5,11.8,,0.3,,0.3,,0.133696,0.060984,0.082094,0.276774,0.038593,0.017604,0.023698,0.079895,
09/30/2014,2.9,11.4,10.1,24.4,1.6,0.0,0.0,1.6,0.0,0.065482,0.257412,0.228058,0.550952,0.019695,0.07742,0.068591,0.165706,
12/31/2014,1.1,7.2,7.0,15.3,11.5,1.0,,12.5,0.0,0.024719,0.161794,0.1573,0.343812,0.00738,0.048306,0.046964,0.10265,
03/31/2015,0.9,3.7,3.3,7.9,7.1,4.4,0.0,11.5,0.0,0.019819,0.08148,0.072671,0.17397,0.005946,0.024446,0.021803,0.052195,
06/30/2015,3.5,4.1,7.7,15.3,6.7,26.6,5.4,38.7,0.0,0.040992,0.048019,0.090183,0.179195,0.012232,0.014328,0.026909,0.053469,
09/30/2015,52.6,4.7,5.8,63.1,17.1,24.0,5.4,46.5,0.2,0.603807,0.053952,0.066579,0.724338,0.182832,0.016337,0.02016,0.219329,
12/31/2015,42.6,3.5,3.6,49.7,21.4,37.6,0.0,59.0,1.3,0.49049,0.040298,0.04145,0.572238,0.145119,0.011923,0.012264,0.169306,
03/31/2016,43.4,3.3,1.1,47.8,12.6,36.4,0.0,49.0,-0.2,0.490468,0.037294,0.012431,0.540192,0.149117,0.011338,0.003779,0.164235,
06/30/2016,53.3,13.7,13.4,80.4,1.9,10032.5,0.0,10034.4,0.0,0.601315,0.15456,0.151175,0.90705,0.182689,0.046958,0.045929,0.275576,
09/30/2016,53.5,10.4,9.2,73.1,2.3,10281.8,0.0,10284.1,0.0,0.599648,0.116567,0.103117,0.819332,0.181704,0.035322,0.031246,0.248272,
12/31/2016,114.2,26.2,5.1,145.5,0.3,9849.1,0.0,9849.4,0.0,1.274525,0.292404,0.056918,1.623848,0.37911,0.086976,0.01693,0.483016,
03/31/2017,104.0,10.5,1.7,116.2,0.3,9763.0,0.0,9763.3,0.0,1.135867,0.114679,0.018567,1.269113,0.346475,0.034981,0.005664,0.387119,
06/30/2017,110.1,4.2,11.8,126.1,2.1,10164.7,0.0,10166.8,0.0,1.198928,0.045736,0.128496,1.37316,0.36028,0.013744,0.038613,0.412636,
09/30/2017,117.3,4.6,7.3,129.2,1.5,10139.8,0.0,10170.9,0.0,1.271448,0.049861,0.079127,1.400436,0.378228,0.014832,0.023539,0.416599,
12/31/2017,123.7,5.0,4.4,133.1,7.0,10377.0,0.0,10384.0,,1.30323,0.052677,0.046356,1.402263,0.391573,0.015828,0.013928,0.421329,
03/31/2018,105.9,,,109.0,3.4,10085.3,0.0,10088.7,,1.091955,0.0,0.0,1.12392,0.33317,0.0,0.0,0.342923,
06/30/2018,113.4,1.2,16.7,131.3,2.1,9856.3,0.0,98302.3,,1.162338,0.0123,0.171173,1.345811,0.355067,0.003757,0.052289,0.411114,
09/30/2018,124.9,1.9,11.5,138.3,3.6,9763.4,0.0,97652.9,,1.268961,0.019304,0.116838,1.405102,0.383571,0.005835,0.035317,0.424723,
12/31/2018,71.3,2.2,7.4,80.9,4.7,10586.4,0.0,10591.1,,0.724395,0.022352,0.075183,0.821929,0.21299,0.006572,0.022106,0.241667,
03/31/2019,80.0,1.2,3.1,84.3,0.9,11289.6,,11290.5,,0.791131,0.011867,0.030656,0.833655,0.237128,0.003557,0.009189,0.249873,
06/30/2019,79.7,2.8,10.4,92.9,23.8,11550.7,0.0,11574.5,,0.785353,0.027591,0.10248,0.915424,0.234866,0.008251,0.030647,0.273764,
09/30/2019,83.4,4.3,6.2,93.9,23.4,12759.9,0.0,12783.3,,0.818739,0.042213,0.060865,0.921817,0.242603,0.012508,0.018035,0.273146,
12/31/2019,86.7,2.4,3.1,92.2,21.4,13072.9,0.0,13094.3,,0.845474,0.023404,0.03023,0.899109,0.248056,0.006867,0.008869,0.263792,
03/31/2020,58.8,1.0,0.9,60.7,22.7,12959.2,0.0,12981.9,,0.560823,0.009538,0.008584,0.578944,0.168809,0.002871,0.002584,0.174264,
06/30/2020,74.0,2.3,6.5,82.8,13.2,13290.7,0.0,13303.9,,0.705252,0.02192,0.061948,0.78912,0.211175,0.006564,0.018549,0.236288,
