Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
09/29/1980,3.260417,,2.802083,3.8125,2.791667,,,,
12/29/1980,3.104167,-4.792332,3.28125,3.75,2.791667,,,,
03/29/1981,4.729167,52.348993,3.104167,4.979167,3.020833,,,,
06/29/1981,4.770833,0.881057,4.708333,5.791667,4.270833,,,,
09/29/1981,4.791667,0.436681,4.75,5.0625,3.854167,,,,
12/29/1981,4.458333,-6.956522,4.729167,5.458333,4.354167,,,,
03/29/1982,3.1875,-28.504673,4.458333,4.666667,2.9375,,,,
06/29/1982,2.020833,-36.601307,3.1875,3.625,1.854167,,,,
09/29/1982,2.354167,16.494845,2.041667,2.5625,1.6875,,,,
12/29/1982,2.520833,7.079646,2.333333,3.0625,2.1875,,,,
03/29/1983,2.791667,10.743802,2.520833,3.520833,2.479167,,,,
06/29/1983,3.479167,24.626866,2.770833,3.8125,2.541667,,,,
09/29/1983,2.8125,-19.161677,3.520833,3.6875,2.791667,,,,
12/29/1983,2.541667,-9.62963,2.770833,2.8125,2.354167,,,,
03/29/1984,1.75,-31.147541,2.5,2.5625,1.666667,,,,
06/29/1984,1.458333,-16.666667,1.770833,1.9375,1.3125,,,,
09/29/1984,1.458333,0.0,1.458333,1.708333,1.208333,,,,
12/29/1984,1.666667,14.285714,1.458333,1.791667,1.333333,,,,
03/29/1985,1.8125,8.75,1.666667,2.291667,1.645833,,,,
06/29/1985,1.979167,9.195402,1.833333,2.041667,1.75,,,,
09/29/1985,2.0,1.052632,2.0,2.479167,1.895833,,,,
12/29/1985,1.9375,-3.125,1.958333,2.104167,1.625,,,,
03/29/1986,1.75,-9.677419,1.916667,2.458333,1.729167,,,,
06/29/1986,1.729167,-1.190476,1.770833,1.9375,1.666667,,,,
09/29/1986,1.5,-13.253012,1.729167,1.770833,1.416667,,,,
12/29/1986,1.8125,20.833333,1.479167,1.875,1.458333,,,,
03/29/1987,2.8125,55.172414,1.8125,3.020833,1.791667,,,,
06/29/1987,3.25,15.555556,2.625,3.3125,2.520833,,,,
09/29/1987,2.833333,-12.820513,3.291667,3.375,2.75,,140.693996,,
12/29/1987,1.875,-33.823529,2.833333,2.854167,1.354167,,140.693996,,
03/29/1988,2.4375,30.0,1.916667,2.729167,1.8125,,140.693996,,
06/29/1988,2.291667,-5.982906,2.4375,2.583333,2.041667,,140.693996,,
09/29/1988,2.0625,-10.0,2.291667,2.604167,1.729167,,143.819996,,
12/29/1988,2.145833,4.040404,2.0625,2.229167,1.8125,,143.819996,,
03/29/1989,2.4375,13.592233,2.125,2.5,2.104167,,143.819996,,
06/29/1989,3.104167,27.350427,2.416667,3.291667,2.354167,,143.819996,,
09/29/1989,3.666667,18.120805,3.104167,3.708333,2.979167,507.034019,138.48,,
12/29/1989,3.958333,7.954545,3.625,4.1875,3.291667,524.993739,138.282005,,
03/30/1990,3.8125,-3.684211,3.958333,4.166667,3.395833,510.364144,132.629997,,
06/29/1990,4.395833,15.300546,3.791667,4.854167,3.416667,592.1715,133.866005,,
09/28/1990,2.5625,-41.706161,4.583333,4.833333,2.166667,346.045125,134.711998,,
12/28/1990,2.0625,-19.512195,2.520833,2.583333,1.479167,278.660246,135.042,,
03/29/1991,2.916667,41.414141,2.083333,2.979167,1.916667,396.322489,135.107998,,
06/28/1991,2.291667,-21.428571,2.875,2.9375,2.145833,312.18,135.881996,,
09/27/1991,2.25,-1.818182,2.270833,2.645833,1.9375,306.530992,136.224003,,
12/27/1991,2.708333,20.37037,2.229167,2.708333,2.145833,370.077503,136.235996,,
03/27/1992,2.75,1.538462,2.75,3.291667,2.645833,378.196492,136.644001,,
06/26/1992,3.75,36.363636,2.75,4.0,2.541667,519.6825,137.525997,,
09/25/1992,4.583333,22.222222,3.791667,4.916667,3.75,645.149975,138.582001,,
01/01/1993,6.34375,38.409091,4.5625,6.875,4.375,937.682353,138.582001,,
04/02/1993,5.75,-9.359606,6.34375,7.59375,4.4375,851.988983,147.811996,,
07/02/1993,8.0625,40.217391,5.6875,8.75,5.59375,1199.570968,148.171997,,
10/01/1993,8.5,5.426357,8.0625,9.46875,7.21875,1268.778046,148.171997,,
12/31/1993,8.375,-1.470588,8.5,9.71875,7.40625,1254.40749,149.268005,,
03/31/1994,6.875,-17.910448,8.25,9.21875,6.3125,1035.787525,149.779999,,
07/01/1994,8.53125,24.090909,6.8125,9.59375,6.21875,1288.116443,150.660004,,
09/30/1994,10.21875,19.78022,8.5,11.3125,8.15625,1548.83543,150.988007,,
12/30/1994,10.5,2.752294,10.34375,11.625,9.375,1601.418068,151.567993,,
03/31/1995,11.6875,11.309524,10.375,12.4375,8.75,1792.628807,152.516006,,
06/30/1995,11.0,-5.882353,11.5625,12.3125,9.1875,1692.899934,153.380005,,
09/29/1995,8.4375,-23.295455,11.0,11.6875,8.25,1303.560019,153.899994,,
12/29/1995,7.5,-11.111111,8.4375,8.5,5.6875,1145.639992,154.496002,,
03/29/1996,8.875,18.333333,7.5,9.75,6.5625,1371.293941,152.751999,,
06/28/1996,7.75,-12.676056,8.9375,10.1875,7.0,1193.344969,154.511993,,
09/27/1996,7.875,1.612903,7.6875,8.1875,6.0,1214.876284,153.979996,,
12/27/1996,8.0,1.587302,7.875,9.3125,6.625,1234.751953,154.270004,,
03/28/1997,8.375,4.6875,8.0,9.6875,7.3125,1296.315971,154.343994,,
06/27/1997,11.125,32.835821,8.3125,11.75,7.125,1732.874589,154.783997,,
09/26/1997,11.28125,1.404494,11.0,12.46875,10.1875,1776.345701,155.764008,,
12/26/1997,8.4375,-25.207756,11.28125,11.875,7.84375,1331.808701,157.460007,,
03/27/1998,9.84375,16.666667,8.4375,10.5625,7.0,1547.811627,157.843994,,
06/26/1998,12.40625,26.031746,9.84375,13.0625,8.96875,1962.29654,157.238007,,
09/25/1998,10.6875,-13.853904,12.40625,13.96875,8.625,1685.782056,158.169998,,
01/01/1999,11.40625,6.725146,10.75,11.59375,5.875,1709.774005,157.733994,,
04/02/1999,13.5625,18.90411,11.5,17.5,11.0625,2072.89245,149.897995,,
07/02/1999,19.40625,43.087558,13.6875,19.875,12.75,3002.030442,152.839996,,
10/01/1999,23.96875,23.510467,19.5625,29.40625,16.90625,3761.703595,154.694,,
12/31/1999,27.9375,16.558018,23.625,33.25,23.5,4411.275235,156.942001,,
03/31/2000,63.25,126.39821,28.4375,78.6875,24.40625,10066.427242,157.897995,,
06/30/2000,74.5,17.786561,63.875,77.9375,46.1875,12220.9795,159.259003,,
09/29/2000,63.625,-14.597315,75.25,94.0,57.5,10246.360828,160.938705,,
12/29/2000,32.5625,-48.821218,63.625,71.875,32.0,5412.53879,161.1259,,
03/31/2001,41.59,27.723608,33.3125,63.7,29.25,6732.506269,161.420395,,
06/29/2001,40.6,-2.38038,42.5,65.8,35.02,6660.023727,162.871506,,
09/28/2001,17.5,-56.896552,41.42,44.8,15.75,2731.207504,156.486603,,
12/28/2001,24.73,41.314286,17.0,31.19,16.3,3865.917175,156.273804,,
03/29/2002,23.1,-6.591185,24.75,28.18,20.87,3615.126736,156.432098,,
06/28/2002,16.45,-28.787879,22.6,24.85,15.5,2576.579896,156.620499,,
09/27/2002,12.31,-25.167173,15.95,16.19,11.09,1897.21714,154.115204,,
12/27/2002,12.03,-2.274574,12.0,15.2,10.1,1857.961323,154.321198,,
03/28/2003,13.82,14.879468,11.93,14.2,10.99,2056.8306,152.867996,,
06/27/2003,23.57,70.549928,13.7,25.26,13.39,3522.347972,148.991394,,
10/03/2003,33.6,42.554094,23.57,37.14,23.05,5100.110449,151.3936,,
01/02/2004,28.32,-15.714286,33.85,37.45,25.85,4303.563999,151.845001,150.4695,
04/02/2004,34.16,20.621469,28.6,38.59,28.6,5224.293918,152.523804,151.0359,
07/02/2004,32.83,-3.893443,34.17,36.5,30.5,5035.399936,153.164398,151.6687,
10/01/2004,26.98,-17.819068,32.63,32.63,24.61,4142.617291,153.444702,151.9318,
12/31/2004,33.01,22.349889,27.15,33.42,26.07,5017.353366,153.313705,151.7479,
04/01/2005,28.37,-14.056347,33.25,33.5,27.33,4320.254127,152.061798,150.4885,
07/01/2005,33.51,18.11773,28.49,35.59,26.73,5122.130001,152.388596,150.8156,
09/30/2005,37.51,11.936735,33.15,39.89,33.1,5760.092203,153.204102,151.6257,
12/30/2005,43.07,14.822714,37.52,43.9,32.89,6645.045561,153.561493,151.897,
