Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,83.574168,70.222112,,51.590506,51.590506,51.590506,,0.0,106.908155,,
06/30/1994,,,,,,,83.487595,69.884055,,51.434096,51.434096,51.434096,,0.0,106.891433,,
09/30/1994,,,,,,,84.663476,70.965467,,53.087977,53.087977,53.087977,,0.0,102.687559,,
12/31/1994,,,,,,,38.818936,32.239927,,24.373924,24.373924,24.373924,,0.0,102.449485,,
03/31/1995,,36.474983,9.819886,11.243958,15.102011,,67.584647,57.527557,27.44979,42.501167,42.501167,42.501167,,0.0,102.770973,-1.010712,
06/30/1995,,29.464295,10.478179,11.79143,15.761857,,68.802634,58.952598,37.760034,44.234578,44.234578,44.234578,,0.0,102.950322,-0.869292,
09/30/1995,,31.416264,10.947736,12.580936,16.651458,,69.451602,59.27671,35.29838,45.983597,45.983597,45.983597,,0.0,100.051596,-0.016209,
12/31/1995,,34.092913,11.978749,13.618421,17.838467,,66.782182,57.291376,,45.015767,45.015767,45.015767,,0.0,94.056457,2.026327,
03/31/1996,,36.763512,11.903315,13.469508,17.353731,,70.232445,60.892301,78.803514,48.127437,48.127437,48.127437,,0.0,93.041076,2.558345,
06/30/1996,,30.2252,12.199636,13.610455,17.3617,,68.754016,59.106907,60.711745,46.276741,46.276741,46.276741,,0.0,98.022488,0.597707,
09/30/1996,,30.591264,12.385602,13.869228,17.670636,,69.061904,59.20166,58.421437,46.190714,46.190714,46.190714,,0.0,100.187428,-0.057337,
12/31/1996,,26.082873,11.614271,13.108171,16.681068,,64.242546,55.290414,35.336249,43.648385,43.648385,43.648385,,0.0,97.224208,0.724006,
03/31/1997,,23.695107,10.671808,11.721235,15.246407,,48.477012,38.298542,-584.295333,30.554328,30.554327,30.554327,,0.0,172.249745,-17.119654,
06/30/1997,,21.315931,5.078454,5.535177,8.07611,,54.900423,45.303241,28.740363,26.522879,23.017211,14.912442,,0.0,190.238429,-19.235161,
09/30/1997,,19.355093,5.380391,6.126154,9.762738,,54.110132,43.757541,29.731549,26.673927,22.994967,15.282397,,0.0,163.659115,-12.321281,
12/31/1997,,6.94188,3.950613,4.61965,7.519813,,51.961759,40.440765,26.698876,33.564717,29.892126,22.455575,,0.0,162.63816,-4.348266,
03/31/1998,,9.495538,4.696777,5.485313,8.955163,,60.834348,49.409371,54.743201,34.83846,32.202869,26.656575,,0.0,109.365399,-0.889295,
06/30/1998,,9.62898,3.742492,4.312857,6.954623,,56.731989,45.025187,44.79977,30.500619,27.14322,23.090722,,0.0,107.881785,-0.758935,
09/30/1998,,12.851641,4.747267,5.401525,8.418188,,54.201453,44.077533,44.356498,26.820058,30.898825,27.181946,,0.0,122.172619,-2.849545,
12/31/1998,,10.353154,4.39876,5.033888,8.161869,,53.486812,42.223942,43.796764,29.007228,25.545665,22.080264,,0.0,94.369994,0.582883,
03/31/1999,,11.645328,4.346764,5.072844,8.269172,,55.296309,43.745735,35.748431,34.751709,29.005759,25.58585,,0.0,87.363477,1.471565,
06/30/1999,,10.570353,4.17258,4.994228,8.036543,,57.160563,45.375718,46.823486,38.44381,30.771776,25.728692,,0.0,86.623895,1.413902,
09/30/1999,,10.784139,4.105898,5.116711,8.223803,,55.964136,44.5026,46.010052,37.118737,28.955374,23.784371,,0.0,84.839335,1.634947,
12/31/1999,,10.991051,4.089229,5.36875,8.322577,,51.788133,39.858714,30.272258,33.915537,25.004615,20.04573,,0.0,129.609726,-3.25442,
03/31/2000,,11.049369,4.032572,5.499811,8.368834,,56.972316,45.405846,53.557158,40.366997,28.450343,23.638815,,0.0,85.228585,1.632148,
06/30/2000,,11.370506,4.117569,5.822984,8.732457,,58.201919,46.081674,49.21058,40.093968,27.961449,23.212917,,0.0,87.713879,1.396994,
09/30/2000,,12.213629,4.020802,5.829769,8.613759,,56.992465,45.781405,52.392012,43.076076,30.515712,26.182884,,0.0,71.107159,3.528865,
12/31/2000,,12.306135,3.949371,5.840695,8.816877,,57.397521,45.786792,77.51468,33.914302,22.341584,18.163363,,0.0,113.600478,-1.673693,
03/31/2001,,11.987958,3.854667,5.782999,8.868154,,53.558798,40.42455,16.335512,31.016858,23.292114,19.305057,,0.0,120.267624,-2.429674,
06/30/2001,,12.670063,3.981183,5.960584,9.281381,,54.477397,42.991956,32.190853,36.060836,25.2385,21.72942,,0.0,80.917076,2.417818,
09/30/2001,,12.958906,3.950323,5.853808,9.043008,,55.723827,44.670359,38.711767,39.663354,28.990104,25.628188,,0.0,77.173038,2.958125,
12/31/2001,,12.287332,4.011939,5.914012,8.763911,,59.365898,46.309409,52.86718,35.714114,25.738917,22.243958,,0.0,180.899226,-9.940356,
03/31/2002,,11.52068,3.359243,5.050967,8.065762,,57.972783,44.563944,53.186112,32.308316,14.349567,12.642167,,0.0,93.694808,0.726401,
06/30/2002,,11.782212,3.314476,5.074804,8.09302,,59.262115,45.325713,51.850835,29.367024,19.809244,18.151374,,0.0,115.517214,-1.828271,
09/30/2002,,10.981384,3.22207,5.120333,8.473198,,53.572737,39.163501,23.987853,26.982515,17.991667,16.413912,,0.0,126.9248,-2.956716,
12/31/2002,,9.398326,2.948975,4.895056,8.710878,,55.762973,40.249693,26.687559,20.833967,12.715509,11.209889,,0.0,186.626088,-8.141402,
03/31/2003,,10.49754,3.03914,4.801163,7.637493,,54.194672,40.164046,,33.166743,24.47935,23.031807,,0.0,92.485478,0.78884,
06/30/2003,,11.118044,3.166387,4.868057,7.530973,,55.425161,41.279154,,31.997554,23.416666,21.968818,,0.0,97.941814,0.22883,
09/30/2003,,11.30672,3.324024,5.058229,7.601169,,53.011482,39.241402,40.518834,27.780652,19.860667,18.534447,,0.0,117.437008,-1.971554,
12/31/2003,,16.956435,4.970603,7.13868,7.738783,,54.273368,38.664978,21.234808,28.866866,51.997719,50.759521,,0.0,251.634749,-25.711848,
03/31/2004,,15.426912,4.887898,6.996717,7.679875,,54.420015,39.887147,36.116565,28.118669,20.492176,18.50806,,0.0,143.666973,-6.736465,
06/30/2004,,17.754744,5.705472,7.887629,7.866828,,58.133935,43.434582,67.304985,33.506118,39.647533,38.775048,,0.0,97.482025,0.44706,
09/30/2004,,18.515176,5.928013,8.076353,,,54.001542,42.409284,66.605475,30.490086,25.056799,24.128162,,,,,
12/31/2004,,18.237274,5.620214,7.464407,,,56.828486,48.045443,61.380799,43.143688,35.70505,34.760024,,0.0,41.519781,10.665198,
03/31/2005,,20.43684,6.610034,8.610797,,,43.762161,30.480858,10.964003,40.8124,33.516331,31.438784,,,,,
06/30/2005,,20.129381,6.662786,8.604031,,,44.399002,30.43493,1.388949,31.663046,30.615326,29.197684,,,,,
09/30/2005,,15.969567,5.758923,7.603717,,,35.188354,21.970181,,11.142423,6.270951,4.406435,,,,,
12/31/2005,,12.540338,4.279569,5.721526,,,42.592519,30.247842,,19.62346,16.538566,14.57935,,0.0,208.941441,-13.661624,
03/31/2006,,10.89051,3.70532,4.843768,,,43.460105,30.117107,27.171728,22.931509,22.276699,20.125796,,0.0,95.638181,0.475024,
06/30/2006,,10.123464,3.490025,4.45667,,,57.858444,28.918363,16.382744,25.504802,24.609521,22.437077,,,,,
09/30/2006,,,,,,,,25.959898,68.362291,21.401297,18.934329,16.811183,,0.263376,100.258458,,
12/31/2006,,10.309183,3.54615,4.214266,,,39.02891,24.9071,-1412.39255,16.9511,16.576869,14.590983,,,116.059254,-1.655578,
03/31/2007,,10.54616,3.341906,3.956411,,,52.990989,34.538382,-12.366735,35.377738,31.129672,28.463722,,0.046891,83.705404,1.718454,
06/30/2007,,10.615214,3.1645,3.769994,,,53.399575,33.512397,,31.85196,28.448956,25.997908,,1.332094,85.363851,1.553658,
09/30/2007,,,,,,,51.803233,33.150729,,19.094051,20.537674,18.293835,,2.254721,140.413334,,
12/31/2007,,10.322201,2.814053,3.490614,4.992672,,54.501907,34.892402,,11.863669,16.010262,13.835621,,4.619525,237.998648,-14.244498,
03/31/2008,,13.681085,3.861235,4.593555,5.520558,,52.279903,31.689312,18.173535,52.006216,62.197628,59.999045,,,50.628041,6.75462,
06/30/2008,,13.086505,3.533532,4.235794,5.364479,,51.146931,35.003003,44.541116,12.971907,19.445256,17.328598,,5.319667,243.803893,-18.818904,
09/30/2008,,11.440713,3.099421,3.739374,5.17634,,48.850264,30.90059,,6.316081,5.473858,3.362975,,10.937533,656.851987,-63.707837,
12/31/2008,,6.315077,1.637001,2.098177,3.909038,,103.054867,33.838162,15.600074,-32.865571,-30.594704,-32.647633,,,,,
03/31/2009,,0.707252,0.443115,0.588503,3.125928,,45.263541,27.845044,,22.671192,20.647955,18.545138,,3.17771,120.237446,-0.14313,
06/30/2009,,-2.28196,-0.337836,-0.336988,2.590929,,50.435447,32.318823,-3180.347826,-6.49134,-5.585568,-7.70329,,,,,
09/30/2009,,-0.476313,0.138885,0.217082,2.893504,,50.690311,33.235054,,16.763977,20.949496,18.823663,,4.471517,139.891662,0.190009,
12/31/2009,,0.944367,0.510385,0.668709,3.720696,,42.790906,24.512704,,-19.071066,-19.379041,-21.398567,,,,,
03/31/2010,,2.305085,0.85865,1.042229,3.997173,,51.442259,33.298313,581.668643,35.328915,31.307109,29.225289,,2.25278,56.209287,1.009413,
06/30/2010,,4.128347,1.391817,1.651027,4.512941,,52.764445,34.707722,192.528679,11.826506,10.541982,8.456276,,5.781774,192.32059,-3.811315,
09/30/2010,,3.676468,1.181761,1.414883,4.256372,,50.641877,32.792869,14.133032,17.434819,15.172203,13.853666,,4.350568,119.969148,-0.734159,
12/31/2010,,10.8975,3.18347,3.762664,4.561391,,32.219038,15.19999,-1785.898816,39.498119,36.562299,34.633115,,2.282023,49.87931,5.461902,
03/31/2011,,14.13411,4.135667,4.811291,4.282558,,43.358009,26.853565,,42.399533,56.771585,54.921494,,2.028756,48.524976,7.275537,
06/30/2011,,14.855292,4.365445,5.144234,4.506703,,50.526552,33.241863,,17.32664,15.599867,13.20517,,4.468437,155.921858,-8.307355,
09/30/2011,,14.119269,4.076095,4.876269,4.45702,,49.572297,31.439537,,8.39982,7.815835,5.980141,,10.749483,389.203818,-40.833466,
12/31/2011,,10.613921,3.233584,3.916012,4.944184,,51.327977,29.161153,,15.258153,12.652346,10.074222,,4.859379,327.404982,-24.136585,
03/31/2012,,7.467662,2.458954,2.999249,4.882114,,46.875341,27.227561,-22.511363,31.21327,37.583173,34.925386,,3.163867,78.819066,1.581721,
06/30/2012,,6.48864,2.12555,2.636546,4.600471,,48.742963,29.912254,-158.271947,5.952804,5.648667,3.02515,,15.634015,4850.979553,-308.273941,
