Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
04/30/2005,,4.352,4.535,-15.091,47.777,41.573002,5.596,0.349,-4.653,0.0,0.0,9.9,-32.18,-1.728,0.0,223.703003,-223.703003,1.157,-7.726,-23.882999,14.989,,
07/30/2005,,-3.648,4.375,3.56,-2.587,1.7,-21.764999,0.229,-2.913,0.0,0.0,-19.080999,11.995,-1.717,0.0,44.09,-44.09,0.054,-4.929,18.587,-8.07,,
10/29/2005,,9.774,4.493,-5.573,-10.594,-1.9,-0.859,0.002,-4.679,0.0,0.0,3.818,7.099,-1.683,0.0,331.527008,-294.725006,0.008,-8.95,-19.077999,4.34,,
01/31/2006,,13.976,5.167,0.283,-67.78,-48.354,-130.565,0.306,-1.408,0.0,0.0,-129.463,160.04,-1.629,100.522,1790.323,-1724.849,0.0,-6.55,2.223,-18.879,,
04/29/2006,,-6.534,2.741,5.038,123.456001,124.700996,-7.825,0.0,-1.552,0.0,0.0,-6.273,-114.747002,-1.609,-96.640999,1314.863037,-1329.578979,0.0,-1.562,-0.219,2.129,,
07/29/2006,,-5.943,4.088,5.376,10.32,13.841,-7.247,0.008,-4.28,0.0,0.0,-2.975,-7.897,-1.601,6.091,1265.238037,-1277.797974,0.076,0.0,0.097,-1.303,,
10/28/2006,,-14.237,8.619,1.543,5.735,1.66,-10.994,0.0,-6.645,0.0,0.0,-4.349,17.166,-1.622,-3.016,968.45,-946.89,0.0,0.0,0.244,7.832,,
01/31/2007,,4.229,5.731,3.742,-46.196999,-32.494999,-14.936,0.003,-12.308,0.0,0.0,-2.631,33.785999,-1.623,-3.075,1696.714966,-1704.381958,0.067,0.0,46.084,-13.645,,
04/28/2007,,-37.477001,5.919,16.385,54.798,39.625,-5.133,0.0,-3.591,0.0,0.0,-1.542,-19.264999,0.0,8.249,1403.352051,-1384.911011,0.0,-0.061,-45.894001,15.227,,
07/28/2007,,-17.716,4.483,3.557,18.511,8.835,-6.014,0.0,-1.215,0.0,0.0,-4.799,-18.667999,0.0,0.0,836.911011,-849.619995,0.12,0.0,-6.079,-15.847,,
10/27/2007,,-15.877,7.823,4.324,-9.909,-13.639,-6.731,0.011,-2.412,0.0,0.0,-4.33,21.733,0.0,0.0,1064.84,-1044.6,0.0,0.0,1.493,1.363,,
01/31/2008,,2.405,3.65,7.941,45.405998,59.402,-5.816,,-2.338,0.0,0.0,-3.478,-25.153,0.0,0.0,1951.219971,-1975.660034,0.031,0.0,-0.744,28.433001,,
05/03/2008,,-65.597,11.691,54.652,0.939,1.685,-3.508,0.139,-0.737,0.0,0.0,-2.91,-29.540001,0.0,0.0,286.399994,-312.694,0.0,-0.031,-3.215,-31.363001,,
08/02/2008,,-46.544998,3.231,17.497999,65.026001,39.209999,16.205999,0.023,-0.311,0.0,0.0,16.493999,-54.532001,0.0,0.0,140.744003,-192.682999,0.0,-0.015,-2.578,0.884,,
10/04/2008,,-4.233,1.525,-2.614,8.678,3.356,32.526,0.216,-0.242,0.0,0.0,32.552,-14.199,0.0,0.0,35.728,-47.495,,-0.047,-2.385,21.683,,
08/02/2009,,-46.544998,3.231,17.497999,65.026001,39.209999,16.205999,0.023,-0.311,0.0,0.0,16.493999,-54.532001,0.0,0.0,140.744003,-192.682999,,-0.015,-2.578,0.884,,
