Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1992,9745,,-7942.0,,1803.0,,-1079.0,,,,724.0,-40.0,,165.0,,0.0,,-125.0,684.0,-407.0,277.0,0.0,,,277.0,0.0,277,-2.5,,274.5,274.5,,1345.104004,0.205,0.205,,1345.104004,0.205,0.205,0.205,
09/30/1992,9733,,-8052.0,,1681.0,,-1030.0,,,,651.0,-8.0,,156.0,,0.0,,-148.0,643.0,-223.0,420.0,0.0,,,420.0,0.0,420,-2.5,,417.5,417.5,,1346.157959,0.315,0.315,,1346.157959,0.315,0.315,0.315,
12/31/1992,8452,,-1573.0,,6879.0,,-7120.0,,,,-241.0,-52.0,,194.0,,-23.0,,-119.0,-293.0,132.0,-161.0,69.0,,,-230.0,0.0,-230,-2.5,,-232.5,-232.5,,1346.0,-0.175,-0.125,-0.125,1346.0,-0.175,-0.125,-0.125,
03/31/1993,9070,,-7375.0,,1695.0,,-872.0,,,,823.0,64.0,,144.0,,0.0,,-208.0,887.0,-394.0,493.0,0.0,,,493.0,0.0,493,-2.5,,490.5,490.5,,1350.994019,0.365,0.365,,1350.994019,0.365,0.365,0.365,
06/30/1993,9546,,-7741.0,,1805.0,,-943.0,,,,862.0,-23.0,,176.0,,0.0,,-153.0,839.0,-323.0,516.0,0.0,,,516.0,0.0,516,-2.5,,513.5,513.5,,1351.994019,0.38,0.38,,1351.994019,0.38,0.38,0.38,
09/30/1993,9231,,-7611.0,,1620.0,,-929.0,,,,691.0,-1820.0,,132.0,,0.0,,1688.0,-1129.0,449.0,-680.0,0.0,,,-680.0,0.0,-680,-2.5,,-682.5,-682.5,,1346.540039,-0.505,-0.505,,1346.540039,-0.505,-0.505,-0.505,
12/31/1993,9251,,-5979.0,,3272.0,,-3004.0,,,,268.0,93.0,,179.0,,-37.0,,-235.0,361.0,-124.0,237.0,11.0,,,226.0,0.0,226,-2.5,0.0,223.5,223.5,,1363.420044,0.165,0.175,0.175,1363.420044,0.165,0.175,0.175,
03/31/1994,9190,,-7378.0,,1812.0,,-723.0,,,,1089.0,63.0,,142.0,,0.0,,-205.0,1152.0,-510.0,642.0,0.0,,,642.0,0.0,642,-2.5,,639.5,639.5,,1356.953003,0.47,0.47,,1356.953003,0.47,0.47,0.47,
06/30/1994,10161,,-8162.0,,1999.0,,-762.0,,,,1237.0,130.0,,148.0,,0.0,,-278.0,1367.0,-575.0,792.0,0.0,,,792.0,0.0,792,-2.5,,789.5,789.5,,1359.855957,0.58,0.58,,1359.855957,0.58,0.58,0.58,
09/30/1994,9845,,-8170.0,,1675.0,,-800.0,,,,875.0,39.0,,145.0,,0.0,,-184.0,914.0,-267.0,647.0,0.0,,,647.0,0.0,647,-2.5,,644.5,644.5,,1359.371948,0.475,0.475,,1359.371948,0.475,0.475,0.475,
12/31/1994,10137,,-6534.0,,3603.0,,-2931.0,,,,672.0,277.0,,125.0,,0.0,,-402.0,949.0,-303.0,646.0,0.0,,,646.0,0.0,646,-2.5,0.0,643.5,643.5,,1363.817994,0.475,0.475,0.475,1363.817994,0.475,0.475,0.475,
03/31/1995,10502,,-8251.0,,2251.0,,-794.0,,,,1457.0,241.0,,120.0,,0.0,,-361.0,1698.0,-739.0,959.0,0.0,,,959.0,0.0,959,-2.5,,956.5,956.5,,1362.703979,0.7,0.7,,1362.703979,0.7,0.7,0.7,
06/30/1995,11076,,-8672.0,,2404.0,,-900.0,,,,1504.0,17.0,,236.0,,0.0,,-253.0,1521.0,-583.0,938.0,0.0,,,938.0,0.0,938,-2.5,,935.5,935.5,,1100.891968,0.85,0.85,,1100.891968,0.85,0.85,0.85,
09/30/1995,10200,,-8149.0,,2051.0,,-802.0,,,,1249.0,15.0,,205.0,,0.0,,-220.0,1264.0,-495.0,769.0,0.0,,,769.0,0.0,769,-2.5,,766.5,766.5,,1109.958008,0.69,0.69,,1109.958008,0.69,0.69,0.69,
12/31/1995,10385,,-6804.0,,3581.0,,-2838.0,,,,743.0,164.0,,197.0,,0.0,,-361.0,907.0,-280.0,627.0,0.0,,,627.0,0.0,627,-2.5,0.0,624.5,624.5,,1110.734008,0.565,0.565,0.565,1110.734008,0.565,0.565,0.565,
03/31/1996,10769,,-8646.0,,2123.0,,-819.0,,,,1304.0,166.0,,204.0,,0.0,,-370.0,1470.0,-591.0,879.0,0.0,,,879.0,0.0,879,-2.5,,876.5,876.5,,1115.421997,0.79,0.79,0.8,1141.557983,0.77,0.77,0.78,
06/30/1996,11148,,-8901.0,,2247.0,,-786.0,,,,1461.0,233.0,,172.0,,0.0,,-405.0,1694.0,-693.0,1001.0,0.0,,,1001.0,0.0,1001,-2.5,,998.5,998.5,,1121.092041,0.89,0.89,0.92,1137.5,0.88,0.88,0.91,
09/30/1996,10486,,-8404.0,,2082.0,,-736.0,,,,1346.0,157.0,,171.0,,0.0,,-328.0,1503.0,-605.0,898.0,0.0,,,898.0,0.0,898,-2.5,,895.5,895.5,,1122.734009,0.8,0.8,0.84,1136.708008,0.79,0.79,0.83,
12/31/1996,11407,,-7275.0,,4132.0,,-2889.0,,,,1243.0,71.0,,166.0,,0.0,,-237.0,1314.0,-456.0,858.0,0.0,,,858.0,0.0,858,-2.5,,855.5,855.5,,1126.083984,0.76,0.76,0.76,1144.0,0.75,0.75,0.75,
03/31/1997,11211,,-8879.0,,2332.0,,-723.0,,,,1609.0,190.0,149.0,149.0,,0.0,,-339.0,1799.0,-779.0,1020.0,0.0,,,1020.0,0.0,1020,-2.5,,1017.5,1017.5,,1129.553956,0.9,0.9,0.9,1148.189942,0.89,0.89,0.89,
06/30/1997,11402,,-8912.0,,2490.0,,-820.0,,,,1670.0,158.0,,155.0,,0.0,,-313.0,1828.0,-688.0,1140.0,0.0,,,1140.0,0.0,1140,-2.5,,1137.5,1137.5,,1129.509033,1.01,1.01,1.01,1146.593994,0.99,0.99,0.99,
09/30/1997,5794,,-4388.0,,1406.0,,-460.0,,,,946.0,-934.0,92.0,92.0,,0.0,,842.0,12.0,-277.0,-265.0,-256.0,,,-9.0,-8.0,-17,-2.5,,-19.5,-19.5,482.3,1130.462036,-0.02,-0.24,0.19,1131.011963,-0.02,-0.24,0.19,
12/31/1997,5903,,-4562.0,,1341.0,,-534.0,,,,807.0,-580.0,,121.0,,0.0,,459.0,227.0,-147.0,80.0,-191.0,,,271.0,-9.0,262,-2.5,,259.5,259.5,,1131.052979,0.23,0.06,0.65,1148.47998,0.23,0.06,0.65,
03/31/1998,6194,,-4381.0,,1813.0,,-743.0,,,,1070.0,-8.0,127.0,127.0,,0.0,,-119.0,1062.0,-417.0,645.0,-269.0,,,914.0,-8.0,906,-2.5,,903.5,903.5,145.0,1128.415,0.8,0.56,0.69,1145.674,0.79,0.55,0.68,
06/30/1998,6432,,-4424.0,,2008.0,,-780.0,,,,1228.0,-5.0,129.0,129.0,,0.0,,-124.0,1223.0,-416.0,807.0,-165.0,,,972.0,-13.0,959,-2.5,,956.5,956.5,45.0,1129.926,0.85,0.7,0.74,1151.784,0.83,0.69,0.73,
09/30/1998,6042,,-4523.0,,1519.0,,-519.0,,,,1000.0,-1856.0,160.0,160.0,,0.0,,1696.0,-856.0,290.0,-566.0,41.0,,,-607.0,2.0,-605,-2.5,,-607.5,-607.5,776.27,1130.462036,-0.54,-0.5,0.19,1130.462036,-0.54,-0.5,0.19,
12/31/1998,6099,,-4581.0,,1518.0,,-588.0,,,,930.0,254.0,,104.0,,0.0,,-358.0,1184.0,-398.0,786.0,-2439.0,,,3225.0,-5.0,3220,-2.5,,3217.5,3217.5,,1126.504028,2.86,0.69,0.61,1139.230957,2.82,0.68,0.6,
03/31/1999,6295,,-4208.0,,2087.0,,-893.0,,,,1194.0,-118.0,96.0,96.0,,0.0,,22.0,1076.0,-432.0,644.0,-35.0,,,679.0,-16.0,663,-2.5,,660.5,660.5,121.0,1127.087,0.59,0.55,0.66,1138.09,0.58,0.55,0.66,
06/30/1999,7024,,-4733.0,,2291.0,,-1063.0,,,,1228.0,56.0,117.0,117.0,,0.0,,-173.0,1284.0,-418.0,866.0,-71.0,,,937.0,-20.0,917,-2.5,,914.5,914.5,40.0,1129.007,0.81,0.75,0.79,1144.19,0.8,0.74,0.78,
09/30/1999,6459,,-4483.0,,1976.0,,-1070.0,624.0,,446.0,906.0,-495.0,120.0,120.0,,0.0,,375.0,411.0,-216.0,195.0,-7349.0,,,7544.0,-14.0,7530,-2.5,,7527.5,7527.5,,1038.268,7.25,0.17,0.59,1052.845,7.15,0.17,0.59,
12/31/1999,7702,,-5154.0,,2548.0,,-1289.0,,,,1259.0,-2340.0,202.0,202.0,,0.0,,2138.0,-1081.0,-344.0,-1425.0,-16.0,,,-1409.0,-11.0,-1420,,,-1420.0,-1420.0,1389.7,1045.195827,-1.36,-1.38,-0.05,1045.195827,-1.36,-1.38,-0.05,
03/31/2000,7593,,-5207.0,,2386.0,,-1285.0,,,,1101.0,158.0,201.0,201.0,,0.0,,-359.0,1259.0,-439.0,820.0,0.0,,,820.0,-17.0,803,-2.5,0.0,800.5,800.5,,1047.036,0.76,0.76,0.85,1057.077,0.76,0.76,0.85,
06/30/2000,7914,,-5381.0,,2533.0,,-1378.0,,,,1155.0,-90.0,210.0,210.0,,0.0,,-120.0,1065.0,-355.0,710.0,0.0,,,710.0,-22.0,688,-2.5,0.0,685.5,685.5,261.0,1045.857,0.66,0.66,0.91,1053.658,0.65,0.65,0.9,
09/30/2000,6445,,-4486.0,,1959.0,,-1265.0,710.0,,555.0,694.0,216.0,205.0,205.0,,0.0,,-421.0,910.0,-339.0,571.0,0.0,,,571.0,-9.0,562,-2.5,,559.5,559.5,,1041.269,0.54,0.54,0.52,1047.778,0.53,0.53,0.51,
12/31/2000,6316,,-4548.0,,1768.0,,-1334.0,,,,434.0,-221.0,,194.0,,0.0,,27.0,213.0,61.0,274.0,0.0,,,274.0,-13.0,261,-2.5,,258.5,258.5,,1039.338013,0.25,0.25,0.47,1045.723999,0.25,0.25,0.47,
03/31/2001,6859,,-4813.0,,2046.0,0.0,-1279.0,757.0,,522.0,767.0,-8.0,,178.0,,0.0,,-170.0,759.0,-272.0,487.0,-11.0,,,498.0,-3.0,495,-2.5,0.0,492.5,492.5,,1042.167969,0.47,0.46,0.54,1047.973999,0.47,0.46,0.54,
06/30/2001,6997,,-4955.0,,2042.0,,-1375.0,,,,667.0,-996.0,,166.0,,0.0,,830.0,-329.0,139.0,-190.0,0.0,,,-190.0,-23.0,-213,-2.5,0.0,-215.5,-215.5,,1041.76001,-0.21,-0.21,0.41,1041.76001,-0.21,-0.21,0.41,
09/30/2001,5641,,-4286.0,,1355.0,,-1241.0,,,,114.0,-13.0,,148.0,,0.0,,-135.0,101.0,46.0,147.0,0.0,,,147.0,-5.0,142,-2.5,0.0,139.5,139.5,,1039.344971,0.13,0.13,0.12,1044.531006,0.13,0.13,0.12,
12/31/2001,5229,,-3993.0,,1236.0,,-1052.0,,,,184.0,6129.0,98.0,98.0,,0.0,,-6227.0,6313.0,-2380.0,3933.0,0.0,,,3933.0,-18.0,3915,-2.5,0.0,3912.5,3912.5,-3791.0,1020.89502,3.83,3.83,0.12,1025.031982,3.82,3.82,0.12,
03/31/2002,6199,,-4289.0,,1910.0,0.0,-983.0,645.0,,338.0,927.0,-99.0,,90.0,,,,9.0,828.0,-328.0,500.0,,,,500.0,-21.0,479,,0.0,479.0,479.0,5.85,995.776462,0.48,0.48,0.486,1001.260784,0.48,0.48,0.486,
06/30/2002,6700,,-4683.0,,2017.0,,-1096.0,,,,921.0,-312.0,,110.0,-28.0,0.0,,230.0,609.0,-35.0,574.0,0.0,,,574.0,-31.0,543,-2.5,0.0,540.5,540.5,,993.682983,0.54,0.54,0.71,999.145996,0.54,0.54,0.71,
09/30/2002,5482,,-4190.0,,1292.0,,-996.0,,,,296.0,199.0,51.0,79.0,-28.0,0.0,,-250.0,495.0,-5.0,490.0,0.0,,,490.0,-21.0,469,-2.5,0.0,466.5,466.5,-68.0,993.838013,0.47,0.47,0.4,996.97998,0.47,0.47,0.4,
12/31/2002,5682,,-4431.0,,1251.0,,-1106.0,,,,145.0,47.0,61.0,80.0,-19.0,0.0,,-108.0,192.0,183.0,375.0,0.0,,,375.0,-25.0,350,-2.5,0.0,347.5,347.5,-5.0,994.135986,0.35,0.35,0.34,997.573975,0.35,0.35,0.34,
03/31/2003,7008,,-5090.0,,1918.0,,-1117.0,,,,801.0,19.0,,81.0,-17.0,44.0,,-127.0,820.0,-231.0,589.0,29.0,,,560.0,-25.0,535,-2.5,0.0,532.5,532.5,,995.752014,0.53,0.56,0.615113,998.192017,0.53,0.56,0.61,
06/30/2003,7369,,-5405.0,,1964.0,,-1204.0,,,,760.0,121.0,,87.0,-23.0,30.0,,-215.0,881.0,-168.0,713.0,0.0,,,713.0,-38.0,675,-2.5,0.0,672.5,672.5,,996.617004,0.67,0.67,0.62,1000.065979,0.67,0.67,0.62,
09/30/2003,6142,,-5013.0,,1129.0,,-1109.0,,,,20.0,-1476.0,,90.0,-15.0,4.0,,1397.0,-1456.0,586.0,-870.0,0.0,,,-870.0,-3.0,-873,-2.5,0.0,-875.5,-875.5,,997.028992,-0.88,-0.88,0.13,997.028992,-0.88,-0.88,0.13,
12/31/2003,6477,,-5229.0,,1248.0,,-1159.0,,,,89.0,-191.0,74.0,89.0,-15.0,56.0,,61.0,-102.0,743.0,641.0,0.0,,,641.0,-5.0,636,-2.5,0.0,633.5,633.5,-340.0,997.452026,0.64,0.64,0.3,1000.796021,0.63,0.63,0.29,
03/31/2004,8073,,-5721.0,,2352.0,,-1211.0,,,,1141.0,-334.0,,85.0,-21.0,9.0,,261.0,807.0,-126.0,681.0,0.0,,,681.0,-13.0,668,-2.5,0.0,665.5,665.5,,999.242981,0.67,0.67,0.962,1003.400024,0.66,0.66,0.96,
06/30/2004,7527,,-5455.0,,2072.0,,-1217.0,,,,855.0,-492.0,,81.0,-29.0,94.0,,346.0,363.0,123.0,486.0,0.0,,,486.0,17.0,503,-2.5,0.0,500.5,500.5,,1000.559998,0.5,0.5,0.8,1005.280029,0.5,0.5,0.8,
09/30/2004,5740,,-4567.0,,1173.0,,-1047.0,,,,126.0,99.0,,86.0,-37.0,21.0,,-169.0,225.0,117.0,342.0,0.0,,,342.0,-11.0,331,-2.5,0.0,328.5,328.5,,997.127991,0.33,0.33,0.25,1001.23999,0.33,0.33,0.25,
12/31/2004,6000,,-4673.0,,1327.0,,-1222.0,,,,105.0,-58.0,,110.0,-101.0,-112.0,,161.0,47.0,215.0,262.0,0.0,,,262.0,16.0,278,-2.5,0.0,275.5,275.5,,993.616,0.28,0.28,0.37,999.51,0.28,0.28,0.37,
03/31/2005,7431,,-5108.0,,2323.0,,-1120.0,,,,1203.0,291.0,64.0,104.0,-40.0,-102.0,,-253.0,1494.0,-509.0,985.0,0.0,,,985.0,-18.0,967,-2.5,0.0,964.5,964.5,,996.304498,0.97,0.97,0.97,1005.997377,0.96,0.96,0.96,
06/30/2005,7511,,-5277.0,,2234.0,,-1205.0,,,,1029.0,530.0,29.0,120.0,-91.0,-176.0,,-383.0,1559.0,-517.0,1042.0,0.0,,,1042.0,-27.0,1015,-2.5,0.0,1012.5,1012.5,-111.0,996.02568,1.02,1.02,0.91,1002.809399,1.01,1.01,0.9,
09/30/2005,5870,,-4766.0,,1104.0,,-1075.0,,,,29.0,321.0,82.0,140.0,-58.0,-68.0,,-335.0,350.0,-435.0,-85.0,0.0,,,-85.0,3.0,-82,-2.5,0.0,-84.5,-84.5,297.0,995.464491,-0.09,-0.09,0.21,995.464491,-0.09,-0.09,0.21,
12/31/2005,5827,,-4762.0,,1065.0,,-1159.0,,,,-94.0,254.0,,154.0,-55.0,-77.0,,-276.0,160.0,-9.0,151.0,0.0,,,151.0,5.0,156,-2.5,0.0,153.5,153.5,,980.975719,0.16,0.16,0.13,993.62,0.16,0.16,0.13,
03/31/2006,7394,,-5395.0,,1999.0,,-1104.0,,,,895.0,156.0,84.0,114.0,-30.0,-13.0,,-227.0,1051.0,-232.0,819.0,0.0,,,819.0,-2.0,817,-2.5,0.0,814.5,814.5,50.0,921.213271,0.88,0.88,0.93,929.800408,0.88,0.88,0.93,
06/30/2006,7442,,-5284.0,,2158.0,,-1181.0,,,,977.0,277.0,80.0,119.0,-39.0,-34.0,,-323.0,1254.0,-278.0,976.0,0.0,,,976.0,-1.0,975,0.0,0.0,975.0,975.0,-31.0,922.227761,1.05,1.05,1.02,931.953934,1.04,1.04,1.01,
09/30/2006,6309,,-4819.0,,1490.0,,-1076.0,,,,414.0,222.0,85.0,114.0,-29.0,1.0,,-308.0,636.0,-152.0,484.0,0.0,,,484.0,1.0,485,0.0,0.0,485.0,485.0,-27.82,922.023399,0.52,0.52,0.49,927.23188,0.52,0.52,0.49,
12/31/2006,6276,,-5169.0,,1107.0,,-1165.0,824.0,,341.0,-58.0,430.0,,113.0,-121.0,46.0,,-468.0,388.0,466.0,854.0,0.0,,,854.0,17.0,871,-7.5,0.0,863.5,863.5,,921.04,0.94,0.94,0.45,928.01,0.94,0.94,0.45,
03/31/2007,7845,,-5602.0,,2243.0,,-1148.0,,,,1095.0,217.0,77.0,99.0,-22.0,21.0,,-315.0,1312.0,-365.0,947.0,0.0,,,947.0,-2.0,945,-2.5,0.0,942.5,942.5,52.0,924.020389,1.02,1.02,1.08,933.267492,1.01,1.01,1.07,
06/30/2007,7875,,-5602.0,,2273.0,,-1221.0,,,,1052.0,256.0,64.0,108.0,-44.0,5.0,,-325.0,1308.0,-335.0,973.0,0.0,,,973.0,-1.0,972,0.0,0.0,972.0,972.0,,923.817,1.05,1.05,1.05,932.809,1.04,1.04,1.04,
09/30/2007,6675,,-5168.0,,1507.0,,-1129.0,,,,378.0,252.0,68.0,113.0,-45.0,18.0,,-338.0,630.0,-102.0,528.0,0.0,,,528.0,-2.0,526,0.0,0.0,526.0,526.0,26.0,921.10575,0.57,0.57,0.6,929.316177,0.56,0.56,0.59,
12/31/2007,6983,,-5389.0,,1594.0,,-862.0,,,,732.0,-239.0,67.0,110.0,-43.0,-44.0,,216.0,493.0,54.0,547.0,0.0,,,547.0,-2.0,545,-7.5,0.0,537.5,537.5,,899.847021,0.61,0.61,0.58,906.478654,0.61,0.61,0.58,
03/31/2008,8575,,-5956.0,,2619.0,,-1264.0,,,,1355.0,115.0,53.0,80.0,-27.0,135.0,,-303.0,1470.0,-273.0,1197.0,0.0,,,1197.0,-6.0,1191,-3.0,0.0,1188.0,1188.0,,900.646,1.32,1.32,1.32,906.193,1.31,1.31,1.31,
06/30/2008,8837,,-6426.0,,2411.0,,-1347.0,,,,1064.0,348.0,53.0,94.0,-41.0,44.0,,-445.0,1412.0,-335.0,1077.0,0.0,,,1077.0,1.0,1078,0.0,0.0,1078.0,1078.0,,902.617,1.19,1.19,1.19,910.08,1.18,1.18,1.18,
09/30/2008,7297,,-5916.0,,1381.0,,-1233.0,,,,148.0,322.0,62.0,98.0,-36.0,52.0,,-436.0,470.0,-98.0,372.0,,,,372.0,-5.0,367,-3.0,,364.0,364.0,146.0,903.134,0.4,0.4,0.56,907.95,0.4,0.4,0.56,
12/31/2008,5820,,-5785.0,,35.0,0.0,-1142.0,799.0,,343.0,-1107.0,146.0,,104.0,,219.0,,-469.0,-961.0,325.0,-636.0,0.0,,,-636.0,7.0,-629,,0.0,-629.0,-629.0,273.0,903.265,-0.7,-0.7,-0.4014,903.265,-0.7,-0.7,-0.4014,
03/31/2009,6871,6871.0,-5185.0,5185.0,1686.0,0.0,-1230.0,907.0,323.0,0.0,456.0,293.0,85.0,106.0,-21.0,-49.0,-33.0,-296.0,749.0,-260.0,489.0,0.0,0.0,0.0,489.0,-1.0,488,-3.0,0.0,485.0,482.4,-2.6,903.893,0.54,0.54,0.533691,905.665,0.54,0.54,0.533691,
06/30/2009,6858,6858.0,-5007.0,5007.0,1851.0,0.0,-1503.0,907.0,331.0,265.0,348.0,124.0,82.0,106.0,-24.0,141.0,-19.0,-328.0,472.0,-51.0,421.0,0.0,0.0,0.0,421.0,-4.0,417,-2.0,0.0,415.0,530.2,115.2,904.555,0.46,0.46,0.586145,908.045,0.46,0.46,0.586145,
09/30/2009,5961,5961.0,-4560.0,4560.0,1401.0,0.0,-1105.0,770.0,335.0,0.0,296.0,95.0,78.0,100.0,-22.0,-120.0,7.0,-60.0,391.0,23.0,414.0,0.0,0.0,0.0,414.0,-5.0,409,-3.0,0.0,406.0,404.7,-1.3,904.615,0.45,0.45,0.447373,910.291,0.45,0.45,0.447373,
12/31/2009,6419,6419.0,-4956.0,4956.0,1463.0,0.0,-1190.0,856.0,389.0,-55.0,273.0,299.0,72.0,96.0,-24.0,246.0,-54.0,-563.0,572.0,-127.0,445.0,0.0,0.0,0.0,445.0,-4.0,441,,0.0,441.0,389.0,-52.0,904.526,0.48,0.48,0.43006,910.854,0.48,0.48,0.422911,
03/31/2010,8484,8484.0,-5796.0,5796.0,2688.0,0.0,-1358.0,993.0,365.0,0.0,1330.0,257.0,84.0,103.0,-19.0,-27.0,-45.0,-269.0,1587.0,-450.0,1137.0,0.0,0.0,0.0,1137.0,-8.0,1129,-3.0,0.0,1126.0,1122.75,-3.25,905.486,1.24,1.24,1.239942,911.891,1.24,1.24,1.236436,
06/30/2010,8616,8616.0,-5984.0,5984.0,2632.0,0.0,-1425.0,1021.0,404.0,0.0,1207.0,361.0,82.0,103.0,-21.0,-106.0,-43.0,-294.0,1568.0,-400.0,1168.0,0.0,0.0,0.0,1168.0,-9.0,1159,-2.0,0.0,1157.0,1099.15,-57.85,907.099,1.27,1.27,1.21172,914.548,1.26,1.26,1.196745,
09/30/2010,7001,7001.0,-5443.0,5443.0,1558.0,0.0,-1191.0,782.0,409.0,0.0,367.0,-37.0,75.0,103.0,-28.0,160.0,-33.0,-165.0,330.0,39.0,369.0,0.0,0.0,0.0,369.0,-2.0,367,-3.0,0.0,364.0,363.35,-0.65,908.366,0.4,0.4,0.400004,918.5,0.4,0.4,0.399292,
12/31/2010,7404,7404.0,-5923.0,5923.0,1481.0,0.0,-1312.0,873.0,473.0,-34.0,169.0,57.0,256.0,281.0,-25.0,-14.0,60.0,-359.0,226.0,152.0,378.0,0.0,0.0,0.0,378.0,-2.0,376,-2.0,0.0,374.0,479.2,105.2,914.403,0.41,0.41,0.524058,928.8,0.4,0.4,0.513264,
