Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1989,354.799988,-244.0,110.799988,-71.199997,39.599998,-3.1,0.0,3.8,40.299999,-14.3,26.0,0.0,0,26.0,0,26.0,,,25.999998,,0.54,0.54,48.099998,0.54,0.54,0.54,48.099998,
12/31/1989,407.700012,-282.100006,125.600006,-74.699997,50.900002,-2.8,0.0,3.8,51.900002,-18.5,33.400002,0.0,0,33.400002,0,33.400002,,,33.400002,,0.69,0.69,48.099998,0.69,0.69,0.69,48.099998,
03/31/1990,447.100006,-305.399994,141.700012,-83.0,58.700001,-3.2,0.0,5.2,60.700001,-21.6,39.099998,0.0,0,39.099998,0,39.099998,,,39.1,,0.82,0.82,48.099998,0.82,0.82,0.82,48.099998,
06/30/1990,429.100006,-291.799988,137.300018,-86.800003,50.5,-8.2,0.0,19.299999,61.599999,-25.299999,36.299999,0.0,0,36.299999,0,36.299999,,,36.3,,0.75,0.75,48.0,0.75,0.75,0.75,48.0,
09/30/1990,451.899994,-309.399994,142.5,-87.400002,55.099998,-8.6,0.0,6.0,52.499998,-18.799999,33.700001,0.0,0,33.700001,0,33.700001,,,33.699999,,0.7,0.7,48.299999,0.7,0.7,0.7,48.299999,
12/31/1990,470.799988,-332.299988,138.5,-88.599998,49.900002,-8.9,0.0,5.4,46.400002,-16.299999,30.1,0.0,0,30.1,0,30.1,,,30.100003,,0.62,0.62,48.400002,0.62,0.62,0.62,48.400002,
03/31/1991,517.700012,-359.100006,158.600006,-92.400002,66.199997,-8.5,0.0,4.8,62.499997,-22.200001,40.299999,0.0,0,40.299999,0,40.299999,,,40.299996,,0.83,0.83,48.400002,0.83,0.83,0.83,48.400002,
06/30/1991,465.5,-318.899994,146.600006,-90.5,56.099998,-10.4,0.0,7.3,52.999999,-18.799999,34.200001,0.0,0,34.200001,0,34.200001,,,34.2,,0.7,0.7,48.25,0.7,0.7,0.7,48.25,
09/30/1991,475.0,-322.899994,152.100006,-92.800003,59.299999,-8.7,0.0,4.0,54.599999,-20.5,34.099998,0.0,0,34.099998,0,34.099998,,,34.099999,,0.7,0.7,49.0,0.7,0.7,0.7,49.0,
12/31/1991,508.399994,-349.200012,159.199982,-99.400002,59.799999,-8.4,0.0,4.3,55.7,-20.9,34.799999,0.0,0,34.799999,0,34.799999,,,34.8,,0.71,0.71,49.0,0.71,0.71,0.71,49.0,
03/31/1992,555.0,-382.899994,172.100006,-103.800003,68.300003,-8.4,0.0,6.0,65.900003,-24.700001,41.200001,0.0,0,41.200001,0,41.200001,,,41.200003,,0.84,0.84,49.005001,0.84,0.84,0.84,49.005001,
06/30/1992,505.5,-344.600006,160.899994,-117.800003,43.099998,-8.3,0.0,20.200001,54.999999,-20.6,34.400002,0.0,0,34.400002,0,34.400002,,,34.399999,,0.7,0.7,48.5,0.7,0.7,0.7,48.5,
10/01/1992,538.099976,-369.700012,168.399963,-109.199997,59.200001,-8.5,0.0,4.3,55.000001,-20.1,34.900002,-94.400002,0,-59.5,0,-59.5,,,34.900001,,0.72,-1.2,49.125999,0.72,0.72,-1.2,49.125999,
12/31/1992,545.200012,-378.799988,166.400024,-109.099998,57.299999,-8.4,0.0,4.9,53.8,-19.6,34.200001,0.0,0,34.200001,0,34.200001,,,34.199999,,0.7,0.7,49.181999,0.7,0.7,0.7,49.181999,
03/31/1993,648.299988,-450.100006,198.199982,-117.300003,80.900002,-8.6,0.0,3.6,75.900001,-27.700001,48.200001,0.0,0,48.200001,0,48.200001,,,48.2,,0.97,0.97,49.258999,0.97,0.97,0.97,49.258999,
06/30/1993,578.200012,-397.799988,180.400024,-135.399994,45.0,-8.2,0.0,-21.700001,15.099999,-5.5,9.6,0.0,0,9.6,0,9.6,,,9.599999,,0.19,0.19,49.917,0.19,0.19,0.19,49.917,
09/30/1993,619.599976,-426.299988,193.299988,-124.599998,68.699997,-7.2,0.0,4.6,66.099997,-23.200001,42.900002,0.0,0,42.900002,0,42.900002,,,42.899996,,0.86,0.86,49.890999,0.86,0.86,0.86,49.890999,
12/31/1993,690.900024,-485.200012,205.700012,-118.699997,87.0,-7.4,0.0,5.7,85.3,-31.6,53.700001,0.0,0,53.700001,0,53.700001,,,53.699999,,1.07,1.07,49.973,1.07,1.07,1.07,49.973,
03/31/1994,808.299988,-555.700012,252.599976,-138.800003,113.800003,-6.8,0.0,6.1,113.100003,-41.799999,71.300003,0.0,0,71.300003,0,71.300003,,,71.300004,,1.42,1.42,50.264999,1.42,1.42,1.42,50.264999,
06/30/1994,730.799988,-514.400024,216.399963,-128.399994,88.0,-6.4,0.0,11.5,93.1,-34.5,58.599998,0.0,0,58.599998,0,58.599998,,,58.6,,1.17,1.17,49.990002,1.17,1.17,1.17,49.990002,
09/30/1994,745.5,-521.0,224.5,-123.599998,100.900002,-6.8,0.0,5.0,99.100001,-37.200001,61.900002,0.0,0,61.900002,0,61.900002,,,61.900001,,0.41,0.41,149.985992,0.41,0.41,0.41,149.985992,
12/30/1994,830.900024,-586.0,244.900024,-126.5,118.400002,-7.4,0.0,5.3,116.300002,-43.599998,72.699997,0.0,0,72.699997,0,72.699997,,,72.700003,,0.49,0.49,150.018997,0.49,0.49,0.49,150.018997,
03/31/1995,921.0,-647.0,274.0,-128.300003,145.699997,-7.4,0.0,5.5,143.799997,-53.900002,89.900002,0.0,0,89.900002,0,89.900002,,,89.899995,,0.6,0.6,150.084,0.6,0.6,0.6,150.084,
06/30/1995,828.5,-594.799988,233.700012,-128.800003,104.900002,-6.8,-2.2,15.4,111.300001,-41.700001,69.599998,0.0,0,69.599998,0,69.599998,,,69.6,,0.46,0.46,150.470001,0.46,0.46,0.46,150.470001,
09/30/1995,809.599976,-580.400024,229.199951,-123.699997,105.5,-6.1,0.0,8.3,107.7,-40.400002,67.300003,0.0,0,67.300003,0,67.300003,,,67.299999,,0.45,0.45,150.580994,0.45,0.45,0.45,150.580994,
12/31/1995,916.099976,-645.200012,270.899963,-136.199997,134.699997,-6.3,0.0,30.799999,159.199996,-59.700001,99.5,0.0,0,99.5,0,99.5,,,99.499995,,0.66,0.66,150.451996,0.66,0.66,0.66,150.451996,
03/31/1996,998.400024,-709.400024,289.0,-133.300003,155.699997,-6.3,0.0,22.9,172.299996,-64.599998,107.699997,0.0,0,107.699997,0,107.699997,,,107.699998,,0.72,0.72,150.231995,0.72,0.72,0.72,150.231995,
06/30/1996,888.400024,-631.299988,257.100037,-133.699997,123.400002,-5.9,0.0,-17.5,100.000001,-40.299999,59.700001,0.0,0,59.700001,0,59.700001,29.200001,-5.3,83.600003,0.57,0.41,0.41,146.298996,0.57,0.41,0.41,146.298996,
09/30/1996,523.0,-350.100006,172.899994,-106.400002,66.5,-6.0,0.0,10.1,70.6,-25.5,45.099998,33.599998,0,78.699997,0,78.699997,,,45.1,0.32,0.32,0.55,142.528,0.31,0.31,0.54,144.483994,
12/31/1996,564.200012,-384.700012,179.5,-105.099998,74.400002,-6.0,0.0,10.8,79.200002,-28.6,50.599998,37.5,0,88.099998,0,88.099998,,,50.600001,0.35,0.35,0.62,142.528,0.35,0.35,0.61,144.483994,
03/31/1997,638.5,-430.5,208.0,-107.699997,100.300003,-6.6,0.0,6.9,100.600003,-36.200001,64.400002,44.900002,0,109.300003,0,109.300003,,,64.400002,0.46,0.46,0.77,142.029999,0.45,0.45,0.76,143.966003,
06/30/1997,614.900024,-415.0,199.900024,-129.300003,70.599998,-7.0,0.0,19.799999,83.399998,-29.9,53.5,13.4,0,66.900002,0,66.900002,,,53.499998,0.38,0.38,0.49,141.399994,0.37,0.37,0.47,143.899994,
09/30/1997,601.299988,-408.799988,192.5,-112.300003,80.199997,-5.6,,10.1,84.699997,-30.5,54.200001,0.0,0,54.200001,0,54.200001,,,54.199997,0.4,0.4,0.4,135.796005,0.39,0.39,0.39,137.888,
12/31/1997,664.900024,-451.899994,213.000031,-124.099998,88.900002,-6.0,,8.0,90.900002,-32.700001,58.200001,0.0,0,58.200001,0,58.200001,,,58.200001,0.44,0.44,0.44,133.735001,0.44,0.44,0.44,135.815994,
03/31/1998,660.5,-451.5,209.0,-117.599998,91.400002,-5.8,,9.0,94.600001,-34.099998,60.5,0.0,0,60.5,0,60.5,,,60.500003,0.47,0.47,0.47,132.414993,0.46,0.46,0.46,134.444,
06/30/1998,603.400024,-413.899994,189.500031,-130.199997,59.299999,-5.9,,2.2,55.599999,-20.0,35.599998,0.0,0,35.599998,0,35.599998,15.0,-5.4,45.199999,0.35,0.28,0.28,131.149994,0.35,0.28,0.28,133.059998,
09/30/1998,593.799988,-403.600006,190.199982,-119.0,71.199997,-6.4,,6.2,70.999997,-25.6,45.400002,0.0,0,45.400002,0,45.400002,,,45.399996,0.36,0.36,0.36,124.787003,0.36,0.36,0.36,125.760002,
12/31/1998,640.599976,-441.0,199.599976,-125.699997,73.900002,-7.7,,9.4,75.600001,-27.200001,48.400002,0.0,0,48.400002,0,48.400002,,,48.400001,0.4,0.4,0.4,121.070999,0.4,0.4,0.4,122.174004,
03/31/1999,746.900024,-507.899994,239.000031,-132.199997,106.800003,-7.5,,8.5,107.800003,-38.799999,69.0,0.0,0,69.0,0,69.0,,,69.000004,0.57,0.57,0.57,120.936996,0.56,0.56,0.56,122.848,
