Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/2000,,,,,,,1.721775,,
06/30/2004,164.8,,161.6,164.8,153.6,1824.2536,3.71375,,
09/30/2004,136.64,-17.087379,163.84,183.36,130.4,1512.537795,11.069512,10.975112,
12/31/2004,169.12,23.770492,136.64,174.72,134.8,1855.13958,11.069512,10.966,
03/31/2005,151.12,-10.64333,169.12,172.32,148.08,1635.351395,11.069512,10.973325,
06/30/2005,152.96,1.217575,151.36,169.68,143.28,1654.707543,10.79525,10.696525,
09/30/2005,173.68,13.546025,153.04,173.68,152.88,1866.390398,10.693175,10.583675,
12/31/2005,208.64,20.128973,173.6,221.36,163.84,2239.0961,10.64625,10.5369,
03/31/2006,245.76,17.791411,203.6,248.96,189.68,2620.627734,10.668588,10.556237,
06/30/2006,271.6,10.514323,245.76,296.48,237.76,2894.493928,10.59105,10.478162,
09/30/2006,232.48,-14.403535,271.2,271.2,222.4,2465.862675,10.566937,10.448337,
12/31/2006,250.88,7.914659,232.0,281.44,213.6,2642.716426,10.5063,10.388563,
03/31/2007,222.08,-11.479592,252.4,257.92,217.28,2323.474005,10.483388,10.355787,
06/30/2007,223.6,0.684438,223.2,240.64,213.68,2320.928363,10.430287,10.29775,
09/30/2007,180.72,-19.177102,228.8,245.36,158.08,1861.302974,10.358975,10.221262,
12/31/2007,122.96,-31.961045,180.56,199.2,109.52,1270.263214,10.3309,10.190637,
03/31/2008,14.88,-87.898504,122.72,124.32,12.4,153.624063,10.32475,10.243963,
06/30/2008,7.216,-51.505376,15.2,16.8,6.72,74.465425,10.3248,10.244013,
09/30/2008,11.36,57.427938,7.6,18.08,7.12,117.098876,10.319488,10.24185,
12/31/2008,8.16,-28.169014,11.28,12.8,6.4,84.20804,10.319488,10.24365,
03/31/2009,9.44,15.686275,8.24,12.96,7.68,97.380151,10.317588,10.241225,
06/30/2009,14.24,50.847458,9.2,16.64,8.64,146.884231,10.3157,10.24555,
09/30/2009,25.12,76.404494,14.72,27.44,14.0,259.113519,10.315025,10.244775,
12/31/2009,23.04,-8.280255,24.96,26.8,17.12,237.643543,10.314387,10.244138,
03/31/2010,30.48,32.291667,23.28,31.28,20.24,316.572763,10.336875,10.3052,
06/30/2010,19.6,-35.695538,30.88,32.08,18.72,204.153654,10.401,10.359538,
09/30/2010,19.52,-0.408163,19.6,23.2,15.92,203.424074,10.416938,10.375475,
12/31/2010,21.68,11.065574,19.68,23.52,18.0,226.611615,10.421312,10.35485,
03/31/2011,27.44,26.568266,22.0,27.44,19.44,287.12709,10.452562,10.386012,
06/30/2011,26.56,-3.206997,27.92,33.12,25.12,1323.3022,49.788975,11.38615,
09/30/2011,18.64,-29.819277,26.72,29.28,16.72,929.036573,49.828339,11.425313,
12/31/2011,17.75,-4.774678,18.48,23.04,15.9,1026.567327,57.341,20.1322,
03/31/2012,18.0,1.408451,17.92,19.5,16.64,1041.048522,57.834801,21.3652,
06/30/2012,14.6,-18.888889,17.93,18.099875,13.66,844.711105,57.835999,21.5302,
09/30/2012,14.94,2.328767,14.62,16.71,14.3,864.382459,57.856899,21.5869,
12/31/2012,13.29,-11.044177,13.53,17.8,11.0,768.918533,57.856899,21.586,
03/31/2013,18.1,36.192626,13.55,18.11,13.165,1047.210343,57.856899,20.9758,
06/30/2013,22.65,25.138122,18.3,24.88,15.79,1312.160366,57.905399,20.92911,
09/30/2013,19.58,-13.554084,22.79,23.39,19.343,1134.88106,57.945141,20.93699,
12/31/2013,20.78,6.128703,19.5,21.95,17.36,1204.474901,57.962494,20.95434,
03/31/2014,17.65,-15.06256,20.58,20.58,16.5,1024.092501,54.259609,29.49967,
06/30/2014,14.73,-16.543909,17.59,18.92,12.45,804.31063,54.603573,29.81191,
09/30/2014,12.54,-14.867617,14.47,15.34,12.35,676.67094,54.60363,29.94521,
12/31/2014,9.09,-27.511962,12.51,13.15,7.57,482.581092,53.96093,29.26187,
03/31/2015,8.64,-4.950495,9.2,9.58,7.55,459.598596,53.188904,27.49948,
06/30/2015,9.19,6.365741,8.65,11.0,7.74,489.30703,53.197933,27.6493,
09/30/2015,8.02,-12.73123,9.33,10.66,7.75,426.68004,53.24696,27.69832,
12/31/2015,6.27,-21.820449,8.06,10.92,6.21,333.635346,53.209339,27.65045,
03/31/2016,6.12,-2.392344,6.25,7.09,4.68,329.0253,54.080322,26.67513,
06/30/2016,6.85,11.928105,6.05,7.37,5.64,365.952592,53.771809,26.20562,
09/30/2016,7.1,3.649635,6.92,8.33,6.29,376.772519,53.445843,25.86542,
12/31/2016,11.81,66.338028,7.0,12.72,5.83,623.151237,53.074238,25.49782,
03/31/2017,16.81,42.337003,11.92,17.13,11.263687,907.179655,53.899899,26.07705,
06/30/2017,17.25,2.61749,16.82,17.92,15.875,933.972787,54.022994,26.458879,
09/30/2017,16.11,-6.608696,17.25,17.48,15.282,873.446164,54.212336,26.786505,
12/31/2017,13.18,-18.187461,16.14,16.27,12.4001,714.861374,54.23133,26.918379,
03/31/2018,8.62,-34.597876,13.2,14.0,8.49,478.647602,55.460583,27.73097,
06/30/2018,6.69,-22.389791,8.57,9.09,6.39,371.888155,55.536013,27.86721,
09/30/2018,5.35,-20.029895,6.68,7.05,5.27,297.503918,55.606766,27.94245,
12/31/2018,2.0,-62.616822,5.39,5.465,1.59,111.232898,55.615351,27.951035,
03/31/2019,2.04,2.0,1.99,2.74,1.9473,114.882129,56.314769,28.284403,
06/30/2019,2.47,21.078431,2.08,3.92,1.33,153.145777,56.391177,21.776318,
09/30/2019,3.98,61.133603,2.53,6.7,1.91,246.960691,62.049917,28.336842,
12/31/2019,2.1,-47.236181,3.98,4.63,2.08,131.735486,62.062481,51.873318,
03/31/2020,1.31,-37.619048,2.13,3.15,1.1501,83.093719,63.359826,50.672291,
06/30/2020,3.21,145.038168,1.29,4.05,1.15,204.01728,63.438859,50.625526,
09/12/2020,2.9,,2.92,2.95,2.8436,184.3361162,63.56418,50.75085,
