Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,1409.153948,-22.198,,88.129997,140.410997,1615.496942,826.440984,16.98984,0.086915,,,,,,1407.510223,1613.853217,4.711112,,
06/30/1990,1495.788729,-25.67,,94.867996,107.098999,1672.085724,816.475003,13.117242,0.064051,,,,,,1495.161057,1671.458053,4.873181,,
09/29/1990,1196.506494,-29.41,,103.827003,51.109001,1322.032499,788.499031,6.481809,0.038659,,,,,,1195.893262,1321.419267,3.849922,,
12/31/1990,1329.570062,-51.648998,0.0,105.441002,30.982,1414.344066,789.179976,3.925847,0.021906,0.954587,6.965668,11.977339,6.43481,,1328.765625,1413.539629,4.113761,,
03/31/1991,1675.046049,-60.153999,,110.054001,30.118999,1755.065049,806.508999,3.73449,0.017161,1.182674,8.707494,15.464627,7.422167,,1672.946765,1752.965766,5.091513,,
06/29/1991,1633.472938,-49.502998,,114.141998,29.806999,1727.918937,821.811012,3.62699,0.01725,1.170703,8.914518,16.715865,7.968931,,1632.866982,1727.312981,5.008112,,
09/28/1991,1737.833947,-71.155998,,119.374001,28.816999,1814.868949,839.839018,3.431253,0.015878,1.242032,9.717601,19.283525,8.515101,,1736.384975,1813.419977,5.254276,,
12/31/1991,1930.8575,-38.294998,0.0,124.047997,74.777,2091.387499,910.434994,8.213327,0.035755,1.427123,11.047772,21.847643,11.940409,,1930.142589,2090.672588,6.050348,,
04/02/1992,2001.515045,-34.152,,128.145004,122.751997,2218.260046,977.302019,12.560293,0.055337,1.475541,11.430324,22.111402,12.327973,,2000.3125,2217.057501,6.407304,,
07/04/1992,2315.694021,-52.601002,0.0,128.837006,192.501997,2584.432022,1062.39599,18.119609,0.074485,1.699276,12.845409,23.977214,12.649858,,2315.426464,2584.164465,7.463589,,
10/03/1992,2171.615566,-48.931999,0.0,134.854004,231.649994,2489.187564,1125.924984,20.574194,0.093062,1.583322,11.790113,21.308983,15.058905,,2170.66314,2488.235139,7.181895,,
12/31/1992,3484.552428,-25.547001,0.0,140.496002,246.95,3846.45143,1171.675986,21.076646,0.064202,2.375476,17.260968,30.756356,18.185729,,3440.035366,3801.934367,10.81436,,
04/03/1993,3800.212479,-26.848,0.0,145.485992,288.749988,4207.600459,1238.557002,23.313419,0.068626,2.445431,17.721137,31.22848,18.8036,,3797.237444,4204.625425,12.110015,,
07/03/1993,3596.542835,-28.27964,0.0,143.804337,359.249988,4071.317519,1335.390502,26.902242,0.088239,2.146883,15.202861,25.876415,18.589986,,3595.207252,4069.981936,11.709214,,
10/02/1993,4588.195177,-25.503,0.0,144.822006,342.45,5049.964183,1351.815002,25.332608,0.067812,2.451343,16.98178,27.85557,18.004734,,4586.718184,5048.487189,14.514727,,
12/31/1993,4614.868896,-27.254999,0.0,143.087006,352.45,5083.150903,1397.704005,25.216355,0.069337,2.255432,15.758177,25.376767,18.073883,,4610.788116,5079.070123,14.59451,,
03/31/1994,5283.165421,-43.43,0.0,158.585007,361.249988,5759.570416,1454.137965,24.842896,0.062722,2.38624,16.398835,25.842936,20.399482,,5280.80142,5757.206414,16.522952,,
07/02/1994,6101.620026,-42.922001,0.0,165.028,319.249988,6542.976012,1464.873981,21.793683,0.048793,2.527389,16.842555,25.833968,19.050687,,6100.779953,6542.13594,18.765849,,
10/01/1994,6092.883899,-47.695,0.0,169.595993,217.25,6432.034892,1428.973984,15.203216,0.033776,2.307064,14.471349,21.444386,16.595855,,6070.116282,6409.267275,18.375142,,
12/31/1994,4836.064885,-101.93,0.0,175.985001,173.25,5083.369885,1471.845032,11.77094,0.034082,1.708354,9.625771,13.722222,11.707139,,4829.862912,5077.167912,14.551687,,
04/01/1995,4916.64362,-163.837006,0.0,179.931,137.000006,5069.73762,1502.013037,9.121093,0.027023,1.600483,8.718409,12.101345,10.116221,,4914.224911,5067.318911,14.500377,,
07/01/1995,4677.879311,-202.281006,0.0,187.955002,137.000006,4800.553313,1574.562041,8.700833,0.028538,1.451335,7.8134,10.72445,9.928317,,4677.076843,4799.750845,13.72575,,
09/30/1995,3914.416731,-259.464996,0.0,200.561996,124.999998,3980.513729,1632.682013,7.656114,0.031403,1.17704,6.522802,9.012273,,,3913.611332,3979.708331,11.376407,,
12/31/1995,5006.434943,-201.796005,0.0,220.658997,106.999998,5132.297933,1709.771033,6.258148,0.020848,1.482447,8.481889,11.902333,,,4957.079057,5082.942047,14.640284,,
03/30/1996,5184.020926,-198.988007,0.0,229.514999,131.849997,5346.397915,1790.875998,7.362319,0.024661,1.529105,9.196917,13.178757,,,5181.478594,5343.855584,15.244237,,
06/29/1996,4439.002404,-152.145004,0.0,231.845001,131.849997,4650.552398,1841.615012,7.159477,0.028351,1.31842,8.329636,12.165049,,,4438.90121,4650.451204,13.25941,,
