Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
07/03/2016,39,545,0.0,584,6,73,0.0,79,0.067187,0.938894,0.0,1.006081,0.03205,0.447881,0.0,0.479932,
10/02/2016,22,581,0.0,603,10,38,0.0,48,0.038018,1.004009,0.0,1.042027,0.01817,0.479848,0.0,0.498018,
12/30/2017,4,388,,392,8,45,,53,0.006054,0.587203,,0.593256,0.003331,0.323086,,0.326416,
03/31/2018,6,373,0.0,379,11,33,0.0,44,0.009028,0.561215,0.0,0.570242,0.004967,0.308808,0.0,0.313775,
06/30/2018,8,499,0.0,507,16,28,0.0,44,0.012145,0.75753,0.0,0.769675,0.006563,0.409365,0.0,0.415928,
09/29/2018,10,526,,536,34,83,,117,0.015249,0.802098,0.0,0.817347,0.008352,0.439322,0.0,0.447674,
12/29/2018,5,752,,757,27,192,,219,0.009657,1.452354,0.0,1.462011,0.004833,0.726844,0.0,0.731677,
03/30/2019,29,684,,713,19,142,,161,0.055947,1.319572,0.0,1.375518,0.028003,0.660474,0.0,0.688476,
06/29/2019,27,733,,760,11,166,,177,0.052248,1.418426,0.0,1.470674,0.026163,0.710264,0.0,0.736427,
09/28/2019,17,969,,986,11,280,,291,0.032815,1.87044,0.0,1.903254,0.016533,0.942405,0.0,0.958939,
12/28/2019,42,213,,255,6,113,,119,0.081161,0.411602,0.0,0.492763,0.0414,0.209956,0.0,0.251355,
03/28/2020,10,447,,457,104,87,,191,0.01956,0.874345,0.0,0.893905,0.009609,0.429506,0.0,0.439115,
06/27/2020,14,428,,442,90,76,,166,0.028476,0.870538,0.0,0.899014,0.014241,0.435375,0.0,0.449617,
