Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2009,24,0,0.0,24,16,117,0.0,133,0.853485,0.0,0.0,0.853485,0.164384,0.0,0.0,0.164384,
03/31/2010,19,0,0.0,19,17,106,0.0,123,0.673998,0.0,0.0,0.673998,0.132469,0.0,0.0,0.132469,
06/30/2010,18,0,0.0,18,16,96,0.0,112,0.641711,0.0,0.0,0.641711,0.126814,0.0,0.0,0.126814,
09/30/2010,18,0,0.0,18,16,85,0.0,101,0.621332,0.0,0.0,0.621332,0.124766,0.0,0.0,0.124766,
12/31/2010,21,16,0.0,37,19,60,0.0,79,0.725138,0.552486,0.0,1.277624,0.14554,0.110888,0.0,0.256428,
03/31/2011,22,19,0.0,41,20,48,0.0,68,0.481822,0.416119,0.0,0.897941,0.149762,0.12934,0.0,0.279101,
06/30/2011,23,2,0.0,25,21,40,0.0,61,0.494517,0.043002,0.0,0.537519,0.154674,0.01345,0.0,0.168124,
09/30/2011,21,0,0.0,21,19,37,0.0,56,0.461133,0.0,0.0,0.461133,0.144848,0.0,0.0,0.144848,
12/31/2011,43,0,0.0,43,20,24,0.0,44,0.926524,0.0,0.0,0.926524,0.29647,0.0,0.0,0.29647,
03/31/2012,45,0,0.0,45,22,26,0.0,48,0.943001,0.0,0.0,0.943001,0.309555,0.0,0.0,0.309555,
06/30/2012,39,0,0.0,39,21,27,0.0,48,0.815047,0.0,0.0,0.815047,0.270739,0.0,0.0,0.270739,
09/30/2012,39,0,0.0,39,22,26,0.0,48,0.782975,0.0,0.0,0.782975,0.26904,0.0,0.0,0.26904,
12/31/2012,37,0,0.0,37,22,22,,44,0.74327,0.0,0.0,0.74327,0.253685,0.0,0.0,0.253685,
03/31/2013,40,0,0.0,40,25,10,0.0,35,0.762195,0.0,0.0,0.762195,0.277469,0.0,0.0,0.277469,
06/30/2013,50,0,0.0,50,24,9,0.0,33,0.896057,0.0,0.0,0.896057,0.343879,0.0,0.0,0.343879,
09/30/2013,53,0,0.0,53,23,13,0.0,36,0.927871,0.0,0.0,0.927871,0.337257,0.0,0.0,0.337257,
12/31/2013,55,0,0.0,55,25,10,0.0,35,0.947133,0.0,0.0,0.947133,0.354153,0.0,0.0,0.354153,
03/31/2014,60,2,0.0,62,26,12,0.0,38,1.035018,0.034501,0.0,1.069519,0.387772,0.012926,0.0,0.400698,
06/30/2014,63,0,0.0,63,26,11,0.0,37,1.078029,0.0,0.0,1.078029,0.404988,0.0,0.0,0.404988,
09/30/2014,64,2,0.0,66,27,7,0.0,34,1.122807,0.035088,0.0,1.157895,0.41664,0.01302,0.0,0.42966,
12/31/2014,75,1,,76,28,6,0.0,34,1.461134,0.019482,,1.480616,0.489364,0.006525,,0.495889,
03/31/2015,82,0,0.0,82,30,10,0.0,40,1.693165,0.0,0.0,1.693165,0.532883,0.0,0.0,0.532883,
06/30/2015,85,1,0.0,86,31,9,0.0,40,1.788721,0.021044,0.0,1.809764,0.549628,0.006466,0.0,0.556094,
09/30/2015,76,0,0.0,76,29,15,0.0,44,1.68964,0.0,0.0,1.68964,0.49748,0.0,0.0,0.49748,
12/31/2015,32,0,0.0,32,30,6,0.0,36,0.691593,0.0,0.0,0.691593,0.209109,0.0,0.0,0.209109,
03/31/2016,32,0,0.0,32,30,14,0.0,44,0.679117,0.0,0.0,0.679117,0.205286,0.0,0.0,0.205286,
06/30/2016,32,0,0.0,32,30,18,0.0,48,0.716204,0.0,0.0,0.716204,0.203588,0.0,0.0,0.203588,
09/30/2016,34,0,0.0,34,32,12,0.0,44,0.766629,0.0,0.0,0.766629,0.216561,0.0,0.0,0.216561,
12/31/2016,34,3,0.0,37,32,5,0.0,37,0.791987,0.069881,0.0,0.861868,0.216147,0.019072,0.0,0.235219,
03/31/2017,34,4,0.0,38,32,2,0.0,34,0.787584,0.092657,0.0,0.880241,0.20818,0.024492,0.0,0.232672,
06/30/2017,34,4,0.0,38,32,4,0.0,36,0.774311,0.091095,0.0,0.865407,0.206136,0.024251,0.0,0.230387,
09/30/2017,34,7,0.0,41,32,3,0.0,35,0.762332,0.156951,0.0,0.919283,0.205005,0.042207,0.0,0.247211,
