Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,183.039754,183.208501,183.208501,,1.105675,0.468641,0.081737,0.06963,0.06963,,0.06963,0.06963,0.06963,0.038519,0.263159,,2.276943,2.804413,,
06/30/1990,183.397501,183.397501,183.397501,,1.166019,0.494347,0.13769,0.103704,0.103704,,0.103704,0.103704,0.103704,0.038519,0.072111,,2.871108,2.865175,,
09/30/1990,183.498746,183.465002,183.465002,,1.183425,0.498177,0.135737,0.102222,0.102222,,0.102222,0.102222,0.102222,0.038519,0.104429,,2.379068,2.928347,,
12/31/1990,183.505507,183.502118,183.502118,,1.276356,0.553111,0.1359,0.105185,0.105185,0.105185,0.105185,0.105185,0.105185,0.038519,0.271899,,2.531652,2.994858,,
03/31/1991,183.674253,184.2885,184.2885,,1.233767,0.56335,0.144306,0.10963,0.10963,,0.10963,0.10963,0.10963,0.04,0.220366,,2.353362,3.064077,,
06/30/1991,183.964498,185.327996,185.327996,,1.230602,0.594276,0.166445,0.121481,0.121481,,0.121481,0.121481,0.121481,0.04,0.015065,,2.085777,3.146335,,
09/30/1991,193.947749,192.732747,192.732747,,1.230071,0.611053,0.171372,0.122963,0.122963,,0.122963,0.122963,0.122963,0.04,0.207889,,2.53361,3.249066,,
12/31/1991,197.51175,195.728717,195.728717,,1.226683,0.645935,0.167809,0.12,0.12,0.12,0.12,0.12,0.12,0.04,0.279959,,2.479812,3.351699,,
03/31/1992,197.9055,200.241005,200.241005,,1.146364,0.644413,0.182645,0.128889,0.128889,,0.128889,0.128889,0.128889,0.043333,-0.244016,,2.546695,3.437252,,
06/30/1992,198.270006,200.547009,200.547009,,1.195839,0.706353,0.198158,0.137778,0.137778,,0.137778,0.137778,0.137778,0.043333,0.538951,,3.357553,3.53062,,
09/30/1992,212.129997,207.940498,207.940498,,1.174524,0.725847,0.204578,0.14,0.14,,0.14,0.14,0.14,0.043333,0.294608,,2.886244,3.729774,,
12/31/1992,223.429505,217.78128,217.78128,,1.153272,0.735623,0.2114,0.146667,0.146667,0.146667,0.146667,0.146667,0.146667,0.043333,0.225745,,2.864648,3.850664,,
03/31/1993,230.849997,228.735008,228.735008,,1.147236,0.726137,0.225645,0.153333,0.153333,,0.153333,0.153333,0.153333,0.048889,0.300907,,2.138596,4.000979,,
06/30/1993,231.884995,233.258995,233.258995,,1.171929,0.738857,0.237714,0.16,0.16,,0.16,0.16,0.16,0.05,0.123772,,2.006796,4.117295,,
09/30/1993,232.827003,234.593994,234.593994,,1.189971,0.76328,0.248578,0.166667,0.166667,,0.166667,0.166667,0.166667,0.05,0.316896,,2.50294,4.251865,,
12/31/1993,238.203003,236.571006,236.571006,,1.214506,0.790507,0.250031,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.05,0.071264,,2.76007,4.415419,,
03/31/1994,238.343994,239.541,239.541,,1.189896,0.772928,0.256966,0.17,0.17,,0.17,0.17,0.17,0.056667,0.434335,,2.542288,4.483541,,
06/30/1994,239.823006,239.960999,239.960999,,1.276707,0.806852,0.264201,0.176667,0.176667,,0.176667,0.176667,0.176667,0.056667,0.190523,,2.397918,4.560859,,
09/30/1994,243.777008,242.865005,242.865005,,1.394248,0.845676,0.275968,0.183333,0.183333,,0.183333,0.183333,0.183333,0.056667,0.420563,,2.501594,4.629177,,
12/31/1994,244.278009,245.106009,245.106009,,1.482571,0.849334,0.283,0.186667,0.186667,0.186667,0.186667,0.186667,0.186667,0.056667,0.330082,,2.812177,4.647442,,
03/31/1995,245.882996,246.444008,246.444008,,1.572544,0.854295,0.288256,0.19,0.19,,0.19,0.19,0.19,0.066667,0.449765,0.349686,2.293652,4.822851,,
06/30/1995,250.391991,248.426994,248.426994,,1.66397,0.87856,0.293676,0.193333,0.193333,,0.193333,0.193333,0.193333,0.066667,0.063709,-0.039138,2.573205,5.022233,,
09/30/1995,262.872002,252.735008,252.735008,,1.723726,0.9057,0.307445,0.2,0.2,,0.2,0.2,0.2,0.066667,0.1459,0.069947,3.012717,5.277302,,
12/31/1995,263.711997,265.013991,265.013991,,1.723388,0.92134,0.310723,0.203333,0.203333,0.203333,0.203333,0.203333,0.203333,0.066667,0.770918,0.697141,3.38492,5.425881,,
03/31/1996,284.910004,269.261993,267.167999,,1.751422,0.95587,0.331683,0.215,0.215,0.215,0.215,0.215,0.215,0.073333,0.133762,0.081915,2.527212,5.534969,,
