Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,403.710999,182.623993,177.332001,50.68,-7.544,18.424999,,-17.889999,0.0,70.663002,-115.511002,,4.815,-13.545,19.530001,34.132,,,,,,,,,,,,,,,,,,,,
06/30/1990,260.723999,158.050995,178.300003,37.02,-8.52,42.575001,,-28.464001,0.0,-79.383003,-0.667,,54.716,11.405,-83.777,-20.532,,,,,,,,,,,,,,,,,,,,
09/30/1990,603.046021,296.721008,180.227005,35.056,-8.411,-9.396,,-113.277,0.0,-235.501007,15.996,,-89.834999,185.623993,261.579987,84.262001,,,,,,,,,,,,,,,,,,,,
12/31/1990,377.510986,193.089996,179.820999,45.852001,-9.698,90.487,,-43.068001,0.0,249.656006,1.751,,19.150999,-75.611,-271.338013,-2.582,,,,,,,,,,,,,,,,,,,,
03/31/1991,457.705994,182.544998,190.253998,44.264,-10.614,34.384998,,-24.59,0.0,-14.589,-2.258,,39.073002,-45.925999,22.607,42.555,,,,,,,,,,,,,,,,,,,,
06/30/1991,354.365997,178.093994,188.787994,40.491001,-10.305,-4.091,,-49.393002,0.0,-67.639,-16.143,,36.848,69.532997,-61.548,49.730999,,,,,,,,,,,,,,,,,,,,
09/30/1991,460.792999,258.795013,192.266998,45.751999,-7.076,20.047001,,-68.029999,0.0,-218.315002,29.896,,-114.853996,139.009995,186.190994,-2.89,,,,,,,,,,,,,,,,,,,,
12/31/1991,704.13501,125.566002,195.690994,35.493,-13.005,52.659,,307.013,0.0,227.542999,-1.495,,-34.067001,-146.617004,-172.25,127.603996,,,,,,,,,,,,,,,,,,,,
03/31/1992,400.666992,167.863998,196.628998,34.082001,-10.691,36.589001,,-2.37,0.0,71.607002,1.996,,64.761002,-222.667007,21.134001,41.733002,,,,,,,,,,,,,,,,,,,,
06/30/1992,517.388,167.774994,195.751999,38.714001,-16.738001,-18.816,,-9.164,0.0,-91.542999,48.839001,,55.247002,-30.341999,95.988998,81.675003,,,,,,,,,,,,,,,,,,,,
09/30/1992,797.867004,283.174988,204.860992,41.585999,-17.82,-102.077003,,14.26,0.0,-290.502014,2.642,,-107.139,415.244995,211.343002,142.292999,,,,,,,,,,,,,,,,,,,,
