Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,8150.065918,10334.475586,-2184.409912,277.144989,167.091003,8594.301758,1.569,0.0,0.894,126.547997,246.628006,,74.014999,449.653992,0.0,,,827.922974,1840.097046,2668.02002,11711.975586,,136.692001,490.087006,224.132004,159.347,85.157997,1095.416016,1143.062012,525.877991,4608.469238,186.912003,6464.321289,2267.364014,0.0,1316.630005,568.244995,0.0,4152.239014,11711.975586,
06/30/1990,,8068.943848,10331.81543,-2262.871094,253.835999,168.182007,8490.961914,79.164001,0.0,0.162,210.563004,255.039001,,63.599998,608.528015,0.0,,,735.065002,2062.581055,2797.646057,11897.135742,,137.182999,594.187012,233.276993,305.476013,92.041,1362.16394,1148.421997,490.363007,4608.171875,136.223007,6383.179932,2283.300049,0.0,1300.222046,568.27002,0.0,4151.792114,11897.135742,
09/30/1990,,8062.175781,10407.214844,-2345.039062,244.035995,176.261993,8482.473633,1.826,0.0,0.161,261.898987,233.863007,,51.157001,548.906006,0.0,,,740.223999,2138.404053,2878.628052,11910.007812,,137.210007,399.153015,221.998993,318.654999,93.832001,1170.848999,1186.348022,485.725006,4627.998047,159.731995,6459.803101,2295.891113,0.0,1415.171021,568.294006,0.0,4279.35614,11910.007812,
12/31/1990,,8072.249023,10461.763672,-2389.514893,287.804993,138.705002,8498.758789,8.654,0.0,0.149,144.046005,238.169998,27.561001,29.853001,448.433014,0.0,,,755.380005,2174.125,2929.505005,11876.697266,,136.770996,365.464996,226.585999,338.723999,147.238998,1214.785034,1209.73999,494.63501,4611.586914,130.873001,6446.834961,2311.960938,0.0,1334.796021,568.320007,0.0,4215.076965,11876.697266,
03/31/1991,,8083.771973,10580.480469,-2496.708008,214.847,177.623993,8476.243164,1.824,0.0,2.08,118.533997,245.746994,42.549,23.738001,434.471985,0.0,,,770.994019,2221.354004,2992.348022,11903.063477,,137.348007,657.15802,192.320007,164.026993,101.898003,1252.750977,1235.55603,489.548004,4691.460938,143.744003,6560.30896,2325.194092,0.0,1196.464966,568.343994,0.0,4090.003052,11903.063477,
06/30/1991,,8060.808105,10634.814453,-2574.006104,241.319,182.425995,8484.552734,1.505,0.0,2.488,198.591003,239.162994,35.692001,20.728001,498.166992,0.0,,,780.119995,2259.448975,3039.56897,12022.289062,,137.533997,417.553009,191.815002,268.368988,153.764999,1169.036011,1250.770996,484.480988,4939.600098,138.934006,6813.786133,2337.784912,0.0,1133.312988,568.369019,0.0,4039.466919,12022.289062,
09/30/1991,,8060.458984,10720.454102,-2659.995117,231.891006,183.029007,8475.378906,5.645,0.0,9.5,242.576004,231.082993,17.396999,24.558001,530.758972,0.0,,,787.69397,2257.095947,3044.789917,12050.927734,,162.606003,196.718002,163.093994,368.126007,103.879997,994.424011,1293.883057,479.410004,4915.165039,248.552002,6937.01001,2348.001953,0.0,1203.098022,568.393982,0.0,4119.493958,12050.927734,
12/31/1991,,8377.692383,10797.572266,-2419.879883,239.158997,120.831001,8737.681641,27.669001,0.0,1.417,130.666,245.352005,18.304001,36.273998,459.682007,0.0,5.5,,561.390015,2400.909912,2967.799927,12165.164062,,207.507996,330.294006,238.406998,329.010986,177.671005,1282.890991,1703.468018,474.731995,4866.922852,145.320999,7190.443848,2362.581055,0.0,869.635986,459.612,0.0,3691.829041,12165.164062,
03/31/1992,,8032.01416,10852.708984,-2820.695068,240.988998,189.860001,8462.863281,33.429001,0.0,6.609,112.695999,252.082001,9.671,25.42,439.907013,0.0,,,804.780029,2311.318115,3116.098145,12018.868164,,166.843994,661.299988,171.072006,175.694,154.214005,1329.124023,1316.18103,469.67099,4768.816895,255.554001,6810.2229,2362.583984,0.0,958.888,558.049011,0.0,3879.520996,12018.868164,
06/30/1992,,7998.301758,10905.117188,-2906.814941,246.037994,192.477005,8436.817383,7.052,0.0,3.558,172.639008,243.304001,26.547001,22.124001,475.223999,0.0,,,815.426025,2285.858887,3101.284912,12013.326172,,187.128998,620.700012,190.973999,241.796997,169.065002,1409.665039,1278.133057,464.610992,4767.416992,252.356003,6762.516968,2362.602051,0.0,940.414001,538.127991,0.0,3841.144043,12013.326172,
09/30/1992,,7958.398926,10947.976562,-2989.577881,248.658005,200.856995,8407.914062,1.745,0.0,1.605,212.537003,231.003998,16.645,20.694,484.230011,0.0,,,827.893982,2274.341064,3102.235046,11994.378906,,169.389999,299.0,201.412994,321.22699,112.023003,1103.052979,1313.81604,459.550995,4856.084961,284.269989,6913.721924,2362.618896,0.0,1076.964966,538.02002,0.0,3977.603882,11994.378906,
12/31/1992,,8330.983398,11007.779297,-2676.795898,205.214005,111.753998,8647.951172,69.317001,0.0,2.071,325.968994,236.001999,14.765,21.705999,669.830017,0.0,11.9,,544.072998,2547.913086,3103.886084,12421.666992,,317.803986,564.249023,249.397003,319.571991,137.432999,1588.454956,1789.819946,454.782013,4439.89209,285.816986,6970.311035,2362.61792,0.0,922.094971,578.187988,0.0,3862.900879,12421.666992,
03/31/1993,,7896.588867,11073.183594,-3176.594971,186.197006,202.395996,8285.181641,266.871002,0.0,1.753,40.099998,233.195999,8.946,20.254,571.119995,0.0,,,878.919006,2552.589111,3431.508118,12287.80957,,45.664001,565.099976,191.681,190.725998,129.149002,1122.319946,1798.569946,449.709991,4840.172852,289.894989,7378.3479,2375.430908,0.0,853.52301,558.187988,0.0,3787.141907,12287.80957,
06/30/1993,,8395.461914,11622.280273,-3226.818115,183.505005,202.503006,8781.469727,10.979,0.0,1.338,28.451,232.945007,22.007,17.101,312.821014,0.0,,,365.395996,2596.264893,2961.660889,12055.952148,,53.854,536.25,243.104004,251.425995,125.960999,1210.594971,1819.365967,444.639008,4491.125977,329.602997,7084.733887,2383.618896,0.0,858.414001,518.590027,0.0,3760.622925,12055.952148,
09/30/1993,,8367.546875,11664.541016,-3296.993896,198.897003,207.380997,8773.825195,21.110001,0.0,1.4,63.756001,220.923004,15.173,33.695,356.057007,0.0,,,377.02301,2715.120117,3092.143127,12222.025391,,71.801003,100.5,215.449997,432.984985,138.779007,959.515015,1994.477051,439.572998,4635.921875,352.832001,7422.803955,2395.414062,0.0,925.702026,518.590027,0.0,3839.706116,12222.025391,
12/31/1993,,8577.972656,11679.740234,-3101.76709,242.660995,119.425003,8940.058594,14.884,0.0,11.834,34.306999,225.061996,20.431999,11.153,317.671997,0.0,18.700001,,258.183014,2695.562988,2972.446003,12230.176758,,35.109001,591.38501,239.813995,399.47699,128.292007,1394.077026,1987.33606,434.596985,4243.194824,358.38501,7023.512939,2415.256104,0.0,858.741028,538.590027,0.0,3812.587159,12230.176758,
03/31/1994,,8383.00293,11817.548828,-3434.545898,178.123001,211.794006,8772.919922,19.077999,0.0,6.811,32.797001,221.919006,13.552,21.736,315.893005,0.0,,,428.541992,2697.717041,3126.259033,12215.072266,,41.821999,813.315979,183.412994,283.638,136.270004,1458.458984,1988.962036,429.658997,4226.515137,381.666992,7026.803223,2418.551025,0.0,792.677979,518.580994,0.0,3729.809998,12215.072266,
06/30/1994,,8315.211914,11837.907227,-3522.695068,246.852005,211.873993,8773.938477,8.098,0.0,0.013,24.024,226.181,18.938999,26.429001,303.68399,0.0,,,453.22699,2664.660889,3117.887878,12195.509766,,67.311996,649.799988,205.673004,334.035004,131.257996,1388.078003,2009.608032,424.704987,4225.647949,418.855011,7078.815918,2418.455078,0.0,836.906006,473.255005,0.0,3728.616089,12195.509766,
09/30/1994,,8260.949219,11878.206055,-3617.25708,298.404999,212.195007,8771.548828,7.878,0.0,0.013,36.298,222.326996,17.750999,31.650999,315.917999,0.0,,,494.720001,2666.611084,3161.331085,12248.797852,,83.390999,378.600006,173.891998,413.963013,134.115997,1183.962036,2081.459961,419.742004,4224.910156,420.196014,7146.308105,2438.106934,0.0,1007.166016,473.255005,0.0,3918.527954,12248.797852,
12/31/1994,,8420.378906,11947.976562,-3527.5979,333.179993,212.794998,8966.353516,10.443,0.0,0.01,52.353001,204.718002,14.398,0.0,281.921997,0.0,,,85.528999,2069.271973,2154.800972,11403.077148,,3.775,423.290985,159.225006,264.523987,227.399994,1078.214966,1763.22998,411.579987,3734.133057,527.716003,6436.658936,2437.637939,0.0,931.609985,518.955017,0.0,3888.202941,11403.077148,
03/31/1995,,8409.860352,12019.917969,-3610.058105,302.251007,212.748001,8924.859375,17.167,0.0,0.015,73.009003,213.621994,7.432,0.0,311.244995,0.0,,,123.094002,2166.870117,2289.964119,11526.068359,,159.457001,634.155029,88.023003,220.983994,341.632996,1444.251953,1686.583984,406.721985,3623.427979,493.730988,6210.465088,2439.196045,0.0,958.900024,473.255005,0.0,3871.351074,11526.068359,
