Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1992,177.440994,,,-83.250999,,94.189995,,-87.014,,,,,7.176,1.06,,0.393,,0.0,,-1.453,8.236,-3.295,4.941,0.0,,,4.941,0.0,4.941,0.0,,4.941,4.941,,63.675999,0.0775,0.0775,,63.675999,0.0775,0.0775,0.0775,
06/30/1992,192.817993,,,-88.227997,,104.589996,,-97.602997,,,,,6.987,-25.627001,,0.066,,0.0,,25.561001,-18.640001,7.329,-11.311,0.0,,,-11.311001,0.0,-11.311,0.0,,-11.311,-11.311,,64.5,-0.175,-0.175,-0.175,64.5,-0.175,-0.175,-0.175,
09/30/1992,177.449005,,,-79.739998,,97.709007,,-91.153999,,,,,6.555,-0.271,,1.062,,0.0,,-0.791,6.284,-3.101,3.183,0.0,,,3.183,0.258,3.441,0.0,,3.441,3.441,,62.492001,0.055,0.055,,62.492001,0.055,0.055,0.055,
12/31/1992,190.119995,,,-78.953003,,111.166992,,-100.221001,,,,,10.946,-2.245,,2.729,,0.0,,-0.484,8.701,-4.544,4.157,0.0,,,4.157,0.552,4.709,0.0,,4.709,4.709,,61.452,0.0775,0.0775,,61.452,0.0775,0.0775,0.0775,
03/31/1993,198.718002,,,-81.079002,,117.639,,-105.307999,,,,,12.331,-2.726,,3.066,,0.0,,-0.34,9.605,-4.474,5.131,0.0,,,5.131,0.221,5.352,0.0,,5.352,5.352,,60.507999,0.0875,0.0875,,60.507999,0.0875,0.0875,0.0875,
06/30/1993,202.561005,,,-80.728996,,121.832009,,-110.754997,,,,,11.077,-2.542,,3.068,,0.0,,-0.526,8.535,-3.599,4.936,0.0,,,4.936,0.188,5.124,0.0,,5.124,5.124,,60.282352,0.085,0.085,0.085,60.282352,0.085,0.085,0.085,
09/30/1993,182.291,,,-76.607002,,105.683998,,-93.799004,,,,,11.885,-2.383,,2.815,,,,-0.432,9.502,-6.606,2.896,0.0,,,2.896,0.548,3.444,0.0,,3.444,3.444,,57.952,0.06,0.06,,57.952,0.06,0.06,0.06,
12/31/1993,204.630005,,,-84.837997,,119.792007,,-105.516998,,,,,14.275,9.328,,2.875,,0.0,,-12.203,23.603,-7.916,15.687,4.8,,,10.887,0.617,11.504,0.0,,11.504,11.504,,57.464001,0.2,0.2825,,57.464001,0.2,0.2825,0.2825,
03/31/1994,205.763,,,-84.017998,,121.745003,,-104.987,,,,,16.757999,-2.67,,3.185,,0.0,,-0.515,14.087999,-7.642,6.446,0.0,,,6.445999,0.77,7.216,0.0,,7.216,7.216,,56.316002,0.1275,0.1275,,56.316002,0.1275,0.1275,0.1275,
06/30/1994,206.841995,,,-81.264,,125.577995,,-111.474998,,,,,14.103,-9.295,,2.749,,0.0,,6.546,4.808,-4.915,-0.107,-4.8,,,4.693,0.297,4.99,0.0,,4.99,4.99,,55.184,0.09,0.0025,0.0025,55.184,0.09,0.0025,0.0025,
09/30/1994,187.332993,,,-78.834999,,108.497993,,-95.421997,,,,,13.076,9.034,,0.043,,,,-9.077,22.11,-9.829,12.281,47.769001,,,-35.488002,0.0,-35.487999,0.0,,-35.487999,-35.487999,,55.316002,-0.64,0.2225,,55.316002,-0.64,0.2225,0.2225,
12/31/1994,201.610992,,,-81.553001,,120.057991,,-101.954002,,,,,18.104,0.775,,0.048,,0.0,,-0.823,18.879,-8.397,10.482,1.563,,,8.919,0.0,8.919,0.0,,8.919,8.919,,55.452,0.16,0.1875,,55.452,0.16,0.1875,0.1875,
03/31/1995,217.367996,,,-89.752998,,127.614998,,-107.369003,,,,,20.246,-1.431,,1.9,,0.0,,-0.469,18.815,-8.379,10.436,0.257,,,10.179001,0.0,10.179,0.0,,10.179,10.179,,55.528,0.185,0.19,,55.528,0.185,0.19,0.19,
06/30/1995,142.057007,,,-94.884003,,47.173004,,-106.929001,,,,,-59.756001,79.547996,,2.028,,,,-81.575996,19.791995,-8.793,10.999,0.876,,,10.122995,0.0,10.075,0.0,,10.075,10.075,,55.714,0.18,0.18,0.18,55.714,0.18,0.18,0.18,
09/30/1995,207.662003,,,-88.694,,118.968002,,-100.75,,,,,18.218,-1.097,,1.759,,,,-0.662,17.121,-7.612,9.509,0.717,,,8.792,0.0,8.792,0.0,,8.792,8.792,,56.16,0.155,0.17,0.17,56.16,0.155,0.17,0.17,
12/31/1995,217.177994,,,-92.776001,,124.401993,,-100.214996,,,,,24.187,4.646,,1.711,,0.0,,-6.357,28.833,-12.755,16.077999,0.0,,,16.078,0.0,16.077999,0.0,,16.077999,16.077999,,56.582001,0.285,0.285,0.285,56.582001,0.285,0.285,0.285,
03/31/1996,219.417999,,,-93.943001,,125.474998,,-98.186996,,,,,27.288,-0.719,,1.173,,0.0,,-0.454,26.569,-12.78,13.789,0.0,,,13.789,0.0,13.789,0.0,,13.789,13.789,,56.66,0.245,0.245,0.245,56.66,0.245,0.245,0.245,
06/30/1996,130.589005,,,-90.995003,,39.594002,,-103.109001,,,,,-63.514999,91.047998,,0.887,,0.0,,-91.934998,27.532999,-12.252,15.281,0.0,,,15.280999,0.0,15.281,0.0,,15.281,15.281,,56.006,0.27,0.27,0.27,56.006,0.27,0.27,0.27,
09/30/1996,199.179993,,,-85.331001,,113.848991,,-91.518997,,,,,22.33,-0.357,,0.736,,,,-0.379,21.973,-9.512,12.461,0.0,,,12.461,0.0,12.461,0.0,,12.461,12.461,,55.481998,0.23,0.23,0.23,55.481998,0.22,0.22,0.22,
12/31/1996,209.772003,,,-83.567001,,126.205002,,-96.925003,,,,,29.280001,0.84,,0.335,,,,-1.175,30.120001,-13.044,17.076,-27.692999,,,44.769,0.0,44.769001,0.0,,44.769001,44.769001,,55.75,0.84,0.32,0.32,55.75,0.81,0.31,0.31,
03/31/1997,223.035004,,,-89.322998,,133.712006,,-102.713997,,,,,30.997999,1.503,,0.063,,0.0,,-1.566,32.500999,-14.073,18.427999,0.0,,,18.427999,0.0,18.427999,0.0,,18.427999,18.427999,,53.540001,0.34,0.34,0.34,55.548,0.33,0.33,0.33,
06/30/1997,123.249001,,,-81.674004,,41.574997,,-109.494003,,,,,-67.918999,101.752002,,0.12,,,,-101.872002,33.833003,-14.206,19.627001,8.9,,,10.727003,0.0,19.627001,0.0,,19.627001,19.627001,,55.264,0.37,0.37,0.37,55.264,0.36,0.36,0.36,
09/30/1997,230.899002,,,-92.689003,,138.209999,,-109.780998,,,,,28.429001,-1.999,,2.467,,0.0,,-0.468,26.430001,-11.339,15.091,0.0,,,15.091001,0.0,15.091,0.0,,15.091,15.091,,53.115002,0.29,0.29,0.29,55.382999,0.27,0.27,0.27,
12/31/1997,248.884003,,,-102.341003,,146.542999,,-103.678001,,,,,42.865002,-3.952,,4.25,,0.0,,-0.298,38.913002,-16.580999,22.332001,0.0,,,22.332002,0.0,22.332001,0.0,,22.332001,22.332001,,52.98,0.42,0.42,0.42,55.639,0.4,0.4,0.4,
03/31/1998,260.186005,,,-106.744003,,153.442001,,-114.806999,,,,,38.634998,-3.743,,4.02,,0.0,,-0.277,34.891998,-14.777,20.115,0.0,,,20.114998,0.0,20.115,0.0,,20.115,20.115,,52.865002,0.38,0.38,0.38,54.366001,0.37,0.37,0.37,
06/30/1998,159.990997,,,-106.786003,,53.204994,,-120.599998,,,,,-67.394997,106.274004,,3.928,,0.0,,-110.202003,38.879007,-16.559,22.32,0.0,,,22.320007,0.0,22.32,0.0,,22.32,22.32,,52.82,0.419998,0.42,0.42,53.021999,0.42,0.42,0.42,
09/30/1998,245.837006,,,-106.903,,138.934006,,-105.028999,,,,,33.904999,-1.398,,3.811,,0.0,,-2.413,32.506999,-13.696,18.811001,0.0,,,18.810999,0.0,18.811001,0.0,,18.811001,18.811001,,52.518002,0.36,0.36,0.33,54.192001,0.35,0.35,0.32,
12/31/1998,254.923996,,,-102.266998,,152.656998,,-104.853996,,,,,47.803001,-3.743,,3.875,-0.132,0.0,,0.0,44.060001,-18.636999,25.423,0.0,,,25.423002,0.0,25.423,0.0,,25.423,25.423,,52.304001,0.48,0.48,0.48,53.848999,0.47,0.47,0.47,
03/31/1999,265.121002,,,-106.866997,,158.254005,,-115.024002,,,,,43.23,-4.951,,5.328,-0.377,0.0,,0.0,38.278999,-16.191999,22.087,0.0,,,22.087,0.0,22.087,0.0,,22.087,22.087,,52.061001,0.43,0.43,0.43,53.598,0.41,0.41,0.41,
06/30/1999,270.23999,,,-111.518997,,158.720993,,-112.571999,,,,,46.148998,-8.82,,8.983,-0.163,0.0,,0.0,37.328998,-13.993,23.336,0.0,,,23.335998,0.0,23.336,0.0,,23.336,23.336,,51.870998,0.45,0.45,0.45,53.403999,0.44,0.44,0.44,
09/30/1999,260.403992,,,-107.997002,,152.40699,,-113.690002,,,,,38.716999,-8.578,,8.868,-0.29,0.0,,0.0,30.138999,-12.116,18.023001,0.0,,,18.022999,0.0,18.023001,0.0,,18.023001,18.023001,,51.772999,0.35,0.35,0.35,53.373001,0.34,0.34,0.34,
12/31/1999,266.128998,,,-108.361,,157.767998,,-106.161003,,,,,51.606998,-9.034,,9.181,-0.147,0.0,,0.0,42.572999,-17.114,25.459,0.0,,,25.458998,0.0,25.459,0.0,,25.459,25.459,,51.596001,0.49,0.49,0.49,53.303001,0.48,0.48,0.48,
03/31/2000,286.942993,,,-121.417,,165.525993,,-115.769997,,,,,49.756001,-8.258,,8.657,-0.399,0.0,,0.0,41.498001,-16.681999,24.816,0.0,,,24.816002,0.0,24.816,0.0,0.0,24.816,24.816,,51.275002,0.48,0.48,0.48,52.620998,0.47,0.47,0.47,
06/30/2000,283.688995,,,-115.908997,,167.779998,,-123.427002,,,,,44.353001,-30.977,,8.24,-0.359,0.0,,23.096,13.376001,-10.644,2.732,0.0,,,2.732001,0.0,2.732,0.0,0.0,2.732,2.732,,50.605999,0.06,0.06,0.42,51.800999,0.06,0.06,0.42,
09/30/2000,250.022003,,,-110.544998,,139.477005,,-104.299004,,,,,35.178001,-8.311,,8.52,-0.209,0.0,,0.0,26.867001,-10.398,16.469,0.0,,,16.469001,0.0,16.469,0.0,0.0,16.469,16.469,,50.271999,0.33,0.33,0.33,51.521999,0.32,0.32,0.32,
12/31/2000,260.888,,,-107.575996,,153.312004,,-105.893997,,,,,47.417999,-8.2,,8.469,-0.269,0.0,,0.0,39.217999,-15.177,24.041,0.0,,,24.040999,0.0,24.041,0.0,0.0,24.041,24.041,,50.019001,0.48,0.48,0.48,51.275002,0.47,0.47,0.47,
03/31/2001,272.307007,,,-122.843002,,149.464005,,-110.751999,,,,,38.712002,-7.904,,8.103,-0.199,0.0,,0.0,30.808002,-11.924,18.884001,0.0,,,18.884002,0.0,18.884001,0.0,0.0,18.884001,18.884001,,49.881001,0.38,0.38,0.38,51.368999,0.37,0.37,0.37,
09/30/2001,236.509003,,,-108.248001,,128.261002,,-106.974998,,,,,21.285999,-7.153,,7.313,-0.16,0.0,,0.0,14.132999,-5.47,8.663,0.0,,,8.662999,0.0,8.663,0.0,0.0,8.663,8.663,,49.723,0.17,0.17,0.17,51.004002,0.17,0.17,0.17,
12/31/2001,227.964996,,,-98.266998,,129.697998,,-110.185997,,,,,19.511999,-5.314,,7.457,-0.113,0.0,,-2.03,14.197999,-5.494,8.704,0.0,,,8.703999,0.0,8.704,0.0,0.0,8.704,8.704,,49.353001,0.18,0.18,0.16,50.612,0.17,0.17,0.15,
03/31/2002,256.195007,,,-114.331001,,141.864006,,-106.185997,,,,,35.678001,-6.504,,6.606,-0.102,0.0,,0.0,29.174001,-11.29,17.884001,0.0,,,17.884001,0.0,17.884001,0.0,0.0,17.884001,17.884001,,49.428001,0.36,0.36,0.36,50.884998,0.35,0.35,0.35,
06/30/2002,267.16,,,-112.799,,154.361,,-112.988,,,,,41.373,50.194,,11.834,-0.246,,,-61.782,91.567,-35.437,56.13,,,,56.13,,56.13,,,56.13,56.13,,49.606,1.13,1.13,1.13,51.182,1.1,1.1,1.1,
09/30/2002,250.061996,,,-110.235001,,139.826996,,-104.668999,,,,,35.158001,-8.306,,8.504,-0.198,0.0,,0.0,26.852001,-10.392,16.459999,85.749001,,,-69.289,0.0,-69.289001,0.0,0.0,-69.289001,-69.289001,,49.493999,-1.4,0.33,0.33,50.890999,-1.36,0.32,0.32,
12/31/2002,251.711,,,-104.246,,147.465,0.0,-109.172,102.098,,,7.074,38.293,-6.766,6.469,6.592,-0.123,,,0.297,31.527,-12.206,19.321,,,,19.321,,19.321,0.0,0.0,19.321,19.321,,49.652,0.39,0.39,0.39,51.247,0.38,0.38,0.38,
03/31/2003,278.175995,,,-122.208,,155.967995,,-108.017998,,,,,47.950001,-6.379,,6.568,-0.189,0.0,,0.0,41.571001,-16.083,25.488001,0.0,,,25.488001,0.0,25.488001,0.0,0.0,25.488001,25.488001,,49.761002,0.51,0.51,0.51,51.041,0.5,0.5,0.5,
09/30/2003,272.670013,,,-123.051003,,149.619011,,-112.741997,,,,,36.876999,-5.799,,5.848,-0.049,0.0,,0.0,31.077999,-12.028,19.049999,0.0,,,19.049999,0.0,19.049999,0.0,0.0,19.049999,19.049999,,50.179001,0.38,0.38,0.38,51.556999,0.37,0.37,0.37,
12/31/2003,280.379,,,-121.719,,158.66,0.0,-124.337,115.489,,,8.848,34.323,-5.678,5.678,5.713,-0.035,0.0,,0.0,28.645,-11.088,17.557,0.0,,,17.557,0.0,17.557,0.0,0.0,17.557,17.557,,50.137,0.35,0.35,0.35,51.85,0.34,0.34,0.34,
03/31/2004,299.553009,,,-132.699997,,166.853012,,-106.378998,,,,,60.473999,-5.607,,5.647,-0.04,0.0,,0.0,54.866999,-21.233999,33.632999,0.0,,,33.633,0.0,33.632999,0.0,0.0,33.632999,33.632999,,50.202999,0.67,0.67,0.67,51.724998,0.65,0.65,0.65,
06/30/2004,309.05,,,-125.024,,184.026,,-114.429,,,,,69.597,-5.417,,5.518,-0.101,,,0.0,64.18,-24.833,39.347,,,,39.347,,39.347,,,39.347,39.347,,50.335,0.78,0.78,0.78,51.865,0.76,0.76,0.76,
09/30/2004,288.863007,,,-129.175995,,159.687012,,-112.929001,,,,,46.757999,-6.662,,5.172,-0.217,0.0,,1.707,40.095999,-16.179001,23.917,0.0,,,23.916999,0.0,23.917,0.0,0.0,23.917,23.917,,50.266998,0.48,0.48,0.48,51.658001,0.46,0.46,0.46,
12/31/2004,294.553,,,-123.413,,171.14,,-122.439,,,,,48.701,-4.947,4.947,5.17,-0.223,0.0,,0.0,43.754,-16.932,26.822,-0.893,,,27.715,0.0,27.715,0.0,0.0,27.715,27.715,,49.912,0.56,0.54,0.54,51.469,0.54,0.52,0.52,
03/31/2005,305.517,,,-136.699,,168.818,,-106.516,,,,,62.302,-4.835,4.835,5.094,-0.259,0.0,,0.0,57.467,-22.239,35.228,0.0,,,35.228,0.0,35.228,0.0,0.0,35.228,35.228,,49.649,0.71,0.71,0.71,50.99,0.69,0.69,0.69,
06/30/2005,332.356,,,-135.353,,197.003,,-126.71,,,,,70.293,-2.558,,4.369,-0.104,0.0,,-1.707,67.735,-25.553,42.182,0.0,,,42.182,0.0,42.182,0.0,0.0,42.182,42.182,,49.281,0.86,0.86,0.86,50.557,0.83,0.83,0.83,
09/30/2005,390.265,,,-176.761,,213.504,,-162.321,,,,,51.183,-7.843,7.843,8.02,-0.177,0.0,,0.0,43.34,-16.903,26.437,0.0,,,26.437,0.0,26.437,0.0,0.0,26.437,26.437,,49.318,0.54,0.54,0.54,50.725,0.52,0.52,0.52,
12/31/2005,385.983,,,-164.393,,221.59,,-166.081,154.548,,,11.533,55.509,-7.714,7.714,7.904,-0.19,,,0.0,47.795,-18.642,29.153,0.0,,,29.153,0.0,29.153,0.0,0.0,29.153,29.153,,49.243,0.59,0.59,0.59,50.663,0.58,0.58,0.58,
03/31/2006,394.924,,,-157.908,,237.016,,-163.371,,,,,73.645,-7.025,7.025,7.437,-0.412,0.0,,0.0,66.62,-25.979,40.641,0.0,,,40.641,0.0,40.641,0.0,0.0,40.641,40.641,,49.524,0.82,0.82,0.82,50.852,0.8,0.8,0.8,
06/30/2006,390.293,,,-157.08,,233.213,,-146.369,,,,,86.844,-6.645,6.645,6.853,-0.208,0.0,,0.0,80.199,-31.278,48.921,0.36,,,48.561,0.0,48.561,0.0,0.0,48.561,48.561,,12.826645,3.78,3.81,3.81,50.7125,0.95,0.96,0.96,
09/30/2006,386.351,,,-167.565,,218.786,,-161.97,,,,,56.816,-7.087,7.087,7.32,-0.233,0.0,,0.0,49.729,-19.543,30.186,-0.31,,,30.496,0.0,30.496,0.0,0.0,30.496,30.496,,47.996,0.64,0.63,0.63,48.854,0.62,0.62,0.62,
12/31/2006,399.346,,,-161.353,,237.993,,-171.973,,,,,66.02,-7.015,7.015,7.452,-0.437,0.0,,0.0,59.005,-23.188,35.817,0.79,,,35.027,0.0,35.027,0.0,0.0,35.027,35.027,,47.905,0.73,0.75,0.75,48.961,0.72,0.73,0.73,
03/31/2007,401.818,,,-163.872,,237.946,,-159.766,,,,,78.18,-6.059,6.059,6.561,-0.502,0.0,,0.0,72.121,-18.944,53.177,7.868,,,45.309,0.0,45.309,0.0,0.0,45.309,45.309,,48.17,0.94,1.1,1.06,49.3,0.92,1.08,1.05,
06/30/2007,428.47,,,-169.407,,259.063,,-168.415,,,,,90.648,-8.85,5.435,5.849,-0.414,0.0,,3.415,81.798,-32.148,49.65,-1.864,,,51.514,0.0,51.514,0.0,0.0,51.514,51.514,,48.12,1.07,1.03,1.07,49.259,1.05,1.01,1.05,
09/30/2007,404.073,,,-175.708,,228.365,0.0,-167.688,155.57,,,12.118,60.677,-5.811,5.811,6.163,-0.352,,,0.0,54.866,-21.398,33.468,0.098,,,33.37,0.0,33.37,0.0,0.0,33.37,33.37,,47.795,0.7,0.7,0.7,48.828,0.68,0.68,0.68,
12/31/2007,396.245,,,-166.122,,230.123,,-165.071,,,,,65.052,-5.438,5.438,5.734,-0.296,0.0,,0.0,59.614,-24.401,35.213,-0.846,,,36.059,0.0,36.059,0.0,0.0,36.059,36.059,,47.287,0.76,0.74,0.74,48.325,0.75,0.73,0.73,
03/31/2008,392.278,,,-166.822,,225.456,0.0,-147.49,135.638,,,11.852,77.966,-5.137,5.137,5.387,-0.25,,,0.0,72.829,-26.647,46.182,0.098,,,46.084,0.0,46.084,0.0,0.0,46.084,46.084,,46.672,0.99,0.99,0.99,47.42,0.97,0.97,0.97,
06/30/2008,376.27,,,-167.85,,208.42,0.0,-153.97,140.803,,,13.167,54.45,-22.666,4.914,5.106,-0.192,,,0.0,31.784,-13.221,18.563,-0.596,,,19.159,0.0,19.159,0.0,0.0,19.159,19.159,11.5388,45.957,0.42,0.403921,0.671078,46.177,0.41,0.397093,0.671078,
09/30/2008,364.07,283.239,80.831,-170.111,170.111,193.959,0.0,-155.808,144.952,,10.856,0.0,38.151,-5.314,5.314,5.434,-0.12,,,0.0,32.837,-13.769,19.068,0.431,0.431,0.0,18.637,0.0,18.637,0.0,0.0,18.637,19.068,0.0,45.241,0.41,0.42,0.42,45.368,0.41,0.42,0.42,
12/31/2008,361.284,268.604,92.68,-162.31,162.31,198.974,0.0,-163.024,152.248,,10.776,0.0,35.95,-5.246,5.246,5.353,-0.107,0.0,,0.0,30.704,-13.301,17.403,4.86,4.86,0.0,12.543,0.0,12.543,0.0,0.0,12.543,17.403,0.0,44.951,0.28,0.39,0.39,45.072,0.28,0.39,0.39,
03/31/2009,337.594,257.134,80.46,-159.197,159.197,178.397,0.0,-135.037,124.323,0.0,10.714,0.0,43.36,-4.79,4.79,4.911,-0.121,,,0.0,38.57,-13.696,24.874,-0.554,-0.554,0.0,25.428,0.0,25.428,0.0,0.0,25.428,24.874,0.0,44.961,0.56,0.55,0.55,45.092,0.56,0.55,0.55,
06/30/2009,345.849,259.039,86.81,-154.977,154.977,190.872,0.0,-443.461,138.696,,10.236,294.529,-252.589,-4.771,4.771,5.079,-0.308,,,0.0,-257.36,93.508,-163.852,-0.16,-0.16,0.0,-163.692,0.0,-163.692,0.0,0.0,-163.692,31.1831,195.0351,45.016,-3.64,-3.64,0.692711,45.016,-3.64,-3.64,0.692573,
09/30/2009,332.415,261.695,70.72,-151.093,151.093,181.322,0.0,-149.74,139.637,,10.103,0.0,31.582,-5.031,5.031,5.041,-0.01,,,0.0,26.551,-8.21,18.341,0.0,0.0,0.0,18.341,0.0,18.341,0.0,0.0,18.341,17.7157,-0.6253,45.158,0.41,0.41,0.392305,45.317,0.4,0.4,0.386202,
12/31/2009,336.855,255.077,81.778,-142.911,142.911,193.944,0.0,-156.734,146.617,,10.117,0.0,37.21,-5.735,5.735,5.744,-0.009,,,0.0,31.475,-12.521,18.954,0.0,0.0,0.0,18.954,0.0,18.954,0.0,0.0,18.954,22.86765,3.91365,45.288,0.42,0.42,0.504938,45.547,0.42,0.42,0.504938,
03/31/2010,353.343,273.768,79.575,-144.517,144.517,208.826,0.0,-152.357,142.044,,10.313,0.0,56.469,-3.946,3.946,3.952,-0.006,,,0.0,52.523,-19.224,33.299,0.0,0.0,0.0,33.299,0.0,33.299,0.0,0.0,33.299,31.70826,-1.59074,45.331,0.73,0.73,0.699483,45.651,0.73,0.73,0.695154,
06/30/2010,364.059,272.224,91.835,-135.789,135.789,228.27,0.0,-170.364,160.002,,10.362,0.0,57.906,-3.821,3.821,3.847,-0.026,,,0.0,54.085,-20.238,33.847,0.478,0.478,0.0,33.369,0.0,33.369,0.0,0.0,33.369,34.4242,0.5772,45.381,0.74,0.75,0.75856,45.774,0.73,0.74,0.75261,
09/30/2010,342.74,270.765,71.975,-142.841,142.841,199.899,0.0,-151.717,141.932,,9.785,0.0,48.182,-3.511,3.511,,,,,0.0,44.671,-18.609,26.062,0.355,0.355,0.0,25.707,0.0,25.707,0.0,0.0,25.707,26.062,0.0,45.483,0.57,0.58,0.58,45.748,0.56,0.57,0.57,
12/31/2010,365.933,277.492,88.441,-137.251,137.251,228.682,0.0,-158.169,148.506,,9.663,0.0,70.513,-3.351,3.351,,,,,0.0,67.162,-26.065,41.097,0.54,0.54,0.0,40.557,0.0,40.557,0.0,0.0,40.557,41.097,0.0,45.571,0.89,0.9,0.9,45.912,0.88,0.89,0.89,
03/31/2011,338.881,251.663,87.218,-134.437,134.437,204.444,0.0,-152.095,142.13,,9.965,0.0,52.349,-3.147,3.147,,,,,0.0,49.202,-18.026,31.176,0.339,0.339,0.0,30.837,0.0,30.837,0.0,0.0,30.837,31.176,0.0,45.594,0.68,0.683774,0.683774,45.998,0.67,0.67737,0.67737,
06/30/2011,352.926,254.33,98.596,-139.572,139.572,213.354,0.0,-159.107,148.975,,10.132,0.0,54.247,-2.929,2.929,2.932,-0.003,,,0.0,51.318,-18.043,33.275,2.944,2.944,0.0,30.331,0.0,30.331,0.0,0.0,30.331,33.145,-0.13,45.339,0.67,0.73,0.731048,45.666,0.66,0.73,0.727153,
