Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,,,,,,0.0183,,,,,,,,,,,,
09/30/2008,,,,,,17.1,,17.1,,,,,,,,,,
12/31/2008,,,75.3,,,,21.7,21.7,,,,,,,,,,
06/30/2009,,21.7,41.0,62.7,,,,,0.1897,,,,,,,,,
09/30/2009,,,19.9,19.9,,,,,0.0018,,,,,,,,,
12/31/2009,2.4,,15.4,17.8,3.3,,21.7,25.0,6.3,,,,,,,,,
03/31/2010,4.0,,12.0,16.0,,,,,3.4,,,,,,,,,
06/30/2010,3.0,,7.8,10.8,,,,,7.6,,,,,,,,,
09/30/2010,,,4.7,4.7,,,,,,,,,,,,,,
12/31/2010,2.8,5.2,,8.0,,,,,7.6,,,,,,,,,
03/31/2011,4.6,4.6,0.0,9.2,,,,,,,,,,,,,,
06/30/2011,2.9,,5.6,8.5,,,,,0.4,,,,,,,,,
09/30/2011,2.6,9.7,,12.3,,,,,,,,,,,,,,
12/31/2011,2.7,,,2.7,,8.8,,8.8,,,,,,,,,,
03/31/2012,3.0,,0.0,3.0,,,,7.5,,,,,,,,,,
06/30/2012,2.8,,0.0,2.8,,15.0,,15.0,,,,,,,,,,
09/30/2012,2.9,,,2.9,,19.0,,19.0,,,,,,,,,,
12/31/2012,2.9,,,2.9,,17.1,,17.1,,0.086144,,,0.086144,0.035999,,,0.035999,
03/31/2013,3.0,,,3.0,,15.3,,15.3,,,,,,,,,,
06/30/2013,3.2,,0.0,3.2,,4.4,,4.4,,0.096146,,0.0,0.096146,0.039347,,0.0,0.039347,
09/30/2013,,,,,,,,,,0.223725,,0.0,0.223725,0.089873,,0.0,0.089873,
12/31/2013,7.4,0.0,0.0,7.4,,3.2,,3.2,,0.188397,0.0,0.0,0.188397,0.076343,0.0,0.0,0.076343,
06/30/2014,5.1,,0.0,5.1,,5.7,,5.7,,,,,,,,,,
09/30/2014,5.0,0.0,0.0,5.0,,2.7,,2.7,,,,,,,,,,
12/31/2014,3.7,0.0,0.0,3.7,0.0,4.3,,4.3,,,,,,,,,,
03/31/2015,3.6,,,,,3.8,,3.8,,,,,,,,,,
06/30/2015,3.6,0.0,0.0,3.6,0.0,3.4,0.0,3.4,,,,,,,,,,
09/30/2015,3.1,0.0,0.0,3.1,0.0,3.3,0.0,3.3,,,,,,,,,,
12/31/2015,3.1,0.0,0.0,3.1,0.0,2.5,,2.5,,,,,,,,,,
12/31/2016,,,0.4382,,,,,,,,,,,,,,,
12/31/2017,,,1828.1,,,,,,,,,,,,,,,
