Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/30/1990,49.27,,-27.341999,,21.928001,,-19.025,,,,,,2.903,0.464,,,,0.0,-0.464,3.367,-0.825,2.542,0.0,,,2.542,0.0,2.542,0.0,,2.542,2.542,,303.02401,0.008333,0.008333,,303.02401,0.008333,0.008333,0.008333,
06/29/1990,51.603001,,-28.186001,,23.417,,-21.1,,,,,,2.317,0.506,,,,0.0,-0.506,2.823,-0.692,2.131,0.0,,,2.131,0.0,2.131,0.0,,2.131,2.131,,303.072006,0.007083,0.007083,,303.072006,0.007083,0.007083,0.007083,
09/28/1990,49.981998,,-27.655001,,22.326998,,-21.688,,,,,,0.639,0.608,,,,0.0,-0.608,1.247,-0.305,0.942,0.0,,,0.942,0.0,0.942,0.0,,0.942,0.942,,303.167999,0.002917,0.002917,,303.167999,0.002917,0.002917,0.002917,
12/28/1990,60.191002,,-33.165001,,27.026001,,-24.691,,,,,,2.335,0.797,,,,0.0,-0.797,3.132,-0.807,2.325,0.0,,,2.325,0.0,2.325,0.0,,2.325,2.325,,305.292,0.008333,0.008333,,305.292,0.008333,0.008333,0.008333,
03/29/1991,45.634998,,-25.046,,20.588999,,-22.299,,,,,,-1.71,0.367,,,,0.0,-0.367,-1.343,0.376,-0.967,0.0,,,-0.967,0.0,-0.967,0.0,,-0.967,-0.967,,310.368004,-0.002917,-0.002917,,310.368004,-0.002917,-0.002917,-0.002917,
06/28/1991,46.823002,,-26.181999,,20.641003,,-22.424,,,,,,-1.783,-0.426,,,,0.0,0.426,-2.209,0.494,-1.715,0.0,,,-1.715,0.0,-1.715,0.0,,-1.715,-1.715,,311.664001,-0.005833,-0.005833,,311.664001,-0.005833,-0.005833,-0.005833,
09/27/1991,52.492001,,-26.896999,,25.595001,,-22.799999,,,,,,2.795,0.904,,,,0.0,-0.904,3.699,-0.878,2.821,0.0,,,2.821,0.0,2.821,0.0,,2.821,2.821,,312.288002,0.009167,0.009167,,312.288002,0.009167,0.009167,0.009167,
12/27/1991,67.801003,,-34.472,,33.329002,,-27.362,,,,,,5.967,0.595,,,,0.0,-0.595,6.562,-0.386,6.176,0.0,,,6.176,0.0,6.176,0.0,,6.176,6.176,,317.97599,0.020833,0.020833,,317.97599,0.020833,0.020833,0.020833,
03/27/1992,56.460999,,-28.9,,27.560999,,-24.961,,,,,,2.6,1.496,,,,0.0,-1.496,4.096,-0.656,3.44,0.0,,,3.44,0.0,3.44,0.0,,3.44,3.44,,337.967995,0.01,0.01,,337.967995,0.01,0.01,0.01,
06/26/1992,55.755001,,-28.952999,,26.802002,,-25.222,,,,,,1.58,0.474,,,,0.0,-0.474,2.054,-0.082,1.972,0.0,,,1.972,0.0,1.972,0.0,,1.972,1.972,,340.007996,0.005833,0.005833,,340.007996,0.005833,0.005833,0.005833,
09/25/1992,58.756001,,-30.191999,,28.564001,,-26.875999,,,,,,1.688,0.246,,,,0.0,-0.246,1.934,-0.232,1.702,0.0,,,1.702,0.0,1.702,0.0,,1.702,1.702,,330.047997,0.005,0.005,,330.047997,0.005,0.005,0.005,
01/01/1993,87.587997,,-44.639,,42.948997,,-32.717999,,,,,,10.231,0.837,,,,0.978,-1.815,11.068,-1.328,9.74,0.0,,,9.74,0.0,9.74,0.0,,9.74,9.74,,331.2,0.029583,0.029583,0.029583,331.2,0.029583,0.029583,0.029583,
04/02/1993,64.689003,,-33.117001,,31.572002,,-28.587999,,,,,,2.984,1.887,,,,-0.86,-1.027,4.871,-0.726,4.145,-1.5,,,5.645,0.0,5.645,0.0,,5.645,5.645,,344.952003,0.01625,0.012083,,344.952003,0.01625,0.012083,0.012083,
07/02/1993,71.532997,,-35.234001,,36.298996,,-31.608999,,,,,,4.69,0.942,,,,-0.41,-0.532,5.632,-0.839,4.793,0.0,,,4.793,0.0,4.793,0.0,,4.793,4.793,,349.799995,0.01375,0.01375,,349.799995,0.01375,0.01375,0.01375,
10/01/1993,77.054001,,-36.973,,40.081001,,-32.960999,,,,,,7.12,0.37,,,,0.061,-0.431,7.49,-1.116,6.374,0.0,,,6.374,0.0,6.374,0.0,,6.374,6.374,,357.959999,0.017917,0.017917,,357.959999,0.017917,0.017917,0.017917,
12/31/1993,107.186996,,-50.883999,,56.302997,,-39.050999,,,,,,17.252001,0.556,,,,0.091,-0.647,17.808001,-2.653,15.155,0.0,,,15.155001,0.0,15.155,0.0,,15.155,15.155,,359.456,0.041875,0.041875,0.041875,359.456,0.041875,0.041875,0.041875,
04/01/1994,99.538002,,-46.126999,,53.411003,,-38.301998,,,,,,15.109,-0.566,,0.526,,0.319,-0.279,14.543,-3.345,11.198,0.0,,,11.198,0.0,11.198,0.0,,11.198,11.198,,360.048004,0.03125,0.03125,,360.048004,0.03125,0.03125,0.03125,
