Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,,,0.0,,,,
03/31/1990,1385.499048,-12.226,0.0,0.0,389.378994,1762.652043,1320.147992,29.495102,0.220905,,,,,,1385.499048,1762.652043,17.333923,,
06/30/1990,1258.389044,0.0,0.0,0.0,506.154989,1764.544033,1470.368017,34.423694,0.286847,,,,,,1258.389044,1764.544033,17.352529,,
09/30/1990,1042.302036,-6.029,0.0,0.0,556.443979,1592.717015,1541.761987,36.091432,0.349368,0.829075,,,,,1042.302036,1592.717015,15.662782,,
12/31/1990,1093.232,-21.076,0.0,0.0,641.702995,1713.858995,1629.142006,39.389015,0.37442,0.899733,5.008589,7.160951,6.884978,,1093.189,1713.815995,16.852767,,
03/31/1991,1277.555989,-8.16,0.0,0.0,665.521019,1934.917008,1648.242012,40.377627,0.343953,1.020446,6.351508,10.131888,11.209328,,1277.555989,1934.917008,19.026481,,
06/30/1991,1455.373584,-9.923,0.0,0.0,666.257019,2111.707603,1652.05603,40.32896,0.315506,1.111799,7.592056,13.737632,10.650953,,1455.373584,2111.707603,20.721706,,
09/30/1991,1449.174974,-11.947,0.0,0.0,873.106995,2310.334969,1862.459,46.87926,0.377914,1.202853,8.534606,16.963186,9.843652,,1449.174974,2310.334969,22.668122,,
12/31/1991,1516.119559,-2.21,0.0,0.0,829.252006,2343.161566,1823.712013,45.470557,0.353903,1.16895,8.087565,16.27478,10.324463,,1516.08969,2343.131697,22.989301,,
03/31/1992,1875.346447,-5.054,0.0,0.0,837.650009,2707.942457,1850.688034,45.261546,0.309331,1.286836,8.313074,15.353149,9.828047,,1871.464234,2704.060244,26.442685,,
06/30/1992,2066.510522,-9.218,0.0,0.0,851.09901,2908.391532,2004.909985,42.450734,0.292636,1.321025,8.359104,14.866872,10.85046,,2058.733974,2900.614984,26.564535,,
09/30/1992,1875.1875,-8.449,0.0,0.0,910.126976,2776.865476,2072.722984,43.909726,0.327753,1.197344,7.602664,13.395589,11.22778,,1874.947751,2776.625727,25.359502,,
12/31/1992,2259.2625,-9.034,0.0,0.0,942.088982,3192.317482,2106.916985,44.714101,0.295111,1.345609,8.595756,16.155535,10.556625,,2258.849918,3191.9049,29.142938,,
03/31/1993,2108.645018,-5.655,0.0,0.0,920.053001,3023.043019,2130.678978,43.181212,0.304347,1.236725,7.793558,14.508053,9.226417,,2109.039646,3023.437647,27.597617,,
06/30/1993,2081.260017,-10.551,0.0,0.0,984.910995,3055.620013,2210.493027,44.556168,0.322328,1.219162,7.657562,14.331841,9.509521,,2082.323868,3056.683864,27.895015,,
09/30/1993,2081.260017,-1.112,0.0,0.0,1015.283005,3095.431022,2250.432999,45.115007,0.327994,1.208737,7.451383,13.735434,9.741885,,2082.85601,3097.027015,28.258453,,
12/31/1993,2717.450951,-9.543,0.0,0.0,1038.988022,3746.895972,2296.858047,45.235187,0.277293,1.428893,8.869148,14.614846,11.162298,,2715.02545,3744.470473,34.125979,,
03/31/1994,2613.735046,-1.568,0.0,0.0,1050.740005,3662.907052,2333.042007,45.037338,0.28686,1.372432,8.522233,14.121942,11.393451,,2611.740417,3660.912423,33.28342,,
06/30/1994,2379.960995,-3.626,0.0,0.0,1107.412033,3483.747028,2406.285019,46.021648,0.31788,1.269794,7.867576,13.129914,10.882375,,2379.917768,3483.703802,31.654313,,
09/30/1994,2820.441298,-7.857,0.0,0.0,967.309992,3779.89429,2290.942987,42.223224,0.255909,1.327546,7.988837,13.080712,10.31966,,2820.236216,3779.689207,34.34207,,
12/31/1994,2614.209952,-12.798,0.0,0.0,1066.752991,3668.164943,2454.61792,43.459024,0.290814,1.21949,6.559771,10.000095,8.319976,,2614.1625,3668.117491,33.325142,,
03/31/1995,3000.388577,-11.932,0.0,0.0,1006.705978,3995.162555,2479.477982,40.601529,0.251981,1.237319,5.899496,8.363207,7.325951,,2999.68005,3994.454028,36.284693,,
06/30/1995,3057.3286,-15.705,0.0,0.0,1039.136024,4080.759624,2632.761055,39.469439,0.254643,1.164689,4.785378,6.299238,6.592175,,3056.163105,4079.59413,37.039224,,
09/30/1995,3689.539384,-14.022,0.0,0.0,957.413006,4632.930389,2692.784008,35.554764,0.206654,1.237982,4.390804,5.616443,6.588786,,3685.334152,4628.725158,41.908768,,
12/31/1995,3106.349944,-17.961,0.0,0.0,870.808022,3959.196966,2717.698006,32.042119,0.219946,1.022104,3.463195,4.428354,5.198628,12.851953,3108.54375,3961.390772,35.846706,,
03/31/1996,3328.149654,-44.924999,0.0,0.0,866.747971,4149.972626,2770.033005,31.290168,0.208856,1.08099,3.764124,4.902942,5.190347,12.574537,3327.245941,4149.068913,37.563793,,
06/30/1996,3288.029594,-53.643002,0.0,0.0,1971.029968,5205.416561,3906.243988,50.458445,0.37865,1.409042,5.24517,7.353737,8.507852,30.489748,3286.899035,5204.286001,47.098464,,
09/30/1996,3623.983942,-61.226002,0.0,0.0,1937.272934,5500.030874,3901.545975,49.653982,0.352229,1.554758,6.572977,10.115185,9.012986,35.283063,3620.446886,5496.493818,49.703866,,
12/31/1996,3854.718361,-22.222,0.0,0.0,1971.428985,5803.925346,3947.710021,49.938546,0.339672,1.694491,8.315484,14.692404,8.089053,25.045568,3852.420945,5801.62793,52.416061,,
03/31/1997,3460.437536,-34.950001,0.0,0.0,1970.90303,5396.390566,3943.371078,49.980156,0.365226,1.580548,8.45016,17.301892,9.20752,47.388262,3478.062391,5414.015421,48.732914,,
06/30/1997,3885.420036,-43.845001,0.0,0.0,1985.524002,5827.099037,3965.203934,50.073692,0.34074,1.696484,9.710764,21.491189,7.606698,23.967265,3904.949989,5846.62899,52.490713,,
09/30/1997,4252.979364,-28.268999,0.0,0.0,2026.558052,6251.268417,4013.694099,50.491094,0.324183,1.806239,11.02997,26.720533,9.179333,45.808742,4280.787014,6279.076067,56.222003,,
12/31/1997,3584.078076,-27.6,0.0,0.0,1997.89798,5554.376055,3992.378021,50.042806,0.359698,1.586341,9.828771,24.558955,11.916792,-89.860049,3580.151148,5550.449127,49.882139,,
03/31/1998,4184.124394,-30.240999,0.0,0.0,2093.117676,6247.00107,4092.94873,51.139602,0.33506,1.761575,10.763157,26.24647,13.822288,-78.539402,4203.807222,6266.683898,56.08174,,
06/30/1998,3565.855957,-21.855,0.0,0.0,2092.599991,5636.600948,4099.291977,51.04784,0.371252,1.559959,9.520899,22.916925,11.846157,-206.429744,3585.600098,5656.345089,50.582871,,
09/30/1998,3189.648289,-32.174999,0.0,0.0,2106.628006,5264.101296,4125.739975,51.06061,0.400188,1.429957,8.312176,19.289488,10.276572,118.262772,3204.278975,5278.731982,47.345002,,
12/31/1998,3717.863594,-31.358999,0.0,0.0,1870.602009,5557.106604,3873.033039,48.298116,0.336614,1.501806,8.766743,21.150269,10.60732,67.724524,3732.636902,5571.879911,50.072593,,
03/31/1999,4192.703842,-22.302999,0.0,0.0,1853.936996,6024.337839,3872.38295,47.875869,0.307741,1.617854,9.714418,23.14925,10.594597,38.836228,4208.29438,6039.928377,54.24155,,
06/30/1999,5135.323878,-19.93,0.0,0.0,1849.74205,6965.135928,3924.644089,47.13146,0.265572,1.84037,10.338232,21.250849,12.593301,35.937332,5161.533452,6991.345501,62.475431,,
09/30/1999,4811.067996,-20.149,0.0,0.0,1726.254963,6517.173959,3865.602924,44.65681,0.264878,1.664351,8.963107,15.712666,10.401129,21.453379,4839.40135,6545.507313,58.418033,,
12/31/1999,5181.821219,-25.556999,0.0,0.0,1645.716017,6801.980237,3849.428022,42.752222,0.241947,1.667982,8.603099,12.361191,9.976082,17.370444,5207.919284,6828.078301,60.956745,,
03/31/2000,4444.124777,-22.999001,0.0,0.0,1610.727995,6031.853771,3845.915983,41.881518,0.267037,1.395732,6.879489,9.26955,8.251467,13.883931,4485.332863,6073.061857,54.460247,,
06/30/2000,2975.699917,-24.142,0.0,0.0,1771.528999,4723.086916,4021.879982,44.047287,0.375079,1.049031,5.047824,6.829573,6.024267,10.502208,3011.887997,4759.274996,43.251713,,
09/30/2000,3057.768036,-16.35,0.0,0.0,1686.666954,4728.08499,3997.675957,42.191187,0.356734,1.031428,5.05637,6.985724,6.036933,10.954575,3062.975952,4733.292906,43.295102,,
12/31/2000,5135.760438,-24.284,0.0,0.0,1670.425026,6781.901464,4051.468117,41.230117,0.246306,1.457921,7.004244,10.381675,8.803669,18.257349,5151.156078,6797.297104,61.982155,,
03/31/2001,5041.139832,-30.221001,0.0,0.0,1653.540009,6664.458839,4081.761932,40.510447,0.248113,1.44368,6.971104,10.758341,8.579833,19.687708,5066.348022,6689.66703,60.812657,,
06/30/2001,5435.892094,-23.837,0.0,0.0,1648.616058,7060.671152,4129.884003,39.919186,0.233493,1.546848,7.834692,12.298935,8.880924,24.793515,5460.988403,7085.767462,64.295467,,
09/30/2001,4943.186319,-26.253,0.0,0.0,1656.389053,6573.322373,4180.224075,39.624408,0.251987,1.454354,7.576889,12.22532,8.818071,36.099758,4968.560471,6598.696524,59.826548,,
12/31/2001,5733.66922,-21.777,0.0,0.0,1649.963982,7361.856201,4199.448906,39.290012,0.224123,1.652886,9.226378,15.806929,9.735242,45.313545,5755.76789,7383.954871,66.920489,,
09/19/2020,,-21.7770004272461,0.0,0.0,1649.96398162842,,4199.44890594482,39.2900120606943,,,,,,,,,66.9204885187009,,
