Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/1996,18.320292,16.41,16.41,,0.902925,0.817611,0.825229,0.55,0.55,0.55,0.55,0.55,0.55,0.52,0.541438,-1.454418,0.56,,0.031713,17.76915,,
03/31/1997,21.737293,19.450001,19.285999,,0.859121,0.790885,0.859121,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.60365,-1.688997,0.57,0.57,0.005566,18.605536,,
06/30/1997,22.042467,22.101,21.844999,,0.844495,0.784207,0.844495,0.55,0.54,0.54,0.54,0.54,0.54,0.525,0.636759,-0.107576,0.58,0.58,0.044142,18.576051,,
09/30/1997,22.124634,22.289,21.974001,,0.844589,0.781833,0.844589,0.54,0.54,0.54,0.53,0.53,0.53,0.53,0.925139,-0.457177,0.59,0.59,1.269626,18.643291,,
12/31/1997,24.34103,23.968,23.233,,0.849309,0.832437,0.849309,0.56,0.56,0.56,0.55,0.55,0.55,0.535,0.435889,-1.500323,0.61,0.6,0.056735,19.305839,,
03/31/1998,25.367996,24.642,24.259001,,0.874974,0.824972,0.874974,0.55,0.55,0.55,0.54,0.54,0.54,0.54,0.795251,-2.025104,0.63,0.62,0.06658,19.595596,,
06/30/1998,25.456787,25.612,25.271999,,0.91639,0.869698,0.91639,0.55,0.55,0.55,0.54,0.54,0.54,0.545,0.716168,-1.71138,0.64,0.63,0.049888,19.468561,,
09/30/1998,25.540733,25.636999,25.356001,,1.01897,0.961745,1.01897,0.57,0.57,0.57,0.56,0.56,0.56,0.55,0.746569,-1.616146,0.67,0.66,0.057673,19.46432,,
12/31/1998,28.240025,27.93,27.572001,,0.969135,0.868453,0.969135,0.6,0.6,0.6,0.59,0.59,0.59,0.555,0.704519,-2.209234,0.67,0.66,0.044936,19.786066,,
03/31/1999,28.317335,28.393,28.077,,1.003099,0.951384,0.997186,0.58,0.58,0.58,0.57,0.57,0.57,0.56,0.780069,-2.241229,2.61,2.57,0.043472,19.659124,,
06/30/1999,28.378791,28.44,28.145,,1.153633,1.093267,1.144679,0.56,0.56,0.56,0.56,0.56,0.56,0.565,0.91995,-1.699662,-1.93,-1.9,0.03196,19.639737,,
09/30/1999,28.41335,28.418,28.196,,1.211519,1.146652,1.202937,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.782806,-0.316038,0.69,0.69,0.27378,19.64309,,
12/31/1999,28.532,28.457001,28.216,,1.198292,1.173838,1.174653,0.52,0.52,0.52,0.51,0.51,0.51,0.575,0.930926,0.011235,0.71,0.7,0.074618,19.521801,,
03/31/2000,28.576877,28.546,28.315,,1.229984,1.173018,1.218789,0.52,0.52,0.52,0.52,0.52,0.52,0.58,0.602508,0.242698,2.79,2.76,0.048291,19.453105,,
06/30/2000,28.659714,28.613,28.384,,1.195286,1.126127,1.18521,0.51,0.51,0.51,0.51,0.51,0.51,0.585,0.890995,0.261239,-2.09,-2.06,0.105444,19.355113,,
09/30/2000,28.693011,28.65,28.507,,1.169923,1.107588,1.160241,0.48,0.48,0.48,0.48,0.48,0.48,0.585,0.567229,0.224506,0.69,0.68,0.122539,19.273404,,
12/31/2000,28.806,28.761999,28.537001,,1.183551,1.06234,1.072643,0.4,0.4,0.4,0.4,0.4,0.4,0.585,0.847286,0.545362,0.66,0.66,0.098729,19.044886,,
03/31/2001,28.879061,28.871,28.617,,1.138379,1.077262,1.125275,0.41,0.41,0.41,0.41,0.41,0.41,0.585,0.622847,0.383234,0.65,0.64,0.087849,18.866091,,
06/30/2001,32.388514,29.402,28.985,,1.128101,1.061791,1.11468,0.41,0.41,0.41,0.4,0.4,0.4,0.585,0.686114,-0.559358,-0.65,-0.64,0.180743,19.002014,,
09/30/2001,32.595721,32.762,32.205,,1.03751,0.986058,1.02363,0.42,0.4,0.4,0.41,0.39,0.39,0.585,0.721969,-0.413631,1.91,1.89,1.336494,18.80572,,
12/31/2001,32.740002,33.070999,32.355999,,1.039375,1.063234,0.984516,0.31,0.33,0.33,0.3,0.32,0.32,0.585,0.852887,-1.234887,0.62,0.61,0.300122,18.566584,,
03/31/2002,33.947132,33.693,32.946,,1.095216,1.043495,1.077703,0.38,0.36,0.36,0.37,0.35,0.35,0.585,0.535118,-2.429096,,,0.239254,18.604223,,
06/30/2002,38.98923,36.223,35.446,,1.111099,1.06311,1.094736,0.38,0.36,0.36,0.37,0.35,0.35,0.585,0.846076,-2.173249,,,0.237399,18.881035,,
09/30/2002,39.056541,39.324,38.628,,1.03935,1.005799,1.023843,0.44,0.4,0.4,0.43,0.39,0.39,0.585,0.609687,-1.636274,,,0.548948,19.257773,,
12/31/2002,40.085999,39.896,39.403,,1.100931,1.127858,1.085247,0.31,0.33,0.37,0.31,0.33,0.37,0.585,0.867853,-2.133619,0.7,0.69,0.238238,19.201991,,
03/31/2003,40.347295,40.473,39.971,,1.104226,1.064922,1.088339,0.41,0.39,0.39,0.41,0.39,0.39,0.585,0.482925,-0.487679,,,0.83966,18.982016,,
06/30/2003,42.356855,41.136,40.546,,1.10546,1.056923,1.088689,0.41,0.38,0.38,0.41,0.38,0.38,0.585,0.861589,-1.935703,,,0.187762,18.631223,,
09/30/2003,49.239128,44.833,44.181,,1.111021,1.057332,1.094792,0.47,0.34,0.34,0.46,0.34,0.34,0.585,0.462529,-4.401756,,,0.165966,19.821106,,
12/31/2003,50.361505,50.118999,49.439999,,1.238673,1.138855,1.220692,0.34,0.34,0.4,0.34,0.34,0.4,0.585,1.109405,0.233819,0.73,0.72,2.472047,20.430644,,
03/31/2004,51.333401,51.358,50.58,,1.205239,1.14134,1.187624,0.37,0.37,0.37,0.36,0.36,0.36,0.585,0.453737,-1.23448,,,0.91681,20.273973,,
06/30/2004,51.64037,51.828,51.232,,1.158143,1.091583,1.141123,0.37,0.34,0.34,0.37,0.34,0.34,0.6,0.778693,-0.587972,,,0.658206,20.221118,,
09/30/2004,52.416466,52.008,51.538,,1.234604,1.162773,1.218984,0.37,0.37,0.37,0.37,0.37,0.37,0.6,0.62971,-4.735574,,,0.294163,19.931141,,
12/31/2004,52.924601,52.784,52.326,,1.053606,1.014677,0.988763,0.3,0.27,0.27,0.29,0.26,0.26,0.6,0.93122,-1.182911,0.7,0.7,0.373418,19.868416,,
03/31/2005,53.483623,53.454,52.963,,1.23101,1.187168,1.214716,0.34,0.33,0.33,0.33,0.32,0.32,0.6,0.612881,-0.055171,0.72,0.72,0.325875,19.644406,,
06/30/2005,53.772,53.429,53.429,,1.223923,1.199667,1.211327,-0.03,-0.04,0.31,-0.03,-0.04,0.31,0.62,0.630931,-2.747852,0.36,0.36,0.280202,19.15893,,
09/30/2005,54.631567,54.359,54.038,,1.300677,2.081831,1.288223,0.37,0.35,0.35,0.37,0.35,0.35,0.62,2.127632,-2.056183,1.86,1.85,0.496398,19.086163,,
12/31/2005,55.960317,56.368,55.992,,1.357587,1.313652,1.348621,0.47,0.43,0.48,0.47,0.43,0.48,0.62,1.049829,-5.615517,0.88,0.85,0.647548,20.619629,,
03/31/2006,58.779874,58.535,58.178,,1.306473,1.26706,1.294252,0.34,0.32,0.32,0.34,0.31,0.31,0.62,1.109578,-0.437296,0.71,0.71,0.438211,19.701335,,
06/30/2006,62.521163,61.868,61.548,,1.265711,1.164944,1.254224,0.37,0.35,0.35,0.37,0.35,0.35,0.64,0.591571,-0.831546,0.75,0.74,0.243118,20.298135,,
09/30/2006,63.067226,62.866,62.524,,1.260044,1.201155,1.247537,0.34,0.34,0.34,0.34,0.34,0.34,0.64,0.92798,-0.879518,0.73,0.73,0.245611,20.138733,,
12/31/2006,73.192128,64.687,64.277,,1.365761,,1.331985,0.27,0.308026,0.308026,0.27,0.305633,0.305633,0.9809,,,0.69,0.69,0.494807,22.404049,21.255264,
03/31/2007,74.091131,73.791,73.224,,1.505476,1.266497,1.390282,0.32,0.29,0.29,0.32,0.29,0.29,0.2991,0.837949,-1.370002,0.77,0.76,0.422358,22.53159,21.38287,
06/30/2007,80.882318,79.546,79.06,,1.426044,1.238781,1.300911,0.32,0.27,0.27,0.32,0.27,0.27,0.66,0.72827,-0.643448,0.76,0.75,0.475654,23.842183,22.153445,
09/30/2007,81.384156,81.163,80.71,,1.471255,1.273547,1.324594,0.3,0.26,0.26,0.3,0.26,0.26,0.66,1.018176,-1.159745,0.79,0.79,0.386316,23.612594,22.020969,
12/31/2007,85.496164,82.781,82.346,,1.521458,1.265611,1.396546,0.52,0.35,0.34,0.52,0.35,0.34,0.66,0.85431,-1.396024,0.86,0.86,0.354039,24.25972,22.723838,
03/31/2008,89.175048,86.61,86.1,,1.470767,1.237607,,0.34,0.301777,0.3027,0.34,0.301777,0.3027,0.66,0.878885,-1.077143,0.8,0.79,0.362007,24.454262,22.947249,
06/30/2008,90.130579,89.853,89.294,,1.446738,1.324367,,1.74,0.372343,0.372343,1.73,0.370424,0.362343,0.68,1.125036,-3.083466,0.86,0.85,0.278241,25.823012,24.329223,
09/30/2008,103.23167,96.849,96.04,,1.450948,1.305446,1.334413,0.56,0.398886,0.42,0.55,0.392229,0.41,0.68,1.127374,-2.458601,0.86,0.85,0.17701,28.088812,26.765546,
12/31/2008,104.703702,103.84,103.329,,1.270108,0.453125,0.946617,0.21,0.21,0.21,0.21,0.21,0.21,0.68,0.738215,-1.040289,,,0.223201,28.057776,26.78443,
03/31/2009,111.013261,108.624,108.214,,1.283069,1.044856,1.180965,0.56,0.38,0.368187,0.56,0.38,0.364552,0.68,0.872549,-0.603194,0.79,0.79,0.172772,28.387537,27.185365,
06/30/2009,111.778553,111.272,110.864,,1.25414,1.073252,1.152755,0.53,0.423717,0.423717,0.53,0.419775,0.419775,0.68,0.811003,-0.439746,0.8,0.8,0.711272,28.289085,27.094938,
09/30/2009,122.892428,115.289,114.874,,1.21998,1.142556,1.114186,0.17,0.165764,0.395355,0.17,0.165764,0.394528,0.68,0.92376,-0.112323,0.53,0.53,0.832867,28.780008,27.794926,
12/31/2009,123.385317,123.105,122.7,,1.152429,0.70088,1.059079,0.26,0.220619,0.223961,0.26,0.220619,0.22395,0.68,0.740098,-0.73978,0.46,0.46,0.287522,28.434145,27.401688,
03/31/2010,123.982913,123.79,123.27,,1.179338,0.898605,1.015251,0.21,0.129926,0.276255,0.21,0.129926,0.275641,0.68,0.750288,-0.562367,0.51,0.51,0.294863,27.9253,26.731934,
06/30/2010,124.49897,124.324,123.808,,1.241834,1.06418,1.139078,0.37,0.31,0.37038,0.37,0.31,0.366586,0.68,0.799771,-1.042291,0.74,0.74,0.445168,27.633313,26.445665,
09/30/2010,135.009522,125.298,125.298,,1.34833,0.713882,1.016624,-0.04,-0.14,-0.062834,-0.04,-0.14,-0.067381,0.69,0.774937,-2.50597,0.31,0.31,1.341735,28.511463,26.857143,
12/31/2010,147.097381,138.738,138.126,,1.422057,0.946527,1.036011,0.29,0.160071,0.160071,0.29,0.160071,0.160071,0.69,0.551214,-8.666544,0.61,0.61,0.894441,29.308367,27.205773,
03/31/2011,176.619623,155.485,154.945,,1.586085,0.848901,0.943096,0.15,-0.04,-0.04,0.15,-0.04,-0.04,0.69,0.73437,-3.675917,0.46,0.46,15.105881,31.761612,29.5035,
06/30/2011,177.32759,177.488,176.445,,2.094715,1.358644,1.451194,0.4,0.18,0.18,0.39,0.18,0.18,0.715,0.724367,-14.505563,0.85,0.84,1.853959,31.511019,29.261685,
09/30/2011,178.779343,177.849,177.272,,2.091306,1.379366,1.471547,0.21,0.17,0.17,0.21,0.17,0.17,0.715,0.993022,-2.729207,0.85,0.85,0.764495,31.146641,28.740586,
12/31/2011,192.275248,186.529,185.913,,2.068521,1.306471,1.391016,0.15,0.129372,0.124106,0.15,0.129372,0.124106,0.715,0.917585,-3.787185,0.83,0.83,0.85025,31.799969,29.21763,
03/31/2012,213.682073,201.658,199.661,,2.093529,1.312865,1.420488,0.2,0.14,0.140513,0.19,0.14,0.140513,0.74,0.871698,-1.984143,0.82,0.81,2.195865,33.219764,30.572326,
06/30/2012,214.690843,215.138,213.498,,2.054909,1.188442,1.28427,0.26,0.043982,0.034146,0.25,0.039228,0.029467,0.74,0.829019,-1.925414,0.74,0.73,0.954372,32.768775,30.009151,
09/30/2012,259.539955,226.258,224.391,,2.058162,1.178528,1.377738,0.17,0.09,0.093114,0.16,0.09,0.092758,0.74,0.946705,-3.33836,0.76,0.75,5.325777,35.960205,33.490119,
12/31/2012,260.373754,261.21,259.29,,1.916634,1.159682,1.222469,0.35,0.192364,0.185888,0.35,0.192364,0.185888,0.74,0.982155,-3.7435,0.78,0.78,3.970308,35.609903,32.760134,
03/31/2013,261.432764,260.036,260.036,,2.42168,1.101186,1.195684,0.21,-0.11,-0.103932,0.21,-0.11,-0.103932,0.765,0.768386,-6.348236,0.66,0.65,1.032166,35.029485,31.664122,
06/30/2013,285.232381,276.481,273.091,,2.484641,1.285377,1.363791,-0.03,0.08,0.068274,-0.03,0.08,0.068274,0.765,0.757729,-1.987184,0.84,0.83,1.796682,37.237161,33.740955,
09/30/2013,288.360031,288.029,286.02,,2.740057,1.368792,1.462132,0.07,0.05,0.056332,0.07,0.05,0.052791,0.765,0.766275,-1.871747,0.9,0.9,0.57164,36.543019,32.662928,
12/31/2013,289.563651,289.677,288.133,,2.736851,2.071762,1.522814,0.04,0.066938,0.078991,0.04,0.066357,0.078346,0.765,1.258412,-0.916386,0.92,0.92,0.548342,35.906516,31.972753,
03/31/2014,291.084415,290.917,289.606,,2.768613,1.473813,1.586376,0.17,0.17,0.170625,0.17,0.17,0.169491,0.795,0.893148,0.426431,1.0,0.99,0.638743,35.34406,31.445029,
06/30/2014,308.329737,297.995,296.256,,2.789635,1.431498,1.605544,0.24,0.22,0.200394,0.24,0.22,0.200394,0.795,1.137101,-0.560049,0.96,0.95,0.672507,36.248593,32.509012,
09/30/2014,327.429765,312.812,311.117,,2.72413,1.407464,1.506025,0.44,0.44,0.35161,0.44,0.44,0.35161,0.795,0.831311,-1.034588,1.01,1.01,3.050053,37.227401,33.682555,
12/31/2014,328.790066,329.13,327.492,,2.649741,1.311122,1.394727,0.58,0.58,0.251566,0.57,0.57,0.247179,0.795,0.868727,-3.170435,0.86,0.86,1.440816,37.011164,33.348471,
03/31/2015,350.471798,337.812,336.754,,2.655282,1.282589,1.386597,0.57,0.57,0.276605,0.56,0.56,0.270931,0.825,0.671653,-4.051005,1.02,1.02,0.577145,38.659707,35.077636,
06/30/2015,351.5737,351.366,350.399,,2.731654,1.421305,1.528946,0.89,0.89,0.403394,0.89,0.89,0.40269,0.825,1.122047,-1.004558,0.97,0.97,0.619904,38.913386,35.264225,
09/30/2015,352.998,353.107,351.765,,2.7831,1.495331,1.594704,0.52,0.52,0.513357,0.52,0.52,0.513357,0.825,1.185388,-0.070456,1.12,1.11,0.827319,38.637168,35.020062,
12/31/2015,380.65267,354.972,353.604,,2.911404,1.354204,1.455162,0.38,0.38,0.286623,0.37,0.37,0.281035,0.825,0.979273,-1.871667,0.940125,0.936497,0.948129,35.68689,31.959329,
03/31/2016,356.77272,356.051,355.076,,2.948805,1.491036,1.619067,0.42,0.42,0.459786,0.42,0.42,0.459786,0.86,1.071909,0.302366,1.1,1.1,0.997691,37.070783,33.106396,
06/30/2016,357.68998,358.891,356.646,,3.018839,1.597368,1.708997,0.55,0.55,0.543892,0.54,0.54,0.535829,0.86,1.331987,0.346122,1.17,1.16,1.30444,36.622843,32.670412,
09/30/2016,362.42477,361.237,358.932,,3.006511,1.508988,1.611509,0.93,0.93,0.500504,0.93,0.93,0.50047,0.86,1.182706,-2.410863,1.12,1.11,1.182637,37.238335,33.123404,
12/31/2016,388.477173,364.369,362.088,,2.978063,1.404705,1.523632,0.92,0.92,0.451095,0.91,0.91,0.444247,0.86,1.012787,-1.342864,1.02,1.02,1.079543,34.783622,30.996514,
03/31/2017,364.563653,364.652,362.534,,2.930202,1.371198,1.456964,0.86,0.86,0.309372,0.86,0.86,0.309372,0.87,1.06342,0.473669,0.84,0.84,1.043329,38.175646,34.089671,
06/30/2017,368.878042,368.149,366.524,,2.88822,1.37358,1.462499,0.51,0.51,0.453329,0.51,0.51,0.4495,0.87,1.251168,0.526776,1.048624,1.043993,1.198998,38.251347,34.173137,
09/30/2017,370.341635,370.74,369.089,,2.957235,1.186126,1.266814,0.2,0.2,0.197093,0.2,0.2,0.196499,0.87,0.862543,-0.361823,0.8,0.8,0.637916,37.833775,33.619828,
12/31/2017,386.101611,370.485,370.485,,2.980571,0.823815,1.069854,-0.3,-0.3,-0.182766,-0.3,-0.3,-0.182766,0.87,0.733398,-0.225753,0.48,0.48,0.63138,35.494915,31.426577,
03/31/2018,371.970655,373.257,371.426,,2.953388,1.299826,1.388637,1.18,1.18,0.355942,1.17,1.17,0.351623,0.87,0.99251,-0.286052,0.95,0.95,0.545269,37.207067,32.860106,
06/30/2018,386.399572,373.075,371.64,,3.029577,1.393136,1.479741,0.42,0.42,0.379798,0.41,0.41,0.374393,0.87,1.264073,0.470253,1.02,1.02,0.556729,35.257349,31.108597,
09/30/2018,375.576579,374.487,373.023,,3.314485,1.197621,1.273018,0.17,0.17,0.15932,0.17,0.17,0.156771,0.87,0.999198,-6.191803,0.76,0.76,0.509081,36.1822,31.839621,
12/31/2018,398.044568,380.002,378.24,,3.281628,1.247811,1.328387,0.27,0.27,0.363661,0.27,0.27,0.363661,0.87,0.985607,-0.428664,0.99,0.99,0.541085,34.955472,30.811514,
03/31/2019,403.740032,393.452,391.474,,3.249884,1.397791,1.520328,0.72,0.72,0.322609,0.71,0.71,0.318143,0.87,0.878462,-0.015431,0.91,0.91,0.617048,37.34703,33.365052,
06/30/2019,405.254113,406.673,404.607,,3.262687,1.379793,1.447081,0.34,0.34,0.373933,0.34,0.34,0.37328,0.87,1.261933,-5.283819,0.96,0.96,0.662957,37.00013,32.910205,
09/30/2019,405.75786,406.891,405.023,,3.126077,1.374705,1.444409,1.46,1.46,0.258726,1.45,1.45,0.257823,0.87,0.877525,-0.285127,0.87,0.87,0.655041,37.623584,33.499689,
12/31/2019,410.256615,407.904,405.974,,3.110598,1.400454,1.451401,0.55,0.55,0.517031,0.55,0.55,0.514641,0.87,0.803175,-2.01154,1.17,1.17,0.694485,37.879813,33.771721,
03/31/2020,417.39054,412.42,410.306,,3.067472,1.198942,1.304029,0.76,0.76,0.202137,0.75,0.75,0.198751,0.87,1.00378,-0.236658,0.86,0.86,0.726952,38.65153,34.583438,
06/30/2020,417.302448,419.121,417.084,,2.849486,0.948941,1.035079,0.43,0.43,0.24028,0.42,0.42,0.231441,0.61,0.958462,0.72595,0.8,0.8,4.02291,38.456856,34.540514,
09/30/2020,,,,,,,,0.199,0.199,0.201,0.199,0.199,0.201,0.61,,,0.803,0.803,,,,
12/31/2020,,,,,,,,0.177,0.177,0.184,0.177,0.177,0.184,0.61,11.27,,0.813,0.813,,37.74,,
