Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
03/31/1993,0.707819,,0.66941,0.713306,0.620027,99.878246,,,
06/30/1993,1.283951,81.395349,0.696845,1.349794,0.691358,181.467,,,
09/30/1993,2.282579,77.777778,1.251029,2.348422,1.163237,329.341995,141.334875,,
12/31/1993,3.423868,50.0,2.282579,3.423868,2.128944,523.262993,144.285045,,
03/31/1994,3.358025,-1.923077,3.379973,4.1262,2.875171,524.025,152.828014,,
06/30/1994,4.641975,38.235294,3.182442,4.773663,2.534979,725.938495,152.828014,,
09/30/1994,5.168724,11.347518,4.674897,5.333333,3.950617,822.876256,156.385686,,
12/31/1994,5.432099,5.095541,5.135802,6.255144,4.576132,896.499958,159.20297,,
03/31/1995,5.555556,2.272727,5.333333,5.975309,4.296296,936.646903,165.037492,,
06/30/1995,7.185185,29.333333,5.580247,7.753086,4.987654,1224.49156,168.596445,,
09/30/1995,7.481481,4.123711,7.209877,8.345679,6.123457,1281.576443,170.418928,,
12/31/1995,7.209877,-3.630363,7.45679,8.888889,6.37037,1239.211508,171.299822,,
03/31/1996,5.432099,-24.657534,7.308642,7.604938,4.691358,945.642529,171.876939,,
06/30/1996,4.888889,-10.0,5.432099,5.876543,4.098765,851.944522,171.876939,,
09/30/1996,7.382716,51.010101,4.987654,7.876543,3.901235,1280.056396,174.261379,,
12/31/1996,10.049383,36.120401,7.209877,10.592593,6.91358,1742.926568,173.385565,,
03/31/1997,8.888889,-11.547912,10.0,12.074074,6.925926,1595.879974,173.436188,,
06/30/1997,8.814815,-0.833333,8.740741,11.148148,8.37037,1587.311236,179.536497,,
09/30/1997,13.37963,51.785714,8.851852,14.62963,8.851852,2426.471121,180.073123,,
12/31/1997,8.888889,-33.564014,13.592593,14.555556,7.555556,1609.439964,181.355627,,
03/31/1998,6.222222,-30.0,8.925926,9.611111,6.148148,1110.269978,181.061996,,
06/30/1998,7.740741,24.404762,6.333333,9.703704,6.055556,1327.097759,178.436246,,
09/30/1998,6.481481,-16.267943,9.259259,10.62963,5.333333,1119.496834,171.443251,,
