Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
04/04/1990,78.575998,79.147499,79.147499,,0.819217,0.152601,0.119284,0.073333,0.073333,,0.073333,0.073333,0.073333,,0.175874,,0.02754,1.695085,,
07/04/1990,78.592501,79.327497,79.327497,,0.901012,0.171706,0.136245,0.086667,0.086667,,0.086667,0.086667,0.086667,,0.098566,,0.013093,1.781391,,
10/03/1990,78.596998,78.2295,78.2295,,0.909964,0.15622,0.119009,0.08,0.08,,0.08,0.08,0.08,,0.111531,,0.025446,1.85815,,
01/02/1991,78.955502,79.345499,79.345499,,0.826777,0.14113,0.105778,0.066667,0.066667,,0.066667,0.066667,0.066667,,0.075556,,0.032816,1.926389,,
04/03/1991,78.973497,79.720499,79.720499,,0.883775,0.156735,0.117699,0.073333,0.073333,,0.073333,0.073333,0.073333,,0.136577,,0.018399,2.001811,,
07/03/1991,79.055998,79.684502,79.684502,,0.982613,0.175768,0.135258,0.086667,0.086667,,0.086667,0.086667,0.086667,,0.11356,,0.018139,2.08881,,
10/02/1991,79.136999,78.489,78.489,,0.972162,0.154697,0.113124,0.073333,0.073333,,0.073333,0.073333,0.073333,,0.126323,,0.005914,2.162036,,
01/01/1992,79.2915,80.035498,80.035498,,0.923403,0.136802,0.096745,0.06,0.06,,0.06,0.06,0.06,,0.099431,,0.032437,2.230542,,
04/01/1992,79.459499,80.5305,80.5305,,1.045132,0.175201,0.096436,0.073333,0.06,,0.073333,0.06,0.06,,0.164112,,0.030368,2.319672,,
07/01/1992,79.495502,80.248501,80.248501,,1.133267,0.214608,0.167741,0.106667,0.106667,,0.106667,0.106667,0.106667,,0.143604,,0.01117,2.426502,,
09/30/1992,79.565998,80.412003,80.412003,,1.134656,0.203228,0.153397,0.093333,0.093333,,0.093333,0.093333,0.093333,,0.151184,,0.011161,2.524709,,
12/30/1992,80.005503,80.621996,80.621996,,1.064759,0.189514,0.140185,0.086667,0.093333,,0.086667,0.093333,0.093333,,0.077361,,0.021624,2.620807,,
03/31/1993,80.049002,80.638498,80.638498,,1.129932,0.189612,0.138532,0.086667,0.086667,,0.086667,0.086667,0.086667,,0.201207,,0.011605,2.710565,,
06/30/1993,80.107498,80.462992,80.462992,,1.267067,0.209711,0.154643,0.1,0.1,,0.1,0.1,0.1,,0.127437,,0.002497,2.810149,,
