Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1994,,0.0,10.402,444.348984,544.497986,-100.149002,69.723999,69.723999,0.0,0.0,0.0,524.474976,16.025999,0.0,0.0,6.765,,547.265991,,14.171,0.0,0.0,0.0,243.669004,,,0.0,257.839996,0.0,20.07,330.421997,-61.066002,289.425995,547.265991,
06/30/1994,,0.0,10.157,443.624008,547.492004,-103.867996,75.531998,75.531998,0.0,0.0,0.0,529.312988,9.572,0.0,0.0,6.798,,545.682983,,13.036,0.0,0.0,0.0,243.346006,,,0.0,256.381989,0.0,19.871,330.355988,-60.925999,289.300989,545.682983,
09/30/1994,,0.0,9.841,452.448021,560.137024,-107.689003,78.813004,78.813004,0.0,0.0,0.0,541.10199,2.633,0.0,0.0,6.548,,550.28302,,14.161,0.0,0.0,0.0,247.897001,,,0.0,262.058014,0.0,19.653,330.416992,-61.845001,288.224991,550.28302,
12/31/1994,,0.0,9.642,475.795021,587.335022,-111.540001,79.165001,79.165001,0.0,0.0,0.0,564.60199,2.928,0.0,0.0,6.296,,573.825989,,13.483,0.0,0.0,0.0,271.463,,,0.0,284.946014,0.0,19.476999,331.782013,-62.379002,288.880011,573.825989,
03/31/1995,,0.0,9.484,475.860008,591.312012,-115.452003,79.857002,79.857002,0.0,0.0,0.0,565.200989,2.063,0.0,0.0,7.735,,574.999023,,13.034,0.0,0.0,0.0,224.762004,,,0.0,237.796005,0.0,19.455,380.296997,-62.549,337.202997,574.999023,
06/30/1995,,0.0,9.397,470.096008,584.755005,-114.658997,115.969002,115.969002,0.0,0.0,0.0,595.461975,2.455,0.0,0.0,9.259,,607.176025,,9.334,0.0,0.0,0.0,237.123002,,,0.0,246.457001,0.0,19.219,381.309998,-39.810001,360.718996,607.176025,
09/30/1995,,0.0,9.324,485.854973,604.771973,-118.917,133.917007,133.917007,0.0,0.0,0.0,629.096008,2.07,0.0,0.0,7.863,,639.028992,,14.114,0.0,0.0,0.0,265.208996,,,0.0,279.322998,0.0,18.945999,381.339996,-40.580002,359.705994,639.028992,
12/31/1995,,0.0,9.248,527.993988,649.97699,-121.983002,120.959,120.959,0.0,0.0,0.0,658.200989,2.0,0.0,0.0,7.63,,667.830994,,10.568,0.0,0.0,0.0,299.084001,,,0.0,309.652008,0.0,18.719,381.73999,-42.279999,358.178991,667.830994,
03/31/1996,,0.0,9.097,596.791977,725.258972,-128.466995,116.514999,116.514999,0.0,0.0,0.0,722.403992,24.115999,0.0,0.0,9.257,,755.776978,,16.497999,0.0,0.0,0.0,380.384995,,,0.0,396.882996,0.0,18.733999,383.859985,-43.700001,358.893984,755.776978,
06/30/1996,,0.0,9.113,603.414978,738.320984,-134.906006,115.764,115.764,0.0,0.0,0.0,728.291992,14.972,0.0,0.0,8.864,,752.127991,,13.967,0.0,0.0,0.0,380.108994,,,0.0,394.075989,0.0,18.353001,384.147003,-44.448002,358.052002,752.127991,
09/30/1996,,0.0,6.573,611.57402,753.739014,-142.164993,115.110001,115.110001,0.0,0.0,0.0,733.257019,17.209,0.0,0.0,8.37,,758.835999,,23.08,0.0,0.0,0.0,379.807009,,,0.0,402.886993,0.0,17.877001,384.118011,-46.046001,355.949011,758.835999,
