Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
06/30/2002,261.728,294.968,7.106,-9.25,-31.096,-426.623,0.141,-10.775,-10761.644,10345.655,0.0,150.662,-47.247,357.329,1489.755,-1568.834,15.531,-95.872,0.0,0.0,-14.233,
09/30/2002,563.855,457.703,10.898,7.749,87.505,-1499.79,0.19,-12.497,-14423.549,12936.066,,996.591,-72.237,730.119,2849.95,-2354.269,15.944,-172.916,,,60.656,
12/31/2002,47.622,121.384,-3.957,-115.786,167.365,-418.89,7.887,,-5547.637,5131.635,,17.062,-24.917,-793.805,1937.865,-1066.43,3.152,-36.029,,-2.774,-92.478,
03/31/2003,278.415,223.326,3.592,-19.542,71.039,-159.681,,-1.473,-6970.76,6812.552,,86.225,-24.587,179.606,822.493,-846.654,2.114,-46.302,,-0.445,204.959,
06/30/2003,190.386,217.854,3.786,18.486,-49.74,-2182.56,0.586,-2.634,-7231.304,5050.792,,1831.001,-28.807,58.871,2794.652,-986.694,5.885,-6.068,,-6.838,-161.173,
09/30/2003,775.955,631.565,10.904,37.993,95.493,-3410.265,0.014,-6.959,-20757.705,17353.251,1.134,2704.265,-82.178,126.354,5622.06,-2911.337,17.434,-59.122,,-8.946,69.955,
03/31/2004,217.207993,208.617004,3.218,-112.940002,118.313004,117.252998,0.0,-2.48,-2992.978027,3112.673096,0.038,-242.992004,-28.813999,34.827999,382.174988,-640.520996,30.76,-20.377001,0.0,-1.043,91.469002,
06/30/2004,187.033005,218.382996,3.451,38.880001,-73.681,429.433014,2.248,-2.063,-3646.006104,4075.291992,-0.038,-638.913025,-34.723999,-268.674988,2876.870117,-3162.957031,6.837,-70.973,0.0,14.709,-22.447001,
09/30/2004,279.591003,183.210999,3.535,92.845001,,-956.768982,0.007,-1.258,-7017.01123,6061.493164,0.0,609.224976,-34.563999,1029.119019,0.0,-257.779999,0.124,-141.681,0.0,14.007,-67.953003,
12/31/2004,197.615997,232.835007,3.7,-121.883003,-46.785,-1900.209961,0.0,-2.939,-13154.057617,11234.649414,22.138,1840.217041,-33.970001,-680.393005,6283.525879,-3582.590088,25.669001,-141.998993,0.0,-30.025999,137.623001,
03/31/2005,277.406006,212.807007,3.568,-32.875999,93.906998,-722.406982,0.0,-2.138,-3624.854004,2904.584961,0.0,623.249023,-33.493999,399.07901,587.713989,-123.877998,7.419,-212.798004,0.0,-0.793,178.248001,
06/30/2005,140.427994,173.673996,3.415,52.695,-89.356003,-795.0,0.0,-1.415,-4856.503906,4062.918945,0.0,622.429016,-38.300999,-949.129028,4850.443848,-3096.159912,5.395,-144.537994,0.0,-5.282,-32.143002,
09/30/2005,204.001007,141.783997,1.793,123.696999,-63.272999,-356.799011,1.402,-1.763,-4021.481934,3666.97998,-1.936,-47.501999,-37.912998,-345.322998,2088.231934,-1749.777954,5.318,-6.074,0.0,-1.964,-200.300003,
12/31/2005,163.356,182.721,2.726,-43.658,21.567,-312.603,0.248,-3.514,-4557.031,4245.758,1.936,78.739,-37.539,-854.783,4087.559,-3120.11,5.117,-6.305,0.0,4.8,-70.508,
03/31/2006,194.511,198.994,3.161,9.106,-16.75,-902.507,0.258,-1.386,-4980.47,4076.214,2.877,698.356,-37.541,387.669,1930.831,-1578.387,8.402,-11.209,0.0,-1.409,-9.64,
06/30/2006,160.841003,221.362,3.487,-48.620998,-15.387,-289.700012,0.115,-3.008,-4956.505859,4672.400879,-2.702,128.681,-41.758999,-670.539978,3179.577881,-2314.875977,2.885,-3.259,0.0,-23.348,-0.178,
09/30/2006,356.664,217.947,2.675,75.049,60.993,-1792.35,0.241,-3.179,-5558.949,3766.527,3.01,1557.077,-41.764,240.483,3126.628,-1765.83,12.137,-13.791,0.0,-0.786,121.391,
12/31/2006,-48.531,180.985,-0.679,-90.681,-138.156,-1798.022,0.572,-3.304,-7504.993,5711.693,-0.846,1790.261,-41.787,-609.359,5814.412,-3338.299,24.559,-33.094,0.0,-26.171,-56.292,
03/31/2007,142.129,198.611,2.504,-6.286,-52.7,-1284.13,4.188,-1.515,-7224.144,5943.213,-5.872,1108.378,-41.816,447.055,3498.629,-2478.588,35.584,-348.919,0.0,-3.567,-33.623,
06/30/2007,264.099,211.831,2.574,31.172,18.522,-2294.273,4.175,-1.022,-10483.404,8181.906,8.247,2212.852,-44.932,-170.823,5232.368,-2492.852,19.643,-325.819,0.0,-4.733,182.678,
09/30/2007,697.831,373.802,7.627,303.723,12.679,-5341.203,4.188,-4.386,-25097.945,19745.817,11.123,4739.924,-130.306,601.853,12279.313,-7302.97,44.453,-736.615,0.0,-15.804,96.552,
12/31/2007,324.248,-2295.75,2.531,-1092.087,3709.554,-969.597,0.0,-8.018,-8110.776,7157.953,-8.756,543.252,-42.447,536.899,3833.324,-3780.941,0.0,-0.486,0.0,-3.097,-102.097,
03/31/2008,257.433,-2406.732,2.545,2444.798,216.822,-467.538,,-1.51,-8443.529,7977.501,,236.66,-42.64,-647.612,3793.434,-4771.559,1628.949,,,276.088,26.555,
06/30/2008,183.96,1700.36,2.33,-1134.52,-384.21,2997.702,0.0,-1.142,-7427.796,10426.64,0.0,-2156.26,0.0,-33.399,1142.966,-3052.872,0.0,0.0,0.0,-212.955,1025.402,
09/30/2008,-41.543,-806.48,2.342,-160.638,923.233,6898.655,0.0,-1.857,-3323.572,10224.084,0.0,-5616.953,0.0,72.628,36.243,-5725.134,0.0,-106.026,0.0,105.336,1240.159,
12/31/2008,-156.034,-2672.693,9.64,2146.119,360.9,18091.219,0.001,-10.991,-15353.085,33455.294,0.0,-15919.134,-42.64,-898.563,4768.785,-21674.467,2034.791,-220.784,0.0,113.744,2016.051,
03/31/2009,-474.013,700.648,2.365,-1240.276,63.25,1955.168,0.0,-1.601,-7561.942,9518.711,0.0,-2683.371,-3.942,-151.804,182.328,-2628.593,0.0,-4.196,0.0,-77.164,-1202.216,
06/30/2009,-331.259,898.014,1.877,-981.449,-249.701,959.377,0.508,-1.719,0.0,960.588,0.0,-806.086,-2.569,39.527,414.652,-1354.304,0.0,-1.082,0.0,97.69,-177.968,
09/30/2009,-662.97,-724.533,2.817,2001.465,-1942.719,1740.151,,-2.205,-3133.318,4875.674,,-331.327,-2.966,-173.365,230.985,-414.588,,0.0,,28.607,745.854,
12/31/2009,-723.957,-240.069,2.134,55.871,-541.893,321.821,0.0,-0.806,-1380.049,1702.676,0.0,-440.074,-0.341,2.011,0.0,-347.697,0.0,-9.766,0.0,-84.281,-842.21,
03/31/2010,-297.094,-1480.236,1.928,1253.963,-72.749,1617.638,,-0.407,-2458.62,3597.175,479.49,-895.245,-1.005,-188.74,27.546,-650.434,,-2.459,,-80.153,425.299,
06/30/2010,129.094,1295.0,2.072,-1045.727,-122.251,698.362,0.0,-1.593,-1718.38,2209.825,208.51,-560.755,,-46.26,23.454,-764.566,0.0,-17.541,0.0,244.158,266.701,
09/30/2010,-254.0,-213.0,2.0,237.0,-280.0,1292.0,1.0,-1.0,-3694.0,5151.0,-165.0,-1117.0,0.0,-111.0,42.0,-1011.0,0.0,-11.0,164.0,-190.0,-79.0,
12/31/2010,-834.0,450.847,2.0,-1347.847,61.0,1403.0,2.0,-2.0,-2253.0,3269.0,387.0,-855.0,0.0,-78.0,29.0,-641.0,0.0,0.0,-164.0,-1.0,-286.0,
03/31/2011,-714.0,-1274.0,2.0,816.0,-258.0,-51676.0,0.0,-1.0,-54497.0,2842.0,-20.0,-1299.0,0.0,-321.0,23.0,-559.0,0.0,-441.0,0.0,-1.0,-53689.0,
06/30/2011,-135.359,137.0,2.118,-277.621,3.144,1211.346,0.0,-0.693,-1651.404,2908.443,-45.0,-702.747,,-85.093,48.207,-671.17,,-24.559,,29.868,373.24,
09/30/2011,-519.0,444.0,2.0,-809.0,-156.0,550.0,0.0,-1.0,-2039.0,2784.0,-194.0,-153.0,0.0,-2.0,35.0,-159.0,,-25.0,,-2.0,-122.0,
12/31/2011,-1326.473,-626.0,0.882,-315.379,-385.976,1289.339,0.0,-2.307,-2188.911,4183.557,-703.0,-549.001,0.0,-211.655,69.793,-436.83,49.559,0.0,0.0,-19.868,-586.135,
03/31/2012,-233.0,10.0,2.0,-220.0,-25.0,1210.0,0.0,-1.0,-1053.0,2315.0,-51.0,-755.0,0.0,-361.0,24.0,-280.0,0.0,0.0,0.0,-138.0,222.0,
06/30/2012,-557.0,581.0,,-1021.0,-115.0,1562.0,0.0,-3.0,-412.0,2060.0,-83.0,-1446.0,,-289.0,22.0,-991.0,,,,-188.0,-441.0,
09/30/2012,-165.0,7.0,-2.0,-179.0,9.0,334.0,0.0,-1.0,-567.0,1383.0,-481.0,-142.0,0.0,363.0,24.0,-855.0,0.0,0.0,0.0,326.0,27.0,
12/31/2012,-72.0,636.0,,-139.0,-569.0,1089.0,0.0,-2.0,-2766.0,3866.0,-9.0,-468.0,0.0,364.0,,-831.0,0.0,,0.0,-1.0,549.0,
03/31/2013,-78.0,164.0,,9.0,-251.0,323.0,0.0,0.0,-804.0,1135.0,-8.0,-301.0,0.0,-1.0,8.0,-308.0,0.0,0.0,0.0,0.0,-56.0,
06/30/2013,1249.0,-178.0,,1598.0,-171.0,-576.0,0.0,-1.0,-2138.0,1557.0,6.0,-601.0,,-1.0,7.0,-607.0,,,,,72.0,
09/30/2013,-138.0,132.0,,-3232.0,2962.0,550.0,0.0,-1.0,-427.0,988.0,-10.0,-315.0,0.0,2.0,60.0,-384.0,0.0,0.0,0.0,7.0,97.0,
12/31/2013,796.0,132.0,,-44.0,708.0,-303.0,0.0,-1.0,-2107.0,1751.0,54.0,-338.0,0.0,0.0,0.0,-342.0,0.0,0.0,0.0,4.0,155.0,
03/31/2014,-424.0,256.0,,-643.0,-37.0,210.0,,-1.0,-711.0,885.0,37.0,-311.0,0.0,,6.0,-318.0,0.0,0.0,,1.0,-525.0,
06/30/2014,28.0,120.0,,-78.0,-14.0,114.0,0.0,-2.0,-523.0,611.0,28.0,-275.0,,0.0,5.0,-282.0,,,,2.0,-133.0,
09/30/2014,46.0,173.0,,-102.0,-25.0,133.0,,-6.0,-638.0,546.0,231.0,-173.0,,,12.0,-154.0,,,,-31.0,6.0,
12/31/2014,17.0,20.0,,96.0,-99.0,355.0,0.0,-4.0,-563.0,860.0,62.0,-141.0,0.0,0.0,86.0,-215.0,0.0,0.0,0.0,-12.0,231.0,
03/31/2015,-9.0,69.0,,-17.0,-61.0,120.0,0.0,-1.0,-644.0,774.0,-9.0,-266.0,0.0,0.0,7.0,-188.0,0.0,0.0,0.0,-85.0,-155.0,
06/30/2015,43.0,64.0,,-35.0,14.0,166.0,0.0,-1.0,-565.0,669.0,63.0,-269.0,,,4.0,-177.0,,-177.0,,81.0,-60.0,
09/30/2015,8.0,-35.0,,57.0,-14.0,257.0,0.0,-1.0,-612.0,901.0,-31.0,-340.0,0.0,0.0,10.0,-242.0,0.0,-123.0,0.0,15.0,-75.0,
12/31/2015,-97.0,82.0,,-6.0,-173.0,274.0,0.0,0.0,-715.0,976.0,13.0,-147.0,0.0,0.0,3.0,-128.0,300.0,0.0,0.0,-322.0,30.0,
03/31/2016,40.0,-78.0,,88.0,30.0,1814.0,0.0,0.0,-476.0,2318.0,-28.0,-2044.0,0.0,0.0,5.0,-1954.0,0.0,0.0,0.0,-95.0,-190.0,
06/30/2016,25.0,-27.0,,6.0,46.0,440.0,0.0,0.0,-702.0,1166.0,-24.0,-192.0,0.0,0.0,4.0,-179.0,0.0,0.0,0.0,-17.0,273.0,
09/30/2016,-193.0,31.0,,5.0,-229.0,-18.0,0.0,-1.0,-1022.0,986.0,19.0,-178.0,0.0,0.0,8.0,-188.0,0.0,0.0,0.0,2.0,-389.0,
12/31/2016,-11.0,-265.0,,216.0,38.0,188.0,0.0,0.0,-785.0,942.0,31.0,-133.0,0.0,0.0,2.0,-127.0,0.0,-2.0,0.0,-6.0,44.0,
03/31/2017,-486.0,-72.0,,-62.0,-352.0,311.0,0.0,0.0,-463.0,791.0,-17.0,140.0,0.0,0.0,330.0,-158.0,0.0,-31.0,0.0,-1.0,-35.0,
06/30/2017,27.0,-1229.0,,1070.0,186.0,146.0,0.0,0.0,-393.0,571.0,-32.0,-161.0,0.0,0.0,,-439.0,31.0,,0.0,247.0,12.0,
09/30/2017,-234.0,-267.0,,67.0,-34.0,369.0,0.0,-1.0,-489.0,869.0,-10.0,-163.0,0.0,0.0,9.0,-152.0,0.0,0.0,0.0,-20.0,-28.0,
12/31/2017,41.0,-37.0,,-149.0,227.0,376.0,0.0,0.0,-796.0,1178.0,-6.0,-407.0,0.0,0.0,155.0,,,-330.0,0.0,-232.0,10.0,
03/31/2018,-101.0,-98.0,,-4.0,1.0,191.0,0.0,0.0,-872.0,1072.0,-9.0,-95.0,0.0,0.0,3.0,-83.0,0.0,-15.0,0.0,0.0,-5.0,
06/30/2018,-25.0,-146.0,,62.0,59.0,160.0,0.0,0.0,-382.0,554.0,-12.0,-79.0,0.0,0.0,2.0,-81.0,0.0,0.0,0.0,0.0,56.0,
09/30/2018,-197.0,-45.0,,25.0,-177.0,485.0,0.0,0.0,-572.0,1062.0,-5.0,-306.0,0.0,0.0,4.0,-310.0,0.0,0.0,0.0,0.0,-18.0,
12/31/2018,4.0,-7.0,,110.0,-99.0,370.0,0.0,-1.0,-208.0,584.0,-5.0,-273.0,0.0,0.0,3.0,-246.0,0.0,-29.0,0.0,-1.0,101.0,
03/31/2019,-70.0,-21.0,,20.0,-69.0,128.0,0.0,0.0,-816.0,892.0,52.0,-175.0,0.0,0.0,3.0,-168.0,0.0,-10.0,0.0,0.0,-117.0,
06/30/2019,13.0,-170.0,,16.0,167.0,555.0,0.0,0.0,-698.0,1271.0,-18.0,-253.0,0.0,0.0,4.0,-202.0,0.0,-48.0,0.0,-7.0,315.0,
09/30/2019,-358.0,71.0,,-75.0,-354.0,521.0,0.0,0.0,-374.0,954.0,-59.0,-560.0,0.0,0.0,4.0,-521.0,0.0,-38.0,0.0,-5.0,-397.0,
12/31/2019,47.0,-243.0,,58.0,232.0,63.0,0.0,0.0,-560.0,626.0,-3.0,-108.0,0.0,0.0,4.0,-106.0,0.0,-10.0,0.0,4.0,2.0,
03/31/2020,-82.0,-333.0,,64.0,187.0,610.0,0.0,0.0,-275.0,932.0,-47.0,-394.0,0.0,0.0,3.0,-335.0,0.0,-62.0,0.0,0.0,134.0,
06/30/2020,-89.0,-106.0,,,,941.0,,,,,,-481.0,,,,,,,,,371.0,
