Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2005,1320.677,209.182,111.601,97.581,406.005,406.005,,127.999,14.723,,113.276,,17.582,,,,,,760.768,430.655,716.119,-285.464,36.45,,92.804,10.522,,,,82.282,559.909,,477.883,477.883,,,,8.572,,,,,,53.467,,,,53.467,539.922,182.957,,,,,34.814,,,,,34.814,217.771,757.693,,40.774,,,-54.703,399.163,-1.734,383.5,179.484,562.984,1320.677,
09/30/2005,1197.257,260.67,76.309,184.361,481.277,481.277,,114.409,14.281,0.0,100.128,0.0,15.883,,,,,,872.239,288.342,533.246,-244.904,12.981,,23.695,14.674,0.0,14.674,,9.021,325.018,,553.097,553.097,,,,8.572,,,,,,55.29,,,,55.29,616.959,0.0,,,,,191.277,,,,,191.277,191.277,808.236,0.0,40.494,,,-108.691,458.872,-1.654,389.021,0.0,389.021,1197.257,
12/31/2005,1142.9,239.042,49.064,189.978,410.533,410.533,,111.276,24.357,,86.919,,15.078,,,,,,775.929,329.575,573.882,-244.307,15.8,,21.596,14.116,0.0,14.116,,7.48,366.971,,529.792,529.792,,,,0.0,,,,,,47.575,,,,47.575,577.367,0.0,,,,,31.156,,,,,31.156,31.156,608.523,0.0,43.698,,,-157.364,495.819,-4.802,377.351,157.026,534.377,1142.9,
03/31/2006,1109.509,190.81,94.611,96.199,372.195,372.195,,146.357,12.315,0.0,134.042,0.0,23.95,,,,,,733.312,341.735,564.258,-222.523,10.865,,23.597,17.821,,,,5.776,376.197,,485.012,485.012,,,,0.0,,,,,,66.798,,,,66.798,551.81,0.0,,,,,191.358,,,,,191.358,191.358,743.168,0.0,53.907,,,-222.63,539.738,-4.674,366.341,0.0,366.341,1109.509,
06/30/2006,1257.342,228.593,117.856,110.737,461.82,461.82,,145.829,13.607,,132.222,,25.557,,,,,,861.799,368.444,590.98,-222.536,4.41,,22.689,17.724,,,,4.965,395.543,,556.569,556.569,,,,0.0,,,,,,69.804,,,,69.804,626.373,0.0,,,,,196.624,,,,,196.624,196.624,822.997,0.0,60.698,,,-249.697,628.274,-4.93,434.345,0.0,434.345,1257.342,
09/30/2006,1228.792,286.383,194.628,91.755,397.251,397.251,,104.297,13.713,0.0,90.584,0.0,32.583,,,,,,820.514,382.892,611.902,-229.01,4.074,,21.312,14.961,,,,6.351,408.278,,516.81,516.81,,,,0.0,,,,,,49.743,,,,49.743,566.553,0.0,,,,,199.501,,,,,199.501,199.501,766.054,0.0,63.897,,,-298.736,702.76,-5.183,462.738,0.0,462.738,1228.792,
12/31/2006,1237.869,250.285,154.117,96.168,395.925,395.925,,129.675,109.129,0.0,140.744,0.0,30.967,,,,,,806.852,405.47,642.74,-237.27,5.668,,19.879,15.096,0.0,15.096,,4.783,431.017,,507.566,507.566,,,,0.0,,,,,,51.827,,,,51.827,559.393,0.0,,,,,212.382,,,,,212.382,212.382,771.775,0.0,67.218,,,-335.76,745.994,-11.358,466.094,0.0,466.094,1237.869,
03/31/2007,1247.042,270.676,151.179,119.497,359.402,359.402,,145.433,15.166,0.0,130.267,0.0,14.141,,,,,,789.652,423.135,669.49,-246.355,9.721,,24.534,14.227,,,,10.307,457.39,,481.023,481.023,,,,0.0,,,,,,51.346,,,,51.346,532.369,0.0,,,,,215.444,,,,,215.444,215.444,747.813,0.0,73.299,,,-369.195,807.969,-12.844,499.229,0.0,499.229,1247.042,
06/30/2007,1457.477,356.677,107.137,249.54,402.235,402.235,,143.697,15.233,0.0,128.464,0.0,17.488,,,,,,920.097,459.849,714.773,-254.924,54.609,,22.922,13.772,,,,9.15,537.38,,516.071,516.071,,,,0.0,,,,,,82.767,,,,82.767,598.838,0.0,,,,,218.639,,,,,218.639,218.639,817.477,0.0,76.671,,,-383.855,959.99,-12.806,640.0,0.0,640.0,1457.477,
09/30/2007,1611.713,223.816,39.034,184.782,581.937,581.937,,179.804,14.698,0.0,165.106,0.0,26.741,,,,,,1012.298,491.903,755.042,-263.139,85.914,,21.598,13.131,,,,8.467,599.415,,681.648,681.648,,,,0.0,,,,,,51.452,,,,51.452,733.1,0.0,,,,,213.538,,,,,213.538,213.538,946.638,0.0,85.097,,,-419.858,1011.551,-11.715,665.075,0.0,665.075,1611.713,
12/31/2007,1663.945,252.602,94.369,158.233,608.618,608.618,,140.63,54.912,,85.718,0.0,32.771,,,,,,1034.621,530.85,802.82,-271.97,77.182,77.182,21.292,12.587,0.0,12.587,,8.705,629.324,,782.976,782.976,,,,0.0,,,,,,35.104,,,,35.104,818.08,0.0,,,,,243.738,,,,,243.738,243.738,1061.818,0.0,109.858,,,-551.962,1054.974,-19.076,593.794,8.333,602.127,1663.945,
03/31/2008,2276.722,386.525,180.551,205.974,669.959,669.959,,135.115,16.265,0.0,118.85,0.0,22.158,,,,,,1213.757,934.222,1200.294,-266.072,51.246,,77.497,68.762,,,,8.735,1062.965,,914.322,914.322,,,,10.0,,,,,,34.176,,,,34.176,958.498,341.416,,,,,78.759,,,,,78.759,420.175,1378.673,0.0,113.516,,,-648.81,1055.989,-20.662,500.033,398.016,898.049,2276.722,
06/30/2008,2442.871,271.081,154.771,116.31,841.527,841.527,,159.39,16.119,0.0,143.271,0.0,19.858,,,,,,1291.856,1046.733,1326.085,-279.352,26.831,,77.451,9.167,,,,68.284,1151.015,,1079.193,1079.193,,,,20.0,,,,,,36.058,,,,36.058,1135.251,339.909,,,,,82.251,,,,,82.251,422.16,1557.411,0.0,115.545,,,-676.721,1059.905,-18.356,480.373,405.087,885.46,2442.871,
09/30/2008,2240.423,214.381,136.008,78.373,629.196,629.196,,140.832,32.516,0.0,194.191,3.715,15.565,,,,,,999.974,1124.596,1418.373,-293.777,16.211,,99.642,65.798,,,,33.844,1240.449,,848.216,848.216,,,,24.0,,,,,,41.838,,,,41.838,914.054,340.851,,,,,71.25,,,,,71.25,412.101,1326.155,0.0,118.582,,,-690.951,1102.337,-20.051,509.917,404.351,914.268,2240.423,
12/31/2008,1874.225,88.438,39.244,49.194,288.619,288.619,,125.735,,0.0,107.811,17.924,27.831,,,,,,530.623,1172.924,1462.963,-290.039,6.009,6.009,164.669,97.962,27.542,70.42,,66.707,1343.602,,390.438,390.438,,,,29.0,29.0,0.0,0.0,,,42.72,,,,42.72,462.158,341.914,341.914,0.0,0.0,,133.821,,,,,133.821,475.735,937.893,0.0,122.033,,,-690.8,1145.388,-35.081,541.54,394.792,936.332,1874.225,
03/31/2009,2013.867,54.465,53.878,0.587,303.687,303.687,0.0,162.924,0.0,0.0,145.513,17.411,24.122,,,5.841,,18.281,545.198,1285.245,1604.508,-319.263,0.0,,183.424,123.147,27.542,95.605,,60.277,1468.669,,457.579,415.592,,,41.987,55.0,55.0,,,,,0.0,,,71.328,0.0,512.579,411.485,411.485,,,,138.719,,,,,67.391,550.204,1062.783,0.0,120.1,0.735,119.365,-685.931,1159.881,-35.289,558.761,392.323,951.084,2013.867,
06/30/2009,2621.441,109.479,108.688,0.791,604.7,604.7,0.0,264.048,0.0,0.0,238.405,25.643,32.23,,,5.841,,26.389,1010.457,1425.2,1764.456,-339.256,0.0,,185.784,125.871,27.542,98.329,,59.913,1610.984,,851.09,804.619,,,46.471,0.0,0.0,,,,,0.0,,,88.404,0.0,851.09,578.02,578.02,,,,165.762,,,,,77.358,743.782,1594.872,0.0,122.556,0.738,121.818,-685.931,1166.883,-33.929,569.579,456.99,1026.569,2621.441,
09/30/2009,2698.098,99.553,98.527,1.026,615.832,615.832,0.0,298.282,0.0,0.0,271.405,26.877,32.146,,,5.384,,26.762,1045.813,1469.024,1826.584,-357.56,0.0,,183.261,125.735,27.542,98.193,,57.526,1652.285,,867.966,820.635,,,47.331,0.0,0.0,,,,,0.0,,,95.644,0.0,867.966,605.832,605.832,,,,176.944,,,,,81.3,782.776,1650.742,0.0,124.628,0.737,123.891,-685.931,1182.831,-34.2,587.328,460.028,1047.356,2698.098,
12/31/2009,3145.939,125.819,124.596,1.223,762.455,762.455,0.0,303.513,0.0,0.0,259.582,43.931,91.224,0.0,,38.072,2.195,50.957,1283.011,1629.97,2001.855,-371.885,0.0,,232.958,179.495,81.602,97.893,,53.463,1862.928,,1025.112,975.155,0.0,0.0,49.957,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,124.585,0.0,1025.112,707.458,707.458,0.0,0.0,,205.588,30.4,25.552,25.552,0.0,25.051,913.046,1938.158,0.0,196.329,0.764,195.565,-685.931,1134.341,-25.7,619.039,588.742,1207.781,3145.939,
03/31/2010,3382.327,94.756,93.289,1.467,883.54,883.54,0.0,421.022,0.0,0.0,376.113,44.909,111.625,,,30.248,,81.377,1510.943,1638.993,2032.621,-393.628,0.0,,232.391,176.164,81.602,94.562,,56.227,1871.384,,1213.064,1155.517,,,57.547,0.0,0.0,,,,,0.0,,10.502,102.87,0.0,1213.064,820.595,820.595,,,,185.157,24.6,,,,47.185,1005.752,2218.816,0.0,188.783,0.764,188.019,-678.483,1098.257,-25.2,583.357,580.154,1163.511,3382.327,
06/30/2010,3283.579,141.428,140.212,1.216,762.769,762.769,0.0,421.146,0.0,0.0,375.555,45.591,59.785,,,0.0,,59.785,1385.128,1669.645,2081.558,-411.913,0.0,,228.806,175.986,81.602,94.384,,52.82,1898.451,,1065.495,1010.097,,,55.398,0.0,0.0,,,,,0.0,,11.122,107.783,0.0,1065.495,805.336,805.336,,,,191.992,23.6,,,,49.487,997.328,2062.823,0.0,190.031,0.764,189.267,-678.092,1156.427,-25.483,642.883,577.873,1220.756,3283.579,
09/30/2010,3397.379,273.091,271.92,1.171,718.471,718.471,0.0,414.015,0.0,0.0,368.26,45.755,69.53,,,26.269,,43.261,1475.107,1697.383,2130.68,-433.297,0.0,,224.889,173.941,81.602,92.339,,50.948,1922.272,,1113.349,1044.277,,,69.072,157.0,0.0,,,,157.0,0.0,,12.969,129.677,0.0,1270.349,650.906,650.906,,,,210.647,21.656,,,,46.345,861.553,2131.902,0.0,191.794,0.764,191.03,-677.912,1199.605,-26.36,687.127,578.35,1265.477,3397.379,
12/31/2010,3701.475,230.444,229.101,1.343,993.116,993.116,0.0,400.367,0.0,0.0,353.636,46.731,79.508,0.0,,51.034,,28.474,1703.435,1756.691,2215.828,-459.137,0.0,,241.349,171.816,81.602,90.214,,69.533,1998.04,,1389.855,1317.446,0.0,0.0,72.409,0.0,0.0,0.0,0.0,,,0.0,0.0,10.561,131.935,0.0,1389.855,810.561,810.561,0.0,0.0,,212.92,9.839,29.593,29.593,0.0,30.992,1023.481,2413.336,0.0,195.141,0.763,194.378,-677.804,1206.328,-26.246,697.419,590.72,1288.139,3701.475,
03/31/2011,3989.76,273.061,224.114,48.947,1152.254,1152.254,0.0,473.456,0.0,0.0,424.785,48.671,16.983,,,2.042,,14.941,1915.754,1801.552,2282.634,-481.082,19.55,19.55,252.904,183.495,81.602,101.893,,69.409,2074.006,,1575.242,1498.508,,,76.734,0.0,0.0,,,,,0.0,,21.258,131.698,0.0,1575.242,834.213,834.213,,,,212.355,-1.858,,,,61.257,1046.568,2621.81,0.0,193.884,0.763,193.121,-677.253,1283.021,-25.866,773.786,594.164,1367.95,3989.76,
06/30/2011,4165.303,492.543,426.689,65.854,1003.527,1003.527,0.0,495.3,0.0,0.0,444.733,50.567,33.604,,,,,33.604,2024.974,1859.763,2363.081,-503.318,24.804,24.804,255.762,180.385,81.602,98.783,,75.377,2140.329,,1557.593,1450.64,23.002,,83.951,0.0,0.0,,,,,0.0,,17.73,128.465,0.0,1557.593,838.866,838.866,,,,209.656,0.07,,,,63.391,1048.522,2606.115,0.0,194.174,0.763,193.411,-674.853,1467.233,-26.091,960.463,598.725,1559.188,4165.303,
09/30/2011,9916.463,1716.304,1582.859,133.445,1341.683,1341.683,0.0,1265.519,0.0,0.0,1168.129,97.39,55.582,,,,,55.582,4379.088,2996.528,3533.309,-536.781,43.049,43.049,2497.798,2435.755,2317.756,117.999,,62.043,5537.375,,2380.84,2102.915,140.086,,137.839,0.0,0.0,,,,,0.0,,8.562,511.083,0.0,2380.84,1224.987,1224.987,,,,649.846,-3.662,,,,133.863,1874.833,4255.673,0.0,3898.178,2.56,3895.618,-697.421,1866.873,-12.7,5054.93,605.86,5660.79,9916.463,
12/31/2011,9576.243,1790.543,1578.904,211.639,708.857,708.857,0.0,1114.619,0.0,0.0,1052.084,62.535,306.727,0.0,,87.277,,43.796,3920.746,3052.905,3631.787,-578.882,50.067,50.067,2552.525,2495.465,2336.51,158.955,,57.06,5655.497,,1715.0,1504.694,40.366,0.0,169.94,0.0,0.0,,,,,175.683,0.0,1.772,463.721,0.0,1890.683,1214.742,1214.742,,,,634.918,29.928,31.98,31.98,0.0,107.517,1849.66,3740.343,0.0,3861.93,2.563,3859.367,-700.449,1964.656,77.873,5204.01,631.89,5835.9,9576.243,
03/31/2012,9785.75,1901.479,1659.55,241.929,733.147,733.147,0.0,1345.155,0.0,0.0,1288.591,56.564,147.82,,,93.648,,54.172,4127.601,3071.213,3693.55,-622.337,26.057,26.057,2560.879,2496.704,2334.53,162.174,,64.175,5658.149,,1919.699,1641.107,152.212,,126.38,26.281,0.0,,,,26.281,172.401,,179.166,400.993,0.0,2118.381,1285.761,1285.761,,,,592.029,-179.166,,,,191.036,1877.79,3996.171,0.0,3860.161,2.56,3857.601,-759.275,2080.848,-17.421,5164.313,625.266,5789.579,9785.75,
06/30/2012,9382.532,1638.681,1372.198,266.483,603.726,603.726,0.0,1309.819,0.0,0.0,1253.807,56.012,153.466,,,93.648,,59.818,3705.692,3088.306,3751.384,-663.078,9.765,9.765,2578.769,2506.309,2338.302,168.007,,72.46,5676.84,,1392.299,1096.216,162.265,,133.818,0.0,0.0,,,,,169.386,,2.382,416.028,0.0,1561.685,1295.163,1295.163,,,,578.059,46.318,,,,113.331,1873.222,3434.907,0.0,3768.523,2.56,3765.963,-885.085,2440.448,5.575,5329.461,618.164,5947.625,9382.532,
09/30/2012,10345.936,2337.817,2057.408,280.409,736.874,736.874,0.0,1485.45,0.0,0.0,1406.147,79.303,71.78,,,40.548,,27.106,4631.921,3119.932,3823.731,-703.799,5.519,5.519,2588.564,2504.979,2338.302,166.677,,83.585,5714.015,,1758.128,1530.714,150.899,,76.515,0.0,0.0,,,,,319.032,,3.764,399.205,0.0,2077.16,1346.227,1346.227,,,,563.053,48.6,,,,111.484,1909.28,3986.44,0.0,3906.939,2.56,3904.379,-886.259,2806.117,-62.521,5764.276,595.22,6359.496,10345.936,
12/31/2012,10328.997,2388.285,1757.699,630.586,634.23,634.23,0.0,1319.632,0.0,0.0,1238.678,80.954,128.118,0.0,78.75,74.957,,10.853,4470.265,3194.7,3943.114,-748.414,5.116,5.116,2658.916,2507.152,2338.302,168.85,,73.014,5858.732,,1412.074,1314.151,0.0,0.0,97.923,0.0,0.0,,,,,242.37,0.0,13.204,536.67,0.0,1654.444,1336.238,1336.238,,,,695.657,59.396,17.728,17.728,0.0,68.659,2031.895,3686.339,0.0,3913.913,2.56,3911.353,-907.303,3054.769,-8.425,6052.954,589.704,6642.658,10328.997,
03/31/2013,10696.172,2538.136,1872.442,665.694,656.524,656.524,0.0,1470.8,0.0,0.0,1398.769,72.031,97.85,,,37.904,,47.827,4763.31,3214.198,4008.803,-794.605,5.0,5.0,2713.664,2516.308,2338.302,178.006,,197.356,5932.862,,1617.265,1339.419,151.403,,126.443,0.0,0.0,,,,,149.689,,13.636,554.102,0.0,1766.954,1283.245,1283.245,,,,716.926,68.9,,,,80.288,2000.171,3767.125,0.0,3976.348,2.56,3973.788,-918.939,3225.05,3.334,6285.793,643.254,6929.047,10696.172,
06/30/2013,10493.934,1982.135,1349.42,632.715,770.805,770.805,0.0,1550.443,0.0,0.0,1472.071,78.372,144.769,,,62.431,,43.121,4448.152,3257.831,4101.398,-843.567,3.393,3.393,2784.558,2516.338,2338.302,178.036,,268.22,6045.782,,1726.709,1593.37,,,133.339,0.0,0.0,,,,,152.982,,17.607,579.867,0.0,1879.691,990.236,990.236,,,,724.629,66.9,,,,60.255,1714.865,3594.556,0.0,3984.62,2.56,3982.06,-1071.943,3319.55,33.206,6265.433,633.945,6899.378,10493.934,
09/30/2013,10498.644,1951.233,1294.484,656.749,755.672,755.672,0.0,1548.173,0.0,0.0,1461.31,86.863,155.057,,,74.287,,35.569,4410.135,3312.255,4207.876,-895.621,5.415,5.415,2770.839,2513.753,2338.302,175.451,,257.086,6088.509,,1747.229,1615.97,,,131.259,0.0,0.0,,,,,146.719,,23.929,658.143,0.0,1893.948,999.884,999.884,,,,808.662,65.0,,,,61.59,1808.546,3702.494,0.0,3993.719,2.56,3991.159,-1097.428,3241.694,36.174,6174.159,621.991,6796.15,10498.644,
12/31/2013,10056.739,1665.263,940.103,725.16,708.802,708.802,0.0,1354.247,0.0,0.0,1241.448,112.799,168.132,0.0,101.116,109.376,,31.219,3896.444,3394.596,4343.857,-949.261,0.0,,2765.699,2507.263,2331.922,175.341,,157.32,6160.295,,1423.648,1325.376,0.0,0.0,98.272,0.0,0.0,,,,,250.842,0.0,25.577,616.842,0.0,1674.49,997.519,997.519,,,,775.332,73.6,0.0,0.0,0.0,59.313,1772.851,3447.341,0.0,3993.19,2.56,3990.63,-1138.872,3144.48,0.822,5999.62,609.778,6609.398,10056.739,
03/31/2014,10380.558,1784.103,1074.635,709.468,688.338,688.338,0.0,1590.292,0.0,0.0,1501.121,89.171,122.776,,,12.431,,41.773,4185.509,3442.299,4442.736,-1000.437,6.05,6.05,2746.7,2507.277,2331.922,175.355,,239.423,6195.049,,1688.526,1570.973,,,117.553,0.0,0.0,,,,,227.984,,16.362,644.333,0.0,1916.51,1023.057,1023.057,,,,792.49,72.0,,,,59.795,1815.547,3732.057,0.0,4001.486,2.56,3998.926,-1147.335,3136.871,54.064,6045.086,603.415,6648.501,10380.558,
06/30/2014,10458.383,1797.97,1118.302,679.668,780.18,780.18,0.0,1504.832,0.0,0.0,1424.56,80.272,153.149,,,18.875,,127.302,4236.131,3492.743,4562.824,-1070.081,0.0,,2729.509,2506.58,2331.922,174.658,,222.929,6222.252,,1723.871,1624.953,,,98.918,0.0,0.0,,,,,243.824,,,657.465,0.0,1967.695,1027.885,1027.885,,,,796.184,69.5,,,,69.219,1824.069,3791.764,0.0,4007.202,2.56,4004.642,-1158.959,3149.849,75.44,6073.532,593.087,6666.619,10458.383,
09/30/2014,10181.77,1479.506,856.026,623.48,690.251,690.251,0.0,1579.465,0.0,0.0,1491.318,88.147,144.511,,,32.888,,27.064,3893.733,3560.265,4680.47,-1120.205,0.0,,2727.772,2509.976,2331.781,178.195,,217.796,6288.037,,1564.048,1441.115,,,122.933,0.0,0.0,,,,,222.701,,12.274,659.666,0.0,1786.749,1039.396,1039.396,,,,794.777,67.5,,,,55.337,1834.173,3620.922,0.0,4013.935,2.56,4011.375,-1271.962,3162.173,70.011,5974.157,586.691,6560.848,10181.77,
12/31/2014,9230.047,1042.095,567.985,474.11,589.905,589.905,0.0,1035.131,0.0,0.0,920.104,115.027,115.867,1.019,,11.719,,50.298,2782.998,3670.539,4852.441,-1181.902,0.0,,2776.51,2519.357,2331.781,187.576,,256.134,6447.049,,1233.994,1108.138,19.642,0.0,106.214,0.0,0.0,,,,,0.0,0.0,25.897,664.279,0.0,1233.994,1054.297,1054.297,,,,841.037,81.8,23.633,23.633,0.0,45.428,1895.334,3129.328,0.0,4006.188,2.56,4003.628,-1289.075,2778.577,27.894,5523.584,577.135,6100.719,9230.047,
03/31/2015,9262.127,1008.599,594.092,414.507,526.853,526.853,0.0,1115.678,0.0,0.0,1389.868,-274.19,64.648,0.147,,0.0,,28.176,2715.778,3781.16,5011.673,-1230.513,0.0,,2765.189,2510.55,2331.781,178.769,,254.492,6546.349,,1153.514,930.909,112.016,,110.589,0.0,0.0,,,,,18.889,,29.675,631.03,0.0,1172.403,1077.369,1077.369,,,,812.852,82.7,,,,69.447,1890.221,3062.624,0.0,4012.067,2.56,4009.507,-1344.3,2942.707,16.372,5626.846,572.657,6199.503,9262.127,
06/30/2015,9145.286,626.218,233.359,392.859,626.107,626.107,0.0,1189.918,0.0,0.0,1318.082,-128.164,77.296,0.674,,8.351,,39.65,2519.539,3868.395,5156.745,-1288.35,0.0,,2757.352,2505.451,2331.781,173.67,,251.227,6625.747,,1166.48,1050.392,7.569,,108.519,0.0,0.0,,,,,74.011,,23.768,627.537,0.0,1240.491,933.162,933.162,,,,803.678,83.8,,,,68.573,1736.84,2977.331,0.0,3958.849,2.56,3956.289,-1609.565,3241.085,12.69,5603.059,564.896,6167.955,9145.286,
09/30/2015,9071.637,626.784,239.731,387.053,522.349,522.349,0.0,1037.024,0.0,0.0,1380.416,-343.392,121.516,,,0.0,,58.654,2307.673,3977.258,5309.079,-1331.821,0.0,,2786.706,2554.382,2331.781,222.601,,232.324,6763.964,,1085.878,926.625,39.536,,119.717,0.0,0.0,,,,,6.575,,27.38,636.437,0.0,1092.453,982.846,982.846,,,,814.654,84.0,,,,66.837,1797.5,2889.953,0.0,4024.334,2.56,4021.774,-1785.559,3375.226,7.167,5621.168,560.516,6181.684,9071.637,
12/31/2015,8388.299,210.552,66.533,144.019,351.978,351.978,0.0,841.869,0.0,0.0,712.865,129.004,43.666,0.304,,0.0,,40.197,1448.065,4115.662,5490.189,-1374.527,0.0,,2824.572,2592.699,2331.781,260.918,,231.569,6940.234,,823.639,716.49,8.142,0.0,99.007,0.0,0.0,,,,,36.976,0.0,24.971,497.906,0.0,860.615,1040.04,1040.04,,,,677.871,83.5,21.201,21.201,0.0,50.293,1717.911,2578.526,0.0,4013.612,2.56,4011.052,-2027.231,3271.189,-4.155,5253.415,556.358,5809.773,8388.299,
03/31/2016,8594.287,111.021,111.021,0.0,430.914,430.914,0.0,891.938,0.0,0.0,762.8,129.138,65.397,,,32.813,,28.387,1499.27,4196.257,5625.455,-1429.198,0.0,,2898.76,2634.987,2331.781,303.206,,263.773,7095.017,,839.697,731.271,0.0,,108.426,0.0,0.0,0.0,0.0,,,45.911,,19.743,544.308,0.0,885.608,1308.168,1308.168,0.0,0.0,,757.313,82.5,,,,110.762,2065.481,2951.089,0.0,4014.194,2.56,4011.634,-2156.844,3234.04,-4.566,5086.824,556.374,5643.198,8594.287,
06/30/2016,8659.717,533.318,451.99,81.328,481.508,481.508,0.0,1021.023,0.0,0.0,875.028,145.995,82.249,,,49.999,,31.11,2118.098,3954.044,5367.849,-1413.805,0.0,,2587.575,2359.221,2022.463,336.758,,228.354,6541.619,,1032.083,913.456,0.0,,118.627,0.0,0.0,0.0,0.0,,,16.471,,9.457,532.661,0.0,1048.554,1678.123,1678.123,0.0,0.0,,735.13,,,,,193.012,2413.253,3461.807,0.0,4021.109,2.56,4018.549,-2156.866,2766.278,5.853,4636.374,561.536,5197.91,8659.717,
09/30/2016,8596.448,478.163,366.321,111.842,395.937,395.937,0.0,1090.794,0.0,0.0,937.593,153.201,66.572,0.034,,42.683,,21.961,2031.466,3984.341,5461.362,-1477.021,0.0,,2580.641,2359.028,2022.463,336.565,,221.579,6564.982,,936.948,803.031,0.0,,133.917,0.0,0.0,0.0,0.0,,,29.87,,29.87,546.909,0.0,966.818,1665.602,1665.602,0.0,0.0,,743.627,55.238,,,,111.61,2409.229,3376.047,0.0,4029.118,2.56,4026.558,-2156.904,2782.373,7.627,4662.214,558.187,5220.401,8596.448,
12/31/2016,9435.661,1134.727,710.579,424.148,479.199,479.199,0.0,1135.676,0.0,0.0,970.361,165.315,101.407,0.0,,68.371,,23.552,2851.009,4008.448,5546.856,-1538.408,0.0,,2576.204,2358.864,2022.463,336.401,,217.34,6584.652,,1083.229,935.387,0.0,,147.842,0.0,0.0,0.0,0.0,,,0.0,0.0,32.58,620.414,0.0,1083.229,2235.137,2235.137,0.0,0.0,,815.31,50.32,18.992,18.992,0.0,93.004,3050.447,4133.676,0.0,4029.365,2.56,4026.805,-2135.311,2776.728,10.612,4681.394,620.591,5301.985,9435.661,
03/31/2017,9542.352,129.512,129.512,0.0,601.117,601.117,0.0,1317.497,0.0,0.0,1168.589,148.908,120.713,,,87.384,,28.112,2168.839,4453.675,6059.216,-1605.541,0.0,,2919.838,2653.879,2198.33,455.549,,265.959,7373.513,,1121.134,953.928,0.288,,166.918,0.0,0.0,0.0,0.0,,,20.522,,1.181,737.173,0.0,1141.656,2231.542,2231.542,0.0,0.0,,945.96,85.2,,,,122.406,3177.502,4319.158,0.0,4048.073,2.56,4045.513,-2134.995,2672.269,8.124,4593.471,629.723,5223.194,9542.352,
06/30/2017,9643.035,460.326,460.326,0.0,602.35,602.35,0.0,1191.973,0.0,0.0,1064.178,127.795,39.114,,,1.428,,35.514,2293.763,4443.558,6118.506,-1674.948,0.0,,2905.714,2654.377,2205.49,448.887,,251.337,7349.272,,1207.14,1009.135,24.427,,173.578,0.0,0.0,0.0,0.0,,,13.308,,0.678,745.05,0.0,1220.448,2227.951,2227.951,0.0,0.0,,952.552,82.9,,,,123.924,3180.503,4400.951,0.0,4061.154,2.56,4058.594,-2137.312,2671.276,18.785,4613.903,628.181,5242.084,9643.035,
09/30/2017,10148.355,630.742,630.742,0.0,714.348,714.348,0.0,1419.842,0.0,0.0,1261.245,158.597,32.129,,,0.0,,30.771,2797.061,4436.831,6175.414,-1738.583,0.0,,2914.463,2675.586,2213.805,461.781,,238.877,7351.294,,1401.015,1101.668,64.255,,235.092,0.0,0.0,0.0,0.0,,,0.0,,17.966,842.122,0.0,1401.015,2236.514,2236.514,0.0,0.0,,1045.049,-17.182,,,,202.143,3281.563,4682.578,0.0,4070.396,2.56,4067.836,-2137.496,2884.524,31.44,4848.864,616.913,5465.777,10148.355,
12/31/2017,10692.154,630.757,630.757,0.0,720.733,720.733,0.0,1630.092,0.0,0.0,1409.538,220.554,81.246,0.0,,44.337,,33.069,3062.828,4713.274,6523.789,-1810.515,0.0,,2916.052,2684.733,2244.744,439.989,,231.319,7629.326,,1417.345,1220.795,3.159,,193.391,0.0,0.0,0.0,0.0,,,5.365,0.0,1.439,647.785,0.0,1422.71,2498.993,2498.993,0.0,0.0,,873.511,89.6,29.499,29.499,0.0,105.188,3372.504,4795.214,0.0,4135.256,2.56,4132.696,-2140.911,3346.615,29.869,5370.829,526.111,5896.94,10692.154,
